id,nome,data_fondazione,quotazioni,sede
5256,"Mccarthy, Benson and Garcia",1990-09-08,"[{'azionista': 61, 'quota': 38}, {'azionista': 1287, 'quota': 61}, {'azionista': 364, 'quota': 1}]",53
5257,Decker LLC,1985-09-11,"[{'azionista': 2100, 'quota': 50}, {'azionista': 2210, 'quota': 50}]",46
5258,"Warren, Gilmore and Williams",1972-03-22,"[{'azionista': 1271, 'quota': 34}, {'azionista': 1087, 'quota': 43}, {'azionista': 396, 'quota': 23}]",103
5259,Sherman-Lindsey,1970-12-29,"[{'azionista': 425, 'quota': 7}, {'azionista': 2377, 'quota': 23}, {'azionista': 298, 'quota': 70}]",51
5260,Smith Group,1960-07-03,"[{'azionista': 1474, 'quota': 54}, {'azionista': 665, 'quota': 46}]",59
5261,Lane-Ramirez,1972-07-13,"[{'azionista': 108, 'quota': 4}, {'azionista': 2127, 'quota': 83}, {'azionista': 210, 'quota': 13}]",18
5262,"Hoover, Delgado and Porter",1962-01-20,"[{'azionista': 1257, 'quota': 94}, {'azionista': 491, 'quota': 6}]",92
5263,Wood-Conway,1991-12-24,"[{'azionista': 2231, 'quota': 25}, {'azionista': 2282, 'quota': 35}, {'azionista': 2009, 'quota': 40}]",39
5264,Glenn Ltd,1994-11-07,"[{'azionista': 2372, 'quota': 84}, {'azionista': 276, 'quota': 7}, {'azionista': 356, 'quota': 8}, {'azionista': 909, 'quota': 1}]",93
5265,"Martin, Reynolds and Estes",1995-09-17,"[{'azionista': 951, 'quota': 99}, {'azionista': 1239, 'quota': 1}]",72
5266,Galloway-Lowe,1987-06-30,"[{'azionista': 1843, 'quota': 64}, {'azionista': 1142, 'quota': 36}]",25
5267,Olson Ltd,1964-07-29,"[{'azionista': 743, 'quota': 73}, {'azionista': 1493, 'quota': 27}]",66
5268,"Robertson, Duncan and Sanchez",1989-04-20,"[{'azionista': 164, 'quota': 75}, {'azionista': 1396, 'quota': 25}]",30
5269,Miller Ltd,1983-07-10,"[{'azionista': 2120, 'quota': 76}, {'azionista': 2492, 'quota': 8}, {'azionista': 269, 'quota': 16}]",91
5270,Hale-Martin,1970-07-19,"[{'azionista': 1634, 'quota': 21}, {'azionista': 2084, 'quota': 55}, {'azionista': 825, 'quota': 24}]",49
5271,Patel Group,1980-01-12,"[{'azionista': 1998, 'quota': 37}, {'azionista': 807, 'quota': 7}, {'azionista': 9, 'quota': 23}, {'azionista': 805, 'quota': 22}, {'azionista': 1371, 'quota': 11}]",48
5272,Burton-Collins,1992-04-30,"[{'azionista': 169, 'quota': 49}, {'azionista': 629, 'quota': 51}]",89
5273,Boyd PLC,1987-03-18,"[{'azionista': 728, 'quota': 12}, {'azionista': 2042, 'quota': 75}, {'azionista': 111, 'quota': 13}]",35
5274,Cooper-Lam,1972-10-16,"[{'azionista': 2358, 'quota': 83}, {'azionista': 21, 'quota': 17}]",24
5275,"Williams, Copeland and Rosales",1991-02-20,"[{'azionista': 373, 'quota': 97}, {'azionista': 85, 'quota': 3}]",37
5276,"Harvey, Kelly and Morton",1981-01-12,"[{'azionista': 886, 'quota': 61}, {'azionista': 1091, 'quota': 39}]",100
5277,Weiss-Johnson,1974-04-06,"[{'azionista': 159, 'quota': 33}, {'azionista': 2055, 'quota': 25}, {'azionista': 382, 'quota': 31}, {'azionista': 1682, 'quota': 11}]",1
5278,"Evans, Odonnell and Gates",1966-04-15,"[{'azionista': 1257, 'quota': 53}, {'azionista': 337, 'quota': 47}]",71
5279,"Wallace, Smith and Holmes",1990-03-16,"[{'azionista': 485, 'quota': 13}, {'azionista': 852, 'quota': 27}, {'azionista': 1238, 'quota': 60}]",29
5280,Davis Group,1975-06-22,"[{'azionista': 2483, 'quota': 5}, {'azionista': 2279, 'quota': 44}, {'azionista': 1965, 'quota': 51}]",16
5281,"Smith, Green and Ramirez",1973-02-20,"[{'azionista': 154, 'quota': 44}, {'azionista': 1371, 'quota': 33}, {'azionista': 2325, 'quota': 23}]",79
5282,"Flores, Whitaker and Robertson",1989-05-12,"[{'azionista': 421, 'quota': 52}, {'azionista': 1717, 'quota': 2}, {'azionista': 862, 'quota': 43}, {'azionista': 2256, 'quota': 3}]",42
5283,Brooks Inc,1987-10-25,"[{'azionista': 2482, 'quota': 59}, {'azionista': 288, 'quota': 6}, {'azionista': 1920, 'quota': 35}]",92
5284,Davis PLC,1981-09-01,"[{'azionista': 1800, 'quota': 56}, {'azionista': 2206, 'quota': 44}]",51
5285,Fuller-Shields,1966-02-05,"[{'azionista': 675, 'quota': 79}, {'azionista': 300, 'quota': 21}]",76
5286,Cook-Hill,1980-01-30,"[{'azionista': 2149, 'quota': 8}, {'azionista': 1920, 'quota': 76}, {'azionista': 202, 'quota': 16}]",61
5287,Hardy-Richardson,1972-10-13,"[{'azionista': 1024, 'quota': 74}, {'azionista': 1669, 'quota': 26}]",46
5288,"Welch, Rivers and Dalton",1961-02-03,"[{'azionista': 1305, 'quota': 63}, {'azionista': 261, 'quota': 37}]",31
5289,"Allen, Johnson and Franklin",1991-08-11,"[{'azionista': 1376, 'quota': 50}, {'azionista': 1505, 'quota': 50}]",58
5290,Pittman Ltd,1996-03-06,"[{'azionista': 415, 'quota': 23}, {'azionista': 1024, 'quota': 74}, {'azionista': 271, 'quota': 3}]",43
5291,Ferrell-Davis,1967-07-31,"[{'azionista': 1185, 'quota': 40}, {'azionista': 2031, 'quota': 60}]",92
5292,Wood PLC,1984-08-25,"[{'azionista': 1398, 'quota': 85}, {'azionista': 1645, 'quota': 15}]",50
5293,"Mcdonald, Kelly and Salazar",1962-03-29,"[{'azionista': 2438, 'quota': 10}, {'azionista': 682, 'quota': 6}, {'azionista': 1626, 'quota': 6}, {'azionista': 525, 'quota': 37}, {'azionista': 645, 'quota': 38}, {'azionista': 395, 'quota': 3}]",37
5294,Howard-Wells,1981-10-04,"[{'azionista': 1689, 'quota': 80}, {'azionista': 1930, 'quota': 20}]",74
5295,"Cisneros, Thomas and Walsh",1982-04-30,"[{'azionista': 927, 'quota': 83}, {'azionista': 1787, 'quota': 17}]",81
5296,Brooks-Garcia,1976-10-20,"[{'azionista': 1713, 'quota': 50}, {'azionista': 2126, 'quota': 50}]",68
5297,Turner-Stewart,1967-03-21,"[{'azionista': 302, 'quota': 93}, {'azionista': 1964, 'quota': 7}]",27
5298,"Morgan, Snow and Dunn",1999-08-05,"[{'azionista': 827, 'quota': 30}, {'azionista': 85, 'quota': 1}, {'azionista': 1536, 'quota': 23}, {'azionista': 2398, 'quota': 46}]",70
5299,Ward Group,1986-05-06,"[{'azionista': 2290, 'quota': 5}, {'azionista': 1184, 'quota': 92}, {'azionista': 2278, 'quota': 3}]",79
5300,Henderson Group,1984-06-12,"[{'azionista': 1752, 'quota': 40}, {'azionista': 1627, 'quota': 56}, {'azionista': 1030, 'quota': 4}]",37
5301,Brown-Thomas,1969-08-02,"[{'azionista': 1034, 'quota': 87}, {'azionista': 1477, 'quota': 13}]",56
5302,Morris LLC,1972-07-06,"[{'azionista': 803, 'quota': 35}, {'azionista': 854, 'quota': 65}]",72
5303,Hunter PLC,1974-06-22,"[{'azionista': 2004, 'quota': 18}, {'azionista': 373, 'quota': 82}]",21
5304,Maynard-Anderson,1983-03-03,"[{'azionista': 308, 'quota': 17}, {'azionista': 575, 'quota': 25}, {'azionista': 1415, 'quota': 43}, {'azionista': 823, 'quota': 15}]",72
5305,"Rivas, Howard and Anderson",1973-11-15,"[{'azionista': 327, 'quota': 68}, {'azionista': 1138, 'quota': 32}]",87
5306,Contreras-Davis,1990-04-09,"[{'azionista': 676, 'quota': 71}, {'azionista': 538, 'quota': 29}]",80
5307,Rhodes and Sons,1991-04-27,"[{'azionista': 537, 'quota': 29}, {'azionista': 830, 'quota': 13}, {'azionista': 1440, 'quota': 58}]",34
5308,Fields Inc,1983-01-13,"[{'azionista': 351, 'quota': 49}, {'azionista': 634, 'quota': 51}]",58
5309,"Hall, Davis and Lewis",1998-02-12,"[{'azionista': 505, 'quota': 84}, {'azionista': 574, 'quota': 16}]",52
5310,Johnston-Kaufman,1998-12-31,"[{'azionista': 1697, 'quota': 9}, {'azionista': 2423, 'quota': 66}, {'azionista': 1005, 'quota': 5}, {'azionista': 1349, 'quota': 6}, {'azionista': 2064, 'quota': 14}]",64
5311,"Allen, Sanchez and Sanchez",1993-06-14,"[{'azionista': 1360, 'quota': 61}, {'azionista': 2155, 'quota': 21}, {'azionista': 339, 'quota': 18}]",3
5312,Davis-Webb,1986-04-29,"[{'azionista': 1524, 'quota': 10}, {'azionista': 22, 'quota': 35}, {'azionista': 733, 'quota': 55}]",66
5313,"Rivas, Patterson and Harris",1978-01-23,"[{'azionista': 2471, 'quota': 6}, {'azionista': 754, 'quota': 39}, {'azionista': 244, 'quota': 23}, {'azionista': 1417, 'quota': 32}]",24
5314,Fuentes-Torres,1961-02-23,"[{'azionista': 1073, 'quota': 74}, {'azionista': 1822, 'quota': 26}]",33
5315,"Franklin, Alvarado and Fleming",1990-12-11,"[{'azionista': 1204, 'quota': 88}, {'azionista': 1476, 'quota': 12}]",75
5316,Austin PLC,1972-04-03,"[{'azionista': 1960, 'quota': 3}, {'azionista': 895, 'quota': 81}, {'azionista': 1701, 'quota': 16}]",47
5317,Davis-Barber,1985-02-25,"[{'azionista': 1624, 'quota': 57}, {'azionista': 1826, 'quota': 43}]",42
5318,Hartman Inc,1970-02-15,"[{'azionista': 1822, 'quota': 2}, {'azionista': 21, 'quota': 4}, {'azionista': 514, 'quota': 79}, {'azionista': 2291, 'quota': 15}]",103
5319,Prince-Townsend,1972-08-23,"[{'azionista': 187, 'quota': 74}, {'azionista': 1604, 'quota': 15}, {'azionista': 1015, 'quota': 11}]",58
5320,Hawkins-Jones,1987-02-16,"[{'azionista': 1427, 'quota': 4}, {'azionista': 2016, 'quota': 12}, {'azionista': 2098, 'quota': 22}, {'azionista': 1459, 'quota': 29}, {'azionista': 1385, 'quota': 24}, {'azionista': 2458, 'quota': 9}]",13
5321,Reed Inc,1984-03-30,"[{'azionista': 724, 'quota': 35}, {'azionista': 1935, 'quota': 31}, {'azionista': 674, 'quota': 34}]",22
5322,"Perry, Moyer and Foster",1989-11-18,"[{'azionista': 1961, 'quota': 74}, {'azionista': 1517, 'quota': 26}]",83
5323,Fowler-Wilcox,1969-07-09,"[{'azionista': 1890, 'quota': 60}, {'azionista': 2211, 'quota': 40}]",73
5324,Daugherty-Jenkins,1987-05-31,"[{'azionista': 1231, 'quota': 13}, {'azionista': 600, 'quota': 1}, {'azionista': 2259, 'quota': 19}, {'azionista': 1050, 'quota': 10}, {'azionista': 1447, 'quota': 57}]",25
5325,Nash-Gregory,1983-09-23,"[{'azionista': 695, 'quota': 99}, {'azionista': 1643, 'quota': 1}]",24
5326,Evans LLC,1989-09-08,"[{'azionista': 2162, 'quota': 42}, {'azionista': 2489, 'quota': 58}]",27
5327,Johnson-Miller,1999-04-02,"[{'azionista': 724, 'quota': 97}, {'azionista': 1113, 'quota': 3}]",8
5328,"Gonzalez, Delgado and Hudson",1964-07-19,"[{'azionista': 756, 'quota': 88}, {'azionista': 1777, 'quota': 12}]",68
5329,Branch-White,1969-03-16,"[{'azionista': 1301, 'quota': 100}]",47
5330,"Potts, Turner and Moreno",1964-10-29,"[{'azionista': 1847, 'quota': 59}, {'azionista': 143, 'quota': 41}]",31
5331,"Stone, Mills and Trevino",1974-08-20,"[{'azionista': 2163, 'quota': 29}, {'azionista': 373, 'quota': 46}, {'azionista': 1581, 'quota': 15}, {'azionista': 741, 'quota': 10}]",40
5332,"Waters, Lee and Anderson",1993-08-26,"[{'azionista': 681, 'quota': 84}, {'azionista': 265, 'quota': 16}]",38
5333,"Everett, Hayes and Johnson",1972-10-22,"[{'azionista': 2062, 'quota': 13}, {'azionista': 1243, 'quota': 57}, {'azionista': 1074, 'quota': 30}]",96
5334,"Haley, Alvarez and Berger",1996-06-14,"[{'azionista': 414, 'quota': 35}, {'azionista': 2472, 'quota': 65}]",4
5335,"Miller, King and Day",1961-12-04,"[{'azionista': 1466, 'quota': 3}, {'azionista': 2123, 'quota': 9}, {'azionista': 341, 'quota': 68}, {'azionista': 2346, 'quota': 20}]",3
5336,Hernandez Ltd,1983-05-05,"[{'azionista': 1986, 'quota': 95}, {'azionista': 1786, 'quota': 5}]",77
5337,"Sosa, Stanley and Jones",1960-07-20,"[{'azionista': 565, 'quota': 13}, {'azionista': 1807, 'quota': 75}, {'azionista': 1832, 'quota': 12}]",20
5338,Salazar LLC,1971-09-15,"[{'azionista': 1859, 'quota': 39}, {'azionista': 2087, 'quota': 61}]",59
5339,"Anderson, Davis and Edwards",1997-01-01,"[{'azionista': 1638, 'quota': 78}, {'azionista': 1540, 'quota': 22}]",0
5340,Terry-Trevino,1987-01-01,"[{'azionista': 196, 'quota': 50}, {'azionista': 2175, 'quota': 50}]",82
5341,Martin PLC,1995-09-03,"[{'azionista': 917, 'quota': 50}, {'azionista': 1551, 'quota': 14}, {'azionista': 1388, 'quota': 36}]",45
5342,"French, Mcclure and Barrett",1990-05-07,"[{'azionista': 2000, 'quota': 23}, {'azionista': 2325, 'quota': 77}]",5
5343,Fritz and Sons,1973-02-15,"[{'azionista': 608, 'quota': 20}, {'azionista': 1699, 'quota': 17}, {'azionista': 1149, 'quota': 2}, {'azionista': 326, 'quota': 46}, {'azionista': 1924, 'quota': 15}]",6
5344,"Perry, Arroyo and Gomez",1983-01-03,"[{'azionista': 1452, 'quota': 70}, {'azionista': 36, 'quota': 30}]",10
5345,Garza-Copeland,1960-03-09,"[{'azionista': 1059, 'quota': 2}, {'azionista': 580, 'quota': 8}, {'azionista': 1856, 'quota': 30}, {'azionista': 109, 'quota': 5}, {'azionista': 1208, 'quota': 21}, {'azionista': 722, 'quota': 34}]",60
5346,"Gonzales, Henderson and Patel",1996-03-06,"[{'azionista': 499, 'quota': 15}, {'azionista': 1284, 'quota': 2}, {'azionista': 1306, 'quota': 10}, {'azionista': 1916, 'quota': 19}, {'azionista': 2314, 'quota': 54}]",2
5347,Davis Group,1998-06-15,"[{'azionista': 817, 'quota': 26}, {'azionista': 434, 'quota': 70}, {'azionista': 279, 'quota': 4}]",12
5348,Pope Ltd,1995-03-09,"[{'azionista': 20, 'quota': 67}, {'azionista': 94, 'quota': 33}]",45
5349,"Kennedy, Wilson and Watkins",1973-05-04,"[{'azionista': 142, 'quota': 20}, {'azionista': 708, 'quota': 17}, {'azionista': 1419, 'quota': 63}]",71
5350,Sparks PLC,1980-03-28,"[{'azionista': 1879, 'quota': 48}, {'azionista': 1032, 'quota': 3}, {'azionista': 1190, 'quota': 49}]",31
5351,"Davis, Kaufman and English",1994-10-10,"[{'azionista': 517, 'quota': 33}, {'azionista': 2262, 'quota': 58}, {'azionista': 272, 'quota': 9}]",44
5352,"Kirby, Flowers and Scott",1994-07-24,"[{'azionista': 1238, 'quota': 24}, {'azionista': 989, 'quota': 33}, {'azionista': 1169, 'quota': 7}, {'azionista': 1118, 'quota': 36}]",37
5353,Johnson-White,1966-02-09,"[{'azionista': 516, 'quota': 25}, {'azionista': 2378, 'quota': 75}]",61
5354,"Gallagher, Moss and Hughes",1973-04-07,"[{'azionista': 1950, 'quota': 22}, {'azionista': 2373, 'quota': 23}, {'azionista': 1244, 'quota': 6}, {'azionista': 1830, 'quota': 24}, {'azionista': 2124, 'quota': 10}, {'azionista': 609, 'quota': 15}]",83
5355,"Dunn, Santana and Avila",1964-01-08,"[{'azionista': 2165, 'quota': 27}, {'azionista': 632, 'quota': 57}, {'azionista': 1541, 'quota': 16}]",46
5356,Beltran Inc,1998-04-08,"[{'azionista': 485, 'quota': 38}, {'azionista': 233, 'quota': 62}]",103
5357,Johnson-Henry,1987-04-12,"[{'azionista': 1836, 'quota': 97}, {'azionista': 1636, 'quota': 3}]",19
5358,"Kennedy, Bell and Flynn",1986-08-05,"[{'azionista': 1953, 'quota': 60}, {'azionista': 748, 'quota': 40}]",48
5359,Stewart Ltd,1994-01-15,"[{'azionista': 1875, 'quota': 27}, {'azionista': 2360, 'quota': 2}, {'azionista': 2172, 'quota': 21}, {'azionista': 1413, 'quota': 50}]",92
5360,"Delgado, Glover and Allen",1970-10-25,"[{'azionista': 1680, 'quota': 3}, {'azionista': 466, 'quota': 48}, {'azionista': 2255, 'quota': 13}, {'azionista': 1733, 'quota': 11}, {'azionista': 23, 'quota': 25}]",46
5361,Jones-Taylor,1998-09-24,"[{'azionista': 996, 'quota': 6}, {'azionista': 89, 'quota': 2}, {'azionista': 1735, 'quota': 70}, {'azionista': 1402, 'quota': 22}]",44
5362,Hawkins Inc,1992-08-19,"[{'azionista': 419, 'quota': 96}, {'azionista': 926, 'quota': 4}]",38
5363,Ross Inc,1994-09-11,"[{'azionista': 1201, 'quota': 32}, {'azionista': 1087, 'quota': 54}, {'azionista': 2480, 'quota': 14}]",43
5364,"Brown, Hanson and Hansen",1963-08-11,"[{'azionista': 640, 'quota': 45}, {'azionista': 1476, 'quota': 55}]",40
5365,Evans-Oliver,1968-05-13,"[{'azionista': 2434, 'quota': 47}, {'azionista': 2356, 'quota': 53}]",37
5366,"Rose, Vaughn and Gomez",1984-08-24,"[{'azionista': 908, 'quota': 78}, {'azionista': 1401, 'quota': 22}]",38
5367,"Thompson, Sanchez and Chambers",1999-10-15,"[{'azionista': 2141, 'quota': 69}, {'azionista': 232, 'quota': 31}]",24
5368,Haney Group,1963-12-16,"[{'azionista': 1428, 'quota': 42}, {'azionista': 1734, 'quota': 58}]",87
5369,"Ferguson, Thompson and Cline",1983-01-21,"[{'azionista': 977, 'quota': 10}, {'azionista': 448, 'quota': 88}, {'azionista': 886, 'quota': 2}]",73
5370,Nelson-Lucero,1997-05-14,"[{'azionista': 904, 'quota': 8}, {'azionista': 1587, 'quota': 92}]",62
5371,"Brown, Solomon and Walters",1994-08-10,"[{'azionista': 1233, 'quota': 7}, {'azionista': 883, 'quota': 35}, {'azionista': 451, 'quota': 58}]",7
5372,Salinas Ltd,1980-07-12,"[{'azionista': 2461, 'quota': 42}, {'azionista': 138, 'quota': 30}, {'azionista': 1915, 'quota': 28}]",76
5373,Adkins Ltd,1960-01-05,"[{'azionista': 1365, 'quota': 96}, {'azionista': 2323, 'quota': 4}]",8
5374,"Gray, Solomon and Henderson",1995-07-14,"[{'azionista': 1488, 'quota': 17}, {'azionista': 1591, 'quota': 83}]",33
5375,Holmes-Jones,1997-11-05,"[{'azionista': 927, 'quota': 64}, {'azionista': 1238, 'quota': 13}, {'azionista': 219, 'quota': 23}]",57
5376,Douglas-Boyd,1963-10-13,"[{'azionista': 190, 'quota': 99}, {'azionista': 2288, 'quota': 1}]",27
5377,Salazar-Wallace,1978-02-28,"[{'azionista': 89, 'quota': 43}, {'azionista': 2476, 'quota': 12}, {'azionista': 1649, 'quota': 45}]",20
5378,"Palmer, Ross and Ali",1998-01-02,"[{'azionista': 2404, 'quota': 34}, {'azionista': 143, 'quota': 49}, {'azionista': 745, 'quota': 17}]",30
5379,Montgomery Group,1972-04-14,"[{'azionista': 2159, 'quota': 10}, {'azionista': 559, 'quota': 31}, {'azionista': 56, 'quota': 30}, {'azionista': 237, 'quota': 29}]",5
5380,Anderson Group,1975-03-30,"[{'azionista': 2169, 'quota': 28}, {'azionista': 945, 'quota': 72}]",58
5381,Diaz-Atkins,1968-04-07,"[{'azionista': 376, 'quota': 55}, {'azionista': 20, 'quota': 45}]",94
5382,Johnson-Noble,1963-04-23,"[{'azionista': 1858, 'quota': 94}, {'azionista': 1326, 'quota': 6}]",74
5383,"Russell, Lewis and Fletcher",1986-06-18,"[{'azionista': 740, 'quota': 20}, {'azionista': 552, 'quota': 1}, {'azionista': 1963, 'quota': 14}, {'azionista': 737, 'quota': 21}, {'azionista': 1368, 'quota': 44}]",84
5384,Warner-Richard,1976-09-20,"[{'azionista': 1717, 'quota': 33}, {'azionista': 2074, 'quota': 67}]",0
5385,"Valencia, Carrillo and Willis",1964-02-16,"[{'azionista': 2459, 'quota': 96}, {'azionista': 1736, 'quota': 4}]",71
5386,Gill PLC,1972-11-20,"[{'azionista': 756, 'quota': 73}, {'azionista': 1513, 'quota': 27}]",69
5387,Austin Inc,1986-05-14,"[{'azionista': 1029, 'quota': 10}, {'azionista': 180, 'quota': 12}, {'azionista': 2297, 'quota': 70}, {'azionista': 2392, 'quota': 8}]",75
5388,Livingston LLC,1977-12-13,"[{'azionista': 419, 'quota': 53}, {'azionista': 1835, 'quota': 47}]",32
5389,"Hale, Ruiz and Garcia",1981-06-02,"[{'azionista': 2490, 'quota': 32}, {'azionista': 813, 'quota': 48}, {'azionista': 331, 'quota': 20}]",58
5390,Santos-Hughes,1968-01-17,"[{'azionista': 1792, 'quota': 38}, {'azionista': 1593, 'quota': 24}, {'azionista': 183, 'quota': 38}]",59
5391,Howe-Vargas,1982-11-26,"[{'azionista': 875, 'quota': 31}, {'azionista': 2131, 'quota': 53}, {'azionista': 122, 'quota': 16}]",13
5392,Norris-King,1998-09-11,"[{'azionista': 2311, 'quota': 37}, {'azionista': 1869, 'quota': 63}]",39
5393,Pugh-Rogers,1985-05-25,"[{'azionista': 2305, 'quota': 78}, {'azionista': 26, 'quota': 22}]",11
5394,Espinoza PLC,1994-08-09,"[{'azionista': 689, 'quota': 48}, {'azionista': 860, 'quota': 52}]",15
5395,"Smith, Lara and Taylor",1983-12-16,"[{'azionista': 790, 'quota': 69}, {'azionista': 964, 'quota': 31}]",42
5396,"Aguirre, Hall and Turner",1998-11-13,"[{'azionista': 830, 'quota': 85}, {'azionista': 70, 'quota': 15}]",65
5397,Ryan Ltd,1961-02-07,"[{'azionista': 583, 'quota': 39}, {'azionista': 2110, 'quota': 21}, {'azionista': 199, 'quota': 40}]",14
5398,"Evans, Mcbride and Hill",1964-07-17,"[{'azionista': 365, 'quota': 74}, {'azionista': 1096, 'quota': 26}]",74
5399,Norton-Johnson,1998-10-30,"[{'azionista': 2171, 'quota': 67}, {'azionista': 1642, 'quota': 33}]",18
5400,Jones Inc,1995-08-13,"[{'azionista': 388, 'quota': 16}, {'azionista': 2184, 'quota': 68}, {'azionista': 2032, 'quota': 16}]",61
5401,Smith-Thomas,1997-01-06,"[{'azionista': 2059, 'quota': 35}, {'azionista': 1374, 'quota': 48}, {'azionista': 2111, 'quota': 17}]",10
5402,Harris LLC,1965-12-02,"[{'azionista': 2245, 'quota': 40}, {'azionista': 244, 'quota': 46}, {'azionista': 2214, 'quota': 14}]",70
5403,Burke Group,1988-07-04,"[{'azionista': 1319, 'quota': 11}, {'azionista': 2371, 'quota': 89}]",49
5404,Barnes Ltd,1996-05-07,"[{'azionista': 1264, 'quota': 92}, {'azionista': 1439, 'quota': 8}]",10
5405,Cox and Sons,1986-12-23,"[{'azionista': 57, 'quota': 64}, {'azionista': 1483, 'quota': 36}]",24
5406,"Mason, Ellis and Smith",1999-05-30,"[{'azionista': 2092, 'quota': 23}, {'azionista': 459, 'quota': 15}, {'azionista': 1104, 'quota': 18}, {'azionista': 1827, 'quota': 44}]",52
5407,"Delacruz, Lee and Smith",1991-02-23,"[{'azionista': 2232, 'quota': 90}, {'azionista': 2390, 'quota': 10}]",40
5408,Miller and Sons,1974-08-24,"[{'azionista': 1008, 'quota': 55}, {'azionista': 1404, 'quota': 39}, {'azionista': 2340, 'quota': 6}]",67
5409,"Maxwell, Foley and Carson",1991-03-12,"[{'azionista': 1925, 'quota': 15}, {'azionista': 973, 'quota': 37}, {'azionista': 403, 'quota': 48}]",93
5410,"Dunn, Smith and Smith",1999-03-18,"[{'azionista': 1931, 'quota': 71}, {'azionista': 1715, 'quota': 29}]",51
5411,Hansen Inc,1967-10-30,"[{'azionista': 1556, 'quota': 8}, {'azionista': 772, 'quota': 33}, {'azionista': 978, 'quota': 59}]",58
5412,"Warren, Mack and Castro",1961-09-23,"[{'azionista': 1432, 'quota': 70}, {'azionista': 2189, 'quota': 17}, {'azionista': 2422, 'quota': 13}]",65
5413,Rollins-Washington,1970-12-04,"[{'azionista': 1551, 'quota': 99}, {'azionista': 1200, 'quota': 1}]",35
5414,"Beard, Garcia and Norman",1984-11-30,"[{'azionista': 250, 'quota': 87}, {'azionista': 1042, 'quota': 13}]",88
5415,Thomas-Padilla,1997-11-24,"[{'azionista': 2382, 'quota': 82}, {'azionista': 703, 'quota': 18}]",78
5416,Foster Group,1985-06-29,"[{'azionista': 2019, 'quota': 32}, {'azionista': 2269, 'quota': 44}, {'azionista': 2257, 'quota': 24}]",41
5417,Anderson and Sons,1990-01-22,"[{'azionista': 1112, 'quota': 14}, {'azionista': 918, 'quota': 41}, {'azionista': 286, 'quota': 45}]",74
5418,Cook-Cole,1985-02-03,"[{'azionista': 432, 'quota': 27}, {'azionista': 1514, 'quota': 61}, {'azionista': 982, 'quota': 12}]",92
5419,Jones Group,1976-10-18,"[{'azionista': 4, 'quota': 41}, {'azionista': 1966, 'quota': 4}, {'azionista': 654, 'quota': 43}, {'azionista': 601, 'quota': 12}]",2
5420,Taylor-Kim,1970-12-03,"[{'azionista': 1734, 'quota': 80}, {'azionista': 66, 'quota': 20}]",59
5421,Wall Inc,1971-10-11,"[{'azionista': 1339, 'quota': 23}, {'azionista': 1890, 'quota': 33}, {'azionista': 1252, 'quota': 44}]",28
5422,Burch-Mckenzie,1963-05-07,"[{'azionista': 1595, 'quota': 40}, {'azionista': 1861, 'quota': 33}, {'azionista': 2091, 'quota': 27}]",40
5423,Blackburn-Watson,1992-01-08,"[{'azionista': 691, 'quota': 44}, {'azionista': 1751, 'quota': 56}]",0
5424,"Young, Sullivan and Krueger",1997-07-31,"[{'azionista': 2293, 'quota': 10}, {'azionista': 752, 'quota': 5}, {'azionista': 1902, 'quota': 84}, {'azionista': 356, 'quota': 1}]",52
5425,Williamson-Davis,1964-07-22,"[{'azionista': 818, 'quota': 21}, {'azionista': 1895, 'quota': 79}]",101
5426,Harris and Sons,1960-01-24,"[{'azionista': 1907, 'quota': 2}, {'azionista': 2398, 'quota': 43}, {'azionista': 1623, 'quota': 31}, {'azionista': 115, 'quota': 24}]",100
5427,Johnston-Saunders,1993-04-19,"[{'azionista': 2, 'quota': 53}, {'azionista': 518, 'quota': 47}]",30
5428,Spencer Inc,1978-11-23,"[{'azionista': 2446, 'quota': 75}, {'azionista': 412, 'quota': 25}]",15
5429,"Fields, Hayes and Hartman",1963-08-18,"[{'azionista': 84, 'quota': 75}, {'azionista': 675, 'quota': 25}]",6
5430,Rodriguez Inc,1965-04-18,"[{'azionista': 2273, 'quota': 84}, {'azionista': 1834, 'quota': 16}]",64
5431,"Fowler, Chang and Wang",1963-06-04,"[{'azionista': 1755, 'quota': 42}, {'azionista': 1356, 'quota': 40}, {'azionista': 1494, 'quota': 18}]",5
5432,Kline-Joyce,1961-11-20,"[{'azionista': 346, 'quota': 78}, {'azionista': 783, 'quota': 22}]",62
5433,"Mcdaniel, Thompson and Ferrell",1983-03-02,"[{'azionista': 172, 'quota': 27}, {'azionista': 2070, 'quota': 73}]",78
5434,"Ray, Chapman and Robertson",1983-12-12,"[{'azionista': 270, 'quota': 57}, {'azionista': 1617, 'quota': 5}, {'azionista': 107, 'quota': 38}]",94
5435,"Gardner, Davidson and Freeman",1973-01-15,"[{'azionista': 2073, 'quota': 97}, {'azionista': 950, 'quota': 3}]",18
5436,Collins LLC,1999-10-04,"[{'azionista': 2205, 'quota': 49}, {'azionista': 2143, 'quota': 10}, {'azionista': 1769, 'quota': 34}, {'azionista': 1170, 'quota': 7}]",25
5437,"Black, Boyd and Curtis",1991-10-21,"[{'azionista': 2328, 'quota': 45}, {'azionista': 2342, 'quota': 55}]",40
5438,Rasmussen-Black,1965-07-15,"[{'azionista': 1864, 'quota': 60}, {'azionista': 653, 'quota': 40}]",49
