id,nome,data_fondazione,quotazioni,sede
16533,Duran-Smith,1990-10-05,"[{'azionista': 751, 'quota': 50}, {'azionista': 1353, 'quota': 50}]",66
16534,"Marshall, Myers and Greer",1984-06-19,"[{'azionista': 4476, 'quota': 17}, {'azionista': 3300, 'quota': 29}, {'azionista': 1886, 'quota': 33}, {'azionista': 1401, 'quota': 21}]",76
16535,Stevens-Garcia,1986-07-19,"[{'azionista': 860, 'quota': 34}, {'azionista': 4579, 'quota': 66}]",83
16536,Blake Group,1961-06-28,"[{'azionista': 4769, 'quota': 83}, {'azionista': 4146, 'quota': 17}]",11
16537,Abbott-Morgan,1981-12-18,"[{'azionista': 173, 'quota': 52}, {'azionista': 867, 'quota': 48}]",39
16538,"Smith, Tran and Parker",1992-12-15,"[{'azionista': 1576, 'quota': 66}, {'azionista': 6890, 'quota': 34}]",68
16539,Schmidt-Henry,1997-11-21,"[{'azionista': 1082, 'quota': 94}, {'azionista': 1067, 'quota': 6}]",77
16540,Smith LLC,1964-06-14,"[{'azionista': 4940, 'quota': 31}, {'azionista': 1976, 'quota': 69}]",77
16541,Hall-Villarreal,1974-11-05,"[{'azionista': 2053, 'quota': 65}, {'azionista': 1520, 'quota': 35}]",8
16542,"Brown, Carr and Weber",1980-11-21,"[{'azionista': 6456, 'quota': 62}, {'azionista': 5024, 'quota': 38}]",40
16543,Wiley PLC,1963-02-17,"[{'azionista': 552, 'quota': 15}, {'azionista': 5328, 'quota': 71}, {'azionista': 1678, 'quota': 14}]",101
16544,Welch Ltd,1998-04-24,"[{'azionista': 4058, 'quota': 18}, {'azionista': 4942, 'quota': 66}, {'azionista': 3233, 'quota': 16}]",87
16545,Martinez and Sons,1991-07-23,"[{'azionista': 5633, 'quota': 11}, {'azionista': 1742, 'quota': 81}, {'azionista': 4113, 'quota': 8}]",56
16546,Jennings PLC,1961-02-18,"[{'azionista': 941, 'quota': 44}, {'azionista': 2405, 'quota': 56}]",98
16547,Patel-Davis,1963-04-23,"[{'azionista': 6623, 'quota': 5}, {'azionista': 6996, 'quota': 17}, {'azionista': 829, 'quota': 57}, {'azionista': 5367, 'quota': 21}]",61
16548,Stout-Cobb,1967-04-16,"[{'azionista': 4192, 'quota': 89}, {'azionista': 6637, 'quota': 11}]",8
16549,Wilkins-Thomas,1999-10-06,"[{'azionista': 2595, 'quota': 8}, {'azionista': 2845, 'quota': 58}, {'azionista': 2354, 'quota': 12}, {'azionista': 5544, 'quota': 22}]",3
16550,"Green, Powers and Fields",1961-12-04,"[{'azionista': 4793, 'quota': 94}, {'azionista': 5682, 'quota': 6}]",49
16551,Gomez Inc,1969-12-30,"[{'azionista': 5797, 'quota': 9}, {'azionista': 253, 'quota': 22}, {'azionista': 524, 'quota': 50}, {'azionista': 2887, 'quota': 19}]",0
16552,Price and Sons,1992-07-11,"[{'azionista': 3909, 'quota': 36}, {'azionista': 623, 'quota': 64}]",61
16553,Mejia Ltd,1990-04-30,"[{'azionista': 7430, 'quota': 66}, {'azionista': 3051, 'quota': 34}]",20
16554,"Stevenson, Rogers and Arias",1981-04-18,"[{'azionista': 4504, 'quota': 63}, {'azionista': 6072, 'quota': 37}]",7
16555,Hale-Thompson,1968-07-28,"[{'azionista': 3233, 'quota': 91}, {'azionista': 2352, 'quota': 9}]",71
16556,"Hill, Hall and Stokes",1963-03-29,"[{'azionista': 5469, 'quota': 85}, {'azionista': 6274, 'quota': 15}]",55
16557,Coleman-Robinson,1998-01-19,"[{'azionista': 1651, 'quota': 26}, {'azionista': 6375, 'quota': 49}, {'azionista': 5554, 'quota': 25}]",2
16558,Freeman-Johnson,1979-08-19,"[{'azionista': 391, 'quota': 11}, {'azionista': 5598, 'quota': 13}, {'azionista': 3267, 'quota': 47}, {'azionista': 6729, 'quota': 29}]",43
16559,"Lee, Brock and Bowman",1966-07-31,"[{'azionista': 4030, 'quota': 59}, {'azionista': 6698, 'quota': 41}]",98
16560,"Walker, Li and Butler",1983-11-20,"[{'azionista': 995, 'quota': 48}, {'azionista': 619, 'quota': 31}, {'azionista': 1576, 'quota': 21}]",4
16561,Wang-Stark,1990-06-30,"[{'azionista': 2130, 'quota': 65}, {'azionista': 3540, 'quota': 35}]",95
16562,"Wright, Torres and Sellers",1967-01-21,"[{'azionista': 129, 'quota': 4}, {'azionista': 6624, 'quota': 96}]",23
16563,Robinson-Ward,1990-09-20,"[{'azionista': 3746, 'quota': 18}, {'azionista': 2500, 'quota': 52}, {'azionista': 4445, 'quota': 30}]",9
16564,Garcia-Bradley,1989-09-12,"[{'azionista': 2982, 'quota': 24}, {'azionista': 7375, 'quota': 10}, {'azionista': 6801, 'quota': 5}, {'azionista': 5798, 'quota': 6}, {'azionista': 4036, 'quota': 31}, {'azionista': 1911, 'quota': 6}, {'azionista': 2129, 'quota': 18}]",84
16565,"Flores, Harvey and Alexander",1998-10-11,"[{'azionista': 7409, 'quota': 37}, {'azionista': 6308, 'quota': 63}]",2
16566,Davidson Group,1996-11-28,"[{'azionista': 7449, 'quota': 60}, {'azionista': 3264, 'quota': 24}, {'azionista': 3692, 'quota': 10}, {'azionista': 1821, 'quota': 6}]",24
16567,Ferguson-Terrell,1996-09-05,"[{'azionista': 6902, 'quota': 64}, {'azionista': 2658, 'quota': 36}]",37
16568,Butler Ltd,1999-09-15,"[{'azionista': 2512, 'quota': 34}, {'azionista': 367, 'quota': 66}]",7
16569,Clark PLC,1989-08-21,"[{'azionista': 2964, 'quota': 98}, {'azionista': 6521, 'quota': 2}]",48
16570,Kim-Baker,1994-04-03,"[{'azionista': 5847, 'quota': 80}, {'azionista': 7468, 'quota': 18}, {'azionista': 7227, 'quota': 2}]",24
16571,Roberts-Thompson,1966-10-22,"[{'azionista': 5583, 'quota': 67}, {'azionista': 6842, 'quota': 33}]",94
16572,Mahoney Ltd,1990-11-21,"[{'azionista': 3553, 'quota': 68}, {'azionista': 4112, 'quota': 32}]",63
16573,"Shaffer, Wright and Dougherty",1979-10-01,"[{'azionista': 4035, 'quota': 19}, {'azionista': 7298, 'quota': 32}, {'azionista': 2064, 'quota': 49}]",44
16574,Rasmussen-Moran,1972-03-31,"[{'azionista': 5775, 'quota': 3}, {'azionista': 5023, 'quota': 9}, {'azionista': 2895, 'quota': 5}, {'azionista': 3258, 'quota': 83}]",58
16575,Garcia and Sons,1970-06-08,"[{'azionista': 4569, 'quota': 24}, {'azionista': 2472, 'quota': 19}, {'azionista': 4115, 'quota': 57}]",57
16576,"Miller, Rodriguez and Savage",1966-08-20,"[{'azionista': 7160, 'quota': 11}, {'azionista': 5879, 'quota': 81}, {'azionista': 2257, 'quota': 8}]",56
16577,Miranda PLC,1962-08-18,"[{'azionista': 5438, 'quota': 63}, {'azionista': 7127, 'quota': 9}, {'azionista': 3997, 'quota': 28}]",60
16578,Mendez-Figueroa,1990-11-01,"[{'azionista': 3987, 'quota': 71}, {'azionista': 6566, 'quota': 29}]",4
16579,"Hahn, Thompson and Ewing",1975-11-11,"[{'azionista': 5281, 'quota': 78}, {'azionista': 6240, 'quota': 22}]",77
16580,"Brooks, Lopez and Hudson",1987-03-15,"[{'azionista': 3309, 'quota': 26}, {'azionista': 1370, 'quota': 47}, {'azionista': 4405, 'quota': 27}]",94
16581,Price Inc,1999-07-10,"[{'azionista': 208, 'quota': 12}, {'azionista': 3046, 'quota': 88}]",50
16582,Terry-Mcintosh,1998-07-30,"[{'azionista': 6445, 'quota': 47}, {'azionista': 1535, 'quota': 34}, {'azionista': 6687, 'quota': 19}]",18
16583,Walters-Mosley,1990-03-19,"[{'azionista': 7160, 'quota': 95}, {'azionista': 5584, 'quota': 5}]",17
16584,"Nelson, Thomas and Reynolds",1992-06-28,"[{'azionista': 622, 'quota': 76}, {'azionista': 1779, 'quota': 24}]",15
16585,Gilbert Ltd,1990-06-09,"[{'azionista': 3793, 'quota': 47}, {'azionista': 5903, 'quota': 53}]",78
16586,Brock-Powell,1987-07-24,"[{'azionista': 4203, 'quota': 20}, {'azionista': 4998, 'quota': 19}, {'azionista': 7482, 'quota': 26}, {'azionista': 3362, 'quota': 24}, {'azionista': 2139, 'quota': 11}]",68
16587,"Smith, Reyes and Brown",1977-12-19,"[{'azionista': 6686, 'quota': 21}, {'azionista': 4090, 'quota': 47}, {'azionista': 2915, 'quota': 32}]",94
16588,Mcclain PLC,1992-01-24,"[{'azionista': 3658, 'quota': 11}, {'azionista': 1166, 'quota': 77}, {'azionista': 757, 'quota': 12}]",70
16589,Hall LLC,1979-12-25,"[{'azionista': 5739, 'quota': 69}, {'azionista': 6480, 'quota': 31}]",93
16590,"Martinez, Benton and Bird",1975-03-13,"[{'azionista': 6060, 'quota': 42}, {'azionista': 3480, 'quota': 30}, {'azionista': 6780, 'quota': 18}, {'azionista': 805, 'quota': 10}]",40
16591,Mckay PLC,1965-07-15,"[{'azionista': 548, 'quota': 3}, {'azionista': 6784, 'quota': 18}, {'azionista': 6393, 'quota': 38}, {'azionista': 7165, 'quota': 41}]",42
16592,Perez-Blackburn,1970-02-23,"[{'azionista': 480, 'quota': 22}, {'azionista': 5177, 'quota': 58}, {'azionista': 1303, 'quota': 20}]",2
16593,Mcintosh LLC,1963-06-26,"[{'azionista': 3170, 'quota': 76}, {'azionista': 5040, 'quota': 24}]",76
16594,"Marsh, Padilla and Austin",1969-01-25,"[{'azionista': 98, 'quota': 89}, {'azionista': 7398, 'quota': 11}]",46
16595,Velez Inc,1966-12-10,"[{'azionista': 4163, 'quota': 98}, {'azionista': 950, 'quota': 2}]",81
16596,Smith-Miller,1963-05-11,"[{'azionista': 6959, 'quota': 68}, {'azionista': 2623, 'quota': 32}]",63
16597,"Mcguire, Padilla and Miller",1991-01-08,"[{'azionista': 6326, 'quota': 2}, {'azionista': 3120, 'quota': 80}, {'azionista': 2851, 'quota': 12}, {'azionista': 5620, 'quota': 6}]",78
16598,"Reynolds, Smith and Williams",1995-07-28,"[{'azionista': 3026, 'quota': 76}, {'azionista': 3526, 'quota': 24}]",64
16599,"Reese, Stewart and Pennington",1969-12-31,"[{'azionista': 1661, 'quota': 15}, {'azionista': 5178, 'quota': 23}, {'azionista': 50, 'quota': 50}, {'azionista': 5254, 'quota': 12}]",87
16600,Russell LLC,1975-07-14,"[{'azionista': 4970, 'quota': 52}, {'azionista': 1147, 'quota': 48}]",88
16601,Salazar Group,1977-09-24,"[{'azionista': 6776, 'quota': 12}, {'azionista': 2723, 'quota': 25}, {'azionista': 1701, 'quota': 63}]",76
16602,"Lozano, Jones and Pollard",1966-03-17,"[{'azionista': 7421, 'quota': 53}, {'azionista': 2933, 'quota': 47}]",59
16603,Castro LLC,1980-04-19,"[{'azionista': 6167, 'quota': 28}, {'azionista': 232, 'quota': 59}, {'azionista': 506, 'quota': 13}]",47
16604,Martinez-Ramsey,1999-04-01,"[{'azionista': 4995, 'quota': 43}, {'azionista': 3900, 'quota': 12}, {'azionista': 3752, 'quota': 45}]",18
16605,Lindsey LLC,1967-05-28,"[{'azionista': 2258, 'quota': 22}, {'azionista': 3641, 'quota': 48}, {'azionista': 7197, 'quota': 30}]",20
16606,"Hamilton, Russell and Baker",1987-04-29,"[{'azionista': 4249, 'quota': 84}, {'azionista': 2516, 'quota': 16}]",70
16607,"Roberts, Burton and Henry",1992-02-12,"[{'azionista': 4591, 'quota': 87}, {'azionista': 420, 'quota': 12}, {'azionista': 5165, 'quota': 1}]",71
16608,Patel-Davis,1962-03-20,"[{'azionista': 3234, 'quota': 99}, {'azionista': 3850, 'quota': 1}]",64
16609,Lewis Inc,1968-06-01,"[{'azionista': 2033, 'quota': 28}, {'azionista': 1762, 'quota': 72}]",27
16610,Holmes Ltd,1980-12-12,"[{'azionista': 6179, 'quota': 100}]",103
16611,Hendricks Ltd,1967-07-02,"[{'azionista': 5417, 'quota': 7}, {'azionista': 1774, 'quota': 71}, {'azionista': 5670, 'quota': 22}]",102
16612,Wang-Cooke,1979-06-16,"[{'azionista': 5759, 'quota': 74}, {'azionista': 7154, 'quota': 26}]",45
16613,Miller Inc,1975-10-16,"[{'azionista': 2676, 'quota': 19}, {'azionista': 6642, 'quota': 27}, {'azionista': 4485, 'quota': 54}]",11
16614,"Gamble, Diaz and Spencer",1983-05-13,"[{'azionista': 6078, 'quota': 72}, {'azionista': 2524, 'quota': 28}]",24
16615,Morales PLC,1975-04-10,"[{'azionista': 1967, 'quota': 91}, {'azionista': 2983, 'quota': 9}]",58
16616,"Henry, Jimenez and Thompson",1977-05-10,"[{'azionista': 6387, 'quota': 96}, {'azionista': 5211, 'quota': 4}]",39
16617,"Frank, Miller and Schultz",1997-06-13,"[{'azionista': 6100, 'quota': 33}, {'azionista': 709, 'quota': 61}, {'azionista': 7001, 'quota': 6}]",50
16618,Chan Ltd,1961-03-02,"[{'azionista': 4656, 'quota': 96}, {'azionista': 4872, 'quota': 4}]",4
16619,"Johnson, Luna and Price",1985-04-05,"[{'azionista': 7482, 'quota': 4}, {'azionista': 2559, 'quota': 52}, {'azionista': 6323, 'quota': 15}, {'azionista': 3464, 'quota': 29}]",8
16620,"Rosales, Silva and Walsh",1968-06-17,"[{'azionista': 4377, 'quota': 96}, {'azionista': 5850, 'quota': 4}]",42
16621,"Sanchez, Holland and Simpson",1967-12-26,"[{'azionista': 4490, 'quota': 35}, {'azionista': 4672, 'quota': 10}, {'azionista': 939, 'quota': 30}, {'azionista': 7283, 'quota': 25}]",47
16622,Gutierrez-Bryant,1963-09-02,"[{'azionista': 1528, 'quota': 65}, {'azionista': 2941, 'quota': 35}]",5
16623,"Mata, Gonzales and Bell",1977-05-25,"[{'azionista': 4167, 'quota': 44}, {'azionista': 5106, 'quota': 50}, {'azionista': 6593, 'quota': 6}]",43
16624,Lopez Ltd,1978-09-23,"[{'azionista': 7275, 'quota': 70}, {'azionista': 123, 'quota': 9}, {'azionista': 4335, 'quota': 12}, {'azionista': 6183, 'quota': 9}]",74
16625,Myers LLC,1986-09-08,"[{'azionista': 1336, 'quota': 48}, {'azionista': 2852, 'quota': 52}]",47
16626,"Thompson, White and Paul",1976-06-03,"[{'azionista': 1094, 'quota': 93}, {'azionista': 2330, 'quota': 7}]",76
16627,"Spencer, Torres and Bennett",1960-07-27,"[{'azionista': 6790, 'quota': 58}, {'azionista': 4890, 'quota': 20}, {'azionista': 6753, 'quota': 6}, {'azionista': 2647, 'quota': 16}]",88
16628,Carter-White,1968-09-11,"[{'azionista': 1653, 'quota': 12}, {'azionista': 811, 'quota': 72}, {'azionista': 1410, 'quota': 16}]",79
16629,Nielsen-Brooks,1966-08-29,"[{'azionista': 4200, 'quota': 41}, {'azionista': 3850, 'quota': 56}, {'azionista': 699, 'quota': 3}]",8
16630,"Ray, Sanders and Williams",1979-09-06,"[{'azionista': 4273, 'quota': 19}, {'azionista': 4589, 'quota': 49}, {'azionista': 5270, 'quota': 32}]",45
16631,Bass LLC,1982-02-14,"[{'azionista': 834, 'quota': 11}, {'azionista': 1869, 'quota': 16}, {'azionista': 1148, 'quota': 73}]",13
16632,"Ellis, Mitchell and Doyle",1993-11-25,"[{'azionista': 1398, 'quota': 69}, {'azionista': 3033, 'quota': 24}, {'azionista': 6168, 'quota': 7}]",41
16633,"Smith, Brennan and Turner",1966-12-24,"[{'azionista': 3653, 'quota': 73}, {'azionista': 2812, 'quota': 6}, {'azionista': 6429, 'quota': 21}]",47
16634,Hinton-English,1963-11-09,"[{'azionista': 3231, 'quota': 30}, {'azionista': 3450, 'quota': 70}]",45
16635,"Johnson, Stark and Abbott",1998-05-11,"[{'azionista': 1929, 'quota': 59}, {'azionista': 1248, 'quota': 41}]",47
16636,Flynn PLC,1964-06-30,"[{'azionista': 4135, 'quota': 60}, {'azionista': 3190, 'quota': 40}]",9
16637,"Ochoa, Mitchell and Nguyen",1991-04-05,"[{'azionista': 4025, 'quota': 35}, {'azionista': 4269, 'quota': 18}, {'azionista': 2887, 'quota': 44}, {'azionista': 1010, 'quota': 3}]",33
16638,"Wheeler, Walton and Hart",1962-01-30,"[{'azionista': 2828, 'quota': 80}, {'azionista': 5782, 'quota': 10}, {'azionista': 2603, 'quota': 10}]",97
16639,Porter-White,1979-05-05,"[{'azionista': 1082, 'quota': 72}, {'azionista': 13, 'quota': 20}, {'azionista': 766, 'quota': 8}]",67
16640,Perry-Yates,1974-09-30,"[{'azionista': 4822, 'quota': 55}, {'azionista': 2527, 'quota': 45}]",76
16641,Yates-Bradley,1960-05-16,"[{'azionista': 1384, 'quota': 37}, {'azionista': 343, 'quota': 52}, {'azionista': 6775, 'quota': 4}, {'azionista': 1981, 'quota': 7}]",51
16642,"Graham, Barber and Green",1976-11-08,"[{'azionista': 2997, 'quota': 72}, {'azionista': 7499, 'quota': 28}]",76
16643,Williams-Knight,1962-04-04,"[{'azionista': 6835, 'quota': 48}, {'azionista': 3444, 'quota': 6}, {'azionista': 1354, 'quota': 46}]",28
16644,"Hoover, Howell and Obrien",1978-05-13,"[{'azionista': 5063, 'quota': 93}, {'azionista': 4439, 'quota': 6}, {'azionista': 294, 'quota': 1}]",102
16645,"Scott, Ellis and Taylor",1999-06-03,"[{'azionista': 887, 'quota': 66}, {'azionista': 4528, 'quota': 34}]",14
16646,"Johnson, Sullivan and Santana",1965-12-31,"[{'azionista': 6930, 'quota': 52}, {'azionista': 2684, 'quota': 48}]",77
16647,Lucas-Mayo,1989-05-17,"[{'azionista': 843, 'quota': 15}, {'azionista': 1522, 'quota': 66}, {'azionista': 3556, 'quota': 4}, {'azionista': 1575, 'quota': 15}]",41
16648,"Cameron, Maddox and Williams",1963-06-26,"[{'azionista': 3658, 'quota': 84}, {'azionista': 724, 'quota': 16}]",80
16649,"Lewis, Lee and Brown",1960-01-29,"[{'azionista': 6075, 'quota': 14}, {'azionista': 1797, 'quota': 28}, {'azionista': 7324, 'quota': 19}, {'azionista': 3722, 'quota': 39}]",80
16650,Hester-Kirby,1983-06-09,"[{'azionista': 1796, 'quota': 41}, {'azionista': 503, 'quota': 59}]",77
16651,Powell-Hopkins,1974-07-05,"[{'azionista': 1472, 'quota': 34}, {'azionista': 916, 'quota': 60}, {'azionista': 1926, 'quota': 6}]",65
16652,Middleton Inc,1979-08-25,"[{'azionista': 1076, 'quota': 84}, {'azionista': 2284, 'quota': 16}]",46
16653,Banks-Gallegos,1984-10-28,"[{'azionista': 1584, 'quota': 37}, {'azionista': 4656, 'quota': 21}, {'azionista': 3579, 'quota': 42}]",64
16654,Ashley Ltd,1968-08-26,"[{'azionista': 409, 'quota': 92}, {'azionista': 3655, 'quota': 8}]",2
16655,"Larsen, Walker and Rice",1972-09-18,"[{'azionista': 3426, 'quota': 32}, {'azionista': 5335, 'quota': 68}]",72
16656,Key-Lee,1965-03-04,"[{'azionista': 2548, 'quota': 6}, {'azionista': 7446, 'quota': 92}, {'azionista': 3057, 'quota': 2}]",97
16657,"Mooney, Thompson and Rodriguez",1966-02-02,"[{'azionista': 4311, 'quota': 78}, {'azionista': 1058, 'quota': 22}]",89
16658,"Thompson, Johnson and Hamilton",1964-07-24,"[{'azionista': 154, 'quota': 50}, {'azionista': 6454, 'quota': 29}, {'azionista': 4499, 'quota': 21}]",21
16659,Ellison-Fleming,1975-07-03,"[{'azionista': 7186, 'quota': 69}, {'azionista': 1302, 'quota': 10}, {'azionista': 1407, 'quota': 21}]",7
16660,Phillips-Harris,1991-09-30,"[{'azionista': 2111, 'quota': 59}, {'azionista': 1263, 'quota': 41}]",78
16661,Lam-Calhoun,1995-06-19,"[{'azionista': 59, 'quota': 80}, {'azionista': 4675, 'quota': 20}]",94
16662,Hoffman-Deleon,1967-12-28,"[{'azionista': 2616, 'quota': 54}, {'azionista': 809, 'quota': 46}]",85
16663,Blevins Group,1971-12-28,"[{'azionista': 2278, 'quota': 98}, {'azionista': 6454, 'quota': 2}]",78
16664,"Jimenez, Riley and Green",1966-02-14,"[{'azionista': 3601, 'quota': 53}, {'azionista': 5874, 'quota': 47}]",68
16665,"Miller, Jones and Wilson",1988-12-19,"[{'azionista': 4727, 'quota': 99}, {'azionista': 3102, 'quota': 1}]",74
16666,Valdez-Howell,1968-10-31,"[{'azionista': 2247, 'quota': 26}, {'azionista': 4484, 'quota': 74}]",22
16667,Jacobs-Stout,1981-08-16,"[{'azionista': 5289, 'quota': 3}, {'azionista': 137, 'quota': 97}]",28
16668,"Edwards, Smith and Fisher",1970-04-28,"[{'azionista': 2478, 'quota': 18}, {'azionista': 1853, 'quota': 11}, {'azionista': 5764, 'quota': 8}, {'azionista': 7240, 'quota': 39}, {'azionista': 7331, 'quota': 9}, {'azionista': 6801, 'quota': 15}]",12
16669,"Martin, Waters and Garcia",1999-08-06,"[{'azionista': 7275, 'quota': 35}, {'azionista': 1143, 'quota': 9}, {'azionista': 4799, 'quota': 32}, {'azionista': 669, 'quota': 16}, {'azionista': 4210, 'quota': 8}]",94
16670,Reed LLC,1999-12-03,"[{'azionista': 5977, 'quota': 94}, {'azionista': 55, 'quota': 6}]",7
16671,"Foster, Wagner and Lynch",1999-01-18,"[{'azionista': 3357, 'quota': 94}, {'azionista': 2935, 'quota': 6}]",24
16672,"Manning, Bender and Rodriguez",1997-02-12,"[{'azionista': 3330, 'quota': 77}, {'azionista': 291, 'quota': 18}, {'azionista': 6905, 'quota': 1}, {'azionista': 2319, 'quota': 4}]",2
16673,Ford and Sons,1975-05-05,"[{'azionista': 442, 'quota': 29}, {'azionista': 6154, 'quota': 35}, {'azionista': 5314, 'quota': 3}, {'azionista': 4366, 'quota': 33}]",65
16674,Freeman and Sons,1979-01-25,"[{'azionista': 4734, 'quota': 51}, {'azionista': 1453, 'quota': 49}]",74
16675,Frey and Sons,1974-11-09,"[{'azionista': 7022, 'quota': 23}, {'azionista': 2757, 'quota': 53}, {'azionista': 22, 'quota': 16}, {'azionista': 505, 'quota': 8}]",44
16676,"Dennis, Stafford and Green",1986-12-05,"[{'azionista': 4942, 'quota': 58}, {'azionista': 7117, 'quota': 16}, {'azionista': 7103, 'quota': 26}]",73
16677,Baldwin-Grant,1961-02-25,"[{'azionista': 6692, 'quota': 29}, {'azionista': 2186, 'quota': 42}, {'azionista': 1807, 'quota': 29}]",89
16678,Elliott and Sons,1960-03-25,"[{'azionista': 1812, 'quota': 27}, {'azionista': 7482, 'quota': 39}, {'azionista': 4072, 'quota': 34}]",9
16679,"Perez, Warren and Gilbert",1961-05-10,"[{'azionista': 329, 'quota': 96}, {'azionista': 622, 'quota': 4}]",56
16680,Warren-Harrison,1989-08-26,"[{'azionista': 6134, 'quota': 94}, {'azionista': 3422, 'quota': 6}]",81
16681,Chen Group,1975-01-10,"[{'azionista': 2234, 'quota': 76}, {'azionista': 4698, 'quota': 24}]",20
16682,Esparza Ltd,1995-08-11,"[{'azionista': 273, 'quota': 97}, {'azionista': 2517, 'quota': 3}]",87
16683,Branch PLC,1961-02-13,"[{'azionista': 5768, 'quota': 58}, {'azionista': 1233, 'quota': 42}]",41
16684,Thompson-Guerrero,1982-07-11,"[{'azionista': 5676, 'quota': 84}, {'azionista': 5260, 'quota': 16}]",43
16685,Mckenzie and Sons,1989-04-23,"[{'azionista': 5607, 'quota': 77}, {'azionista': 924, 'quota': 23}]",92
16686,Bryant Ltd,1997-05-29,"[{'azionista': 6664, 'quota': 60}, {'azionista': 2775, 'quota': 40}]",53
16687,"Murphy, Willis and Jenkins",1968-06-13,"[{'azionista': 1170, 'quota': 71}, {'azionista': 5891, 'quota': 7}, {'azionista': 6565, 'quota': 22}]",57
16688,"Hardy, Ayala and Hernandez",1987-03-31,"[{'azionista': 2867, 'quota': 32}, {'azionista': 7462, 'quota': 28}, {'azionista': 5805, 'quota': 21}, {'azionista': 5803, 'quota': 19}]",44
16689,Matthews-Newton,1993-06-12,"[{'azionista': 2921, 'quota': 81}, {'azionista': 1168, 'quota': 19}]",56
16690,Frederick Inc,1993-06-15,"[{'azionista': 2900, 'quota': 1}, {'azionista': 4238, 'quota': 74}, {'azionista': 6970, 'quota': 22}, {'azionista': 2408, 'quota': 3}]",49
16691,"Bishop, Sanders and Case",1980-11-08,"[{'azionista': 3606, 'quota': 79}, {'azionista': 162, 'quota': 1}, {'azionista': 740, 'quota': 10}, {'azionista': 2959, 'quota': 10}]",52
16692,"Hayes, Curry and Trujillo",1994-10-17,"[{'azionista': 2310, 'quota': 76}, {'azionista': 1880, 'quota': 24}]",55
16693,"Dudley, Fox and Clark",1969-04-11,"[{'azionista': 2017, 'quota': 79}, {'azionista': 217, 'quota': 3}, {'azionista': 6521, 'quota': 18}]",22
16694,Cain Inc,1989-12-10,"[{'azionista': 4686, 'quota': 58}, {'azionista': 4730, 'quota': 42}]",6
16695,"Thomas, Clark and Spencer",1962-03-26,"[{'azionista': 4753, 'quota': 10}, {'azionista': 4693, 'quota': 67}, {'azionista': 6099, 'quota': 23}]",83
16696,Baker and Sons,1965-08-15,"[{'azionista': 1245, 'quota': 98}, {'azionista': 3126, 'quota': 2}]",41
16697,Jones Inc,1994-07-19,"[{'azionista': 3520, 'quota': 90}, {'azionista': 660, 'quota': 10}]",41
16698,Bell-Hall,1979-11-03,"[{'azionista': 3012, 'quota': 13}, {'azionista': 3041, 'quota': 80}, {'azionista': 1957, 'quota': 7}]",101
16699,"Payne, Jones and Cain",1975-10-14,"[{'azionista': 6918, 'quota': 74}, {'azionista': 2276, 'quota': 26}]",75
16700,Hill-Nash,1968-02-05,"[{'azionista': 5721, 'quota': 93}, {'azionista': 7037, 'quota': 7}]",85
16701,Hardy Group,1970-01-31,"[{'azionista': 6586, 'quota': 13}, {'azionista': 6659, 'quota': 35}, {'azionista': 19, 'quota': 26}, {'azionista': 1925, 'quota': 26}]",53
16702,Lewis-Johnson,1979-03-03,"[{'azionista': 7146, 'quota': 94}, {'azionista': 5187, 'quota': 6}]",56
16703,"Cruz, Montes and Thompson",1997-09-11,"[{'azionista': 6157, 'quota': 74}, {'azionista': 3372, 'quota': 26}]",52
16704,"Taylor, Novak and Arellano",1980-08-27,"[{'azionista': 5778, 'quota': 66}, {'azionista': 4060, 'quota': 34}]",69
16705,"Hernandez, Roberts and Sheppard",1966-11-17,"[{'azionista': 5158, 'quota': 10}, {'azionista': 7069, 'quota': 50}, {'azionista': 4456, 'quota': 40}]",64
16706,Lambert-Park,1984-06-23,"[{'azionista': 4738, 'quota': 81}, {'azionista': 1639, 'quota': 13}, {'azionista': 1818, 'quota': 6}]",32
16707,Edwards Inc,1990-07-19,"[{'azionista': 5970, 'quota': 30}, {'azionista': 1352, 'quota': 11}, {'azionista': 482, 'quota': 59}]",5
16708,Lyons and Sons,1980-03-21,"[{'azionista': 230, 'quota': 16}, {'azionista': 6567, 'quota': 84}]",47
16709,Curry Group,1972-12-09,"[{'azionista': 184, 'quota': 15}, {'azionista': 7044, 'quota': 50}, {'azionista': 4457, 'quota': 35}]",22
16710,Barber and Sons,1965-12-08,"[{'azionista': 1107, 'quota': 14}, {'azionista': 6216, 'quota': 86}]",99
16711,"Cole, Garza and Lee",1987-02-21,"[{'azionista': 4833, 'quota': 20}, {'azionista': 297, 'quota': 14}, {'azionista': 1700, 'quota': 66}]",47
16712,Medina and Sons,1960-10-16,"[{'azionista': 4307, 'quota': 49}, {'azionista': 6958, 'quota': 48}, {'azionista': 1415, 'quota': 3}]",11
16713,Smith and Sons,1977-01-12,"[{'azionista': 5734, 'quota': 79}, {'azionista': 7419, 'quota': 21}]",5
16714,Petersen LLC,1980-04-18,"[{'azionista': 705, 'quota': 2}, {'azionista': 121, 'quota': 94}, {'azionista': 2945, 'quota': 4}]",34
16715,Moody Ltd,1983-07-29,"[{'azionista': 2054, 'quota': 51}, {'azionista': 3506, 'quota': 36}, {'azionista': 3661, 'quota': 10}, {'azionista': 1473, 'quota': 3}]",77
