azienda,azionista,quota,ubo
6321,12192,12,0,
6322,12452,25,0,
6322,10375,7,0,
6322,11583,31,0,
6322,11804,37,0,
6323,10289,100,0,
6324,11245,75,0,
6324,11081,1,0,
6324,10111,24,0,
6325,10212,23,0,
6325,10487,60,0,
6325,10023,17,0,
6326,9010,14,0,
6326,10703,86,0,
6327,12006,83,0,
6327,8955,17,0,
6328,10493,74,0,
6328,9424,16,0,
6328,10311,10,0,
6329,8892,59,0,
6329,11628,41,0,
6330,10864,78,0,
6330,11257,9,0,
6330,12199,13,0,
6331,10490,51,0,
6331,8818,42,0,
6331,9772,7,0,
6332,12194,14,0,
6332,12158,86,0,
6333,11424,79,0,
6333,9218,15,0,
6333,11462,6,0,
6334,9212,78,0,
6334,8891,22,0,
6335,11916,25,0,
6335,9765,75,0,
6336,10788,14,0,
6336,9471,46,0,
6336,10366,40,0,
6337,12317,75,0,
6337,9094,25,0,
6338,10692,66,0,
6338,11995,34,0,
6339,10357,5,0,
6339,8858,28,0,
6339,11805,67,0,
6340,11454,20,0,
6340,10931,60,0,
6340,11257,20,0,
6341,10547,37,0,
6341,12250,26,0,
6341,9420,17,0,
6341,8766,20,0,
6342,11507,23,0,
6342,12270,77,0,
6343,11097,6,0,
6343,12022,2,0,
6343,11611,72,0,
6343,11873,11,0,
6343,9786,9,0,
6344,10241,30,0,
6344,10519,70,0,
6345,11673,88,0,
6345,8821,12,0,
6346,12436,49,0,
6346,9391,25,0,
6346,10380,26,0,
6347,9420,68,0,
6347,11313,32,0,
6348,9231,82,0,
6348,10470,18,0,
6349,11605,47,0,
6349,9660,23,0,
6349,9059,30,0,
6350,11977,55,0,
6350,10967,45,0,
6351,11021,9,0,
6351,9836,91,0,
6352,10034,30,0,
6352,12436,44,0,
6352,8945,26,0,
6353,10276,35,0,
6353,11007,60,0,
6353,8998,5,0,
6354,12155,77,0,
6354,12271,23,0,
6355,9057,100,0,
6356,12207,9,0,
6356,9116,37,0,
6356,12097,54,0,
6357,11219,47,0,
6357,11317,53,0,
6358,8922,9,0,
6358,11932,5,0,
6358,10262,81,0,
6358,9221,5,0,
6359,9885,24,0,
6359,10653,16,0,
6359,10773,31,0,
6359,11998,29,0,
6360,10355,39,0,
6360,11899,53,0,
6360,9705,8,0,
6361,12389,2,0,
6361,12365,67,0,
6361,10671,19,0,
6361,9633,2,0,
6361,11359,10,0,
6362,10167,93,0,
6362,9648,7,0,
6363,9247,67,0,
6363,9871,33,0,
6364,8979,82,0,
6364,10049,2,0,
6364,11344,16,0,
6365,11914,25,0,
6365,11340,48,0,
6365,10081,27,0,
6366,12226,74,0,
6366,11739,10,0,
6366,11759,3,0,
6366,10887,13,0,
6367,10673,74,0,
6367,11969,26,0,
6368,9533,35,0,
6368,9104,65,0,
6369,10171,12,0,
6369,12442,36,0,
6369,10032,43,0,
6369,8849,9,0,
6370,11325,4,0,
6370,11609,84,0,
6370,12263,12,0,
6371,11380,14,0,
6371,12313,82,0,
6371,11207,4,0,
6372,11545,82,0,
6372,9663,18,0,
6373,11580,43,0,
6373,12106,57,0,
6374,12017,70,0,
6374,11090,26,0,
6374,9720,4,0,
6375,10683,35,0,
6375,12294,24,0,
6375,10769,41,0,
6376,11284,58,0,
6376,8968,6,0,
6376,8840,27,0,
6376,9942,9,0,
6377,11892,58,0,
6377,9270,9,0,
6377,11831,3,0,
6377,12402,27,0,
6377,11544,3,0,
6378,11469,7,0,
6378,10264,6,0,
6378,8863,41,0,
6378,8929,46,0,
6379,10316,38,0,
6379,10004,52,0,
6379,10780,10,0,
6380,8828,30,0,
6380,9869,10,0,
6380,8997,46,0,
6380,9562,14,0,
6381,10820,71,0,
6381,9801,7,0,
6381,11378,22,0,
6382,10512,26,0,
6382,10436,43,0,
6382,9826,31,0,
6383,12172,19,0,
6383,10024,30,0,
6383,10266,51,0,
6384,11011,96,0,
6384,10351,4,0,
6385,9122,31,0,
6385,9094,6,0,
6385,9679,13,0,
6385,8876,50,0,
6386,12012,80,0,
6386,11796,20,0,
6387,12397,17,0,
6387,10723,83,0,
6388,11985,73,0,
6388,8839,27,0,
6389,10485,68,0,
6389,9977,32,0,
6390,11494,70,0,
6390,11216,5,0,
6390,11953,25,0,
6391,12095,32,0,
6391,10569,68,0,
6392,9427,20,0,
6392,11742,40,0,
6392,10686,40,0,
6393,9293,2,0,
6393,9946,95,0,
6393,9881,3,0,
6394,10854,83,0,
6394,9003,5,0,
6394,9130,12,0,
6395,11743,85,0,
6395,11571,7,0,
6395,12296,8,0,
6396,12216,85,0,
6396,9483,3,0,
6396,10414,12,0,
6397,12384,62,0,
6397,12473,20,0,
6397,10044,18,0,
6398,9972,72,0,
6398,10372,28,0,
6399,9883,94,0,
6399,10920,6,0,
6400,11141,42,0,
6400,9387,37,0,
6400,10150,21,0,
6401,10688,94,0,
6401,9873,6,0,
6402,9236,15,0,
6402,9396,6,0,
6402,9243,12,0,
6402,12166,67,0,
6403,10027,36,0,
6403,11800,40,0,
6403,9248,17,0,
6403,9007,7,0,
6404,10669,58,0,
6404,10802,42,0,
6405,11870,31,0,
6405,11808,27,0,
6405,11365,24,0,
6405,11195,18,0,
6406,11667,39,0,
6406,11630,61,0,
6407,9153,91,0,
6407,10176,4,0,
6407,8909,5,0,
6408,9394,46,0,
6408,9659,10,0,
6408,12080,15,0,
6408,10973,29,0,
6409,11208,17,0,
6409,11861,61,0,
6409,9423,22,0,
6410,9839,60,0,
6410,12132,40,0,
6411,9776,100,0,
6412,9167,99,0,
6412,11005,1,0,
6413,10493,19,0,
6413,11651,36,0,
6413,9129,5,0,
6413,9382,40,0,
6414,10897,7,0,
6414,11976,18,0,
6414,10593,19,0,
6414,9896,44,0,
6414,9049,12,0,
6415,12216,18,0,
6415,10793,65,0,
6415,8822,17,0,
6416,11677,48,0,
6416,12097,16,0,
6416,11342,36,0,
6417,8857,10,0,
6417,11008,24,0,
6417,10292,4,0,
6417,9489,62,0,
6418,10662,98,0,
6418,9181,2,0,
6419,12210,55,0,
6419,8994,33,0,
6419,11909,12,0,
6420,11417,51,0,
6420,11787,49,0,
6421,9995,43,0,
6421,11372,57,0,
6422,11856,41,0,
6422,9814,45,0,
6422,10535,14,0,
6423,9916,58,0,
6423,9946,42,0,
6424,9988,61,0,
6424,8800,8,0,
6424,9398,31,0,
6425,9480,28,0,
6425,10891,37,0,
6425,9072,7,0,
6425,10661,28,0,
6426,10556,79,0,
6426,11065,15,0,
6426,9767,6,0,
6427,10444,58,0,
6427,10151,42,0,
6428,11382,84,0,
6428,11502,16,0,
6429,9542,16,0,
6429,11150,33,0,
6429,12493,51,0,
6430,10214,61,0,
6430,10446,39,0,
6431,10992,11,0,
6431,9600,19,0,
6431,10082,10,0,
6431,9732,60,0,
6432,12356,87,0,
6432,11248,13,0,
6433,9931,28,0,
6433,8891,65,0,
6433,12452,7,0,
6434,9145,52,0,
6434,10945,48,0,
6435,9933,3,0,
6435,10426,93,0,
6435,10113,4,0,
6436,11524,75,0,
6436,12267,10,0,
6436,11694,13,0,
6436,9147,2,0,
6437,10435,85,0,
6437,11140,11,0,
6437,11657,4,0,
6438,10950,63,0,
6438,11246,37,0,
6439,11231,15,0,
6439,8933,85,0,
6440,9461,100,0,
6441,10643,87,0,
6441,9657,13,0,
6442,11828,60,0,
6442,10577,40,0,
6443,9157,87,0,
6443,12449,13,0,
6444,12237,53,0,
6444,10257,47,0,
6445,10060,26,0,
6445,10508,54,0,
6445,9129,20,0,
6446,8835,43,0,
6446,9622,57,0,
6447,10046,20,0,
6447,10283,51,0,
6447,11036,8,0,
6447,10720,17,0,
6447,9761,4,0,
6448,11860,41,0,
6448,11717,59,0,
6449,10706,38,0,
6449,8819,62,0,
6450,10031,64,0,
6450,8930,36,0,
6451,12149,52,0,
6451,9973,7,0,
6451,10628,41,0,
6452,10282,24,0,
6452,9862,76,0,
6453,9411,85,0,
6453,12334,15,0,
6454,11185,48,0,
6454,11520,52,0,
6455,9465,75,0,
6455,10652,25,0,
6456,11223,28,0,
6456,8874,38,0,
6456,10471,34,0,
6457,11156,93,0,
6457,12158,7,0,
6458,8919,23,0,
6458,10936,61,0,
6458,8924,16,0,
6459,12132,56,0,
6459,9556,44,0,
6460,9363,21,0,
6460,11749,33,0,
6460,10313,39,0,
6460,10065,7,0,
6461,11644,68,0,
6461,12364,30,0,
6461,10550,2,0,
6462,11466,26,0,
6462,9543,52,0,
6462,9247,14,0,
6462,10409,8,0,
6463,10435,100,0,
6464,9364,57,0,
6464,10612,43,0,
6465,9695,31,0,
6465,10592,69,0,
6466,11723,96,0,
6466,9274,4,0,
6467,9386,96,0,
6467,11518,4,0,
6468,11654,12,0,
6468,11887,53,0,
6468,11710,35,0,
6469,11175,5,0,
6469,9370,7,0,
6469,8910,85,0,
6469,9264,3,0,
6470,11494,75,0,
6470,9092,22,0,
6470,10634,3,0,
6471,10525,83,0,
6471,10979,17,0,
6472,10586,7,0,
6472,9938,85,0,
6472,9847,1,0,
6472,10853,7,0,
6473,12163,28,0,
6473,11725,72,0,
6474,11882,80,0,
6474,10487,18,0,
6474,10383,2,0,
6475,8798,2,0,
6475,11449,93,0,
6475,9447,5,0,
6476,9725,68,0,
6476,12379,32,0,
6477,12080,76,0,
6477,11835,24,0,
6478,11720,38,0,
6478,10130,62,0,
6479,12102,61,0,
6479,9699,27,0,
6479,10487,12,0,
6480,10252,33,0,
6480,10578,23,0,
6480,8952,44,0,
6481,11567,32,0,
6481,9927,7,0,
6481,11136,61,0,
6482,9478,3,0,
6482,10985,19,0,
6482,11176,74,0,
6482,9660,4,0,
6483,9437,49,0,
6483,10506,3,0,
6483,9733,48,0,
6484,9144,38,0,
6484,10011,62,0,
6485,10600,48,0,
6485,11000,52,0,
6486,11531,21,0,
6486,9910,60,0,
6486,11231,19,0,
6487,12019,4,0,
6487,11689,56,0,
6487,12032,20,0,
6487,11121,20,0,
6488,11814,24,0,
6488,10684,12,0,
6488,11037,64,0,
6489,10381,81,0,
6489,10009,19,0,
6490,8924,3,0,
6490,9315,57,0,
6490,11278,40,0,
6491,10826,30,0,
6491,11826,65,0,
6491,9088,5,0,
6492,10247,48,0,
6492,11264,35,0,
6492,9229,3,0,
6492,12405,14,0,
6493,11670,64,0,
6493,11628,22,0,
6493,12137,14,0,
6494,9054,11,0,
6494,11885,89,0,
6495,12128,16,0,
6495,12075,44,0,
6495,11397,40,0,
6496,10199,72,0,
6496,9068,28,0,
6497,11271,48,0,
6497,11303,19,0,
6497,9069,12,0,
6497,9624,21,0,
6498,12372,50,0,
6498,11221,31,0,
6498,12344,12,0,
6498,12448,3,0,
6498,12145,4,0,
6499,10524,9,0,
6499,11631,91,0,
6500,10114,17,0,
6500,10425,39,0,
6500,11944,41,0,
6500,9238,3,0,
6501,9799,57,0,
6501,11304,43,0,
6502,10701,74,0,
6502,9346,26,0,
6503,11186,82,0,
6503,11559,7,0,
6503,10895,11,0,
6504,10160,12,0,
6504,10675,7,0,
6504,11291,34,0,
6504,10519,47,0,
6505,11224,79,0,
6505,9383,21,0,
6506,8771,89,0,
6506,10085,11,0,
6507,8998,55,0,
6507,10988,34,0,
6507,11510,11,0,
6508,10105,10,0,
6508,11472,29,0,
6508,10965,61,0,
6509,9793,20,0,
6509,9018,48,0,
6509,11195,32,0,
6510,10766,85,0,
6510,9935,15,0,
6511,11372,30,0,
6511,12404,70,0,
6512,10021,71,0,
6512,10785,4,0,
6512,10280,16,0,
6512,9767,9,0,
6513,10599,49,0,
6513,10084,51,0,
6514,12322,29,0,
6514,9517,69,0,
6514,10538,2,0,
6515,9753,87,0,
6515,10795,13,0,
6516,9399,99,0,
6516,10764,1,0,
6517,11934,15,0,
6517,11538,85,0,
6518,11372,98,0,
6518,10957,2,0,
6519,10116,27,0,
6519,9865,49,0,
6519,10731,24,0,
6520,10584,94,0,
6520,10851,6,0,
6521,10838,69,0,
6521,10973,31,0,
6522,9793,58,0,
6522,11044,11,0,
6522,10616,12,0,
6522,10249,19,0,
6523,8942,89,0,
6523,11074,11,0,
6524,11221,4,0,
6524,11526,32,0,
6524,11813,29,0,
6524,11916,35,0,
6525,10645,53,0,
6525,9796,47,0,
6526,10912,46,0,
6526,10698,31,0,
6526,9235,23,0,
6527,9799,79,0,
6527,11706,9,0,
6527,12388,12,0,
6528,12365,37,0,
6528,10326,26,0,
6528,12158,33,0,
6528,10316,4,0,
6529,12405,95,0,
6529,11524,5,0,
6530,11573,3,0,
6530,9727,30,0,
6530,9701,54,0,
6530,12060,13,0,
6531,9065,63,0,
6531,10322,37,0,
6532,10698,13,0,
6532,10079,13,0,
6532,11907,5,0,
6532,9059,42,0,
6532,11386,27,0,
6533,11534,100,0,
6534,9244,48,0,
6534,9742,52,0,
6535,10154,9,0,
6535,11102,41,0,
6535,9163,50,0,
6536,10023,26,0,
6536,9725,22,0,
6536,10683,52,0,
6537,11517,100,0,
6538,8999,20,0,
6538,9358,80,0,
6539,11196,31,0,
6539,9138,38,0,
6539,12444,31,0,
6540,11842,11,0,
6540,10933,17,0,
6540,10230,72,0,
6541,11832,18,0,
6541,9821,82,0,
6542,11518,70,0,
6542,10574,30,0,
6543,8827,50,0,
6543,8911,50,0,
6544,9450,51,0,
6544,10147,44,0,
6544,10799,5,0,
6545,11286,8,0,
6545,12160,92,0,
6546,10330,44,0,
6546,10978,56,0,
6547,9318,50,0,
6547,10841,42,0,
6547,12361,8,0,
6548,11647,44,0,
6548,10124,56,0,
6549,9045,83,0,
6549,9598,17,0,
6550,9759,76,0,
6550,10564,24,0,
6551,11695,5,0,
6551,9392,14,0,
6551,11414,56,0,
6551,11948,4,0,
6551,11046,2,0,
6551,11600,19,0,
6552,11328,80,0,
6552,10831,20,0,
6553,10425,77,0,
6553,9564,23,0,
6554,11409,27,0,
6554,10895,73,0,
6555,8976,41,0,
6555,10385,59,0,
6556,10570,42,0,
6556,9178,21,0,
6556,9232,37,0,
6557,11750,18,0,
6557,12293,68,0,
6557,9774,14,0,
6558,11783,50,0,
6558,10690,50,0,
6559,9775,77,0,
6559,10704,6,0,
6559,10591,17,0,
6560,10915,22,0,
6560,9077,27,0,
6560,10048,51,0,
6561,10744,89,0,
6561,10624,11,0,
6562,11372,42,0,
6562,8853,58,0,
6563,11502,37,0,
6563,9297,54,0,
6563,11491,9,0,
6564,11339,76,0,
6564,10997,24,0,
6565,10031,7,0,
6565,11865,73,0,
6565,9110,20,0,
6566,10364,14,0,
6566,11168,7,0,
6566,10420,50,0,
6566,9596,13,0,
6566,11598,2,0,
6566,11853,14,0,
6567,9416,36,0,
6567,12448,64,0,
6568,12305,56,0,
6568,9949,44,0,
6569,11708,60,0,
6569,9779,40,0,
6570,11143,74,0,
6570,11322,26,0,
6571,9841,62,0,
6571,8835,38,0,
6572,11876,23,0,
6572,9491,22,0,
6572,12376,34,0,
6572,12179,21,0,
6573,9286,26,0,
6573,11905,35,0,
6573,12064,39,0,
6574,10125,68,0,
6574,11049,32,0,
6575,9469,29,0,
6575,11367,59,0,
6575,10720,12,0,
6576,12140,47,0,
6576,10002,53,0,
6577,12473,33,0,
6577,10938,3,0,
6577,9250,40,0,
6577,9691,24,0,
6578,9513,76,0,
6578,10575,24,0,
6579,9771,18,0,
6579,9324,35,0,
6579,10663,9,0,
6579,10174,6,0,
6579,9750,32,0,
6580,10829,10,0,
6580,12004,27,0,
6580,10987,39,0,
6580,9570,24,0,
6581,9285,68,0,
6581,9348,32,0,
6582,9807,3,0,
6582,10519,49,0,
6582,9865,40,0,
6582,11000,8,0,
6583,10053,24,0,
6583,9832,67,0,
6583,8823,9,0,
6584,11253,59,0,
6584,11433,41,0,
6585,11365,29,0,
6585,9216,71,0,
6586,10347,32,0,
6586,9331,68,0,
6587,11466,43,0,
6587,10718,57,0,
6588,9824,99,0,
6588,8936,1,0,
6589,9030,1,0,
6589,10364,44,0,
6589,8828,14,0,
6589,10583,39,0,
6589,9717,2,0,
6590,9374,4,0,
6590,12203,39,0,
6590,11812,47,0,
6590,8851,10,0,
6591,12330,100,0,
6592,12019,79,0,
6592,11505,21,0,
6593,10832,52,0,
6593,10541,37,0,
6593,12474,11,0,
6594,9634,86,0,
6594,9474,14,0,
6595,11999,92,0,
6595,9117,4,0,
6595,10960,4,0,
6596,8913,80,0,
6596,10902,20,0,
6597,10321,76,0,
6597,10965,24,0,
6598,12398,75,0,
6598,9619,25,0,
6599,9017,59,0,
6599,9635,11,0,
6599,8800,30,0,
6600,10274,46,0,
6600,10413,8,0,
6600,11580,46,0,
6601,9762,58,0,
6601,10198,42,0,
6602,10244,16,0,
6602,11850,43,0,
6602,12291,41,0,
6603,10071,9,0,
6603,11620,18,0,
6603,9770,73,0,
6604,11976,71,0,
6604,9134,16,0,
6604,9406,13,0,
6605,9516,97,0,
6605,10430,3,0,
6606,9162,78,0,
6606,10921,22,0,
6607,10706,99,0,
6607,9329,1,0,
6608,9794,29,0,
6608,10928,52,0,
6608,10033,18,0,
6608,12156,1,0,
6609,9618,56,0,
6609,9606,44,0,
6610,10423,89,0,
6610,11598,11,0,
6611,9526,79,0,
6611,11840,21,0,
6612,9931,96,0,
6612,10527,4,0,
6613,9402,13,0,
6613,11450,60,0,
6613,8887,2,0,
6613,9352,25,0,
6614,12114,21,0,
6614,12447,50,0,
6614,11162,29,0,
6615,11804,100,0,
6616,10854,62,0,
6616,12085,5,0,
6616,12222,6,0,
6616,12227,27,0,
6617,9858,65,0,
6617,10452,35,0,
6618,9138,7,0,
6618,9630,63,0,
6618,11298,30,0,
6619,10501,42,0,
6619,11972,57,0,
6619,10269,1,0,
6620,9019,9,0,
6620,11772,91,0,
6621,9161,94,0,
6621,10823,6,0,
6622,10874,5,0,
6622,11480,55,0,
6622,11426,40,0,
6623,11693,99,0,
6623,12373,1,0,
6624,11422,26,0,
6624,9207,74,0,
6625,12458,91,0,
6625,11022,9,0,
6626,12395,61,0,
6626,11015,34,0,
6626,9842,5,0,
6627,10565,90,0,
6627,9390,10,0,
6628,9391,49,0,
6628,11863,18,0,
6628,8854,33,0,
6629,10856,41,0,
6629,10639,59,0,
6630,11076,97,0,
6630,9949,3,0,
6631,11390,45,0,
6631,11991,55,0,
6632,8975,21,0,
6632,9485,79,0,
6633,10512,83,0,
6633,12131,17,0,
6634,10144,12,0,
6634,11492,58,0,
6634,9302,2,0,
6634,12339,17,0,
6634,10981,11,0,
6635,10928,96,0,
6635,11320,4,0,
6636,11962,1,0,
6636,10466,37,0,
6636,9526,62,0,
6637,11357,45,0,
6637,10883,55,0,
6638,9206,22,0,
6638,9667,78,0,
6639,9948,8,0,
6639,9560,73,0,
6639,10366,19,0,
6640,10437,80,0,
6640,11702,20,0,
6641,10972,83,0,
6641,9155,17,0,
6642,10803,85,0,
6642,12493,15,0,
6643,11268,26,0,
6643,10047,40,0,
6643,11690,34,0,
6644,8944,60,0,
6644,9469,23,0,
6644,11499,6,0,
6644,9504,11,0,
6645,11254,63,0,
6645,8987,37,0,
6646,10176,7,0,
6646,9040,81,0,
6646,9262,12,0,
6647,9914,99,0,
6647,12136,1,0,
6648,10573,22,0,
6648,11532,6,0,
6648,9994,14,0,
6648,10296,54,0,
6648,10748,4,0,
6649,11203,91,0,
6649,10324,9,0,
6650,12498,98,0,
6650,12156,2,0,
6651,11115,46,0,
6651,10672,54,0,
6652,10250,84,0,
6652,10592,16,0,
6653,12412,7,0,
6653,10517,22,0,
6653,12295,42,0,
6653,9142,18,0,
6653,10847,11,0,
6654,12424,20,0,
6654,12257,80,0,
6655,8859,54,0,
6655,9442,46,0,
6656,9425,73,0,
6656,10176,27,0,
6657,9672,40,0,
6657,11538,20,0,
6657,9244,26,0,
6657,11058,10,0,
6657,11931,4,0,
6658,9006,76,0,
6658,10404,19,0,
6658,10217,5,0,
6659,12154,46,0,
6659,11595,5,0,
6659,11485,1,0,
6659,11667,48,0,
6660,10488,68,0,
6660,10467,7,0,
6660,11599,25,0,
6661,8844,23,0,
6661,9251,41,0,
6661,12122,36,0,
6662,11241,100,0,
6663,11212,7,0,
6663,10299,25,0,
6663,10156,68,0,
6664,9359,92,0,
6664,8990,8,0,
6665,9383,5,0,
6665,12242,93,0,
6665,9915,2,0,
6666,11904,22,0,
6666,11164,78,0,
6667,9272,62,0,
6667,11419,38,0,
6668,9857,71,0,
6668,11511,29,0,
6669,10374,67,0,
6669,11015,17,0,
6669,11330,16,0,
6670,10503,2,0,
6670,12220,87,0,
6670,11399,10,0,
6670,12307,1,0,
6671,10062,77,0,
6671,11587,22,0,
6671,12367,1,0,
6672,10801,94,0,
6672,11535,6,0,
6673,8996,32,0,
6673,11821,68,0,
6674,11882,63,0,
6674,11391,37,0,
6675,8761,8,0,
6675,12163,19,0,
6675,10191,62,0,
6675,9356,11,0,
6676,9731,7,0,
6676,12407,52,0,
6676,11584,41,0,
6677,12367,61,0,
6677,9392,1,0,
6677,9310,38,0,
6678,11917,85,0,
6678,11709,15,0,
6679,11035,3,0,
6679,11185,24,0,
6679,11192,49,0,
6679,10515,16,0,
6679,10809,8,0,
6680,9028,12,0,
6680,12452,53,0,
6680,9819,29,0,
6680,11669,6,0,
6681,9834,56,0,
6681,8803,13,0,
6681,12180,31,0,
6682,10902,81,0,
6682,10346,17,0,
6682,10927,2,0,
6683,9732,100,0,
6684,9936,65,0,
6684,9705,35,0,
6685,9913,29,0,
6685,12119,21,0,
6685,11563,29,0,
6685,9664,21,0,
6686,10171,7,0,
6686,11522,53,0,
6686,9985,40,0,
6687,11421,88,0,
6687,9046,12,0,
6688,11507,47,0,
6688,11056,49,0,
6688,11367,4,0,
6689,10530,54,0,
6689,9106,46,0,
6690,9169,79,0,
6690,9981,21,0,
6691,9240,72,0,
6691,9460,28,0,
6692,9419,22,0,
6692,8995,4,0,
6692,9781,74,0,
6693,10240,78,0,
6693,12382,22,0,
6694,11595,22,0,
6694,8914,3,0,
6694,12418,4,0,
6694,11311,71,0,
6695,10453,20,0,
6695,10279,42,0,
6695,11527,7,0,
6695,9559,4,0,
6695,8975,27,0,
6696,10925,23,0,
6696,11871,77,0,
6697,10753,100,0,
6698,10230,61,0,
6698,9239,10,0,
6698,11941,29,0,
6699,10053,91,0,
6699,10321,9,0,
6700,10932,60,0,
6700,11909,37,0,
6700,9000,3,0,
6701,11243,43,0,
6701,11831,57,0,
6702,9266,36,0,
6702,8917,39,0,
6702,9946,25,0,
6703,11181,51,0,
6703,9323,49,0,
6704,9188,19,0,
6704,9884,10,0,
6704,11417,34,0,
6704,12224,37,0,
6705,8822,22,0,
6705,10540,78,0,
6706,11439,31,0,
6706,11529,12,0,
6706,9408,12,0,
6706,10972,36,0,
6706,10564,9,0,
6707,11874,24,0,
6707,11100,32,0,
6707,12461,44,0,
6708,11464,4,0,
6708,9333,57,0,
6708,10695,39,0,
6709,9638,9,0,
6709,9046,22,0,
6709,8997,9,0,
6709,11128,29,0,
6709,10965,31,0,
6710,8831,36,0,
6710,11011,54,0,
6710,12397,10,0,
6711,12387,28,0,
6711,11692,46,0,
6711,10511,26,0,
6712,10807,53,0,
6712,10004,47,0,
6713,10456,55,0,
6713,11864,31,0,
6713,8908,12,0,
6713,9294,2,0,
6714,11447,87,0,
6714,11393,6,0,
6714,9252,7,0,
6715,11253,24,0,
6715,9420,76,0,
6716,10855,56,0,
6716,10922,44,0,
6717,10937,43,0,
6717,11304,57,0,
6718,9878,66,0,
6718,10142,34,0,
6719,12033,33,0,
6719,9665,43,0,
6719,10039,24,0,
6720,8929,26,0,
6720,10991,50,0,
6720,9350,24,0,
6721,10714,53,0,
6721,12051,47,0,
6722,11152,90,0,
6722,9358,10,0,
6723,9033,61,0,
6723,9758,39,0,
6724,12348,54,0,
6724,10423,46,0,
6725,8948,42,0,
6725,8856,30,0,
6725,10132,28,0,
6726,12382,47,0,
6726,11468,53,0,
6727,11725,58,0,
6727,11234,42,0,
6728,12368,69,0,
6728,9092,31,0,
6729,11705,88,0,
6729,11331,12,0,
6730,9269,38,0,
6730,10695,5,0,
6730,12016,17,0,
6730,12365,11,0,
6730,11565,29,0,
6731,9239,23,0,
6731,9531,35,0,
6731,10943,42,0,
6732,10570,62,0,
6732,8993,38,0,
6733,9229,11,0,
6733,9004,49,0,
6733,11252,18,0,
6733,11288,22,0,
6734,10752,51,0,
6734,11651,49,0,
6735,11669,82,0,
6735,9117,18,0,
6736,11004,83,0,
6736,9864,17,0,
6737,9025,88,0,
6737,9932,12,0,
6738,10278,92,0,
6738,10456,8,0,
6739,12434,15,0,
6739,11635,22,0,
6739,11404,60,0,
6739,11792,3,0,
6740,11874,29,0,
6740,12364,24,0,
6740,10291,47,0,
6741,11848,38,0,
6741,11237,25,0,
6741,9005,37,0,
6742,11904,80,0,
6742,11659,16,0,
6742,9226,4,0,
6743,12279,16,0,
6743,8817,41,0,
6743,11570,2,0,
6743,9431,41,0,
6744,10331,81,0,
6744,10248,4,0,
6744,12095,15,0,
6745,11546,50,0,
6745,10614,50,0,
6746,11347,13,0,
6746,12388,83,0,
6746,10682,4,0,
6747,10267,82,0,
6747,11988,18,0,
6748,9313,94,0,
6748,9596,6,0,
6749,12191,33,0,
6749,9275,61,0,
6749,10310,6,0,
6750,10011,20,0,
6750,10479,4,0,
6750,9335,30,0,
6750,8882,13,0,
6750,8891,33,0,
6751,9542,93,0,
6751,8916,2,0,
6751,10869,5,0,
6752,12362,20,0,
6752,9306,79,0,
6752,8785,1,0,
6753,8900,51,0,
6753,10945,37,0,
6753,8842,12,0,
6754,11084,39,0,
6754,10028,37,0,
6754,10274,24,0,
6755,10015,96,0,
6755,12143,4,0,
6756,8944,48,0,
6756,11311,10,0,
6756,10770,5,0,
6756,12059,37,0,
6757,8800,35,0,
6757,10136,65,0,
6758,11561,65,0,
6758,9759,35,0,
6759,10821,78,0,
6759,11052,9,0,
6759,8859,13,0,
6760,11455,57,0,
6760,11948,43,0,
6761,10226,2,0,
6761,10163,34,0,
6761,11071,9,0,
6761,10051,55,0,
6762,12371,62,0,
6762,9525,38,0,
6763,10236,51,0,
6763,9239,35,0,
6763,9939,14,0,
6764,11953,85,0,
6764,11604,3,0,
6764,9429,12,0,
6765,9846,3,0,
6765,9274,83,0,
6765,10759,14,0,
6766,10518,63,0,
6766,11325,5,0,
6766,8960,16,0,
6766,10744,16,0,
6767,9120,33,0,
6767,9554,67,0,
6768,11607,61,0,
6768,11905,4,0,
6768,8765,35,0,
6769,9094,21,0,
6769,9727,40,0,
6769,11932,24,0,
6769,10661,15,0,
6770,12336,35,0,
6770,10965,35,0,
6770,12090,30,0,
6771,8932,39,0,
6771,12216,61,0,
6772,12112,13,0,
6772,12152,1,0,
6772,11371,11,0,
6772,12244,22,0,
6772,10664,22,0,
6772,10962,5,0,
6772,10316,26,0,
6773,12307,1,0,
6773,9707,96,0,
6773,12278,3,0,
6774,9830,76,0,
6774,11474,24,0,
6775,9778,77,0,
6775,12101,23,0,
6776,10697,64,0,
6776,9359,36,0,
6777,11321,34,0,
6777,9376,5,0,
6777,8940,41,0,
6777,12020,20,0,
6778,11338,54,0,
6778,11171,46,0,
6779,9103,48,0,
6779,9637,33,0,
6779,11732,19,0,
6780,10944,66,0,
6780,11929,34,0,
6781,10081,85,0,
6781,11690,15,0,
6782,9401,47,0,
6782,11729,41,0,
6782,10359,11,0,
6782,10333,1,0,
6783,11011,4,0,
6783,9183,53,0,
6783,10074,43,0,
6784,11764,98,0,
6784,11077,2,0,
6785,11537,30,0,
6785,10621,10,0,
6785,9558,38,0,
6785,12059,22,0,
6786,9191,78,0,
6786,10261,22,0,
6787,9661,26,0,
6787,8784,10,0,
6787,10329,15,0,
6787,10721,29,0,
6787,10945,20,0,
6788,9462,38,0,
6788,10425,62,0,
6789,12068,23,0,
6789,11654,49,0,
6789,10119,13,0,
6789,9768,15,0,
