id,codice_transazione,importo,emittente,beneficiario,banca,data
3802,666847,557916.36,10810,7441,13,2011-05-21
3803,629565,846345.91,7153,3629,61,2017-03-22
3804,406920,148791.13,9534,7690,78,2001-01-17
3805,97496,279181.66,7083,771,80,2013-10-19
3806,525736,344764.21,1701,1405,22,2009-08-24
3807,956210,60415.61,12398,344,19,2014-01-06
3808,620246,347848.07,5144,5481,49,2004-06-14
3809,949317,781998.88,8665,6767,12,2016-08-13
3810,530717,196373.02,10572,10080,27,2017-05-09
3811,366071,609703.18,4954,2852,92,2002-03-03
3812,472440,44279.53,6269,11660,12,2009-01-13
3813,829615,687563.86,9884,6309,48,2015-01-19
3814,449598,253707.12,5965,10508,74,2003-10-03
3815,40498,99271.71,3904,6294,67,2019-12-26
3816,541739,360206.13,4002,201,108,2006-05-22
3817,177562,16243.11,10299,5329,83,2002-04-17
3818,351792,834738.74,2325,5086,105,2019-06-23
3819,490721,770873.12,4655,9579,34,2009-04-14
3820,489531,594180.04,6886,7412,85,2012-03-03
3821,831721,115117.22,2455,2840,8,2017-05-04
3822,245617,967009.32,11390,2083,85,2013-11-27
3823,837915,435746.87,3927,6916,115,2000-03-22
3824,73257,887186.21,6203,1508,16,2021-08-04
3825,375098,713733.34,3092,11876,118,2020-05-05
3826,531003,771801.73,7872,10230,49,2008-04-27
3827,559921,559791.27,11883,4630,97,2002-09-01
3828,565091,791731.25,7174,12247,18,2002-10-22
3829,484609,30074.96,4085,1555,14,2011-02-03
3830,195698,226126.93,10438,2001,16,2011-05-08
3831,272211,426471.0,1321,6311,94,2001-11-21
3832,433787,169724.67,4722,1336,48,2014-11-14
3833,217898,859222.61,5257,5335,1,2007-03-22
3834,106079,614653.54,11041,4333,112,2006-04-12
3835,523634,746337.94,9898,6025,88,2000-02-26
3836,385727,428112.56,336,7611,12,2015-03-15
3837,295382,408586.99,152,10333,53,2021-01-03
3838,363412,509886.52,3297,1858,65,2021-10-21
3839,221540,905071.3,306,6753,87,2014-01-11
3840,290336,871917.45,575,8923,84,2017-05-05
3841,171379,493115.74,11546,73,76,2012-01-30
3842,74364,594387.78,3919,8481,103,2008-09-20
3843,232968,92800.31,2788,9765,43,2018-08-11
3844,441383,701872.92,6480,6895,80,2011-03-29
3845,320579,764229.89,7191,238,25,2014-04-03
3846,638783,339624.72,2148,6104,117,2021-11-06
3847,591428,139060.83,5282,10706,88,2004-11-05
3848,786007,620841.12,11679,7234,91,2010-12-27
3849,210282,751206.43,5619,4878,15,2004-02-13
3850,945303,893384.25,9113,11498,101,2014-09-07
3851,62487,274845.21,5104,9872,80,2005-05-04
3852,626176,845172.83,4090,5067,79,2017-09-29
3853,664112,635167.28,9622,37,35,2002-02-27
3854,253383,146991.94,11145,3164,103,2000-10-25
3855,518720,75041.55,11209,5517,66,2011-09-12
3856,572714,536452.55,283,3012,51,2011-07-08
3857,497014,646673.57,798,10607,21,2016-10-16
3858,888970,472961.98,11915,7083,3,2008-07-05
3859,791479,270553.8,7888,11042,114,2016-03-25
3860,207094,667991.09,7668,1820,56,2015-11-09
3861,559963,806760.01,9435,11566,37,2010-12-27
3862,981795,450952.82,12303,2046,32,2009-07-30
3863,360623,303469.5,9679,9367,43,2017-08-23
3864,454369,424019.63,7623,9031,115,2013-12-24
3865,214535,142350.26,4520,11921,60,2004-10-01
3866,820661,780097.28,9745,5198,46,2010-07-14
3867,503363,837553.12,439,507,26,2001-03-15
3868,579096,266244.79,2308,8957,46,2008-09-30
3869,876833,773843.14,7500,7758,100,2003-04-09
3870,974693,465595.54,7079,4296,82,2004-07-17
3871,296073,537911.64,4333,44,77,2001-01-16
3872,512131,660040.73,4901,3695,32,2000-04-07
3873,670220,73062.68,4291,5205,11,2018-11-22
3874,451043,518510.6,2729,11179,5,2015-12-23
3875,353324,446478.38,10637,9447,111,2006-09-14
3876,816845,301783.42,1685,56,67,2019-03-08
3877,773699,59669.11,3907,9718,27,2021-09-28
3878,83812,986362.22,6912,3154,34,2010-08-18
3879,437947,691369.55,3360,2998,118,2017-11-15
3880,151681,781813.71,8852,9543,64,2001-07-10
3881,103778,954309.75,9403,9356,4,2002-09-13
3882,926562,908581.16,2561,75,75,2007-07-17
3883,549028,215061.98,6672,3788,52,2021-11-08
3884,11552,348906.25,2892,10346,83,2015-12-29
3885,324850,351449.72,12032,12403,43,2017-12-07
3886,974115,87442.42,9147,8324,72,2016-02-25
3887,292585,741486.62,6907,10945,27,2020-05-03
3888,200064,63997.71,8830,2214,42,2011-07-23
3889,166846,248674.83,652,7752,21,2011-04-27
3890,182162,973401.62,2846,4388,107,2002-12-18
3891,843234,689070.26,1442,11318,110,2000-12-08
3892,538680,572527.62,3912,5301,57,2013-03-25
3893,172497,483319.71,7867,8,42,2020-05-31
3894,856500,826967.91,3565,3491,65,2006-03-25
3895,114083,5261.96,10793,3994,4,2000-04-14
3896,771626,777172.31,4331,1330,2,2005-01-19
3897,91143,227660.59,4029,5467,92,2020-03-09
3898,932870,6932.11,3738,6064,79,2005-12-01
3899,217320,567155.12,10265,2662,43,2008-06-05
3900,578466,670859.81,10769,11132,36,2000-08-21
3901,751857,173656.18,9495,8232,97,2006-01-16
3902,828105,822839.71,1403,10597,69,2009-08-16
3903,925498,612279.07,4585,2880,103,2010-01-09
3904,463636,206374.6,7939,7387,6,2021-02-03
3905,862822,122738.58,10208,8742,58,2019-07-16
3906,327324,919071.66,10458,12229,29,2006-01-01
3907,581281,503868.87,12038,11332,84,2013-09-20
3908,431403,723345.28,6339,9954,93,2009-02-18
3909,943706,964429.09,7072,1852,88,2000-08-15
3910,339852,446712.01,6266,5300,34,2021-10-12
3911,213932,548226.59,8601,10308,95,2000-05-11
3912,341830,138305.87,6742,5180,7,2003-07-25
3913,427530,351422.63,8427,11574,74,2013-02-25
3914,323174,614471.5,5610,12108,28,2018-03-06
3915,427827,993594.93,11910,9617,82,2007-11-06
3916,536209,657969.39,11931,3438,72,2004-12-17
3917,886961,802943.5,4784,5343,20,2004-11-22
3918,219771,784513.91,9356,11869,25,2005-11-27
3919,536651,240279.17,3829,9014,34,2012-11-17
3920,975440,434905.01,10253,459,58,2006-12-28
3921,612285,37828.38,11514,5007,9,2016-05-08
3922,712664,947590.07,1256,10572,90,2013-06-20
3923,588769,728776.3,11205,9434,23,2012-12-04
3924,374694,865417.2,9013,4417,87,2021-01-02
3925,385700,231874.92,11611,11351,20,2007-01-13
3926,283896,562833.26,9417,11109,74,2006-07-24
3927,124049,972552.52,6126,10695,14,2016-10-29
3928,293338,596600.08,11242,7088,1,2009-12-11
3929,25157,907738.73,7830,10023,57,2009-11-21
3930,750108,50366.27,8981,3164,49,2013-10-22
3931,889211,529091.09,8348,11589,99,2007-05-23
3932,986506,64871.01,5161,5436,50,2002-07-05
3933,360149,467612.07,4163,4795,3,2007-05-23
3934,157727,851214.24,4798,1676,15,2004-05-05
3935,796240,432208.87,3799,9655,118,2021-09-11
3936,52338,921142.4,10050,2180,19,2021-11-22
3937,555807,139247.88,3751,5368,41,2005-06-08
3938,409079,46129.35,9688,5866,32,2021-05-03
3939,209038,544188.17,4887,10716,28,2004-04-13
3940,831585,868801.22,10197,3586,101,2010-10-19
3941,874895,893245.83,4119,11233,102,2018-01-13
3942,440115,809713.46,8298,1229,81,2021-08-13
3943,414949,796160.15,343,7044,25,2000-01-29
3944,712893,506362.09,267,11027,45,2007-12-26
3945,222719,704717.32,7560,945,5,2008-11-16
3946,540962,811706.23,8490,11416,66,2004-03-29
3947,900939,46960.56,11732,244,25,2004-07-30
3948,601000,187212.93,3548,8150,90,2003-01-18
3949,417983,992903.91,6221,9760,3,2006-08-19
3950,395439,462504.16,10994,4232,32,2021-02-16
3951,834664,184970.66,9661,10765,58,2015-02-13
3952,447939,484131.91,5818,254,45,2003-06-27
3953,874305,579855.98,11463,2434,46,2011-06-06
3954,819951,124455.25,9047,883,38,2003-11-05
3955,458082,509488.68,11538,4088,108,2005-07-23
3956,264024,273052.02,2862,1735,7,2007-01-08
3957,722685,586359.41,10649,12004,24,2011-06-09
3958,928964,308041.65,8902,5138,18,2020-06-02
3959,383389,471952.77,6961,9344,35,2003-08-25
3960,879409,675414.5,4635,6984,37,2002-07-26
3961,233028,572905.36,2327,1529,81,2014-02-18
3962,328387,728518.09,4516,1410,58,2004-10-05
3963,101970,741767.93,9875,9425,26,2002-07-06
3964,439684,617994.47,11389,6207,35,2011-03-09
3965,42584,525725.11,161,1005,95,2016-03-14
3966,873933,907003.04,1457,5250,105,2018-08-18
3967,193529,843720.28,2588,2799,86,2011-06-13
3968,813316,503419.47,8240,10675,6,2010-04-02
3969,488980,84576.59,7710,1183,97,2004-05-28
3970,946235,946641.62,6427,2247,40,2017-10-21
3971,812633,614648.25,2026,1364,103,2008-02-11
3972,477154,789975.9,11839,3097,108,2006-05-19
3973,862894,224463.16,5812,7176,31,2013-12-31
3974,275507,38918.05,10166,3199,63,2013-10-04
3975,775044,378229.42,4403,8081,37,2005-07-20
3976,34872,329865.39,7410,626,18,2005-10-04
3977,67952,431251.39,9980,5524,99,2006-07-21
3978,194091,504889.79,6313,5704,4,2018-10-09
3979,938588,869676.79,11145,11532,107,2007-10-05
3980,339334,737520.16,8971,12428,71,2020-10-29
3981,892167,208093.3,4790,3197,115,2003-06-18
3982,278700,599578.63,6082,6629,58,2001-12-18
3983,678519,425601.12,1287,1960,7,2017-03-16
3984,917072,932199.07,4014,11901,71,2006-12-11
3985,906899,369283.45,7284,4524,90,2022-03-18
3986,613770,400746.2,5454,6416,16,2015-01-04
3987,239967,813725.98,8722,12281,100,2009-10-16
3988,306304,799849.22,4412,1633,26,2019-06-02
3989,716847,107065.66,9548,825,62,2002-05-12
3990,775031,846180.96,3999,4327,39,2013-06-29
3991,26979,149020.46,10247,11349,59,2002-05-26
3992,14021,940446.56,8564,7195,109,2013-06-15
3993,549611,606020.22,9490,10927,93,2008-01-24
3994,472433,728158.24,4310,1465,41,2006-05-27
3995,295213,1130.8,1641,5392,77,2001-02-04
3996,851955,575434.85,5793,4015,58,2020-03-25
3997,598343,646173.37,456,11269,37,2010-07-06
3998,382637,296786.93,3957,9780,42,2016-06-10
3999,639715,496907.83,11231,4073,104,2017-04-04
4000,736113,676695.96,1957,10065,48,2012-10-01
4001,828106,115077.36,8239,6565,24,2015-07-29
4002,908716,164807.77,4400,8843,84,2014-11-06
4003,129640,373731.17,5036,64,0,2021-10-23
4004,926208,834000.5,210,1395,106,2015-09-21
4005,178382,299100.38,11507,9206,40,2007-07-04
4006,773918,960821.83,6517,5175,18,2015-09-30
4007,451749,251356.66,4656,8118,41,2015-08-09
4008,814622,39886.62,8155,1921,77,2003-10-28
4009,834422,356331.46,878,7811,7,2021-09-27
4010,798881,124683.03,12297,10459,104,2016-11-18
4011,480946,511469.99,4151,7379,108,2018-07-17
4012,501700,222676.22,8609,11129,0,2005-07-04
4013,384676,221802.2,10888,10531,15,2005-07-09
4014,365817,588370.01,8878,11397,114,2005-10-09
4015,945559,651169.43,11306,8309,94,2006-09-17
4016,724720,537523.04,2693,4946,28,2016-09-10
4017,251720,596966.3,10798,816,67,2014-05-21
4018,84347,995536.61,4492,7243,95,2005-07-27
4019,173514,561037.82,10253,10189,28,2004-05-04
4020,332527,571680.91,2917,10431,3,2021-02-09
4021,310124,431575.8,5851,7469,29,2003-02-01
4022,379497,81421.81,9999,6506,10,2020-04-20
4023,778514,610621.63,3558,5859,3,2019-03-06
4024,548903,647006.0,11103,11998,76,2019-08-31
4025,246882,283691.45,2183,11302,48,2002-08-31
4026,277130,843073.1,4768,12032,83,2003-05-29
4027,40359,289581.54,5408,9569,71,2010-04-16
4028,339477,667630.62,7936,2827,40,2009-02-23
4029,133497,482955.2,4007,6640,102,2010-04-30
4030,389406,928581.45,3998,6337,59,2015-10-29
4031,737244,32014.46,4,5235,111,2016-01-12
4032,450349,598749.74,10074,11541,72,2018-06-08
4033,156852,326687.18,7105,6886,60,2009-08-05
4034,87453,549097.5,10127,10002,24,2010-12-06
4035,997956,334046.11,2967,3833,106,2007-02-09
4036,988275,527413.77,10274,10665,21,2001-09-22
4037,518887,525101.17,9014,5381,38,2003-04-16
4038,29070,850210.91,8728,6655,83,2009-02-15
4039,928735,827803.9,8202,7098,26,2016-04-09
4040,272310,526314.11,7541,1106,109,2017-05-05
4041,265275,774190.7,5731,10668,12,2002-11-28
4042,883137,647385.21,204,10365,89,2009-02-23
4043,835221,627200.29,4907,2803,43,2015-08-14
4044,491852,642683.91,10147,248,50,2010-01-23
4045,310652,6600.75,6922,7886,9,2009-09-23
4046,669131,384153.97,6919,7607,94,2009-06-22
4047,692037,179575.65,2666,8729,92,2002-05-29
4048,856521,807417.93,4710,733,84,2009-12-05
4049,634164,83597.85,11272,4334,69,2019-05-23
4050,207685,949948.12,7776,1765,8,2016-05-10
4051,482772,635471.08,2927,5440,14,2018-02-18
4052,569938,237005.91,383,8646,97,2022-03-06
4053,901667,224116.29,5770,8286,24,2014-07-07
4054,448590,198122.33,5670,9814,10,2017-02-21
4055,580395,900119.77,3406,11364,84,2001-12-18
4056,44209,872929.31,8479,10981,49,2013-01-16
4057,930460,587363.07,7005,717,52,2014-02-23
4058,749409,125628.58,9625,997,100,2016-08-07
4059,912700,857598.71,7184,9589,27,2011-03-09
4060,864290,440636.77,4881,4751,67,2010-07-31
4061,829986,239444.67,301,1422,89,2014-08-03
4062,176934,309200.12,790,3962,97,2012-10-25
4063,232468,614827.63,6694,1405,109,2013-11-22
4064,800059,976419.03,11147,4103,118,2020-10-30
4065,126374,359685.04,3689,1083,104,2000-07-30
4066,681686,269624.79,5458,4760,51,2001-06-09
4067,12429,275207.2,1992,4225,5,2012-05-15
4068,888413,99057.69,81,10926,97,2009-03-30
4069,158384,669547.71,2330,10086,37,2015-06-28
4070,957869,903739.05,836,987,53,2010-07-27
4071,289029,694548.99,48,3060,68,2001-08-23
4072,586304,108253.88,7076,10005,53,2007-02-17
4073,667913,431989.5,5427,4562,118,2005-09-03
4074,352747,537432.64,5197,2139,50,2021-04-19
4075,371133,9108.79,6911,12069,70,2001-10-27
4076,82118,992304.44,9782,6011,16,2021-05-19
4077,317906,897794.81,7313,5859,115,2007-10-22
4078,793495,919655.57,5291,5234,69,2009-11-04
4079,466306,667995.15,11451,10949,50,2008-11-01
4080,458917,307076.11,1229,2045,86,2000-06-23
4081,837773,542644.64,4882,1142,93,2012-02-27
4082,814559,663311.18,4866,6987,97,2017-08-07
4083,729296,150539.12,12119,7720,17,2016-03-20
4084,69716,500124.98,10837,166,69,2022-02-17
4085,926564,168944.24,2850,6242,12,2009-05-13
4086,393149,238648.39,10095,9577,42,2000-04-18
4087,279644,725940.46,10540,8190,100,2007-12-14
4088,714954,809496.24,4588,5398,107,2004-11-10
4089,893919,574952.85,1733,7482,16,2012-01-05
4090,636845,142602.96,4837,971,4,2001-07-11
4091,918813,167647.85,8827,8386,84,2015-07-31
4092,643551,778911.26,85,3290,66,2001-08-03
4093,435913,546329.07,8925,2147,39,2010-02-27
4094,258693,543779.03,6327,10660,103,2011-12-13
4095,287320,386437.4,12074,9596,67,2016-10-15
4096,737851,738086.95,9934,6390,36,2000-05-14
4097,694108,534380.8,11774,2324,76,2009-12-07
4098,879595,554318.88,6392,10237,19,2008-06-08
4099,107893,594092.54,741,6449,51,2019-07-08
4100,887355,492656.07,1455,11692,67,2016-05-22
4101,52775,805273.19,6849,5773,35,2013-02-07
4102,768716,621888.51,137,8854,82,2015-05-22
4103,262345,57262.09,9472,9913,1,2016-08-14
4104,604000,693788.94,8233,2863,71,2003-08-18
4105,668526,17014.05,884,9171,115,2006-01-22
4106,254317,979428.58,8408,8170,118,2022-01-30
4107,847747,248915.35,3682,40,25,2003-09-28
4108,648549,366130.2,4256,12221,110,2001-10-05
4109,105162,256362.47,703,8942,65,2017-10-31
4110,342688,752118.31,10297,2753,22,2002-12-12
4111,751063,131478.7,6577,1871,21,2014-08-12
4112,793585,82320.94,2154,7775,68,2009-07-30
4113,694755,34360.31,2864,9880,81,2013-06-30
4114,462312,629092.62,8037,2166,61,2002-05-03
4115,445736,364735.38,7564,8702,111,2013-02-20
4116,772615,395790.98,2680,7671,47,2004-03-19
4117,532762,249432.74,7680,6274,55,2003-05-05
4118,116824,933953.63,8635,8638,103,2008-05-26
4119,21950,863780.95,1720,10065,81,2006-12-14
4120,916843,332002.6,9236,1067,87,2005-02-24
4121,344494,396094.58,6294,11347,19,2008-06-05
4122,927803,223329.7,2918,11361,5,2014-07-14
4123,237363,342269.59,1084,6468,18,2015-09-27
4124,107013,954190.7,6858,7636,83,2003-02-26
4125,621765,660979.7,9430,8173,42,2001-09-09
4126,711398,422238.94,1458,7267,62,2008-02-16
4127,884470,140956.22,9699,2861,45,2013-08-28
4128,620897,60145.01,10769,3477,79,2000-11-10
4129,548928,24200.08,6480,9660,4,2010-03-06
4130,743042,475718.73,10957,10310,109,2007-09-28
4131,447120,879413.97,9261,12491,8,2021-11-14
4132,923937,445935.93,11301,2295,65,2015-10-18
4133,996722,263204.21,9043,676,1,2018-03-29
4134,966212,935557.19,8940,6493,53,2005-04-22
4135,882619,444416.98,6514,9118,116,2003-03-31
4136,269679,322681.25,2060,11732,90,2015-03-24
4137,731741,677483.28,849,5573,89,2015-01-22
4138,941899,883840.08,7873,11539,115,2001-11-17
4139,187455,807122.59,11164,9201,92,2005-12-06
4140,22592,577974.64,6380,1439,115,2018-07-24
4141,203616,281685.41,8072,4756,88,2015-10-12
4142,312695,48215.78,996,4095,5,2021-02-23
4143,881620,411040.24,7848,1709,49,2005-01-13
4144,651589,900825.21,11714,2341,88,2005-04-07
4145,136533,944556.51,2360,4295,76,2022-04-07
4146,220496,435311.11,11943,9747,45,2003-01-25
4147,198740,256706.15,3740,7155,9,2008-01-18
4148,650010,76594.85,7324,9939,105,2002-07-01
4149,274896,791225.49,11109,2835,70,2013-07-12
4150,603015,958410.71,3464,3079,93,2015-01-29
4151,251158,624433.05,2562,5764,35,2014-06-08
4152,406751,945313.74,8376,8652,54,2022-01-23
4153,473133,379014.09,2210,3624,62,2010-01-17
4154,28683,307083.01,9994,3449,19,2014-02-04
4155,10059,556393.68,11151,6646,4,2004-03-02
4156,30180,437230.18,6753,9046,35,2018-04-20
4157,396955,932607.91,9170,4893,14,2012-01-23
4158,573694,586344.29,4708,9983,5,2018-07-11
4159,409085,155458.04,6210,1096,90,2021-12-30
4160,820999,975639.65,3410,3213,20,2021-09-21
4161,14520,358689.66,7116,6773,60,2012-03-16
4162,115616,980296.93,4998,10883,118,2010-04-27
4163,77674,775076.32,2943,5819,4,2006-06-08
4164,408511,398090.54,6200,4410,0,2018-02-05
4165,471052,401579.28,11960,5575,99,2011-08-21
4166,333059,904391.24,9529,1891,69,2018-02-18
4167,548174,746954.9,6371,402,50,2005-09-05
4168,400587,906651.48,9630,8204,17,2001-10-23
4169,493281,894923.64,6888,8016,106,2020-07-13
4170,887624,994676.55,11114,11348,59,2014-02-02
4171,608240,947651.66,6931,12265,76,2011-11-27
4172,367045,330198.47,6197,5911,82,2021-10-11
4173,591460,348340.53,7661,188,3,2008-04-27
4174,258639,469239.28,4161,11494,30,2013-08-27
4175,800193,299946.37,5914,1446,78,2010-06-19
4176,499471,169991.19,7821,4107,78,2006-10-15
4177,645800,80295.38,6065,2716,76,2015-09-24
4178,100116,399142.45,5314,10422,15,2007-04-26
4179,593480,596906.64,9578,6959,55,2011-05-31
4180,898892,312867.5,7447,9278,45,2012-10-22
4181,460618,285756.41,6442,2913,89,2008-03-16
4182,673226,433535.47,6862,6716,53,2021-04-22
4183,49836,803909.97,6295,5202,1,2012-09-15
4184,386880,877883.57,2401,9480,108,2019-07-14
4185,524174,240495.17,5956,7671,85,2017-09-06
4186,186367,774106.43,986,6789,42,2001-06-10
4187,761100,782801.01,3129,6165,90,2022-04-02
4188,739434,484902.27,11154,2258,81,2015-04-29
4189,419626,681941.74,5001,1456,110,2009-12-12
4190,878419,555149.03,8385,608,56,2001-01-17
4191,169407,414936.33,7276,4140,4,2012-12-25
4192,592781,902623.25,975,7490,97,2010-06-08
4193,526642,563928.06,2504,8855,6,2017-07-01
4194,811772,911978.05,403,1611,2,2001-01-17
4195,448299,354629.03,3057,2754,97,2000-10-01
4196,304690,353290.79,1832,7470,49,2019-11-19
4197,210072,890953.89,3824,7443,64,2002-11-11
4198,196065,370728.56,10423,1949,12,2007-06-30
4199,327410,597806.58,3080,10718,16,2014-04-03
4200,64944,920899.08,2887,5481,44,2011-12-18
4201,100247,64928.63,728,8017,6,2012-08-21
4202,738863,999873.58,7372,7878,51,2010-10-03
4203,646739,283073.04,11715,9724,7,2019-01-10
4204,249043,649483.3,1342,11220,86,2010-11-20
4205,305384,643799.37,4292,10083,88,2021-11-01
4206,376108,481980.04,5887,11304,60,2006-02-24
4207,733697,417999.71,6626,6641,70,2005-10-05
4208,544341,552036.48,5779,7014,9,2006-10-12
4209,654292,45643.93,6373,11099,117,2007-11-28
4210,993791,755670.03,3425,6785,69,2005-07-07
4211,901202,204327.78,5526,10356,117,2016-04-14
4212,27962,283658.3,10280,5447,64,2011-04-04
4213,20072,12037.3,7039,5086,44,2014-05-14
4214,939100,843026.57,435,5576,62,2002-05-05
4215,535663,878480.61,10333,9703,22,2001-12-10
4216,617543,424073.75,6716,2082,24,2006-03-04
4217,949821,771902.42,11780,3858,63,2011-03-26
4218,707936,626240.31,10374,11678,56,2000-06-19
4219,793800,416576.83,11534,11183,84,2019-01-23
4220,57800,123182.3,7716,9299,21,2015-03-30
4221,88573,573945.63,6190,7041,117,2020-09-15
4222,118722,10386.88,4605,10030,35,2021-03-09
4223,204311,526448.43,3569,6062,95,2013-05-21
4224,281551,553080.84,11529,10845,71,2021-07-09
4225,585532,470004.28,1643,6914,11,2008-06-02
4226,888093,452899.21,11189,1477,70,2022-04-13
4227,634576,666306.9,2513,1877,34,2011-08-06
4228,203990,667079.47,9500,12450,84,2015-03-07
4229,984621,600234.11,10350,5587,63,2006-04-21
4230,444658,918994.34,912,11187,49,2003-10-31
4231,921532,285723.29,135,2262,109,2003-07-05
4232,880585,672050.23,1452,6228,91,2012-09-24
4233,125823,536603.06,8619,7867,74,2008-06-22
4234,609961,396815.41,8005,3629,21,2003-02-17
4235,421421,440578.47,10635,1446,113,2004-03-23
4236,50863,373842.16,8846,2260,11,2004-03-10
4237,595381,756714.56,436,97,98,2012-02-05
4238,824599,47087.36,8889,1244,74,2000-03-13
4239,686710,39334.68,7542,9808,73,2006-03-11
4240,491758,700034.59,9471,5511,13,2003-06-05
4241,284638,963131.57,5718,2529,18,2006-01-12
4242,932333,412297.53,8444,9062,25,2002-12-27
4243,87405,476453.16,6052,9164,11,2019-04-26
4244,873229,646504.29,7912,304,86,2017-12-10
4245,953895,142662.02,1444,9155,23,2010-06-01
4246,669768,603981.31,363,3089,41,2014-08-31
4247,761858,57042.86,5063,2735,107,2015-03-19
4248,653311,402734.18,2199,4689,11,2009-04-11
4249,972058,629532.86,2336,26,17,2010-06-13
4250,489159,188509.97,10353,4628,109,2000-11-19
4251,535019,981730.81,3084,8890,38,2014-10-19
4252,806288,347845.77,6392,1369,89,2005-01-04
4253,689204,750433.87,6031,5823,0,2014-04-06
4254,485780,865182.21,3714,2083,28,2021-08-07
4255,252997,566537.61,869,5922,105,2005-05-25
4256,359942,102317.37,2805,12108,5,2005-07-24
4257,990137,442468.82,3646,4339,91,2009-10-03
4258,599099,213417.89,131,1475,118,2009-07-21
4259,495867,944258.95,952,4906,6,2006-03-03
4260,693229,186473.44,8228,12193,21,2005-01-07
4261,90642,363516.91,9696,7347,99,2013-03-29
4262,953561,311137.93,8350,12155,78,2019-02-25
4263,902368,747656.7,12405,131,33,2013-02-28
4264,930777,414870.12,8688,7133,55,2017-10-31
4265,242793,66889.53,4184,12011,86,2001-02-22
4266,351314,278079.49,6540,11944,82,2004-01-21
4267,290976,254014.26,6269,2165,101,2019-07-26
4268,235025,478295.97,8779,11463,106,2005-04-05
4269,60915,817629.37,5288,11244,108,2013-07-05
4270,619622,778604.39,5429,2634,10,2008-09-06
4271,904062,886577.38,694,11484,63,2011-06-25
4272,393802,890269.23,5417,4581,105,2022-04-23
4273,902024,97138.79,10219,2968,113,2017-04-11
4274,697385,57914.48,12373,847,89,2009-10-16
4275,381915,108720.58,2325,9421,2,2019-06-22
4276,122629,357886.09,3019,7376,38,2003-01-31
4277,800557,142742.4,4589,11907,117,2008-05-17
4278,161932,29183.9,2934,11997,80,2020-06-22
4279,676095,414016.26,12003,8285,96,2005-01-02
4280,629134,631599.62,3890,1476,76,2003-07-02
4281,796806,289571.33,6174,11562,72,2021-01-28
4282,104498,736460.83,3937,8548,50,2006-03-09
4283,659486,741698.59,9951,2002,61,2008-01-29
4284,672997,530081.2,5998,2488,63,2006-04-03
4285,64975,712085.12,11666,5123,83,2016-02-10
4286,854635,827803.76,5126,8255,87,2006-11-26
4287,804144,601106.24,1611,10779,45,2013-04-24
4288,993080,448144.89,2379,9631,44,2006-08-18
4289,451894,170911.25,11504,9151,4,2015-08-08
4290,242530,881136.56,8450,7962,78,2004-01-01
4291,686448,76036.07,11668,213,2,2019-02-11
4292,827734,154958.39,5814,9750,95,2002-07-04
4293,645624,618334.77,4827,5531,56,2019-09-15
4294,630349,454332.02,12267,6804,62,2003-08-02
4295,566033,456985.67,9296,10205,39,2001-08-29
4296,398817,717017.64,9754,10059,12,2016-05-07
4297,601513,753377.58,3624,5972,70,2020-10-08
4298,369737,880003.69,7367,5555,13,2013-12-05
4299,205306,587542.6,10062,4434,105,2014-08-02
4300,484416,762585.02,1798,2443,101,2018-03-09
4301,532878,547037.79,10017,5980,22,2005-03-04
4302,965315,717012.73,9445,664,60,2001-03-05
4303,177061,70308.12,11383,1776,34,2017-10-23
4304,882377,851342.17,4181,6121,117,2020-12-16
4305,237812,629933.23,69,10453,6,2017-07-17
4306,500132,558106.51,1450,5724,104,2001-09-06
4307,938003,629459.86,3549,235,60,2005-01-22
4308,899260,539008.17,2479,4518,49,2001-09-11
4309,374928,515007.89,2131,3947,11,2017-03-28
4310,79066,270825.03,10348,5511,110,2020-06-04
4311,792789,238422.43,11834,4029,20,2001-09-21
4312,422400,469702.47,6303,3101,41,2003-10-30
4313,10060,383383.09,12437,12163,71,2001-07-12
4314,687304,643540.12,5652,6778,40,2005-02-27
4315,253659,331967.49,2319,9982,6,2000-06-15
4316,519657,936474.0,2723,5099,79,2003-10-09
4317,146777,475209.03,9962,10560,106,2005-05-06
4318,437483,882124.86,10372,340,19,2019-08-09
4319,254572,790710.55,10238,11247,52,2005-04-28
4320,808867,106386.5,2280,3176,107,2011-03-09
4321,283811,239693.09,6497,9975,55,2017-01-20
4322,495265,467847.98,8437,3165,104,2005-03-20
4323,84298,312830.05,9473,10013,5,2012-04-10
4324,755887,215481.89,3246,7705,49,2019-11-22
4325,87239,783535.18,8283,1819,45,2014-04-22
4326,224792,135531.88,8598,2185,94,2003-08-14
4327,223564,173815.1,5656,11214,14,2016-01-14
4328,395830,99334.19,7940,2601,36,2003-01-12
4329,497095,444740.18,9086,3390,99,2010-07-29
4330,453856,974581.85,11115,8264,37,2000-05-20
4331,925414,220813.32,3453,9688,59,2020-01-20
4332,508513,106927.12,729,7106,62,2010-07-31
4333,67499,123918.37,1435,3027,22,2020-05-14
4334,372139,760960.74,5934,5552,33,2019-10-26
4335,460909,495869.57,2571,6876,18,2015-11-07
4336,116054,628394.19,3760,11201,92,2010-01-19
4337,915459,46287.28,7762,17,31,2018-08-09
4338,173494,501173.76,3680,1674,87,2002-06-14
4339,42653,328384.67,7919,3751,19,2016-10-30
4340,510300,887624.75,240,2463,100,2018-07-04
4341,954961,662588.76,8763,10508,116,2019-02-20
