id,codice_transazione,importo,emittente,beneficiario,banca,data
1125,455276,591360.9,2943,1738,2,2011-12-15
1126,404053,875311.69,3490,2144,78,2003-09-16
1127,695984,614910.19,1626,4888,13,2005-02-17
1128,250187,25379.39,2209,3920,108,2010-04-02
1129,122514,290095.68,6138,1218,95,2000-07-25
1130,690356,195799.5,2638,4482,9,2002-03-11
1131,411204,56623.04,3001,879,32,2000-12-16
1132,836146,627262.67,6148,3023,115,2017-12-04
1133,481669,833168.34,3592,564,110,2003-07-15
1134,699364,597165.15,156,2993,7,2013-05-01
1135,814969,499343.14,1818,6219,54,2012-06-02
1136,904396,915112.57,2320,2586,67,2009-01-24
1137,26267,721192.37,1430,2972,21,2005-08-09
1138,83496,712082.11,5743,2924,81,2020-05-27
1139,513033,777201.67,6146,1208,93,2014-10-08
1140,911526,751016.58,5048,351,67,2000-04-23
1141,362600,533099.96,3773,146,46,2009-07-27
1142,151907,59744.48,5522,3863,29,2006-08-17
1143,784307,927060.25,5646,5032,92,2019-05-30
1144,996328,802628.16,977,1387,75,2003-03-27
1145,814345,54506.4,3967,2248,18,2000-07-18
1146,922674,749303.61,3742,5455,111,2018-05-30
1147,188491,394648.63,2596,1424,1,2015-02-17
1148,63003,344839.22,5085,422,109,2019-09-04
1149,464366,451054.1,815,423,105,2002-06-26
1150,956736,902096.5,4097,4026,27,2022-05-13
1151,264942,976862.44,5605,1096,31,2019-09-13
1152,300598,768484.83,4853,2188,118,2016-01-13
1153,625524,670095.98,3677,5320,98,2018-10-18
1154,71962,563703.22,3585,1927,116,2007-01-08
1155,86326,482836.52,5409,1182,23,2014-02-11
1156,862855,361116.55,3356,5007,19,2015-01-02
1157,881321,129523.6,5687,3872,97,2015-12-08
1158,609445,227983.39,2399,4637,107,2005-01-27
1159,776020,584169.64,4166,6143,36,2016-03-22
1160,580937,759059.92,276,5030,39,2000-08-27
1161,106446,488653.89,4276,3048,33,2009-01-05
1162,198144,738034.5,2060,3990,102,2002-12-13
1163,866107,744062.97,5784,2194,86,2002-10-13
1164,689147,661349.74,1726,3334,90,2000-10-01
1165,256511,184262.35,168,5836,2,2014-06-18
1166,587485,440359.39,1401,5397,82,2005-02-15
1167,588937,318138.06,2974,5465,7,2011-02-03
1168,908568,298799.42,2341,4970,3,2013-11-26
1169,420520,952451.41,2072,2325,60,2018-03-07
1170,204506,50358.04,541,1492,104,2012-05-16
1171,516818,380969.98,4736,5500,48,2015-04-30
1172,24176,560334.43,2262,1057,12,2011-04-28
1173,175393,382252.92,3481,2519,16,2007-03-25
1174,388396,477645.73,4377,5510,31,2015-09-28
1175,607537,127431.94,3417,3731,50,2015-09-25
1176,367075,847015.02,3458,3574,49,2019-09-10
1177,572855,214191.72,880,3854,109,2006-11-30
1178,118561,765028.33,2076,1208,11,2005-12-03
1179,685000,363111.62,2218,2533,58,2017-09-19
1180,456309,389216.11,3471,1472,74,2013-05-29
1181,926447,221057.6,1486,1806,33,2005-01-27
1182,821217,502889.82,1269,4726,36,2003-09-19
1183,502176,859382.98,947,4450,72,2007-02-05
1184,840634,661672.01,3299,3598,60,2016-02-09
1185,225864,469156.43,4083,5303,32,2011-09-15
1186,907366,652298.0,3901,2973,103,2013-11-10
1187,774151,808121.74,1019,3275,19,2001-08-03
1188,947395,403545.41,5752,1252,21,2002-06-26
1189,73791,325276.4,3324,666,73,2021-08-05
1190,463635,906275.89,1243,3801,22,2008-08-31
1191,681836,896131.16,221,611,68,2016-02-27
1192,226002,410662.86,3044,2244,57,2005-11-24
1193,924150,477589.06,39,4682,72,2015-04-06
1194,635429,458273.67,3257,3970,2,2006-02-06
1195,976228,903491.43,2475,4805,57,2007-10-17
1196,299828,201889.35,2612,5103,29,2000-01-20
1197,27430,559193.46,3174,1480,98,2018-10-04
1198,484177,24347.29,4659,4820,44,2005-10-15
1199,85607,960748.96,563,4103,47,2013-01-01
1200,267287,883655.28,4661,1904,79,2019-09-28
1201,140810,983825.99,1633,5698,110,2016-12-02
1202,580855,992334.31,502,45,107,2000-09-23
1203,678229,839695.25,974,1502,57,2001-07-31
1204,680872,457122.78,1759,1755,50,2019-05-01
1205,621187,700934.69,3626,4569,82,2003-08-05
1206,375119,96133.16,5898,132,2,2002-06-09
1207,131741,535713.43,3873,750,50,2018-09-27
1208,205396,859053.11,3481,4374,52,2000-04-16
1209,69128,355940.69,2265,2675,62,2019-10-19
1210,629519,625609.48,3048,5945,23,2013-06-08
1211,729208,360995.72,548,355,42,2017-10-29
1212,867034,377946.04,3450,170,90,2019-12-07
1213,559436,299443.86,592,6159,2,2019-02-06
1214,129132,385032.34,2848,6199,11,2010-10-08
1215,837785,387607.42,2824,6190,55,2002-01-07
1216,729556,268864.12,592,602,52,2002-11-08
1217,930623,54699.72,5678,1866,50,2014-11-07
1218,931910,222225.56,1828,5266,5,2020-11-25
1219,71472,255213.27,2408,1177,117,2004-04-01
1220,477119,807566.74,2423,3107,106,2022-05-24
1221,468389,406108.81,4799,2642,97,2017-10-30
1222,387661,675679.34,3087,1575,97,2005-02-18
1223,417997,40244.03,6208,4126,87,2018-08-19
1224,146909,92853.9,777,5421,50,2000-10-17
1225,589164,975756.34,4232,0,42,2004-10-26
1226,203265,947741.81,4056,4573,10,2007-05-25
1227,240645,819479.76,868,5065,32,2000-07-29
1228,774628,81647.56,1663,1034,23,2007-02-05
1229,230324,187440.79,5864,5406,96,2015-08-25
1230,120497,468213.85,2922,2524,107,2014-06-20
1231,40993,446730.97,2523,1646,99,2012-07-01
1232,969983,158733.3,2331,2618,63,2002-10-03
1233,183058,60682.48,2691,3070,14,2017-11-05
1234,421607,412716.62,4870,4452,88,2006-01-08
1235,602638,907259.24,236,3779,73,2007-03-12
1236,774520,176670.73,213,3900,117,2019-05-04
1237,544410,481886.13,552,3918,73,2001-10-20
1238,422981,278515.29,3562,6069,38,2022-02-16
1239,738111,409743.88,2350,1402,85,2010-09-11
1240,911687,147622.82,2327,1334,33,2004-03-01
1241,647782,825316.87,5844,1278,18,2016-05-29
1242,485243,351043.7,5665,2546,20,2019-05-31
1243,54066,323984.78,5513,4845,114,2010-02-25
1244,923448,967798.53,908,530,113,2004-10-19
1245,637864,180129.68,3353,2208,16,2005-03-06
1246,560711,303110.8,3415,4768,85,2002-04-25
1247,552418,958727.12,2866,5127,38,2007-02-23
1248,280506,364268.42,4377,4764,34,2008-10-01
1249,47098,675427.42,3198,1003,48,2006-02-03
1250,540358,320636.49,482,4461,102,2020-04-03
1251,923052,694422.68,324,2062,19,2001-07-18
1252,473653,531400.43,2778,5076,5,2018-09-29
1253,932696,595425.67,5241,3290,105,2000-08-22
1254,730902,464518.36,744,5852,32,2016-08-31
1255,4228,134054.53,5869,524,5,2013-03-13
1256,758243,347029.59,5810,5679,63,2014-09-12
1257,48972,198030.59,752,3411,10,2000-12-07
1258,367544,882614.53,4353,866,66,2019-04-27
1259,22875,730490.39,6020,1137,19,2015-01-26
1260,633208,748294.79,5949,1959,68,2003-12-30
1261,348736,293552.26,2818,4646,29,2004-04-15
1262,223418,82168.83,2955,2478,101,2021-07-22
1263,197862,751625.93,2566,1044,32,2008-04-30
1264,879358,171942.83,1846,216,39,2014-10-31
1265,599784,199758.6,4537,2970,85,2011-01-13
1266,300069,290743.49,3854,4254,94,2012-01-30
1267,59523,518244.21,5478,5065,83,2018-10-13
1268,939276,537415.88,313,2891,95,2000-05-19
1269,715528,398068.85,3536,375,88,2002-05-16
1270,877378,108532.58,671,4422,44,2001-01-15
1271,460360,568631.33,799,2641,52,2012-08-31
1272,309867,272410.67,3187,2733,21,2014-02-11
1273,976193,421397.5,3286,5024,86,2016-12-26
1274,799275,830755.95,3319,6217,28,2002-03-26
1275,825852,931697.05,4211,5298,0,2014-12-04
1276,938882,603033.6,3831,95,95,2015-02-17
1277,368575,812571.11,5821,2185,89,2013-05-14
1278,149563,323941.49,1548,4568,70,2005-02-04
1279,648939,241709.94,817,3143,49,2019-09-22
1280,238777,841397.97,2388,169,44,2016-06-12
1281,358411,48245.06,2005,5396,7,2007-01-01
1282,66754,247000.16,3710,4492,10,2003-01-15
1283,663661,869265.44,5733,4335,13,2016-03-11
1284,325974,26723.91,2628,1395,98,2004-01-04
1285,922433,776267.73,4744,3908,103,2009-10-27
1286,259807,452448.15,3054,2634,17,2009-03-11
1287,728374,30401.45,2103,3749,78,2003-04-27
1288,787951,492741.07,4398,1218,83,2008-06-01
1289,729423,199164.39,1205,4956,53,2019-01-28
1290,259444,252728.54,1914,1530,113,2002-02-12
1291,233364,835170.93,6098,4015,20,2020-07-31
1292,747841,19111.06,5525,2297,76,2015-10-05
1293,140383,52591.73,5074,991,84,2019-11-13
1294,888016,797110.11,6204,1896,36,2011-06-15
1295,73550,924093.59,2995,4353,46,2018-05-08
1296,131588,196743.42,4407,4859,104,2002-08-05
1297,858830,63375.7,413,987,111,2012-03-20
1298,64825,341464.88,28,4365,98,2012-09-08
1299,29517,842723.28,1611,2074,89,2014-10-21
1300,699801,135930.08,6122,4319,106,2015-06-08
1301,416761,387998.87,1543,1078,105,2014-04-03
1302,248127,454917.82,3985,1005,97,2020-01-13
1303,432317,965439.36,382,3076,60,2013-12-02
1304,331090,821250.99,4355,1396,22,2013-04-25
1305,814778,73096.92,5407,3498,1,2019-10-19
1306,44000,44356.95,5299,714,87,2006-12-25
1307,906997,708170.42,1318,6203,96,2013-10-22
1308,920071,34579.93,1673,828,109,2008-04-30
1309,325237,505409.02,2586,3058,35,2009-10-27
1310,653365,311345.89,527,4553,76,2005-03-07
1311,383182,690229.4,4139,2616,82,2018-01-26
1312,564504,697168.3,728,4606,51,2001-06-06
1313,894869,80329.5,914,5906,14,2006-12-18
1314,924368,561477.31,248,5857,101,2016-03-06
1315,25551,11012.79,648,5494,17,2014-02-10
1316,428772,541558.64,4439,2247,63,2014-09-19
1317,81826,823767.19,2819,3209,87,2019-07-13
1318,133561,339202.76,797,731,11,2010-12-09
1319,155767,761325.78,4034,5594,116,2007-07-15
1320,722427,583623.27,194,4030,73,2017-03-25
1321,730130,117333.63,1408,3592,110,2000-05-08
1322,284405,738423.69,4430,947,72,2012-04-01
1323,134712,322341.63,5446,2934,77,2009-05-06
1324,89472,258654.16,3352,5465,109,2021-12-07
1325,859800,364009.58,618,516,45,2006-01-22
1326,342120,109555.96,3151,1401,79,2015-02-26
1327,961917,482649.6,1679,881,113,2015-02-19
1328,287144,680656.72,3643,5937,78,2015-09-26
1329,205745,973261.08,2874,638,119,2012-02-10
1330,762072,665036.69,2509,560,85,2001-10-21
1331,470992,483438.68,2063,4663,90,2010-10-09
1332,958901,636112.26,2172,4363,94,2006-05-25
1333,598193,785010.53,2391,2055,50,2019-08-04
1334,809697,153062.38,558,2132,98,2008-11-20
1335,149133,381869.18,981,2230,90,2017-04-13
1336,372470,268585.19,719,3032,16,2015-05-18
1337,481701,810581.32,88,2822,90,2013-12-18
1338,143553,574152.03,158,4026,78,2013-12-14
1339,297554,583332.33,6086,1958,42,2006-11-18
1340,660115,666645.7,5659,1967,109,2002-03-13
1341,328811,760583.82,1352,2175,71,2000-08-07
1342,163968,545526.09,3582,3963,30,2006-02-19
1343,423950,909691.05,4781,1877,117,2007-12-17
1344,289886,694334.87,1424,3043,22,2017-11-15
1345,296071,436186.84,3224,1874,25,2007-06-06
1346,779266,366442.12,3631,2251,58,2000-01-11
1347,100694,772512.35,653,789,6,2007-10-27
1348,937966,477689.8,603,4872,39,2017-08-05
1349,435163,137003.58,1967,5558,18,2019-04-20
1350,909484,414954.55,2516,426,96,2005-01-13
1351,188932,311190.62,3375,5768,46,2015-05-17
1352,909955,376932.41,2002,5800,21,2002-06-06
1353,514754,623285.14,5432,148,71,2007-11-13
1354,141066,688148.79,2993,285,111,2013-05-09
1355,834631,630128.42,5367,5984,112,2019-05-04
1356,217540,198288.34,581,2799,14,2005-04-17
1357,180081,576307.7,2115,1540,111,2009-07-07
1358,551809,775767.04,4812,973,20,2000-11-09
1359,563727,710709.59,5451,3464,16,2008-08-16
1360,666998,733728.11,2246,275,59,2015-03-20
1361,955842,134299.54,3619,2107,95,2007-06-26
1362,619699,738608.19,5421,4799,15,2006-03-21
1363,265928,22994.03,3674,5831,6,2015-06-17
1364,182587,222350.55,1813,2195,49,2013-12-20
1365,829300,510380.52,1690,5769,64,2015-04-29
1366,746476,926080.1,1892,2055,22,2011-04-06
1367,177429,534380.95,5667,2536,81,2009-01-24
1368,901871,932514.23,5813,2984,89,2021-04-26
1369,483147,982154.88,738,4922,38,2011-03-20
1370,135033,772112.33,2860,2430,103,2001-03-11
1371,758750,559563.97,3382,1175,58,2006-12-15
1372,840991,664844.34,1394,2720,96,2002-01-01
1373,975126,616574.19,2766,4928,9,2014-11-24
1374,621642,844645.72,6147,1823,101,2011-03-10
1375,849433,606287.41,4609,4983,102,2014-01-13
1376,294466,36990.86,973,5720,119,2009-04-07
1377,660212,975949.75,5757,1030,40,2006-05-30
1378,197502,676142.9,3224,1545,56,2004-06-01
1379,453950,808944.62,2564,3817,90,2021-06-21
1380,328247,458415.64,2714,1041,50,2021-01-04
1381,575414,266273.34,5195,3281,99,2021-02-11
1382,211668,835224.67,1926,5295,73,2003-07-22
1383,190127,912690.96,5944,5120,36,2010-04-10
1384,666672,589916.97,3186,1713,115,2005-03-30
1385,822344,464405.53,5173,765,89,2008-06-17
1386,631081,895620.81,4881,2203,18,2011-08-23
1387,168009,532641.49,2027,1583,86,2005-08-21
1388,428642,880209.76,4646,1465,0,2014-07-05
1389,83930,74543.28,4064,2277,112,2002-05-04
1390,41320,82615.43,433,5042,6,2015-02-28
1391,704271,908201.5,4222,3281,21,2001-07-13
1392,879022,223713.22,2428,4420,50,2007-08-04
1393,680209,436255.26,4683,5204,106,2020-06-30
1394,793980,409525.85,2450,1881,35,2020-07-19
1395,874247,926855.34,2326,867,16,2008-03-12
1396,592411,757222.9,6184,2466,59,2013-07-30
1397,880992,695780.5,5431,2464,28,2013-03-17
1398,330799,119379.13,6045,3706,31,2000-08-22
1399,588576,588195.17,5758,4171,44,2008-07-27
1400,361643,132719.55,1422,2717,14,2008-03-16
1401,408437,607098.78,5167,2490,48,2003-06-21
1402,837349,437512.4,1150,3782,32,2018-04-19
1403,736952,825203.05,2121,683,47,2016-11-19
1404,562252,345692.05,1721,5936,87,2018-10-19
1405,651291,574776.48,5890,5287,4,2009-01-28
1406,430492,863482.34,1833,4801,113,2016-04-20
1407,578624,707259.84,5976,756,75,2017-07-03
1408,998197,503184.26,3776,5286,31,2014-04-13
1409,319937,652975.38,1033,5714,106,2005-01-16
1410,966529,619969.3,4485,3034,78,2010-03-08
1411,105687,809260.39,2315,1842,12,2014-07-12
1412,634666,68096.81,2785,4757,90,2001-01-04
1413,420862,893591.0,1751,4396,66,2022-03-30
1414,94447,78227.68,3145,5405,19,2015-12-03
1415,476026,772420.61,4527,1747,10,2009-01-16
1416,777616,439587.51,5990,5050,94,2007-06-04
1417,215591,545556.13,3621,873,104,2022-05-06
1418,231352,264691.03,2232,945,19,2003-10-17
1419,164104,933388.97,5773,13,82,2019-07-23
1420,500678,628103.08,4606,1697,50,2017-01-30
1421,502638,777756.04,4677,236,12,2005-12-01
1422,904566,879010.21,5096,3250,101,2014-02-05
1423,133063,888504.31,439,3932,34,2004-08-14
1424,518066,188382.0,4235,3346,87,2018-06-17
1425,681311,325330.0,5328,3923,38,2005-02-27
1426,14332,757463.46,3143,3576,0,2017-06-29
1427,429106,725729.96,4662,952,52,2004-11-26
1428,171231,83045.05,1588,3121,89,2010-03-11
1429,518317,27392.77,2840,1991,77,2001-03-14
1430,492248,685264.49,4267,3957,60,2007-12-03
1431,26001,23705.46,1297,3469,68,2015-09-23
1432,639257,23853.04,1272,2860,49,2004-09-26
1433,963132,709160.33,1079,1302,106,2010-05-04
1434,374595,812008.83,5696,4594,109,2017-08-31
1435,715028,187954.97,307,59,30,2014-08-28
1436,164927,131756.58,5849,3204,78,2001-12-21
1437,41192,599537.02,2121,4057,100,2016-03-22
1438,367214,430489.66,4158,4962,60,2016-04-08
1439,366198,8652.62,4243,3622,76,2011-07-30
1440,807782,514302.42,4918,1867,71,2001-12-14
1441,509396,111401.89,653,1843,29,2012-04-06
1442,782657,91411.33,2129,194,63,2021-12-18
1443,871514,126426.87,2626,3827,26,2019-10-31
1444,198396,317192.3,3713,5271,44,2003-09-29
1445,525982,788256.25,3281,3238,59,2015-08-06
1446,955910,327573.83,290,5740,94,2020-11-06
1447,401298,680022.72,5823,2919,68,2015-10-17
1448,156625,542988.22,668,1717,2,2019-05-21
1449,495542,137622.63,5953,1814,91,2001-07-29
1450,208069,369264.2,4688,1680,63,2006-09-18
1451,668374,565134.09,1056,5920,90,2019-10-25
1452,866663,744649.7,3016,2194,79,2000-08-17
1453,778026,91677.85,3783,4605,85,2014-05-19
1454,913804,381787.46,1986,4037,6,2004-02-08
1455,799839,593416.22,539,3245,93,2016-05-17
1456,409691,478587.06,2423,4646,107,2018-09-26
1457,179216,691504.75,1428,5761,91,2000-03-30
1458,545902,106512.89,1396,3522,69,2014-12-08
1459,666294,969657.97,3286,654,39,2011-07-28
1460,387909,591341.58,5308,2190,110,2006-03-19
1461,832627,719794.53,3932,517,77,2020-01-26
1462,670813,814154.17,3947,3956,18,2005-11-20
1463,239457,569675.37,2778,3289,83,2015-02-12
1464,227659,447434.87,3095,3800,14,2019-12-28
1465,184004,319309.54,809,2900,86,2022-04-12
1466,199699,67171.74,2053,1939,119,2021-04-12
1467,766315,49536.84,4950,2784,23,2010-12-21
1468,9205,848711.7,1310,3224,94,2019-08-18
1469,123708,84965.69,5664,2606,22,2017-11-04
1470,360687,617103.6,3513,1513,37,2004-04-18
1471,577198,76928.98,467,2369,85,2018-08-18
1472,49743,703640.17,1495,3917,65,2005-11-20
1473,513975,348186.74,3769,2942,77,2021-04-19
1474,877536,621889.32,2343,606,96,2004-01-25
1475,582962,821477.49,5231,2931,38,2006-11-25
1476,795350,747215.67,3047,4721,56,2004-03-05
1477,970888,925959.89,3964,5722,46,2014-06-03
1478,304890,324677.16,4319,377,85,2011-06-15
1479,292067,794348.27,3760,3424,36,2014-09-11
1480,274031,709009.48,723,2157,10,2012-05-01
1481,646395,33336.39,5202,5983,57,2013-01-11
1482,359833,7408.82,5592,5195,69,2007-05-12
1483,728723,934913.69,2516,4225,53,2011-10-11
1484,201504,40431.46,1276,3166,41,2021-09-03
1485,380970,767922.99,4491,862,69,2021-04-02
1486,145625,27852.66,4258,2958,97,2020-06-27
1487,761921,601249.61,397,4944,117,2014-07-26
1488,381612,187483.93,1367,3591,102,2022-03-01
1489,723813,2230.58,3152,1863,64,2004-04-15
1490,190948,567851.07,4269,4945,94,2012-04-16
1491,623069,275569.71,2202,4757,49,2013-02-28
1492,362028,32290.17,5814,348,45,2018-07-08
1493,889698,372979.61,405,2298,66,2021-06-13
1494,315649,188092.92,3161,631,37,2003-08-14
1495,108895,969015.28,2641,640,88,2012-11-08
1496,982251,930408.02,2963,1031,67,2006-03-04
1497,476055,408075.23,2313,2292,78,2021-08-05
1498,260629,937145.07,830,3425,110,2007-11-02
1499,729630,628011.31,1919,1222,53,2013-08-14
1500,958437,37965.07,5719,4602,51,2014-10-12
1501,628276,537845.41,6209,4731,19,2007-06-05
1502,778804,767076.87,3648,640,99,2016-05-08
1503,418222,209792.7,1008,224,59,2015-06-01
1504,482155,390200.91,6227,1966,25,2001-02-07
1505,391438,838649.54,4344,1695,118,2002-03-31
1506,592044,631212.62,2681,3040,1,2008-09-29
1507,45502,317607.94,2533,4800,92,2011-04-29
1508,961466,354038.62,1940,1825,78,2004-01-07
1509,164091,389602.76,2102,2371,104,2009-05-27
1510,893692,998991.91,2294,673,118,2020-09-11
1511,521248,534359.11,1302,76,74,2021-10-05
1512,270978,352635.25,3196,717,6,2011-11-07
1513,28562,545242.46,997,2740,46,2016-11-12
1514,591311,405349.14,2668,5484,76,2021-11-17
1515,58264,305987.99,5461,5885,45,2005-11-20
1516,560573,450619.19,4801,5599,80,2000-07-25
1517,84556,444146.11,1543,1948,79,2015-10-08
1518,243585,900470.17,2592,2067,37,2006-09-12
1519,686746,509422.77,910,1667,9,2011-03-28
1520,833358,574899.88,5350,6093,18,2018-05-26
1521,578605,382075.99,3721,3922,61,2017-06-30
1522,478660,815933.5,2574,3866,79,2011-01-31
1523,898809,519109.7,215,2942,105,2004-11-01
1524,682701,23072.55,1190,1155,19,2017-12-02
1525,35444,777166.72,377,218,62,2018-10-03
1526,499606,118487.64,5510,3981,92,2014-07-26
1527,519629,742690.12,225,2729,60,2007-03-23
1528,886667,798183.93,4374,2010,92,2009-11-08
1529,170368,752375.64,337,4201,40,2008-05-06
1530,808588,599439.88,5575,3198,110,2004-06-15
1531,107419,708186.02,5361,6137,43,2018-09-09
1532,336908,90938.37,5911,268,19,2002-01-20
1533,314134,357782.46,2675,6079,33,2013-12-30
1534,741280,692554.23,6126,1880,103,2009-05-01
1535,280979,982395.56,2999,847,70,2014-12-07
1536,450570,941791.27,1882,5545,53,2017-09-26
1537,454721,461219.35,5845,431,57,2006-07-30
1538,944442,704171.2,5737,2579,103,2015-05-03
1539,957693,696695.72,3375,5884,94,2014-11-23
1540,202014,288919.43,5622,5821,13,2010-02-15
1541,258794,369447.18,3419,2170,44,2004-02-10
1542,822981,596130.18,6153,420,51,2006-01-31
1543,153300,170251.52,5787,726,33,2003-06-11
1544,991029,710008.64,4619,5627,101,2014-06-26
1545,681602,304885.25,73,5363,97,2007-01-01
1546,809107,543391.65,5365,3346,99,2001-04-05
1547,803736,503547.12,4168,3161,30,2013-12-10
1548,964859,22254.42,4069,4322,22,2015-08-29
1549,767693,883490.6,4161,6166,17,2007-04-02
1550,156081,253043.95,1765,1797,85,2002-06-05
1551,769503,572533.28,2289,1231,50,2004-08-09
1552,303134,520298.82,2554,854,10,2018-03-15
1553,613609,594928.67,4799,660,109,2021-04-04
1554,290458,478347.02,3086,533,35,2006-04-11
1555,585777,964933.58,3203,3462,87,2022-05-29
1556,60266,388841.47,5719,340,61,2021-01-02
1557,140717,929375.0,4077,349,118,2020-05-01
1558,524754,211174.47,41,4010,77,2008-04-25
1559,84298,892663.5,3707,1021,46,2017-08-15
1560,755215,669858.83,5174,5547,48,2012-12-12
1561,370890,930268.01,6046,1217,57,2010-07-11
1562,9350,587116.82,2091,3318,22,2007-09-26
1563,999838,891061.1,2609,2909,112,2005-06-14
1564,42867,28950.75,4231,27,20,2000-01-24
1565,59403,178987.59,5116,4626,28,2008-01-18
1566,935787,170703.94,229,4477,109,2001-12-08
1567,288784,761179.31,3589,3957,7,2013-12-16
1568,659548,511660.95,3800,2805,57,2002-07-17
1569,96750,782450.55,2598,4313,21,2004-02-23
1570,712084,598725.94,3157,2594,6,2017-08-15
1571,914911,646736.04,592,4559,42,2004-09-18
1572,625050,977343.87,1645,2210,84,2010-01-04
1573,493462,141222.54,3325,44,67,2019-08-31
1574,871779,758179.05,2603,976,64,2015-10-12
1575,484990,38083.72,5405,2118,76,2013-05-21
1576,4170,42336.39,4401,5494,14,2009-02-22
1577,243071,265563.78,4046,1181,31,2012-04-07
1578,897930,281845.2,2578,1715,28,2014-06-19
1579,909266,769956.09,4379,3274,53,2004-05-30
1580,141634,157817.0,2899,4218,40,2016-11-18
1581,158927,254030.93,3998,659,56,2020-01-30
1582,218801,508574.05,5007,1303,107,2010-06-05
1583,132614,418845.2,4396,5550,86,2011-05-22
1584,290244,941657.23,5325,2682,56,2010-08-26
1585,180048,881739.33,5232,5689,99,2018-11-05
1586,394914,150640.27,861,2354,100,2008-02-27
1587,148522,637140.43,942,1551,11,2013-05-08
1588,959579,95587.69,4445,3995,23,2019-05-08
1589,759209,402122.39,2545,360,13,2009-09-21
1590,463998,302927.38,2601,3096,69,2008-01-01
1591,511000,517930.5,1707,3591,41,2006-11-26
1592,20295,164801.43,2632,531,89,2014-10-19
1593,818566,418852.51,4076,6174,96,2014-06-21
1594,251576,128139.5,6001,5888,8,2020-12-24
1595,254905,5858.16,3002,420,10,2017-11-19
1596,9100,812737.19,3181,5947,1,2008-07-17
1597,711395,856278.59,4333,1181,3,2017-04-17
1598,607748,664883.84,5435,1735,4,2020-02-26
1599,738835,518654.33,4951,2854,70,2007-03-03
1600,770053,297514.89,6001,5001,18,2004-07-31
1601,435779,304902.54,4751,6211,58,2022-05-14
1602,470176,139798.7,2289,3889,4,2019-12-30
1603,249107,707786.83,4901,2785,36,2010-02-12
1604,184042,454095.36,5311,2469,42,2018-07-23
1605,593017,139053.47,557,3590,109,2004-11-26
1606,211423,261410.27,5753,4434,34,2003-01-03
1607,407447,417266.51,948,2445,74,2017-09-01
1608,826855,995891.01,393,2310,30,2022-04-03
1609,798517,922645.16,1702,2109,2,2001-01-01
1610,876215,42475.94,2302,6079,104,2001-03-02
1611,110445,917104.16,2779,669,67,2021-02-12
1612,201705,800688.76,3793,2014,26,2007-07-27
1613,892618,325655.43,3556,273,57,2005-01-06
1614,978261,717547.67,3316,948,38,2006-02-16
1615,392768,924887.43,4010,1031,20,2011-09-19
1616,276274,274291.17,4808,2909,48,2013-05-04
1617,239100,85407.38,2682,3966,105,2018-03-24
1618,491252,952600.73,438,812,85,2011-09-01
1619,532567,426122.2,734,2784,96,2015-12-26
1620,156035,665087.34,3025,306,96,2020-12-25
1621,190193,502615.61,5066,1182,48,2017-08-29
1622,199182,316331.07,4949,6017,83,2012-07-09
1623,231127,758226.46,51,5211,39,2005-05-24
1624,796820,950418.01,3104,5277,119,2005-12-12
1625,242753,106444.19,1614,3637,92,2000-08-03
1626,840934,4149.49,3054,4544,62,2017-10-30
1627,54996,130739.05,4292,2163,107,2011-12-21
1628,893056,894082.91,3140,2478,118,2020-07-10
1629,719822,591647.97,5470,122,53,2011-04-21
1630,615397,94803.28,1984,5623,97,2003-01-31
1631,913649,297299.47,165,4356,97,2005-05-23
1632,172699,13864.87,5846,5192,12,2019-09-15
1633,491179,715896.69,4696,3286,110,2005-05-15
1634,834999,220898.63,4691,734,4,2019-04-29
1635,282256,799554.94,6029,3279,14,2016-07-10
1636,452375,35514.52,340,140,77,2008-09-14
1637,531943,629173.94,5009,2905,16,2005-03-10
1638,288039,907204.9,46,1516,33,2007-02-17
1639,664280,251779.48,4087,4878,119,2000-01-22
1640,973765,366147.13,3266,6020,74,2021-12-07
1641,620416,974650.02,3288,4789,0,2013-05-26
1642,374055,594390.71,970,5881,23,2012-07-25
1643,533489,584276.76,451,66,3,2009-03-07
1644,695263,503146.36,806,1595,20,2010-05-05
1645,186222,69241.38,3335,641,69,2016-09-14
1646,408142,946781.99,3266,3478,115,2013-05-12
1647,671791,298134.07,3465,1415,112,2010-05-05
1648,115480,913102.29,4719,4952,52,2000-09-02
1649,384259,285802.36,1764,2286,26,2005-08-24
1650,606549,300633.05,2142,4616,95,2001-07-18
1651,75681,118828.28,788,606,7,2005-09-02
1652,218027,848920.96,2810,5466,80,2006-07-28
1653,933872,428106.38,1102,1385,110,2018-04-29
1654,86920,631767.61,1099,3695,66,2004-09-18
1655,842985,40724.07,2496,2298,112,2005-07-05
1656,238353,986654.15,6152,5933,79,2010-08-06
1657,208267,759781.05,404,3019,113,2003-12-31
1658,27380,16900.16,1714,4396,105,2017-01-02
1659,893432,200836.03,3493,2130,11,2018-10-04
1660,718304,193266.02,135,3589,21,2008-03-09
1661,142016,403450.8,3421,3059,88,2004-05-06
1662,949030,615682.04,521,4623,85,2019-03-05
1663,772342,790200.42,1486,3880,29,2018-05-07
1664,30811,866756.55,3376,2304,13,2019-10-23
1665,376990,194823.16,85,2614,65,2006-09-03
1666,343974,958076.49,870,5924,16,2003-02-11
1667,196684,258689.09,4306,6226,61,2000-02-08
1668,184399,133775.52,2820,572,113,2015-01-29
