id,nome,data_fondazione,quotazioni,sede
2184,Jacobs Group,1977-04-20,"[{'azionista': 4931, 'quota': 53}, {'azionista': 5674, 'quota': 47}]",7
2185,"Anderson, Smith and Webb",1968-05-09,"[{'azionista': 5773, 'quota': 82}, {'azionista': 4621, 'quota': 17}, {'azionista': 6093, 'quota': 1}]",93
2186,Johnson-Castro,1979-01-16,"[{'azionista': 6193, 'quota': 44}, {'azionista': 5901, 'quota': 52}, {'azionista': 4688, 'quota': 4}]",93
2187,Rivera Ltd,1964-12-06,"[{'azionista': 5049, 'quota': 60}, {'azionista': 6249, 'quota': 38}, {'azionista': 5631, 'quota': 2}]",46
2188,Miller Inc,1977-09-19,"[{'azionista': 4560, 'quota': 48}, {'azionista': 4390, 'quota': 52}]",51
2189,Simon-Mcclain,1979-09-19,"[{'azionista': 5496, 'quota': 57}, {'azionista': 6175, 'quota': 43}]",70
2190,"Mcgee, Blevins and Johnson",1961-07-09,"[{'azionista': 5308, 'quota': 62}, {'azionista': 6227, 'quota': 38}]",89
2191,"Nichols, Banks and Johnson",1995-03-30,"[{'azionista': 4640, 'quota': 45}, {'azionista': 5737, 'quota': 55}]",18
2192,Bass-Lyons,1964-06-05,"[{'azionista': 5448, 'quota': 99}, {'azionista': 6013, 'quota': 1}]",16
2193,"Carr, Silva and Wong",1994-12-05,"[{'azionista': 5097, 'quota': 97}, {'azionista': 6073, 'quota': 3}]",46
2194,"Hayes, Valdez and Cooper",1962-06-05,"[{'azionista': 5797, 'quota': 78}, {'azionista': 4608, 'quota': 22}]",81
2195,Browning Inc,1997-02-18,"[{'azionista': 6124, 'quota': 65}, {'azionista': 4708, 'quota': 35}]",36
2196,"Henderson, Marquez and Smith",1970-03-10,"[{'azionista': 5812, 'quota': 82}, {'azionista': 6206, 'quota': 18}]",16
2197,Bradshaw LLC,1964-06-22,"[{'azionista': 5736, 'quota': 91}, {'azionista': 5691, 'quota': 9}]",9
2198,Butler Ltd,1998-02-21,"[{'azionista': 5875, 'quota': 42}, {'azionista': 5038, 'quota': 58}]",9
2199,"Cooper, Mckinney and Jones",1997-01-19,"[{'azionista': 4702, 'quota': 17}, {'azionista': 6153, 'quota': 83}]",14
2200,Lara Inc,1983-12-16,"[{'azionista': 4765, 'quota': 76}, {'azionista': 6088, 'quota': 24}]",30
2201,Reynolds Group,1963-01-26,"[{'azionista': 5212, 'quota': 67}, {'azionista': 5049, 'quota': 16}, {'azionista': 5339, 'quota': 17}]",76
2202,"Miranda, Green and French",1980-12-21,"[{'azionista': 5692, 'quota': 9}, {'azionista': 4640, 'quota': 19}, {'azionista': 5387, 'quota': 72}]",80
2203,Frost and Sons,1965-09-24,"[{'azionista': 5551, 'quota': 92}, {'azionista': 4517, 'quota': 8}]",79
2204,Lawson PLC,1985-09-08,"[{'azionista': 5554, 'quota': 20}, {'azionista': 6142, 'quota': 7}, {'azionista': 5293, 'quota': 38}, {'azionista': 5334, 'quota': 23}, {'azionista': 5406, 'quota': 12}]",23
2205,"Zimmerman, Gonzalez and Hull",1963-08-25,"[{'azionista': 5640, 'quota': 23}, {'azionista': 4406, 'quota': 44}, {'azionista': 4817, 'quota': 30}, {'azionista': 5844, 'quota': 3}]",1
2206,Gonzalez Group,1960-08-14,"[{'azionista': 5023, 'quota': 54}, {'azionista': 6103, 'quota': 46}]",47
2207,"Brown, Gutierrez and Ortiz",1979-09-28,"[{'azionista': 5324, 'quota': 76}, {'azionista': 5833, 'quota': 24}]",9
2208,Macias-Lutz,1986-07-02,"[{'azionista': 5059, 'quota': 92}, {'azionista': 5358, 'quota': 8}]",103
2209,"Mata, Waters and Alexander",1969-07-19,"[{'azionista': 5310, 'quota': 9}, {'azionista': 4866, 'quota': 91}]",59
2210,George-Murphy,1987-03-15,"[{'azionista': 4688, 'quota': 4}, {'azionista': 5850, 'quota': 47}, {'azionista': 4471, 'quota': 49}]",79
2211,Stanley-Johnson,1976-12-13,"[{'azionista': 6132, 'quota': 32}, {'azionista': 4998, 'quota': 26}, {'azionista': 5290, 'quota': 42}]",1
2212,"Smith, Murphy and Randall",1986-04-08,"[{'azionista': 6087, 'quota': 53}, {'azionista': 5109, 'quota': 44}, {'azionista': 4643, 'quota': 3}]",77
2213,"Novak, Ramos and Howard",1994-01-28,"[{'azionista': 6190, 'quota': 81}, {'azionista': 4482, 'quota': 3}, {'azionista': 5090, 'quota': 16}]",100
2214,"Potts, White and Marshall",1998-05-02,"[{'azionista': 6247, 'quota': 48}, {'azionista': 6084, 'quota': 52}]",5
2215,Jones LLC,1995-08-02,"[{'azionista': 4985, 'quota': 73}, {'azionista': 5143, 'quota': 27}]",66
2216,Huang Inc,1964-09-03,"[{'azionista': 6161, 'quota': 73}, {'azionista': 5629, 'quota': 18}, {'azionista': 4819, 'quota': 9}]",76
2217,Johnson-Silva,1967-04-24,"[{'azionista': 5619, 'quota': 7}, {'azionista': 4622, 'quota': 36}, {'azionista': 5857, 'quota': 6}, {'azionista': 4387, 'quota': 48}, {'azionista': 5077, 'quota': 3}]",82
2218,Arnold Inc,1989-11-10,"[{'azionista': 4406, 'quota': 22}, {'azionista': 4543, 'quota': 38}, {'azionista': 5851, 'quota': 4}, {'azionista': 4596, 'quota': 36}]",90
2219,Merritt-Burke,1992-03-14,"[{'azionista': 4435, 'quota': 53}, {'azionista': 5794, 'quota': 47}]",100
2220,"Olsen, Cruz and Simmons",1965-06-13,"[{'azionista': 5377, 'quota': 66}, {'azionista': 5803, 'quota': 34}]",71
2221,"Berry, Robinson and Herrera",1997-12-21,"[{'azionista': 4607, 'quota': 37}, {'azionista': 5775, 'quota': 50}, {'azionista': 4712, 'quota': 13}]",52
2222,"Aguilar, Fox and Sullivan",1995-03-09,"[{'azionista': 5109, 'quota': 11}, {'azionista': 5973, 'quota': 89}]",88
2223,Murphy-Evans,1963-11-17,"[{'azionista': 6171, 'quota': 26}, {'azionista': 4892, 'quota': 39}, {'azionista': 6192, 'quota': 25}, {'azionista': 6102, 'quota': 10}]",28
2224,Smith-Brooks,1991-10-11,"[{'azionista': 4455, 'quota': 2}, {'azionista': 5865, 'quota': 95}, {'azionista': 4656, 'quota': 3}]",75
2225,Garrett-Anderson,1995-02-07,"[{'azionista': 4886, 'quota': 73}, {'azionista': 4436, 'quota': 2}, {'azionista': 6205, 'quota': 25}]",44
2226,"Russell, Johnson and Ortiz",1974-09-27,"[{'azionista': 4760, 'quota': 17}, {'azionista': 5411, 'quota': 7}, {'azionista': 5181, 'quota': 74}, {'azionista': 6195, 'quota': 2}]",45
2227,Goodwin-Dominguez,1967-04-05,"[{'azionista': 5198, 'quota': 35}, {'azionista': 4932, 'quota': 65}]",72
2228,Jones and Sons,1986-06-18,"[{'azionista': 6220, 'quota': 57}, {'azionista': 5911, 'quota': 43}]",90
2229,"Wood, Jackson and Valdez",1990-08-28,"[{'azionista': 4429, 'quota': 15}, {'azionista': 5044, 'quota': 27}, {'azionista': 4478, 'quota': 58}]",93
2230,Glover and Sons,1979-12-26,"[{'azionista': 6103, 'quota': 78}, {'azionista': 4861, 'quota': 21}, {'azionista': 5861, 'quota': 1}]",40
2231,Dennis PLC,1971-02-17,"[{'azionista': 5483, 'quota': 91}, {'azionista': 5643, 'quota': 9}]",25
2232,Young-Armstrong,1981-07-03,"[{'azionista': 5565, 'quota': 70}, {'azionista': 5273, 'quota': 12}, {'azionista': 5979, 'quota': 18}]",10
2233,"Lopez, Rose and Mitchell",1981-10-03,"[{'azionista': 4443, 'quota': 13}, {'azionista': 5860, 'quota': 63}, {'azionista': 5632, 'quota': 24}]",95
2234,"Santiago, Morgan and Davis",1987-06-05,"[{'azionista': 5645, 'quota': 69}, {'azionista': 5283, 'quota': 20}, {'azionista': 5732, 'quota': 11}]",38
2235,"Johnson, Guerra and Campbell",1961-03-07,"[{'azionista': 5440, 'quota': 45}, {'azionista': 4864, 'quota': 28}, {'azionista': 5912, 'quota': 5}, {'azionista': 5550, 'quota': 22}]",51
2236,Castillo-Curtis,1995-01-10,"[{'azionista': 5495, 'quota': 42}, {'azionista': 5114, 'quota': 8}, {'azionista': 5960, 'quota': 50}]",16
2237,Johnson-Reyes,1984-08-05,"[{'azionista': 4972, 'quota': 60}, {'azionista': 5239, 'quota': 40}]",6
2238,Ortiz-Baker,1977-05-30,"[{'azionista': 4385, 'quota': 47}, {'azionista': 5794, 'quota': 46}, {'azionista': 5237, 'quota': 7}]",92
2239,"Vasquez, Jenkins and Hale",1963-05-06,"[{'azionista': 5642, 'quota': 25}, {'azionista': 6081, 'quota': 1}, {'azionista': 5897, 'quota': 10}, {'azionista': 5479, 'quota': 48}, {'azionista': 5509, 'quota': 16}]",5
2240,Li LLC,1966-10-29,"[{'azionista': 5133, 'quota': 23}, {'azionista': 5393, 'quota': 71}, {'azionista': 5637, 'quota': 6}]",63
2241,Banks LLC,1960-06-17,"[{'azionista': 6121, 'quota': 88}, {'azionista': 4578, 'quota': 12}]",35
2242,"Gonzalez, Allen and Harris",1995-02-01,"[{'azionista': 4727, 'quota': 10}, {'azionista': 4543, 'quota': 86}, {'azionista': 5608, 'quota': 2}, {'azionista': 6118, 'quota': 2}]",14
2243,Munoz-Aguilar,1978-10-29,"[{'azionista': 4877, 'quota': 55}, {'azionista': 5667, 'quota': 19}, {'azionista': 5075, 'quota': 26}]",85
2244,"Collins, Smith and Garner",1972-02-06,"[{'azionista': 4831, 'quota': 59}, {'azionista': 5133, 'quota': 41}]",102
2245,"Hernandez, Webb and Mccarty",1993-06-08,"[{'azionista': 6167, 'quota': 47}, {'azionista': 5140, 'quota': 53}]",74
2246,"Freeman, Mitchell and Gray",1981-01-24,"[{'azionista': 4822, 'quota': 55}, {'azionista': 5850, 'quota': 19}, {'azionista': 5997, 'quota': 26}]",34
2247,Mclaughlin and Sons,1980-05-27,"[{'azionista': 6037, 'quota': 46}, {'azionista': 4692, 'quota': 44}, {'azionista': 4813, 'quota': 10}]",89
2248,Barnett-Espinoza,1968-05-21,"[{'azionista': 5521, 'quota': 42}, {'azionista': 5098, 'quota': 58}]",76
2249,"Webb, Barnes and Nelson",1967-05-26,"[{'azionista': 4905, 'quota': 75}, {'azionista': 5515, 'quota': 25}]",46
2250,Henderson and Sons,1979-08-05,"[{'azionista': 5066, 'quota': 11}, {'azionista': 5131, 'quota': 89}]",47
2251,"Young, Meadows and Miles",1989-01-07,"[{'azionista': 4878, 'quota': 23}, {'azionista': 4960, 'quota': 66}, {'azionista': 5624, 'quota': 11}]",102
2252,Torres-Brown,1974-09-04,"[{'azionista': 4475, 'quota': 4}, {'azionista': 5746, 'quota': 77}, {'azionista': 5084, 'quota': 19}]",8
2253,Donaldson-Morrison,1970-05-05,"[{'azionista': 5481, 'quota': 27}, {'azionista': 4731, 'quota': 73}]",93
2254,"Johnson, Todd and Munoz",1992-03-05,"[{'azionista': 4647, 'quota': 28}, {'azionista': 5466, 'quota': 72}]",76
2255,"Hampton, Schneider and Thompson",1978-02-21,"[{'azionista': 4782, 'quota': 92}, {'azionista': 5865, 'quota': 8}]",92
2256,Stevens-Boyle,1978-11-18,"[{'azionista': 5216, 'quota': 54}, {'azionista': 4913, 'quota': 13}, {'azionista': 4641, 'quota': 33}]",73
2257,Banks-Griffin,1998-09-03,"[{'azionista': 5689, 'quota': 16}, {'azionista': 4454, 'quota': 16}, {'azionista': 5344, 'quota': 68}]",13
2258,"Hall, Phillips and Nguyen",1980-01-12,"[{'azionista': 5103, 'quota': 49}, {'azionista': 4541, 'quota': 37}, {'azionista': 6165, 'quota': 3}, {'azionista': 5464, 'quota': 11}]",52
2259,"Nguyen, Chavez and Beck",1989-12-23,"[{'azionista': 5453, 'quota': 78}, {'azionista': 5575, 'quota': 19}, {'azionista': 5163, 'quota': 3}]",66
2260,"Noble, Gallegos and Mathis",1975-09-12,"[{'azionista': 4433, 'quota': 18}, {'azionista': 5533, 'quota': 17}, {'azionista': 5020, 'quota': 58}, {'azionista': 4666, 'quota': 7}]",52
2261,Williams LLC,1984-01-19,"[{'azionista': 4978, 'quota': 12}, {'azionista': 6058, 'quota': 39}, {'azionista': 6148, 'quota': 40}, {'azionista': 5789, 'quota': 9}]",58
2262,Butler Inc,1988-07-26,"[{'azionista': 4771, 'quota': 47}, {'azionista': 4804, 'quota': 53}]",90
2263,Goodwin Group,1993-10-27,"[{'azionista': 4871, 'quota': 76}, {'azionista': 6107, 'quota': 24}]",102
2264,Bird-Smith,1979-08-13,"[{'azionista': 4385, 'quota': 30}, {'azionista': 4773, 'quota': 70}]",25
2265,Parker LLC,1992-05-19,"[{'azionista': 5532, 'quota': 57}, {'azionista': 4716, 'quota': 43}]",65
2266,Shelton-Eaton,1989-04-27,"[{'azionista': 4680, 'quota': 90}, {'azionista': 5823, 'quota': 10}]",88
2267,Harris-Herring,1975-09-17,"[{'azionista': 4724, 'quota': 38}, {'azionista': 6170, 'quota': 62}]",6
2268,Reyes Group,1967-02-11,"[{'azionista': 5745, 'quota': 32}, {'azionista': 4723, 'quota': 23}, {'azionista': 5620, 'quota': 1}, {'azionista': 4778, 'quota': 44}]",33
2269,Stout-Lyons,1976-09-20,"[{'azionista': 6187, 'quota': 69}, {'azionista': 5336, 'quota': 31}]",99
2270,Hunt Inc,1960-06-07,"[{'azionista': 5594, 'quota': 21}, {'azionista': 5674, 'quota': 79}]",49
2271,"Gaines, White and Newton",1985-08-19,"[{'azionista': 5004, 'quota': 90}, {'azionista': 5842, 'quota': 10}]",82
2272,"Torres, Wilkins and Conrad",1975-12-23,"[{'azionista': 4736, 'quota': 8}, {'azionista': 4482, 'quota': 35}, {'azionista': 4933, 'quota': 35}, {'azionista': 5401, 'quota': 22}]",28
2273,Bullock PLC,1964-06-05,"[{'azionista': 5059, 'quota': 3}, {'azionista': 4426, 'quota': 96}, {'azionista': 5435, 'quota': 1}]",70
2274,Henderson-Peters,1973-10-26,"[{'azionista': 6184, 'quota': 46}, {'azionista': 5304, 'quota': 54}]",93
2275,"Morgan, Bailey and Bennett",1966-05-25,"[{'azionista': 5000, 'quota': 31}, {'azionista': 5735, 'quota': 43}, {'azionista': 4492, 'quota': 26}]",28
2276,"Miller, Tucker and Carr",1994-10-04,"[{'azionista': 5569, 'quota': 42}, {'azionista': 5874, 'quota': 52}, {'azionista': 5929, 'quota': 6}]",94
2277,"Schaefer, Hawkins and Coleman",1965-02-20,"[{'azionista': 5151, 'quota': 81}, {'azionista': 4443, 'quota': 19}]",52
2278,Norman-Burke,1989-07-18,"[{'azionista': 4589, 'quota': 68}, {'azionista': 4901, 'quota': 32}]",26
2279,Estrada-Huang,1969-10-11,"[{'azionista': 5958, 'quota': 38}, {'azionista': 5485, 'quota': 44}, {'azionista': 5668, 'quota': 18}]",75
2280,Villarreal-Anderson,1989-06-08,"[{'azionista': 5979, 'quota': 63}, {'azionista': 5560, 'quota': 37}]",57
2281,Jacobs Group,1990-10-29,"[{'azionista': 5438, 'quota': 39}, {'azionista': 5744, 'quota': 6}, {'azionista': 5467, 'quota': 55}]",46
2282,Baird-Green,1989-06-01,"[{'azionista': 5384, 'quota': 11}, {'azionista': 6035, 'quota': 79}, {'azionista': 5190, 'quota': 10}]",58
2283,Castillo-Lopez,1999-10-30,"[{'azionista': 6240, 'quota': 74}, {'azionista': 5467, 'quota': 26}]",40
2284,"Torres, Chang and House",1986-05-14,"[{'azionista': 4864, 'quota': 64}, {'azionista': 4783, 'quota': 36}]",65
2285,Nguyen LLC,1961-10-04,"[{'azionista': 4817, 'quota': 45}, {'azionista': 6025, 'quota': 15}, {'azionista': 5449, 'quota': 12}, {'azionista': 5681, 'quota': 28}]",29
2286,"Foley, Hill and Thomas",1988-11-25,"[{'azionista': 5591, 'quota': 17}, {'azionista': 5056, 'quota': 51}, {'azionista': 4909, 'quota': 32}]",101
2287,"Franklin, Scott and Rhodes",1976-03-02,"[{'azionista': 4523, 'quota': 88}, {'azionista': 5866, 'quota': 12}]",12
2288,Williams and Sons,1977-08-29,"[{'azionista': 4492, 'quota': 38}, {'azionista': 4858, 'quota': 26}, {'azionista': 4480, 'quota': 36}]",66
2289,"Griffin, Barber and Parks",1992-06-17,"[{'azionista': 4414, 'quota': 78}, {'azionista': 5996, 'quota': 1}, {'azionista': 5025, 'quota': 21}]",50
2290,Webster-Oliver,1969-03-11,"[{'azionista': 4894, 'quota': 54}, {'azionista': 6233, 'quota': 46}]",50
2291,Gibbs Inc,1979-12-03,"[{'azionista': 5583, 'quota': 67}, {'azionista': 5615, 'quota': 33}]",29
2292,Webb-Ford,1960-01-27,"[{'azionista': 5909, 'quota': 81}, {'azionista': 5134, 'quota': 19}]",5
2293,Miller-Simmons,1999-05-25,"[{'azionista': 4484, 'quota': 49}, {'azionista': 5632, 'quota': 51}]",17
2294,"Johnson, Collins and Brady",1980-12-19,"[{'azionista': 5048, 'quota': 62}, {'azionista': 5787, 'quota': 5}, {'azionista': 4791, 'quota': 6}, {'azionista': 5974, 'quota': 27}]",73
2295,"Vasquez, Golden and White",1989-07-05,"[{'azionista': 4704, 'quota': 32}, {'azionista': 5152, 'quota': 48}, {'azionista': 5034, 'quota': 20}]",34
2296,Burke PLC,1999-09-20,"[{'azionista': 6004, 'quota': 39}, {'azionista': 6169, 'quota': 43}, {'azionista': 5454, 'quota': 18}]",88
2297,"Ramirez, Carroll and Hughes",1968-11-28,"[{'azionista': 5050, 'quota': 38}, {'azionista': 5564, 'quota': 55}, {'azionista': 5640, 'quota': 7}]",18
2298,Bradley-Romero,1995-04-09,"[{'azionista': 4974, 'quota': 25}, {'azionista': 4875, 'quota': 75}]",98
2299,Williams Inc,1997-08-02,"[{'azionista': 5397, 'quota': 14}, {'azionista': 5422, 'quota': 38}, {'azionista': 5827, 'quota': 45}, {'azionista': 5309, 'quota': 3}]",27
2300,Santos-Barnes,1994-12-13,"[{'azionista': 5859, 'quota': 21}, {'azionista': 4899, 'quota': 55}, {'azionista': 4703, 'quota': 24}]",50
2301,"Smith, Stephens and Beltran",1984-10-18,"[{'azionista': 5452, 'quota': 80}, {'azionista': 4517, 'quota': 20}]",88
2302,Eaton and Sons,1987-03-07,"[{'azionista': 4841, 'quota': 39}, {'azionista': 5143, 'quota': 61}]",89
2303,Smith Ltd,1983-06-24,"[{'azionista': 4593, 'quota': 62}, {'azionista': 4893, 'quota': 11}, {'azionista': 4596, 'quota': 27}]",44
2304,Rodriguez Group,1976-10-28,"[{'azionista': 5090, 'quota': 39}, {'azionista': 6213, 'quota': 20}, {'azionista': 5835, 'quota': 40}, {'azionista': 4927, 'quota': 1}]",97
2305,"Luna, Lester and Mclean",1984-04-05,"[{'azionista': 4803, 'quota': 36}, {'azionista': 4825, 'quota': 64}]",79
2306,Taylor-Taylor,1971-01-30,"[{'azionista': 5922, 'quota': 90}, {'azionista': 5400, 'quota': 10}]",33
2307,"Fisher, Prince and Moore",1986-12-20,"[{'azionista': 5734, 'quota': 20}, {'azionista': 6159, 'quota': 58}, {'azionista': 4462, 'quota': 22}]",31
2308,Gonzalez Group,1995-12-13,"[{'azionista': 4655, 'quota': 80}, {'azionista': 5947, 'quota': 20}]",60
2309,"Coleman, Shaw and Robinson",1963-10-08,"[{'azionista': 4718, 'quota': 81}, {'azionista': 5640, 'quota': 19}]",84
2310,Thompson-Hansen,1975-11-08,"[{'azionista': 5729, 'quota': 98}, {'azionista': 5691, 'quota': 2}]",75
2311,"Rodriguez, Gomez and Reed",1988-11-14,"[{'azionista': 6027, 'quota': 4}, {'azionista': 4731, 'quota': 36}, {'azionista': 5581, 'quota': 51}, {'azionista': 6069, 'quota': 9}]",2
2312,"Green, Freeman and Reyes",1987-02-06,"[{'azionista': 4824, 'quota': 20}, {'azionista': 6032, 'quota': 74}, {'azionista': 5762, 'quota': 6}]",54
2313,Johnson Inc,1964-11-14,"[{'azionista': 5991, 'quota': 13}, {'azionista': 5776, 'quota': 8}, {'azionista': 5605, 'quota': 76}, {'azionista': 5839, 'quota': 3}]",75
2314,"Carter, Shaw and Bell",1974-01-11,"[{'azionista': 5858, 'quota': 61}, {'azionista': 5356, 'quota': 39}]",82
2315,Baker Inc,1981-08-20,"[{'azionista': 6017, 'quota': 19}, {'azionista': 4671, 'quota': 39}, {'azionista': 4489, 'quota': 42}]",51
2316,Wilkins Ltd,1961-03-07,"[{'azionista': 5292, 'quota': 15}, {'azionista': 4422, 'quota': 42}, {'azionista': 4991, 'quota': 43}]",48
2317,Jackson and Sons,1961-05-11,"[{'azionista': 5982, 'quota': 87}, {'azionista': 5348, 'quota': 13}]",75
2318,Contreras LLC,1969-04-23,"[{'azionista': 4985, 'quota': 32}, {'azionista': 5419, 'quota': 68}]",95
2319,Sharp-Quinn,1985-11-16,"[{'azionista': 5267, 'quota': 20}, {'azionista': 5075, 'quota': 71}, {'azionista': 5982, 'quota': 9}]",97
2320,Davis-Mason,1976-03-03,"[{'azionista': 4949, 'quota': 75}, {'azionista': 4767, 'quota': 6}, {'azionista': 4473, 'quota': 19}]",96
2321,Smith-Morgan,1977-07-20,"[{'azionista': 5229, 'quota': 68}, {'azionista': 4964, 'quota': 8}, {'azionista': 6240, 'quota': 1}, {'azionista': 6220, 'quota': 23}]",77
2322,Valentine and Sons,1993-10-10,"[{'azionista': 4709, 'quota': 72}, {'azionista': 5137, 'quota': 28}]",89
2323,Neal Inc,1991-10-12,"[{'azionista': 6115, 'quota': 37}, {'azionista': 4920, 'quota': 22}, {'azionista': 4674, 'quota': 38}, {'azionista': 6172, 'quota': 3}]",74
2324,Berry LLC,1968-09-08,"[{'azionista': 5709, 'quota': 45}, {'azionista': 5392, 'quota': 19}, {'azionista': 4997, 'quota': 36}]",57
2325,Robbins-Boyd,1967-02-16,"[{'azionista': 5066, 'quota': 39}, {'azionista': 5715, 'quota': 43}, {'azionista': 5664, 'quota': 18}]",84
2326,"Hunter, Garrison and Caldwell",1986-08-18,"[{'azionista': 4601, 'quota': 50}, {'azionista': 6055, 'quota': 32}, {'azionista': 5107, 'quota': 18}]",57
2327,"Jordan, Jones and Choi",1973-02-23,"[{'azionista': 5940, 'quota': 79}, {'azionista': 5961, 'quota': 21}]",15
2328,Wilson Group,1980-02-11,"[{'azionista': 5874, 'quota': 70}, {'azionista': 5899, 'quota': 30}]",61
2329,Miranda-Harris,1976-02-04,"[{'azionista': 4992, 'quota': 49}, {'azionista': 5040, 'quota': 51}]",0
2330,"Grant, Medina and Key",1967-05-09,"[{'azionista': 6041, 'quota': 98}, {'azionista': 4407, 'quota': 2}]",69
2331,Gibbs-Mccarthy,1985-05-16,"[{'azionista': 4694, 'quota': 24}, {'azionista': 5981, 'quota': 72}, {'azionista': 5463, 'quota': 4}]",55
2332,Nelson-Washington,1993-02-13,"[{'azionista': 6110, 'quota': 33}, {'azionista': 5668, 'quota': 57}, {'azionista': 4944, 'quota': 6}, {'azionista': 5417, 'quota': 4}]",69
2333,Rice and Sons,1990-05-26,"[{'azionista': 5312, 'quota': 77}, {'azionista': 5566, 'quota': 23}]",15
2334,Brooks-Hale,1997-09-30,"[{'azionista': 6190, 'quota': 29}, {'azionista': 5417, 'quota': 60}, {'azionista': 5299, 'quota': 11}]",37
2335,Hill LLC,1986-12-14,"[{'azionista': 6051, 'quota': 85}, {'azionista': 5809, 'quota': 15}]",4
2336,"Bell, Clarke and Ramirez",1968-05-02,"[{'azionista': 5705, 'quota': 86}, {'azionista': 5026, 'quota': 14}]",78
2337,Smith PLC,1981-09-30,"[{'azionista': 5457, 'quota': 64}, {'azionista': 4652, 'quota': 36}]",96
2338,David-Thomas,1968-07-18,"[{'azionista': 5373, 'quota': 60}, {'azionista': 5844, 'quota': 40}]",61
2339,Smith LLC,1963-10-03,"[{'azionista': 4932, 'quota': 1}, {'azionista': 4994, 'quota': 54}, {'azionista': 4846, 'quota': 45}]",88
2340,"Hall, White and Molina",1966-02-16,"[{'azionista': 6118, 'quota': 74}, {'azionista': 5217, 'quota': 26}]",101
2341,Jenkins-Boyd,1980-03-05,"[{'azionista': 6142, 'quota': 23}, {'azionista': 4985, 'quota': 75}, {'azionista': 6104, 'quota': 2}]",13
2342,Nunez Ltd,1975-01-14,"[{'azionista': 5043, 'quota': 57}, {'azionista': 5248, 'quota': 43}]",52
2343,Weber LLC,1974-04-23,"[{'azionista': 4561, 'quota': 5}, {'azionista': 5208, 'quota': 49}, {'azionista': 5815, 'quota': 46}]",68
2344,"Lopez, Vang and Wells",1987-11-22,"[{'azionista': 5010, 'quota': 90}, {'azionista': 5526, 'quota': 10}]",86
2345,Manning Inc,1997-10-23,"[{'azionista': 5932, 'quota': 41}, {'azionista': 5292, 'quota': 59}]",18
2346,Savage PLC,1962-09-29,"[{'azionista': 6168, 'quota': 100}]",102
2347,Aguilar-Boyer,1987-12-13,"[{'azionista': 5395, 'quota': 32}, {'azionista': 5659, 'quota': 68}]",35
2348,Rivas-Bates,1976-12-14,"[{'azionista': 6174, 'quota': 73}, {'azionista': 4497, 'quota': 27}]",2
2349,Griffith Inc,1965-09-03,"[{'azionista': 5419, 'quota': 14}, {'azionista': 5148, 'quota': 2}, {'azionista': 6046, 'quota': 63}, {'azionista': 4812, 'quota': 21}]",67
2350,Rice-Cole,1971-10-18,"[{'azionista': 5525, 'quota': 33}, {'azionista': 6117, 'quota': 45}, {'azionista': 5348, 'quota': 4}, {'azionista': 6193, 'quota': 18}]",80
2351,"Wood, Rodriguez and Morgan",1969-07-24,"[{'azionista': 5767, 'quota': 17}, {'azionista': 5590, 'quota': 29}, {'azionista': 5262, 'quota': 54}]",43
2352,Tapia Group,1986-01-06,"[{'azionista': 4637, 'quota': 12}, {'azionista': 6102, 'quota': 25}, {'azionista': 6048, 'quota': 63}]",93
2353,Cooper-Taylor,1983-12-19,"[{'azionista': 6203, 'quota': 27}, {'azionista': 4846, 'quota': 57}, {'azionista': 5052, 'quota': 16}]",99
2354,"Rodriguez, Sullivan and Winters",1990-08-14,"[{'azionista': 5654, 'quota': 42}, {'azionista': 4611, 'quota': 32}, {'azionista': 5419, 'quota': 26}]",9
2355,Schwartz and Sons,1962-06-28,"[{'azionista': 5033, 'quota': 82}, {'azionista': 5453, 'quota': 18}]",101
2356,Stewart PLC,1968-06-30,"[{'azionista': 5882, 'quota': 100}]",63
2357,Norman LLC,1996-02-17,"[{'azionista': 4481, 'quota': 50}, {'azionista': 5566, 'quota': 50}]",91
2358,Jones-Malone,1974-05-30,"[{'azionista': 5771, 'quota': 85}, {'azionista': 4456, 'quota': 15}]",33
2359,"Mitchell, Smith and Woods",1982-05-11,"[{'azionista': 5054, 'quota': 77}, {'azionista': 6116, 'quota': 22}, {'azionista': 4904, 'quota': 1}]",4
2360,"King, Tate and Osborne",1964-11-27,"[{'azionista': 5719, 'quota': 23}, {'azionista': 5378, 'quota': 77}]",57
2361,Ortiz PLC,1964-11-22,"[{'azionista': 4574, 'quota': 7}, {'azionista': 5203, 'quota': 41}, {'azionista': 5532, 'quota': 52}]",54
2362,Meyer-Duncan,1975-08-03,"[{'azionista': 4789, 'quota': 54}, {'azionista': 5184, 'quota': 19}, {'azionista': 5875, 'quota': 27}]",39
2363,Carrillo-Proctor,1972-06-12,"[{'azionista': 5555, 'quota': 6}, {'azionista': 5504, 'quota': 40}, {'azionista': 4682, 'quota': 54}]",78
2364,Blake-Morrow,1983-12-23,"[{'azionista': 5363, 'quota': 42}, {'azionista': 4426, 'quota': 47}, {'azionista': 6016, 'quota': 11}]",24
2365,Wilson-Berry,1971-03-11,"[{'azionista': 5250, 'quota': 60}, {'azionista': 4471, 'quota': 40}]",33
2366,Peterson-Brown,1998-02-03,"[{'azionista': 4399, 'quota': 25}, {'azionista': 4542, 'quota': 35}, {'azionista': 4614, 'quota': 40}]",95
