azienda,azionista,quota,ubo
11368,23802,35,0,
11368,21112,24,0,
11369,17765,86,0,
11369,24106,14,0,
11370,20604,10,0,
11370,18671,90,0,
11371,23259,10,0,
11371,18538,90,0,
11372,17736,66,0,
11372,21229,34,0,
11373,20980,71,0,
11373,19832,29,0,
11374,20948,68,0,
11374,23900,32,0,
11375,23154,52,0,
11375,24972,22,0,
11375,20655,10,0,
11375,20014,16,0,
11376,23743,55,0,
11376,18686,34,0,
11376,24263,11,0,
11377,23860,66,0,
11377,19794,2,0,
11377,17831,32,0,
11378,17817,95,0,
11378,21920,5,0,
11379,20417,78,0,
11379,18893,8,0,
11379,21703,14,0,
11380,18378,64,0,
11380,18693,36,0,
11381,19605,55,0,
11381,17949,45,0,
11382,19852,62,0,
11382,21400,38,0,
11383,21513,81,0,
11383,20609,19,0,
11384,22366,8,0,
11384,21248,52,0,
11384,20652,40,0,
11385,21185,52,0,
11385,18225,48,0,
11386,20151,35,0,
11386,23473,65,0,
11387,18004,2,0,
11387,18515,36,0,
11387,19058,16,0,
11387,21529,38,0,
11387,22803,8,0,
11388,19093,91,0,
11388,18387,9,0,
11389,20349,66,0,
11389,19608,3,0,
11389,21110,31,0,
11390,24054,11,0,
11390,24184,10,0,
11390,23000,43,0,
11390,19986,36,0,
11391,21123,25,0,
11391,23829,7,0,
11391,20901,8,0,
11391,18929,56,0,
11391,18586,4,0,
11392,20129,80,0,
11392,24802,9,0,
11392,23554,11,0,
11393,23215,67,0,
11393,21714,33,0,
11394,19054,53,0,
11394,20952,47,0,
11395,20340,10,0,
11395,18692,38,0,
11395,18643,48,0,
11395,19532,4,0,
11396,22020,18,0,
11396,23690,82,0,
11397,24858,10,0,
11397,23911,65,0,
11397,18712,25,0,
11398,20226,68,0,
11398,24148,29,0,
11398,21208,3,0,
11399,18640,2,0,
11399,23776,76,0,
11399,19429,22,0,
11400,20681,92,0,
11400,21663,8,0,
11401,23320,76,0,
11401,24666,24,0,
11402,18933,99,0,
11402,18178,1,0,
11403,21248,74,0,
11403,17716,26,0,
11404,23243,16,0,
11404,17915,26,0,
11404,21225,35,0,
11404,19757,23,0,
11405,24387,6,0,
11405,21445,77,0,
11405,24025,17,0,
11406,22858,28,0,
11406,20489,36,0,
11406,21854,36,0,
11407,23887,36,0,
11407,18632,64,0,
11408,24902,86,0,
11408,20570,14,0,
11409,17669,91,0,
11409,19732,9,0,
11410,19537,61,0,
11410,18191,25,0,
11410,19054,14,0,
11411,17774,65,0,
11411,18452,35,0,
11412,24281,71,0,
11412,17842,4,0,
11412,21552,25,0,
11413,22658,90,0,
11413,23620,10,0,
11414,19919,72,0,
11414,20479,27,0,
11414,22611,1,0,
11415,20634,21,0,
11415,21648,77,0,
11415,17984,2,0,
11416,19779,87,0,
11416,20756,13,0,
11417,20372,49,0,
11417,20318,17,0,
11417,19377,34,0,
11418,21434,64,0,
11418,21345,36,0,
11419,24269,27,0,
11419,18077,66,0,
11419,22747,7,0,
11420,19479,9,0,
11420,18219,18,0,
11420,23538,73,0,
11421,22450,34,0,
11421,19759,66,0,
11422,24556,39,0,
11422,20130,61,0,
11423,24095,36,0,
11423,22363,55,0,
11423,21342,9,0,
11424,18771,5,0,
11424,18031,63,0,
11424,23085,20,0,
11424,24179,12,0,
11425,22910,72,0,
11425,22158,28,0,
11426,22789,46,0,
11426,18785,46,0,
11426,23835,8,0,
11427,18866,95,0,
11427,17761,5,0,
11428,18155,1,0,
11428,23853,9,0,
11428,18123,39,0,
11428,21973,51,0,
11429,21979,97,0,
11429,21078,3,0,
11430,19699,66,0,
11430,22666,34,0,
11431,18643,21,0,
11431,18468,2,0,
11431,20621,61,0,
11431,19072,16,0,
11432,24824,30,0,
11432,23182,4,0,
11432,23667,66,0,
11433,19441,59,0,
11433,18247,41,0,
11434,17990,15,0,
11434,23071,2,0,
11434,23996,39,0,
11434,17551,15,0,
11434,20559,29,0,
11435,24256,39,0,
11435,24346,61,0,
11436,17864,84,0,
11436,20975,16,0,
11437,23188,49,0,
11437,24065,51,0,
11438,23080,62,0,
11438,20434,25,0,
11438,17927,13,0,
11439,21372,72,0,
11439,17675,28,0,
11440,18270,2,0,
11440,23164,98,0,
11441,21182,85,0,
11441,20400,15,0,
11442,24019,26,0,
11442,20954,10,0,
11442,24103,64,0,
11443,23421,74,0,
11443,17600,26,0,
11444,21476,8,0,
11444,24635,79,0,
11444,22718,13,0,
11445,21825,18,0,
11445,18461,40,0,
11445,18097,42,0,
11446,19168,14,0,
11446,21705,12,0,
11446,21251,60,0,
11446,24400,14,0,
11447,18940,85,0,
11447,21208,1,0,
11447,23811,14,0,
11448,20859,64,0,
11448,21345,31,0,
11448,20271,5,0,
11449,20121,85,0,
11449,23967,15,0,
11450,21515,9,0,
11450,19498,32,0,
11450,24664,42,0,
11450,19375,17,0,
11451,17521,26,0,
11451,18492,74,0,
11452,19463,94,0,
11452,17777,6,0,
11453,18468,70,0,
11453,21698,30,0,
11454,24569,14,0,
11454,20228,46,0,
11454,17720,30,0,
11454,19003,10,0,
11455,21324,22,0,
11455,23656,78,0,
11456,24777,6,0,
11456,24820,52,0,
11456,21892,42,0,
11457,23472,99,0,
11457,20524,1,0,
11458,18617,32,0,
11458,23247,27,0,
11458,21231,17,0,
11458,23176,24,0,
11459,24387,44,0,
11459,23106,56,0,
11460,20875,28,0,
11460,22866,18,0,
11460,19152,54,0,
11461,24321,2,0,
11461,23537,32,0,
11461,24349,19,0,
11461,20632,25,0,
11461,20633,22,0,
11462,20133,44,0,
11462,19992,47,0,
11462,23273,9,0,
11463,20276,47,0,
11463,23417,45,0,
11463,20289,8,0,
11464,21492,5,0,
11464,19464,95,0,
11465,19890,18,0,
11465,22338,52,0,
11465,19779,3,0,
11465,21887,27,0,
11466,23827,24,0,
11466,20331,68,0,
11466,23516,8,0,
11467,20830,52,0,
11467,19042,44,0,
11467,24288,4,0,
11468,18234,63,0,
11468,21449,16,0,
11468,24471,21,0,
11469,22433,49,0,
11469,23163,15,0,
11469,19328,15,0,
11469,22497,21,0,
11470,20071,84,0,
11470,20796,16,0,
11471,21894,75,0,
11471,24053,25,0,
11472,24615,32,0,
11472,22462,68,0,
11473,21290,32,0,
11473,24852,68,0,
11474,18944,20,0,
11474,21958,40,0,
11474,21734,40,0,
11475,18476,24,0,
11475,17693,28,0,
11475,18260,38,0,
11475,18648,10,0,
11476,22973,65,0,
11476,22293,35,0,
11477,21472,15,0,
11477,21224,16,0,
11477,23956,34,0,
11477,23782,8,0,
11477,23968,27,0,
11478,22536,94,0,
11478,24029,6,0,
11479,22582,49,0,
11479,19044,26,0,
11479,17988,25,0,
11480,23981,4,0,
11480,18191,78,0,
11480,19782,18,0,
11481,20792,27,0,
11481,19650,6,0,
11481,23402,58,0,
11481,20676,9,0,
11482,18721,40,0,
11482,22634,60,0,
11483,20082,87,0,
11483,20172,13,0,
11484,24927,17,0,
11484,21520,77,0,
11484,23246,6,0,
11485,20409,45,0,
11485,24777,55,0,
11486,19770,74,0,
11486,20555,26,0,
11487,22853,91,0,
11487,23115,9,0,
11488,22695,51,0,
11488,24821,43,0,
11488,24315,6,0,
11489,23885,56,0,
11489,17851,11,0,
11489,20160,33,0,
11490,20668,60,0,
11490,21568,40,0,
11491,22118,4,0,
11491,22083,59,0,
11491,22183,22,0,
11491,19451,15,0,
11492,18645,96,0,
11492,19613,4,0,
11493,21820,71,0,
11493,18789,5,0,
11493,17698,24,0,
11494,21469,69,0,
11494,23941,31,0,
11495,21600,49,0,
11495,18520,38,0,
11495,23200,13,0,
11496,21842,16,0,
11496,22016,58,0,
11496,24905,26,0,
11497,20893,76,0,
11497,23514,24,0,
11498,17931,56,0,
11498,17803,44,0,
11499,23312,26,0,
11499,24046,74,0,
11500,24572,23,0,
11500,21450,50,0,
11500,20505,27,0,
11501,22014,65,0,
11501,24279,13,0,
11501,19429,22,0,
11502,24252,13,0,
11502,23983,51,0,
11502,18281,36,0,
11503,19802,95,0,
11503,20390,5,0,
11504,19738,84,0,
11504,22076,15,0,
11504,20606,1,0,
11505,20869,90,0,
11505,24922,10,0,
11506,20551,65,0,
11506,21107,35,0,
11507,23108,35,0,
11507,19441,65,0,
11508,20313,26,0,
11508,22788,49,0,
11508,22568,25,0,
11509,20686,8,0,
11509,20911,81,0,
11509,23518,11,0,
11510,23748,39,0,
11510,23051,53,0,
11510,22963,8,0,
11511,21876,25,0,
11511,22875,7,0,
11511,18995,68,0,
11512,17573,73,0,
11512,21999,27,0,
11513,20495,100,0,
11514,20444,42,0,
11514,17537,18,0,
11514,18970,2,0,
11514,18588,33,0,
11514,22196,4,0,
11514,19302,1,0,
11515,24916,39,0,
11515,18461,61,0,
11516,19512,97,0,
11516,22026,3,0,
11517,20882,46,0,
11517,18881,54,0,
11518,18957,26,0,
11518,24228,11,0,
11518,18006,47,0,
11518,23172,1,0,
11518,20200,15,0,
11519,24672,28,0,
11519,23517,13,0,
11519,17649,59,0,
11520,23040,38,0,
11520,19615,62,0,
11521,24944,51,0,
11521,19609,1,0,
11521,17892,17,0,
11521,21132,19,0,
11521,21692,12,0,
11522,21912,12,0,
11522,18790,62,0,
11522,21066,26,0,
11523,23857,3,0,
11523,19207,28,0,
11523,23623,39,0,
11523,21289,30,0,
11524,24278,17,0,
11524,18918,83,0,
11525,24032,34,0,
11525,22043,66,0,
11526,18244,50,0,
11526,18028,50,0,
11527,23263,53,0,
11527,18730,23,0,
11527,18691,24,0,
11528,20172,83,0,
11528,22244,17,0,
11529,24834,8,0,
11529,21072,20,0,
11529,20298,63,0,
11529,22541,9,0,
11530,17975,46,0,
11530,24131,42,0,
11530,20899,12,0,
11531,24461,23,0,
11531,19801,3,0,
11531,18932,49,0,
11531,22648,25,0,
11532,23434,33,0,
11532,23681,5,0,
11532,18041,56,0,
11532,20438,6,0,
11533,24888,41,0,
11533,18690,59,0,
11534,18839,100,0,
11535,18623,62,0,
11535,20768,38,0,
11536,18498,54,0,
11536,24094,46,0,
11537,17977,62,0,
11537,20445,38,0,
11538,17925,35,0,
11538,20107,45,0,
11538,22333,20,0,
11539,24037,55,0,
11539,21269,45,0,
11540,24242,50,0,
11540,20817,50,0,
11541,24115,4,0,
11541,17626,25,0,
11541,19557,18,0,
11541,17930,4,0,
11541,20385,2,0,
11541,22055,47,0,
11542,23664,15,0,
11542,22730,61,0,
11542,18480,24,0,
11543,18141,53,0,
11543,21680,11,0,
11543,21214,12,0,
11543,18047,6,0,
11543,19849,18,0,
11544,18989,6,0,
11544,20761,12,0,
11544,20898,80,0,
11544,18332,2,0,
11545,21133,84,0,
11545,17569,16,0,
11546,19068,76,0,
11546,23496,24,0,
11547,19004,57,0,
11547,18799,24,0,
11547,24301,19,0,
11548,23271,61,0,
11548,24695,39,0,
11549,20399,30,0,
11549,19083,40,0,
11549,21906,30,0,
11550,19369,21,0,
11550,21450,61,0,
11550,18498,18,0,
11551,22977,62,0,
11551,20260,38,0,
11552,23964,84,0,
11552,20828,16,0,
11553,17833,71,0,
11553,22251,29,0,
11554,17546,81,0,
11554,17974,19,0,
11555,22452,29,0,
11555,22438,71,0,
11556,21927,73,0,
11556,21881,27,0,
11557,20612,29,0,
11557,18357,48,0,
11557,18196,23,0,
11558,24690,28,0,
11558,24767,61,0,
11558,21279,11,0,
11559,20851,41,0,
11559,18697,59,0,
11560,21253,54,0,
11560,21148,46,0,
11561,22330,19,0,
11561,20064,23,0,
11561,23337,58,0,
11562,24912,26,0,
11562,20941,18,0,
11562,24899,55,0,
11562,23140,1,0,
11563,24340,3,0,
11563,23604,18,0,
11563,24899,79,0,
11564,21912,10,0,
11564,21830,22,0,
11564,23964,30,0,
11564,19363,11,0,
11564,22936,27,0,
11565,17790,5,0,
11565,18786,38,0,
11565,19701,57,0,
11566,19779,70,0,
11566,23758,30,0,
11567,22887,83,0,
11567,18738,17,0,
11568,23449,98,0,
11568,21604,2,0,
11569,20519,22,0,
11569,23051,46,0,
11569,20271,32,0,
11570,23170,50,0,
11570,22265,46,0,
11570,24964,4,0,
11571,22939,81,0,
11571,24352,19,0,
11572,23488,79,0,
11572,20564,21,0,
11573,24374,66,0,
11573,23361,34,0,
11574,23795,98,0,
11574,19009,2,0,
11575,24615,54,0,
11575,20686,27,0,
11575,17600,19,0,
11576,18591,55,0,
11576,19778,45,0,
11577,21891,41,0,
11577,23951,18,0,
11577,20643,41,0,
11578,21612,70,0,
11578,20962,30,0,
11579,18862,53,0,
11579,19691,47,0,
11580,18803,49,0,
11580,24321,51,0,
11581,22292,76,0,
11581,24100,5,0,
11581,23548,19,0,
11582,19294,38,0,
11582,18130,44,0,
11582,21613,6,0,
11582,24342,12,0,
11583,23912,58,0,
11583,19312,42,0,
11584,17934,99,0,
11584,23502,1,0,
11585,21000,11,0,
11585,22643,54,0,
11585,24916,14,0,
11585,22127,21,0,
11586,24676,26,0,
11586,18835,25,0,
11586,23567,10,0,
11586,23573,39,0,
11587,22791,28,0,
11587,23964,26,0,
11587,19881,42,0,
11587,22097,4,0,
11588,19559,86,0,
11588,21471,14,0,
11589,24107,93,0,
11589,17767,7,0,
11590,17988,79,0,
11590,23951,21,0,
11591,23372,54,0,
11591,24118,46,0,
11592,20403,83,0,
11592,24486,17,0,
11593,20081,30,0,
11593,24259,18,0,
11593,20515,45,0,
11593,18105,7,0,
11594,19283,16,0,
11594,21368,1,0,
11594,24737,76,0,
11594,22870,7,0,
11595,23799,35,0,
11595,23217,5,0,
11595,17590,60,0,
11596,19132,100,0,
11597,18780,79,0,
11597,21721,9,0,
11597,22968,12,0,
11598,19320,59,0,
11598,19871,41,0,
11599,20114,33,0,
11599,21467,38,0,
11599,18423,29,0,
11600,20518,85,0,
11600,18699,15,0,
11601,22839,33,0,
11601,18839,64,0,
11601,21517,3,0,
11602,22991,61,0,
11602,20590,25,0,
11602,22132,14,0,
11603,21418,77,0,
11603,20548,23,0,
11604,23598,11,0,
11604,17787,89,0,
11605,19838,17,0,
11605,22066,62,0,
11605,24694,21,0,
11606,23049,48,0,
11606,24405,52,0,
11607,23670,79,0,
11607,23247,21,0,
11608,21352,86,0,
11608,24623,2,0,
11608,20962,12,0,
11609,23861,9,0,
11609,20746,18,0,
11609,24399,73,0,
11610,21392,80,0,
11610,19006,20,0,
11611,19550,18,0,
11611,21699,29,0,
11611,18802,33,0,
11611,23453,20,0,
11612,23686,54,0,
11612,23587,11,0,
11612,20643,35,0,
11613,18324,8,0,
11613,18004,58,0,
11613,19235,2,0,
11613,20862,22,0,
11613,20990,10,0,
11614,21769,59,0,
11614,19278,41,0,
11615,18723,67,0,
11615,22814,33,0,
11616,19527,57,0,
11616,23687,43,0,
11617,20954,87,0,
11617,24061,13,0,
11618,23890,72,0,
11618,18018,28,0,
11619,18321,79,0,
11619,19237,21,0,
11620,18301,23,0,
11620,24185,10,0,
11620,21473,11,0,
11620,18847,56,0,
11621,23066,57,0,
11621,21118,43,0,
11622,18127,40,0,
11622,21695,60,0,
11623,23663,11,0,
11623,24430,67,0,
11623,23720,20,0,
11623,18740,2,0,
11624,18618,27,0,
11624,17781,32,0,
11624,22479,32,0,
11624,23175,2,0,
11624,22851,7,0,
11625,23881,44,0,
11625,18284,56,0,
11626,22419,10,0,
11626,22359,31,0,
11626,17605,25,0,
11626,18989,34,0,
11627,23315,78,0,
11627,23150,22,0,
11628,23450,30,0,
11628,21150,40,0,
11628,19187,30,0,
11629,20315,18,0,
11629,18166,82,0,
11630,19101,18,0,
11630,21447,82,0,
11631,23187,100,0,
11632,23871,21,0,
11632,22202,37,0,
11632,18631,20,0,
11632,23549,22,0,
11633,19309,34,0,
11633,20159,28,0,
11633,21473,7,0,
11633,18195,31,0,
11634,24325,65,0,
11634,19691,35,0,
11635,22576,25,0,
11635,24554,2,0,
11635,21045,42,0,
11635,23596,3,0,
11635,21999,28,0,
11636,21258,45,0,
11636,21436,8,0,
11636,22571,47,0,
11637,20684,65,0,
11637,20307,35,0,
11638,22351,48,0,
11638,21905,10,0,
11638,21727,1,0,
11638,22990,41,0,
11639,18292,50,0,
11639,22450,50,0,
11640,19255,89,0,
11640,20122,11,0,
11641,24350,44,0,
11641,22154,48,0,
11641,20004,8,0,
11642,22483,45,0,
11642,22000,55,0,
11643,18805,63,0,
11643,17811,37,0,
11644,20973,11,0,
11644,24561,1,0,
11644,19004,40,0,
11644,23630,28,0,
11644,21747,15,0,
11644,23643,5,0,
11645,23182,82,0,
11645,24036,18,0,
11646,24183,10,0,
11646,21872,52,0,
11646,21772,38,0,
11647,18708,3,0,
11647,21038,67,0,
11647,17681,30,0,
11648,18325,80,0,
11648,21468,20,0,
11649,24264,68,0,
11649,24665,32,0,
11650,20838,71,0,
11650,19256,11,0,
11650,22706,18,0,
11651,18484,5,0,
11651,24340,58,0,
11651,21292,37,0,
11652,22276,7,0,
11652,21711,54,0,
11652,24443,4,0,
11652,21342,35,0,
11653,19910,81,0,
11653,23653,19,0,
11654,22729,69,0,
11654,21943,19,0,
11654,21392,12,0,
11655,20047,41,0,
11655,19666,31,0,
11655,20250,23,0,
11655,20849,5,0,
11656,17580,16,0,
11656,23639,83,0,
11656,23784,1,0,
11657,19442,94,0,
11657,20420,6,0,
11658,18229,10,0,
11658,19123,21,0,
11658,21396,69,0,
11659,17598,100,0,
11660,24484,7,0,
11660,19313,45,0,
11660,20567,36,0,
11660,17797,12,0,
11661,18076,62,0,
11661,19752,38,0,
11662,24432,17,0,
11662,22736,68,0,
11662,18773,15,0,
11663,19736,58,0,
11663,23149,42,0,
11664,21897,88,0,
11664,22396,12,0,
11665,18912,99,0,
11665,24452,1,0,
11666,22808,94,0,
11666,17762,6,0,
11667,19976,55,0,
11667,24929,45,0,
11668,21398,14,0,
11668,23124,48,0,
11668,21365,38,0,
11669,23508,78,0,
11669,23174,22,0,
11670,21757,15,0,
11670,21812,9,0,
11670,24794,73,0,
11670,22559,2,0,
11670,24672,1,0,
11671,21308,33,0,
11671,19927,67,0,
11672,18969,89,0,
11672,22897,11,0,
11673,17704,19,0,
11673,18374,81,0,
11674,23126,26,0,
11674,23974,60,0,
11674,19048,14,0,
11675,18637,71,0,
11675,23061,22,0,
11675,23563,7,0,
11676,24374,68,0,
11676,18229,4,0,
11676,24316,28,0,
11677,22787,27,0,
11677,20794,23,0,
11677,20745,33,0,
11677,19577,17,0,
11678,17959,98,0,
11678,20843,2,0,
11679,24482,48,0,
11679,22310,7,0,
11679,21988,45,0,
11680,22856,23,0,
11680,21641,20,0,
11680,18173,57,0,
11681,21338,40,0,
11681,18391,34,0,
11681,24144,26,0,
11682,17600,22,0,
11682,22535,78,0,
11683,24210,4,0,
11683,22172,12,0,
11683,19820,25,0,
11683,20099,28,0,
11683,18537,31,0,
11684,23999,7,0,
11684,18408,19,0,
11684,23702,74,0,
11685,18190,14,0,
11685,20055,81,0,
11685,22093,5,0,
11686,20786,17,0,
11686,20338,80,0,
11686,19847,3,0,
11687,21809,97,0,
11687,21064,3,0,
11688,20387,47,0,
11688,22821,38,0,
11688,21373,6,0,
11688,21614,9,0,
11689,24633,49,0,
11689,22910,49,0,
11689,23415,2,0,
11690,18558,76,0,
11690,22853,24,0,
11691,20512,78,0,
11691,23305,22,0,
11692,23088,34,0,
11692,23916,6,0,
11692,17883,30,0,
11692,22991,30,0,
11693,24126,99,0,
11693,19272,1,0,
11694,22581,96,0,
11694,21086,4,0,
11695,20086,1,0,
11695,17980,46,0,
11695,17685,53,0,
11696,19169,46,0,
11696,22406,54,0,
11697,21929,99,0,
11697,22302,1,0,
11698,19486,30,0,
11698,23134,54,0,
11698,24628,16,0,
11699,24534,4,0,
11699,22414,14,0,
11699,17921,7,0,
11699,20641,4,0,
11699,20725,71,0,
11700,23600,100,0,
11701,21501,15,0,
11701,17646,64,0,
11701,23480,21,0,
11702,22202,92,0,
11702,20530,8,0,
11703,17817,20,0,
11703,19204,25,0,
11703,19952,55,0,
11704,19504,18,0,
11704,19244,82,0,
11705,18248,2,0,
11705,21483,1,0,
11705,23571,29,0,
11705,18168,25,0,
11705,22229,43,0,
11706,21679,41,0,
11706,23444,32,0,
11706,21790,27,0,
11707,17998,35,0,
11707,20237,5,0,
11707,18638,60,0,
11708,20585,99,0,
11708,18390,1,0,
11709,21134,55,0,
11709,19523,45,0,
11710,20095,95,0,
11710,18644,5,0,
11711,22120,88,0,
11711,20023,12,0,
11712,23191,22,0,
11712,18418,3,0,
11712,24559,45,0,
11712,22182,30,0,
11713,23067,83,0,
11713,24191,8,0,
11713,23225,9,0,
11714,19325,67,0,
11714,22461,33,0,
11715,23569,11,0,
11715,18038,15,0,
11715,24865,41,0,
11715,24606,21,0,
11715,19891,12,0,
11716,17604,13,0,
11716,21669,43,0,
11716,23037,44,0,
11717,23476,47,0,
11717,19483,53,0,
11718,19103,96,0,
11718,23355,4,0,
11719,18728,90,0,
11719,17997,10,0,
11720,22958,49,0,
11720,21741,51,0,
11721,24234,30,0,
11721,19453,30,0,
11721,21033,40,0,
11722,23161,99,0,
11722,18849,1,0,
11723,19091,52,0,
11723,24448,39,0,
11723,18348,9,0,
11724,21763,79,0,
11724,24211,21,0,
11725,19208,37,0,
11725,22951,18,0,
11725,23861,45,0,
11726,19695,78,0,
11726,22555,22,0,
11727,23078,2,0,
11727,18172,95,0,
11727,19301,3,0,
11728,22278,91,0,
11728,22845,9,0,
11729,17954,85,0,
11729,18290,15,0,
11730,23223,94,0,
11730,17712,6,0,
11731,21197,10,0,
11731,22398,82,0,
11731,17563,8,0,
11732,24266,94,0,
11732,22769,6,0,
11733,19509,4,0,
11733,19100,76,0,
11733,20763,20,0,
11734,22685,89,0,
11734,21746,11,0,
11735,18549,55,0,
11735,20653,45,0,
11736,17575,100,0,
11737,23789,89,0,
11737,23278,11,0,
11738,23888,28,0,
11738,18413,13,0,
11738,19464,30,0,
11738,19997,29,0,
11739,19897,43,0,
11739,21450,54,0,
11739,24670,3,0,
11740,17937,87,0,
11740,23345,13,0,
11741,18032,57,0,
11741,23060,34,0,
11741,23406,9,0,
11742,20738,93,0,
11742,23887,4,0,
11742,17720,3,0,
11743,24782,28,0,
11743,20232,62,0,
11743,23018,10,0,
11744,19452,84,0,
11744,22246,3,0,
11744,17875,13,0,
11745,22462,53,0,
11745,22939,7,0,
11745,24729,7,0,
11745,21520,33,0,
11746,24375,47,0,
11746,19710,3,0,
11746,17974,16,0,
11746,24438,11,0,
11746,22236,23,0,
11747,23985,3,0,
11747,17567,78,0,
11747,22768,1,0,
11747,19241,13,0,
11747,17864,5,0,
11748,18653,51,0,
11748,18351,49,0,
11749,24167,8,0,
11749,21630,83,0,
11749,22503,9,0,
11750,18315,79,0,
11750,18513,21,0,
11751,23937,99,0,
11751,21816,1,0,
11752,20734,36,0,
11752,18013,9,0,
11752,22906,24,0,
11752,18309,31,0,
11753,21806,64,0,
11753,18822,14,0,
11753,20147,22,0,
11754,24085,17,0,
11754,18315,73,0,
11754,23042,10,0,
11755,19304,19,0,
11755,24211,27,0,
11755,19135,48,0,
11755,24983,6,0,
11756,17689,40,0,
11756,22501,58,0,
11756,21750,2,0,
11757,19336,44,0,
11757,23010,56,0,
11758,21159,95,0,
11758,18916,5,0,
11759,23451,32,0,
11759,22999,67,0,
11759,23732,1,0,
11760,19378,38,0,
11760,21325,62,0,
11761,20200,13,0,
11761,18491,4,0,
11761,19411,50,0,
11761,23823,33,0,
11762,18947,80,0,
11762,23625,20,0,
11763,18557,89,0,
11763,19243,11,0,
11764,20192,97,0,
11764,19104,3,0,
11765,21825,97,0,
11765,20997,3,0,
11766,22719,8,0,
11766,20387,92,0,
11767,24004,34,0,
11767,21695,17,0,
11767,18008,49,0,
11768,23852,80,0,
11768,22083,20,0,
11769,23729,70,0,
11769,18691,30,0,
11770,21202,97,0,
11770,20000,3,0,
11771,19019,46,0,
11771,23867,54,0,
11772,24435,49,0,
11772,17906,36,0,
11772,18686,15,0,
11773,20347,59,0,
11773,19049,7,0,
11773,21281,29,0,
11773,19420,5,0,
11774,18427,63,0,
11774,22642,37,0,
11775,22023,56,0,
11775,21801,44,0,
11776,19137,42,0,
11776,23705,58,0,
11777,21367,90,0,
11777,22382,10,0,
11778,17504,1,0,
11778,20555,79,0,
11778,18398,20,0,
11779,24156,81,0,
11779,21363,19,0,
11780,21954,2,0,
11780,20258,86,0,
11780,18785,12,0,
11781,22487,84,0,
11781,19296,16,0,
11782,18298,52,0,
11782,24401,48,0,
11783,19114,84,0,
11783,24798,16,0,
11784,17697,69,0,
11784,19039,31,0,
11785,18334,39,0,
11785,22054,27,0,
11785,22538,34,0,
11786,24576,11,0,
11786,17620,62,0,
11786,24090,27,0,
11787,24795,32,0,
11787,22397,68,0,
11788,21297,98,0,
11788,20057,2,0,
11789,17743,54,0,
11789,18625,46,0,
11790,24788,6,0,
11790,23165,42,0,
11790,24579,52,0,
11791,23414,62,0,
11791,21311,15,0,
11791,20926,23,0,
11792,18992,66,0,
11792,17987,34,0,
11793,17807,77,0,
11793,20692,23,0,
11794,24882,5,0,
11794,21507,95,0,
11795,23882,99,0,
11795,21567,1,0,
11796,23843,69,0,
11796,19779,31,0,
11797,20968,58,0,
11797,17749,36,0,
11797,23374,6,0,
11798,22678,40,0,
11798,22089,19,0,
11798,17657,41,0,
11799,18061,33,0,
11799,18804,62,0,
11799,24534,5,0,
11800,24219,27,0,
11800,23903,43,0,
11800,20393,29,0,
11800,18228,1,0,
11801,19622,31,0,
11801,20425,7,0,
11801,22699,62,0,
11802,19706,71,0,
11802,24417,29,0,
11803,22597,49,0,
11803,24696,51,0,
11804,18990,42,0,
11804,24788,58,0,
11805,22846,55,0,
11805,17997,45,0,
11806,18947,71,0,
11806,18160,29,0,
11807,24412,16,0,
11807,19549,11,0,
11807,23684,39,0,
11807,20340,34,0,
11808,20813,25,0,
11808,23059,40,0,
11808,20894,35,0,
11809,21768,93,0,
11809,18087,7,0,
11810,20416,46,0,
11810,17936,54,0,
11811,20926,89,0,
11811,24422,11,0,
11812,19344,81,0,
11812,17766,19,0,
11813,22217,70,0,
11813,17594,30,0,
11814,18938,66,0,
11814,18831,34,0,
11815,22252,5,0,
11815,20231,69,0,
11815,20671,21,0,
11815,23957,5,0,
11816,23581,17,0,
11816,24969,83,0,
11817,24710,47,0,
11817,20750,24,0,
11817,20964,29,0,
11818,23662,79,0,
11818,23195,21,0,
11819,23459,61,0,
11819,21726,39,0,
11820,23430,11,0,
11820,23307,3,0,
11820,22903,73,0,
11820,24627,13,0,
11821,18467,50,0,
11821,23516,50,0,
11822,23694,65,0,
11822,17895,27,0,
11822,24759,8,0,
11823,24849,56,0,
11823,21052,44,0,
11824,23846,52,0,
11824,19623,48,0,
11825,22012,42,0,
11825,22904,58,0,
11826,24428,47,0,
11826,22213,44,0,
11826,20378,9,0,
11827,23883,86,0,
11827,21547,14,0,
11828,17607,23,0,
11828,24077,6,0,
11828,22426,50,0,
11828,19765,21,0,
11829,18022,100,0,
11830,24608,53,0,
11830,20305,24,0,
11830,19274,23,0,
11831,17516,78,0,
11831,17724,22,0,
11832,20020,22,0,
11832,23464,30,0,
11832,22426,45,0,
11832,19270,3,0,
11833,18879,95,0,
11833,17589,5,0,
11834,20923,96,0,
11834,18344,4,0,
11835,19793,83,0,
11835,21290,17,0,
11836,19950,39,0,
11836,21421,7,0,
11836,21922,17,0,
11836,22190,5,0,
11836,20637,32,0,
11837,19172,1,0,
11837,20376,61,0,
11837,23244,36,0,
11837,24813,2,0,
11838,18673,4,0,
11838,23759,91,0,
11838,24169,5,0,
11839,18097,19,0,
11839,20652,81,0,
11840,18240,3,0,
11840,22181,84,0,
11840,18453,13,0,
11841,23607,74,0,
11841,20769,5,0,
11841,18803,3,0,
11841,20419,18,0,
11842,22838,63,0,
11842,22500,37,0,
11843,21093,35,0,
