id,nome,data_fondazione,quotazioni,sede
22189,Lopez and Sons,1965-10-11,"[{'azionista': 9256, 'quota': 79}, {'azionista': 9592, 'quota': 21}]",97
22190,"Rocha, Kline and Sexton",1987-06-12,"[{'azionista': 3576, 'quota': 42}, {'azionista': 2617, 'quota': 58}]",100
22191,Black-Washington,1983-12-03,"[{'azionista': 5981, 'quota': 13}, {'azionista': 9374, 'quota': 59}, {'azionista': 1246, 'quota': 7}, {'azionista': 9155, 'quota': 2}, {'azionista': 6242, 'quota': 19}]",54
22192,Hurst Ltd,1969-11-14,"[{'azionista': 9664, 'quota': 63}, {'azionista': 6319, 'quota': 19}, {'azionista': 7547, 'quota': 18}]",7
22193,Coleman-Chavez,1968-04-08,"[{'azionista': 8450, 'quota': 87}, {'azionista': 1428, 'quota': 13}]",72
22194,Mitchell-Wilson,1967-05-31,"[{'azionista': 8678, 'quota': 12}, {'azionista': 3551, 'quota': 88}]",88
22195,"Miles, Kirby and Richardson",1979-07-15,"[{'azionista': 8758, 'quota': 75}, {'azionista': 3101, 'quota': 9}, {'azionista': 4914, 'quota': 16}]",81
22196,Krueger-Pierce,1963-12-20,"[{'azionista': 5385, 'quota': 26}, {'azionista': 6921, 'quota': 7}, {'azionista': 8997, 'quota': 5}, {'azionista': 6792, 'quota': 57}, {'azionista': 2951, 'quota': 5}]",73
22197,Rojas-Pena,1983-09-25,"[{'azionista': 4295, 'quota': 4}, {'azionista': 1744, 'quota': 50}, {'azionista': 1041, 'quota': 10}, {'azionista': 5188, 'quota': 30}, {'azionista': 5089, 'quota': 6}]",7
22198,Morris-Todd,1973-05-17,"[{'azionista': 2434, 'quota': 40}, {'azionista': 8420, 'quota': 19}, {'azionista': 1624, 'quota': 41}]",100
22199,Rubio Ltd,1978-07-28,"[{'azionista': 3704, 'quota': 31}, {'azionista': 8840, 'quota': 13}, {'azionista': 6634, 'quota': 54}, {'azionista': 4740, 'quota': 2}]",11
22200,"Lewis, Greene and Osborne",1969-11-25,"[{'azionista': 1796, 'quota': 15}, {'azionista': 6026, 'quota': 78}, {'azionista': 8700, 'quota': 7}]",30
22201,Ward Ltd,1993-07-21,"[{'azionista': 3032, 'quota': 58}, {'azionista': 7810, 'quota': 42}]",89
22202,Jenkins-Greer,1973-12-11,"[{'azionista': 400, 'quota': 98}, {'azionista': 1885, 'quota': 2}]",8
22203,"Williams, Vega and Payne",1986-09-04,"[{'azionista': 3507, 'quota': 61}, {'azionista': 1210, 'quota': 39}]",53
22204,"Newton, Riley and Marshall",1990-03-26,"[{'azionista': 9646, 'quota': 85}, {'azionista': 2855, 'quota': 15}]",89
22205,Rodriguez Group,1967-04-02,"[{'azionista': 7842, 'quota': 44}, {'azionista': 6997, 'quota': 56}]",99
22206,"Moreno, Liu and Gutierrez",1965-01-20,"[{'azionista': 8309, 'quota': 31}, {'azionista': 5199, 'quota': 4}, {'azionista': 3095, 'quota': 57}, {'azionista': 7092, 'quota': 8}]",92
22207,Hughes Inc,1986-03-11,"[{'azionista': 1330, 'quota': 90}, {'azionista': 8418, 'quota': 10}]",23
22208,"Gilbert, Reynolds and White",1979-12-16,"[{'azionista': 3026, 'quota': 25}, {'azionista': 9599, 'quota': 62}, {'azionista': 7919, 'quota': 13}]",71
22209,"Ramos, King and Cohen",1999-10-06,"[{'azionista': 5955, 'quota': 81}, {'azionista': 9718, 'quota': 19}]",40
22210,"Bennett, Owens and Brady",1990-10-13,"[{'azionista': 8551, 'quota': 41}, {'azionista': 2146, 'quota': 28}, {'azionista': 7827, 'quota': 3}, {'azionista': 3068, 'quota': 28}]",6
22211,"Crane, Weber and Jones",1988-12-12,"[{'azionista': 3502, 'quota': 83}, {'azionista': 6063, 'quota': 17}]",1
22212,Mccoy-Mendoza,1969-03-11,"[{'azionista': 8133, 'quota': 67}, {'azionista': 4276, 'quota': 33}]",53
22213,"Davies, Davenport and Drake",1966-09-14,"[{'azionista': 7632, 'quota': 94}, {'azionista': 7416, 'quota': 6}]",3
22214,Kelley Ltd,1995-07-08,"[{'azionista': 9699, 'quota': 68}, {'azionista': 8685, 'quota': 32}]",24
22215,Price-Murray,1980-06-28,"[{'azionista': 6704, 'quota': 18}, {'azionista': 1409, 'quota': 39}, {'azionista': 1126, 'quota': 43}]",88
22216,"Richard, Stark and Olsen",1982-04-23,"[{'azionista': 4124, 'quota': 11}, {'azionista': 8532, 'quota': 17}, {'azionista': 1246, 'quota': 10}, {'azionista': 5009, 'quota': 15}, {'azionista': 9647, 'quota': 47}]",64
22217,"Stein, Armstrong and Lee",1992-09-11,"[{'azionista': 4323, 'quota': 78}, {'azionista': 3915, 'quota': 22}]",27
22218,Gonzalez-Allen,1998-08-04,"[{'azionista': 3944, 'quota': 22}, {'azionista': 145, 'quota': 69}, {'azionista': 5528, 'quota': 9}]",74
22219,Baker Ltd,1970-06-07,"[{'azionista': 7750, 'quota': 94}, {'azionista': 8466, 'quota': 6}]",41
22220,"Graham, Short and Adams",1960-04-04,"[{'azionista': 3, 'quota': 67}, {'azionista': 6048, 'quota': 33}]",90
22221,Hobbs Inc,1979-01-14,"[{'azionista': 2103, 'quota': 100}]",9
22222,Schneider Inc,1974-07-15,"[{'azionista': 9266, 'quota': 20}, {'azionista': 3812, 'quota': 15}, {'azionista': 7471, 'quota': 65}]",4
22223,"Johnson, Pearson and Acosta",1996-11-07,"[{'azionista': 4507, 'quota': 74}, {'azionista': 647, 'quota': 26}]",20
22224,Frye and Sons,1993-11-30,"[{'azionista': 1031, 'quota': 28}, {'azionista': 7759, 'quota': 72}]",18
22225,"Noble, Turner and Zhang",1968-04-30,"[{'azionista': 3610, 'quota': 61}, {'azionista': 5376, 'quota': 36}, {'azionista': 3181, 'quota': 3}]",67
22226,Baker-Smith,1990-02-19,"[{'azionista': 8449, 'quota': 59}, {'azionista': 4700, 'quota': 36}, {'azionista': 330, 'quota': 5}]",95
22227,Carson and Sons,1987-10-20,"[{'azionista': 8804, 'quota': 24}, {'azionista': 3521, 'quota': 69}, {'azionista': 1061, 'quota': 7}]",25
22228,Li and Sons,1991-08-26,"[{'azionista': 7275, 'quota': 30}, {'azionista': 5431, 'quota': 70}]",44
22229,Ferguson and Sons,1988-06-08,"[{'azionista': 3384, 'quota': 3}, {'azionista': 6910, 'quota': 2}, {'azionista': 2713, 'quota': 1}, {'azionista': 1018, 'quota': 30}, {'azionista': 3624, 'quota': 10}, {'azionista': 5439, 'quota': 34}, {'azionista': 1288, 'quota': 20}]",31
22230,"Aguilar, Davis and Garcia",1981-04-29,"[{'azionista': 8685, 'quota': 25}, {'azionista': 6209, 'quota': 23}, {'azionista': 6128, 'quota': 52}]",71
22231,White-Gray,1962-04-21,"[{'azionista': 1362, 'quota': 34}, {'azionista': 1308, 'quota': 66}]",39
22232,Smith-Wilkins,1985-04-11,"[{'azionista': 8619, 'quota': 32}, {'azionista': 2799, 'quota': 6}, {'azionista': 7575, 'quota': 20}, {'azionista': 8080, 'quota': 42}]",28
22233,Odonnell Ltd,1960-12-16,"[{'azionista': 5984, 'quota': 75}, {'azionista': 4298, 'quota': 25}]",40
22234,Stewart Ltd,1984-11-14,"[{'azionista': 9031, 'quota': 33}, {'azionista': 775, 'quota': 35}, {'azionista': 3094, 'quota': 32}]",68
22235,Orozco LLC,1980-03-22,"[{'azionista': 137, 'quota': 82}, {'azionista': 7305, 'quota': 18}]",88
22236,Mclaughlin Ltd,1980-05-17,"[{'azionista': 8433, 'quota': 9}, {'azionista': 9904, 'quota': 44}, {'azionista': 8468, 'quota': 47}]",50
22237,Brown-Smith,1964-11-12,"[{'azionista': 9886, 'quota': 79}, {'azionista': 5041, 'quota': 19}, {'azionista': 3395, 'quota': 2}]",37
22238,"Alexander, Hooper and Buckley",1983-01-06,"[{'azionista': 8896, 'quota': 13}, {'azionista': 73, 'quota': 73}, {'azionista': 5222, 'quota': 14}]",7
22239,"Payne, Reed and Dennis",1970-09-16,"[{'azionista': 1052, 'quota': 23}, {'azionista': 34, 'quota': 63}, {'azionista': 395, 'quota': 7}, {'azionista': 72, 'quota': 7}]",96
22240,Gonzales-Wright,1977-06-29,"[{'azionista': 973, 'quota': 18}, {'azionista': 6741, 'quota': 82}]",81
22241,"Zhang, Morris and Anderson",1965-06-30,"[{'azionista': 4059, 'quota': 3}, {'azionista': 1992, 'quota': 48}, {'azionista': 608, 'quota': 49}]",1
22242,"Melendez, Hanna and Harris",1986-08-02,"[{'azionista': 263, 'quota': 14}, {'azionista': 8941, 'quota': 75}, {'azionista': 715, 'quota': 11}]",83
22243,Gomez Ltd,1984-09-06,"[{'azionista': 3062, 'quota': 31}, {'azionista': 9253, 'quota': 9}, {'azionista': 8402, 'quota': 20}, {'azionista': 5350, 'quota': 37}, {'azionista': 261, 'quota': 3}]",51
22244,Davis-Garcia,1981-08-16,"[{'azionista': 6431, 'quota': 46}, {'azionista': 3330, 'quota': 41}, {'azionista': 4312, 'quota': 13}]",17
22245,Warner-Maldonado,1965-09-21,"[{'azionista': 4556, 'quota': 68}, {'azionista': 131, 'quota': 28}, {'azionista': 9913, 'quota': 4}]",88
22246,Simpson PLC,1963-03-28,"[{'azionista': 1756, 'quota': 97}, {'azionista': 1800, 'quota': 2}, {'azionista': 3162, 'quota': 1}]",91
22247,"Colon, Dunn and Martin",1964-11-04,"[{'azionista': 1152, 'quota': 56}, {'azionista': 409, 'quota': 44}]",22
22248,Aguilar-Wong,1967-01-15,"[{'azionista': 666, 'quota': 23}, {'azionista': 191, 'quota': 77}]",47
22249,"Vasquez, James and Chen",1964-10-05,"[{'azionista': 9095, 'quota': 87}, {'azionista': 4225, 'quota': 13}]",83
22250,Ramirez-Taylor,1992-05-12,"[{'azionista': 2064, 'quota': 24}, {'azionista': 7557, 'quota': 18}, {'azionista': 673, 'quota': 14}, {'azionista': 7322, 'quota': 44}]",79
22251,"Wilson, Kim and Carrillo",1974-02-05,"[{'azionista': 5563, 'quota': 36}, {'azionista': 9053, 'quota': 61}, {'azionista': 6975, 'quota': 3}]",102
22252,Guerrero Inc,1985-12-07,"[{'azionista': 4325, 'quota': 64}, {'azionista': 8415, 'quota': 36}]",15
22253,Pennington-Clark,1984-07-17,"[{'azionista': 434, 'quota': 62}, {'azionista': 4501, 'quota': 38}]",43
22254,Watson-Cook,1991-05-26,"[{'azionista': 6295, 'quota': 43}, {'azionista': 3538, 'quota': 10}, {'azionista': 5774, 'quota': 36}, {'azionista': 6309, 'quota': 11}]",53
22255,"Donaldson, Flowers and Gibson",1977-04-09,"[{'azionista': 1011, 'quota': 74}, {'azionista': 7700, 'quota': 26}]",6
22256,Simpson LLC,1979-04-24,"[{'azionista': 7211, 'quota': 80}, {'azionista': 5522, 'quota': 14}, {'azionista': 8108, 'quota': 6}]",36
22257,Jackson-Brooks,1983-01-20,"[{'azionista': 9878, 'quota': 50}, {'azionista': 6651, 'quota': 50}]",18
22258,Medina Ltd,1996-06-05,"[{'azionista': 4912, 'quota': 75}, {'azionista': 4400, 'quota': 25}]",100
22259,Austin Group,1987-07-15,"[{'azionista': 6474, 'quota': 81}, {'azionista': 9975, 'quota': 19}]",59
22260,"Martinez, Thompson and Weaver",1977-10-16,"[{'azionista': 3171, 'quota': 10}, {'azionista': 4109, 'quota': 65}, {'azionista': 9598, 'quota': 25}]",50
22261,Hernandez-Weiss,1999-04-07,"[{'azionista': 7562, 'quota': 71}, {'azionista': 3572, 'quota': 29}]",11
22262,"Esparza, Jackson and Wood",1973-07-15,"[{'azionista': 1789, 'quota': 64}, {'azionista': 6592, 'quota': 33}, {'azionista': 3453, 'quota': 3}]",79
22263,"Brooks, Brown and Ward",1971-04-16,"[{'azionista': 6969, 'quota': 50}, {'azionista': 3246, 'quota': 50}]",57
22264,Martinez-Chavez,1964-01-10,"[{'azionista': 7375, 'quota': 13}, {'azionista': 2656, 'quota': 46}, {'azionista': 8303, 'quota': 41}]",40
22265,"Knapp, Wright and Weber",1975-08-27,"[{'azionista': 1312, 'quota': 6}, {'azionista': 3212, 'quota': 94}]",0
22266,Garcia-Schmidt,1997-11-18,"[{'azionista': 7723, 'quota': 54}, {'azionista': 6925, 'quota': 6}, {'azionista': 7103, 'quota': 21}, {'azionista': 9755, 'quota': 19}]",37
22267,"Ray, Parker and Valdez",1985-05-25,"[{'azionista': 7237, 'quota': 89}, {'azionista': 9544, 'quota': 2}, {'azionista': 561, 'quota': 9}]",28
22268,Gibson-Sims,1984-08-13,"[{'azionista': 8110, 'quota': 23}, {'azionista': 6181, 'quota': 71}, {'azionista': 1879, 'quota': 3}, {'azionista': 2397, 'quota': 3}]",61
22269,Harrison Group,1969-09-02,"[{'azionista': 2201, 'quota': 100}]",55
22270,"Orozco, Turner and Gonzalez",1984-12-02,"[{'azionista': 8699, 'quota': 18}, {'azionista': 1210, 'quota': 69}, {'azionista': 2711, 'quota': 13}]",59
22271,Woodward-Reid,1965-09-30,"[{'azionista': 7326, 'quota': 30}, {'azionista': 3963, 'quota': 29}, {'azionista': 5326, 'quota': 10}, {'azionista': 1865, 'quota': 31}]",65
22272,Miller Ltd,1999-08-21,"[{'azionista': 572, 'quota': 34}, {'azionista': 5089, 'quota': 11}, {'azionista': 2067, 'quota': 15}, {'azionista': 9437, 'quota': 40}]",93
22273,Murray-Williamson,1960-08-03,"[{'azionista': 8113, 'quota': 13}, {'azionista': 5689, 'quota': 25}, {'azionista': 5620, 'quota': 62}]",97
22274,"Thomas, Doyle and Nicholson",1968-02-06,"[{'azionista': 8790, 'quota': 94}, {'azionista': 2785, 'quota': 6}]",23
22275,"Munoz, Rhodes and Mcgrath",1981-12-30,"[{'azionista': 8088, 'quota': 66}, {'azionista': 7229, 'quota': 34}]",2
22276,Blevins Inc,1969-10-06,"[{'azionista': 4485, 'quota': 17}, {'azionista': 9648, 'quota': 11}, {'azionista': 169, 'quota': 54}, {'azionista': 294, 'quota': 18}]",97
22277,Salinas Ltd,1986-01-01,"[{'azionista': 8063, 'quota': 92}, {'azionista': 9671, 'quota': 8}]",21
22278,Griffin Inc,1965-08-06,"[{'azionista': 6623, 'quota': 12}, {'azionista': 5768, 'quota': 44}, {'azionista': 4915, 'quota': 44}]",31
22279,Crawford and Sons,1986-09-18,"[{'azionista': 9114, 'quota': 39}, {'azionista': 3747, 'quota': 51}, {'azionista': 8067, 'quota': 10}]",64
22280,"Wilson, Spencer and Jones",1966-08-24,"[{'azionista': 6685, 'quota': 38}, {'azionista': 6326, 'quota': 62}]",62
22281,Cervantes and Sons,1983-10-05,"[{'azionista': 4067, 'quota': 85}, {'azionista': 8290, 'quota': 15}]",74
22282,"Parsons, Lee and Reed",1990-02-07,"[{'azionista': 7459, 'quota': 37}, {'azionista': 2763, 'quota': 63}]",12
22283,"Cook, Cunningham and Walker",1980-11-26,"[{'azionista': 4404, 'quota': 42}, {'azionista': 221, 'quota': 56}, {'azionista': 6669, 'quota': 2}]",0
22284,Berry PLC,1998-11-18,"[{'azionista': 7366, 'quota': 19}, {'azionista': 5813, 'quota': 63}, {'azionista': 1940, 'quota': 18}]",77
22285,Johnson Inc,1984-08-20,"[{'azionista': 3781, 'quota': 15}, {'azionista': 2000, 'quota': 36}, {'azionista': 1343, 'quota': 49}]",4
22286,Gonzalez PLC,1971-03-10,"[{'azionista': 9989, 'quota': 63}, {'azionista': 2855, 'quota': 37}]",85
22287,"Roberts, Watkins and Rose",1990-09-02,"[{'azionista': 2176, 'quota': 70}, {'azionista': 5912, 'quota': 19}, {'azionista': 1615, 'quota': 11}]",36
22288,Mcclure-Ellis,1988-04-08,"[{'azionista': 7396, 'quota': 28}, {'azionista': 788, 'quota': 7}, {'azionista': 7412, 'quota': 39}, {'azionista': 6850, 'quota': 26}]",29
22289,Perry and Sons,1985-11-19,"[{'azionista': 6685, 'quota': 35}, {'azionista': 680, 'quota': 37}, {'azionista': 9243, 'quota': 28}]",89
22290,Roman-Ryan,1981-06-04,"[{'azionista': 2300, 'quota': 62}, {'azionista': 105, 'quota': 25}, {'azionista': 6484, 'quota': 13}]",31
22291,Yang-Paul,1962-08-17,"[{'azionista': 8108, 'quota': 94}, {'azionista': 4491, 'quota': 6}]",59
22292,"Little, Roach and Carter",1995-11-10,"[{'azionista': 8534, 'quota': 7}, {'azionista': 8838, 'quota': 56}, {'azionista': 5717, 'quota': 7}, {'azionista': 5693, 'quota': 30}]",52
22293,"Thompson, Fry and Cole",1997-03-10,"[{'azionista': 7277, 'quota': 1}, {'azionista': 418, 'quota': 93}, {'azionista': 9155, 'quota': 6}]",50
22294,Cox and Sons,1997-03-07,"[{'azionista': 670, 'quota': 81}, {'azionista': 4864, 'quota': 19}]",83
22295,"Stevens, Griffin and Myers",1962-10-08,"[{'azionista': 9613, 'quota': 70}, {'azionista': 435, 'quota': 30}]",89
22296,Davis-Martinez,1963-05-15,"[{'azionista': 4681, 'quota': 94}, {'azionista': 3174, 'quota': 6}]",77
22297,"Dominguez, Smith and Thomas",1988-02-12,"[{'azionista': 9052, 'quota': 73}, {'azionista': 9418, 'quota': 27}]",48
22298,Merritt-Ross,1961-08-24,"[{'azionista': 587, 'quota': 65}, {'azionista': 2158, 'quota': 35}]",68
22299,Ferrell-Gordon,1975-04-08,"[{'azionista': 5494, 'quota': 48}, {'azionista': 254, 'quota': 24}, {'azionista': 4322, 'quota': 28}]",60
22300,Bender Ltd,1976-03-31,"[{'azionista': 4464, 'quota': 6}, {'azionista': 5704, 'quota': 92}, {'azionista': 8981, 'quota': 2}]",98
22301,Stephens PLC,1966-05-30,"[{'azionista': 3130, 'quota': 30}, {'azionista': 8651, 'quota': 70}]",62
22302,Mcclain and Sons,1980-02-03,"[{'azionista': 9946, 'quota': 15}, {'azionista': 9219, 'quota': 85}]",87
22303,"Cooper, Hall and Lopez",1961-06-25,"[{'azionista': 350, 'quota': 98}, {'azionista': 9918, 'quota': 2}]",31
22304,Day Ltd,1979-02-24,"[{'azionista': 4605, 'quota': 16}, {'azionista': 2653, 'quota': 29}, {'azionista': 8102, 'quota': 45}, {'azionista': 6327, 'quota': 10}]",47
22305,Vincent-Haynes,1978-03-17,"[{'azionista': 4966, 'quota': 84}, {'azionista': 3764, 'quota': 16}]",22
22306,Lambert-Bowers,1967-04-27,"[{'azionista': 9339, 'quota': 92}, {'azionista': 5171, 'quota': 8}]",65
22307,"Wagner, Griffith and Brown",1982-05-31,"[{'azionista': 8976, 'quota': 69}, {'azionista': 4718, 'quota': 31}]",82
22308,"White, Martin and Zamora",1983-05-14,"[{'azionista': 5437, 'quota': 11}, {'azionista': 3416, 'quota': 64}, {'azionista': 4945, 'quota': 25}]",93
22309,White-Matthews,1996-10-06,"[{'azionista': 8564, 'quota': 93}, {'azionista': 8694, 'quota': 7}]",66
22310,Taylor-Love,1973-05-28,"[{'azionista': 8571, 'quota': 88}, {'azionista': 5183, 'quota': 12}]",14
22311,Whitaker Inc,1982-10-03,"[{'azionista': 543, 'quota': 42}, {'azionista': 8849, 'quota': 41}, {'azionista': 1946, 'quota': 17}]",57
22312,Kline Ltd,1987-08-13,"[{'azionista': 6545, 'quota': 18}, {'azionista': 3786, 'quota': 55}, {'azionista': 8657, 'quota': 27}]",89
22313,Edwards Group,1997-02-16,"[{'azionista': 5801, 'quota': 79}, {'azionista': 427, 'quota': 21}]",13
22314,Myers-Davis,1969-01-02,"[{'azionista': 2359, 'quota': 9}, {'azionista': 4749, 'quota': 22}, {'azionista': 2304, 'quota': 69}]",72
22315,Freeman and Sons,1982-05-29,"[{'azionista': 4033, 'quota': 94}, {'azionista': 873, 'quota': 6}]",64
22316,Ford and Sons,1987-01-22,"[{'azionista': 6537, 'quota': 58}, {'azionista': 2799, 'quota': 42}]",83
22317,Reese PLC,1987-03-19,"[{'azionista': 2675, 'quota': 84}, {'azionista': 5764, 'quota': 16}]",85
22318,Lopez LLC,1998-10-23,"[{'azionista': 7519, 'quota': 86}, {'azionista': 9684, 'quota': 14}]",40
22319,Brewer-Garrison,1980-05-22,"[{'azionista': 3478, 'quota': 9}, {'azionista': 114, 'quota': 83}, {'azionista': 7004, 'quota': 2}, {'azionista': 4501, 'quota': 6}]",97
22320,Solis-Carr,1989-01-14,"[{'azionista': 3712, 'quota': 29}, {'azionista': 7613, 'quota': 71}]",0
22321,Rogers-Nash,1965-08-22,"[{'azionista': 9043, 'quota': 27}, {'azionista': 8388, 'quota': 32}, {'azionista': 5755, 'quota': 37}, {'azionista': 5627, 'quota': 4}]",23
22322,Huber LLC,1982-11-16,"[{'azionista': 1276, 'quota': 10}, {'azionista': 7479, 'quota': 90}]",85
22323,Clark and Sons,1988-09-25,"[{'azionista': 315, 'quota': 91}, {'azionista': 4317, 'quota': 9}]",24
22324,"Wilkerson, Eaton and Mcpherson",1979-01-13,"[{'azionista': 888, 'quota': 26}, {'azionista': 8801, 'quota': 74}]",42
22325,"Carter, Flores and Myers",1965-01-15,"[{'azionista': 2877, 'quota': 87}, {'azionista': 7102, 'quota': 13}]",67
22326,White and Sons,1992-11-18,"[{'azionista': 1613, 'quota': 42}, {'azionista': 8011, 'quota': 55}, {'azionista': 5752, 'quota': 3}]",9
22327,Schneider-Chapman,1987-10-29,"[{'azionista': 9414, 'quota': 26}, {'azionista': 4514, 'quota': 6}, {'azionista': 3991, 'quota': 68}]",17
22328,"Johnson, Beard and George",1965-06-21,"[{'azionista': 292, 'quota': 77}, {'azionista': 5982, 'quota': 23}]",78
22329,Keller-West,1992-01-06,"[{'azionista': 5713, 'quota': 60}, {'azionista': 5664, 'quota': 40}]",24
22330,Williams-Fox,1991-04-16,"[{'azionista': 9080, 'quota': 77}, {'azionista': 196, 'quota': 23}]",70
22331,Goodman Group,1969-07-15,"[{'azionista': 4800, 'quota': 44}, {'azionista': 1916, 'quota': 25}, {'azionista': 2619, 'quota': 31}]",40
22332,"Werner, Christian and Klein",1999-09-11,"[{'azionista': 6963, 'quota': 63}, {'azionista': 5437, 'quota': 37}]",79
22333,"Knight, Webb and Parrish",1960-03-27,"[{'azionista': 8990, 'quota': 27}, {'azionista': 1064, 'quota': 42}, {'azionista': 104, 'quota': 31}]",54
22334,Brooks LLC,1974-05-30,"[{'azionista': 9090, 'quota': 13}, {'azionista': 9927, 'quota': 81}, {'azionista': 4950, 'quota': 6}]",66
22335,Sanders-Acevedo,1985-07-28,"[{'azionista': 5059, 'quota': 18}, {'azionista': 5653, 'quota': 46}, {'azionista': 5114, 'quota': 36}]",71
22336,Dixon-Brown,1986-06-22,"[{'azionista': 6327, 'quota': 55}, {'azionista': 9616, 'quota': 32}, {'azionista': 8605, 'quota': 2}, {'azionista': 8257, 'quota': 11}]",63
22337,Wong Inc,1973-08-14,"[{'azionista': 5388, 'quota': 13}, {'azionista': 2883, 'quota': 72}, {'azionista': 7004, 'quota': 15}]",74
22338,"Fleming, Lyons and Fisher",1966-07-28,"[{'azionista': 7112, 'quota': 64}, {'azionista': 3528, 'quota': 17}, {'azionista': 4339, 'quota': 19}]",96
22339,"Rivera, Knight and Johnson",1967-08-31,"[{'azionista': 4126, 'quota': 42}, {'azionista': 363, 'quota': 42}, {'azionista': 3726, 'quota': 10}, {'azionista': 172, 'quota': 6}]",65
22340,Gardner and Sons,1989-08-08,"[{'azionista': 5239, 'quota': 45}, {'azionista': 9181, 'quota': 55}]",15
22341,"Wise, Benjamin and Wilson",1989-06-21,"[{'azionista': 8995, 'quota': 15}, {'azionista': 154, 'quota': 85}]",54
22342,Miller and Sons,1990-08-06,"[{'azionista': 789, 'quota': 52}, {'azionista': 8392, 'quota': 18}, {'azionista': 272, 'quota': 30}]",47
22343,Ewing Inc,1971-07-20,"[{'azionista': 7790, 'quota': 86}, {'azionista': 1874, 'quota': 14}]",84
22344,Gutierrez and Sons,1971-10-05,"[{'azionista': 500, 'quota': 88}, {'azionista': 8131, 'quota': 12}]",89
22345,Bryan PLC,1980-06-06,"[{'azionista': 7564, 'quota': 72}, {'azionista': 9850, 'quota': 7}, {'azionista': 552, 'quota': 21}]",30
22346,"Doyle, Mendoza and Campbell",1996-03-02,"[{'azionista': 8126, 'quota': 44}, {'azionista': 2250, 'quota': 22}, {'azionista': 2423, 'quota': 6}, {'azionista': 8623, 'quota': 28}]",81
22347,Mullins Inc,1978-01-29,"[{'azionista': 511, 'quota': 57}, {'azionista': 7267, 'quota': 42}, {'azionista': 1682, 'quota': 1}]",19
22348,"Pollard, Johnson and Mueller",1986-08-12,"[{'azionista': 8497, 'quota': 10}, {'azionista': 3705, 'quota': 15}, {'azionista': 6600, 'quota': 52}, {'azionista': 7196, 'quota': 13}, {'azionista': 3903, 'quota': 10}]",2
22349,Wright-Luna,1991-10-29,"[{'azionista': 282, 'quota': 39}, {'azionista': 7551, 'quota': 32}, {'azionista': 420, 'quota': 8}, {'azionista': 5761, 'quota': 9}, {'azionista': 3880, 'quota': 12}]",49
22350,Harper Group,1964-11-11,"[{'azionista': 8768, 'quota': 98}, {'azionista': 7921, 'quota': 2}]",86
22351,Powell-Joseph,1988-05-19,"[{'azionista': 2440, 'quota': 20}, {'azionista': 5880, 'quota': 42}, {'azionista': 1976, 'quota': 38}]",24
22352,"Jimenez, Bradley and Gordon",1964-10-08,"[{'azionista': 9091, 'quota': 84}, {'azionista': 4311, 'quota': 16}]",77
22353,"Randolph, Sanchez and Lopez",1994-05-09,"[{'azionista': 5127, 'quota': 29}, {'azionista': 9743, 'quota': 1}, {'azionista': 2331, 'quota': 9}, {'azionista': 9607, 'quota': 15}, {'azionista': 3258, 'quota': 46}]",102
22354,Mitchell-Larson,1974-02-22,"[{'azionista': 5112, 'quota': 84}, {'azionista': 4377, 'quota': 16}]",9
22355,Ibarra Ltd,1972-01-14,"[{'azionista': 387, 'quota': 59}, {'azionista': 6400, 'quota': 40}, {'azionista': 5788, 'quota': 1}]",97
22356,"Bridges, Powell and Shepherd",1981-07-24,"[{'azionista': 4324, 'quota': 97}, {'azionista': 8970, 'quota': 3}]",39
22357,Dougherty Inc,1995-09-03,"[{'azionista': 6008, 'quota': 53}, {'azionista': 96, 'quota': 26}, {'azionista': 8183, 'quota': 3}, {'azionista': 9633, 'quota': 18}]",91
22358,Vaughn Ltd,1984-01-15,"[{'azionista': 1077, 'quota': 44}, {'azionista': 1805, 'quota': 39}, {'azionista': 3021, 'quota': 17}]",81
22359,"Mendez, Buchanan and Miller",1979-07-11,"[{'azionista': 7090, 'quota': 80}, {'azionista': 6632, 'quota': 20}]",56
22360,Robertson Ltd,1970-04-25,"[{'azionista': 2359, 'quota': 41}, {'azionista': 2315, 'quota': 59}]",9
22361,"Mora, Scott and Richards",1983-09-12,"[{'azionista': 970, 'quota': 20}, {'azionista': 3213, 'quota': 80}]",100
22362,Barnett-Johnson,1979-03-23,"[{'azionista': 2791, 'quota': 40}, {'azionista': 699, 'quota': 49}, {'azionista': 6138, 'quota': 11}]",91
22363,Nichols-Whitaker,1997-12-16,"[{'azionista': 9831, 'quota': 38}, {'azionista': 7283, 'quota': 62}]",35
22364,Gonzales-Rocha,1967-01-19,"[{'azionista': 8232, 'quota': 55}, {'azionista': 2315, 'quota': 38}, {'azionista': 8558, 'quota': 7}]",36
22365,Russell-Curtis,1985-10-15,"[{'azionista': 1234, 'quota': 24}, {'azionista': 4247, 'quota': 34}, {'azionista': 9985, 'quota': 42}]",62
22366,"Wells, Smith and Nichols",1977-01-10,"[{'azionista': 7463, 'quota': 93}, {'azionista': 3064, 'quota': 7}]",0
22367,"Keith, Miller and Smith",1984-03-11,"[{'azionista': 8498, 'quota': 46}, {'azionista': 4117, 'quota': 54}]",90
22368,"Jones, Morales and Sweeney",1996-04-22,"[{'azionista': 6234, 'quota': 81}, {'azionista': 6654, 'quota': 19}]",27
