id,nome,data_fondazione,quotazioni,sede
10631,Murphy PLC,1965-04-16,"[{'azionista': 479, 'quota': 100}]",98
10632,Lewis Inc,1982-06-15,"[{'azionista': 964, 'quota': 24}, {'azionista': 4245, 'quota': 76}]",99
10633,Cook Group,1961-12-29,"[{'azionista': 1483, 'quota': 81}, {'azionista': 3777, 'quota': 4}, {'azionista': 3377, 'quota': 15}]",71
10634,"Peters, Schmitt and Page",1967-08-28,"[{'azionista': 537, 'quota': 31}, {'azionista': 4210, 'quota': 69}]",35
10635,Buck Group,1991-07-25,"[{'azionista': 4731, 'quota': 92}, {'azionista': 2807, 'quota': 8}]",58
10636,Medina-Nguyen,1966-06-08,"[{'azionista': 2841, 'quota': 36}, {'azionista': 4057, 'quota': 12}, {'azionista': 2580, 'quota': 23}, {'azionista': 1338, 'quota': 3}, {'azionista': 816, 'quota': 12}, {'azionista': 2087, 'quota': 14}]",4
10637,"Mitchell, Pearson and Kirk",1960-07-30,"[{'azionista': 4698, 'quota': 81}, {'azionista': 4657, 'quota': 19}]",100
10638,Hopkins Ltd,1967-04-17,"[{'azionista': 2951, 'quota': 96}, {'azionista': 3058, 'quota': 4}]",34
10639,"Davenport, Ryan and Rivas",1968-07-15,"[{'azionista': 3295, 'quota': 63}, {'azionista': 3085, 'quota': 12}, {'azionista': 3941, 'quota': 25}]",100
10640,Ramirez-Smith,1972-10-23,"[{'azionista': 4629, 'quota': 96}, {'azionista': 2666, 'quota': 4}]",31
10641,White-Phelps,1970-10-10,"[{'azionista': 4936, 'quota': 78}, {'azionista': 2243, 'quota': 22}]",5
10642,"Obrien, Hanson and Smith",1967-12-05,"[{'azionista': 4603, 'quota': 47}, {'azionista': 381, 'quota': 24}, {'azionista': 376, 'quota': 29}]",94
10643,Hernandez Ltd,1982-03-23,"[{'azionista': 4502, 'quota': 13}, {'azionista': 972, 'quota': 9}, {'azionista': 2397, 'quota': 28}, {'azionista': 3543, 'quota': 50}]",67
10644,"Contreras, Dalton and Smith",1961-03-25,"[{'azionista': 2250, 'quota': 25}, {'azionista': 4005, 'quota': 69}, {'azionista': 1689, 'quota': 6}]",88
10645,Dodson Ltd,1981-07-13,"[{'azionista': 1767, 'quota': 73}, {'azionista': 1220, 'quota': 27}]",10
10646,Glover-Bates,1988-07-29,"[{'azionista': 4590, 'quota': 84}, {'azionista': 3855, 'quota': 16}]",63
10647,Jackson LLC,1963-08-02,"[{'azionista': 4266, 'quota': 39}, {'azionista': 863, 'quota': 61}]",80
10648,Holland-Allen,1975-02-26,"[{'azionista': 3914, 'quota': 48}, {'azionista': 4890, 'quota': 31}, {'azionista': 4218, 'quota': 21}]",97
10649,Harper Inc,1998-02-21,"[{'azionista': 4218, 'quota': 34}, {'azionista': 470, 'quota': 66}]",57
10650,"Salinas, Lewis and Bryant",1969-05-15,"[{'azionista': 3816, 'quota': 63}, {'azionista': 2051, 'quota': 28}, {'azionista': 2844, 'quota': 9}]",69
10651,Mason-Allen,1973-09-02,"[{'azionista': 4260, 'quota': 3}, {'azionista': 1752, 'quota': 1}, {'azionista': 3290, 'quota': 25}, {'azionista': 3782, 'quota': 59}, {'azionista': 47, 'quota': 12}]",52
10652,"Lucero, Williams and Jones",1993-10-29,"[{'azionista': 2090, 'quota': 39}, {'azionista': 4565, 'quota': 33}, {'azionista': 3299, 'quota': 25}, {'azionista': 3924, 'quota': 3}]",62
10653,Garcia-Olson,1990-05-29,"[{'azionista': 3151, 'quota': 95}, {'azionista': 498, 'quota': 4}, {'azionista': 4272, 'quota': 1}]",16
10654,Cain-Morales,1961-10-11,"[{'azionista': 1851, 'quota': 57}, {'azionista': 4465, 'quota': 43}]",33
10655,Stephens LLC,1960-06-14,"[{'azionista': 2295, 'quota': 93}, {'azionista': 4295, 'quota': 7}]",94
10656,Yang PLC,1980-01-18,"[{'azionista': 277, 'quota': 86}, {'azionista': 1539, 'quota': 14}]",81
10657,Wolf Ltd,1988-12-11,"[{'azionista': 766, 'quota': 2}, {'azionista': 1902, 'quota': 17}, {'azionista': 3360, 'quota': 73}, {'azionista': 2586, 'quota': 8}]",50
10658,"Rojas, Martinez and Mcdaniel",1980-01-22,"[{'azionista': 1306, 'quota': 65}, {'azionista': 430, 'quota': 35}]",14
10659,Bradford-Pacheco,1966-09-10,"[{'azionista': 1624, 'quota': 32}, {'azionista': 689, 'quota': 62}, {'azionista': 768, 'quota': 6}]",43
10660,Davis Group,1971-04-20,"[{'azionista': 3387, 'quota': 23}, {'azionista': 1617, 'quota': 11}, {'azionista': 2675, 'quota': 30}, {'azionista': 1503, 'quota': 31}, {'azionista': 4007, 'quota': 5}]",1
10661,Wolfe-Smith,1967-06-17,"[{'azionista': 2327, 'quota': 19}, {'azionista': 4343, 'quota': 63}, {'azionista': 840, 'quota': 10}, {'azionista': 4313, 'quota': 8}]",95
10662,Pruitt-Sosa,1969-09-27,"[{'azionista': 3790, 'quota': 64}, {'azionista': 1415, 'quota': 36}]",1
10663,"Carter, Martinez and Morales",1965-10-29,"[{'azionista': 2406, 'quota': 22}, {'azionista': 817, 'quota': 78}]",80
10664,"Atkinson, Weber and Blair",1994-12-12,"[{'azionista': 3720, 'quota': 5}, {'azionista': 702, 'quota': 69}, {'azionista': 3545, 'quota': 26}]",70
10665,Mcdaniel Group,1999-01-10,"[{'azionista': 3514, 'quota': 46}, {'azionista': 137, 'quota': 54}]",24
10666,"Simpson, Vargas and Harris",1977-02-14,"[{'azionista': 2129, 'quota': 75}, {'azionista': 2452, 'quota': 25}]",15
10667,Medina Inc,1964-11-22,"[{'azionista': 4017, 'quota': 34}, {'azionista': 1820, 'quota': 4}, {'azionista': 3037, 'quota': 54}, {'azionista': 2299, 'quota': 8}]",98
10668,Schmidt and Sons,1971-01-09,"[{'azionista': 4964, 'quota': 51}, {'azionista': 449, 'quota': 39}, {'azionista': 1960, 'quota': 10}]",75
10669,Thompson-Henry,1970-10-06,"[{'azionista': 260, 'quota': 15}, {'azionista': 1827, 'quota': 77}, {'azionista': 3826, 'quota': 8}]",64
10670,Davis LLC,1980-06-27,"[{'azionista': 401, 'quota': 31}, {'azionista': 4285, 'quota': 56}, {'azionista': 4754, 'quota': 12}, {'azionista': 4907, 'quota': 1}]",99
10671,Johnson PLC,1984-04-24,"[{'azionista': 2515, 'quota': 76}, {'azionista': 1757, 'quota': 24}]",51
10672,Gilbert Ltd,1962-08-30,"[{'azionista': 1610, 'quota': 4}, {'azionista': 813, 'quota': 92}, {'azionista': 2213, 'quota': 4}]",14
10673,Johnson-Day,1962-12-24,"[{'azionista': 4196, 'quota': 58}, {'azionista': 272, 'quota': 42}]",94
10674,"Franklin, Mercado and Adkins",1998-08-05,"[{'azionista': 3850, 'quota': 1}, {'azionista': 2868, 'quota': 35}, {'azionista': 724, 'quota': 49}, {'azionista': 539, 'quota': 15}]",94
10675,"Morrison, Sanchez and Young",1967-07-07,"[{'azionista': 3768, 'quota': 7}, {'azionista': 587, 'quota': 15}, {'azionista': 385, 'quota': 7}, {'azionista': 2334, 'quota': 6}, {'azionista': 4505, 'quota': 8}, {'azionista': 1262, 'quota': 42}, {'azionista': 3725, 'quota': 15}]",101
10676,Garza Group,1990-12-19,"[{'azionista': 3053, 'quota': 12}, {'azionista': 3498, 'quota': 20}, {'azionista': 3186, 'quota': 68}]",58
10677,"Guzman, Jennings and Alexander",1983-09-08,"[{'azionista': 823, 'quota': 88}, {'azionista': 3273, 'quota': 12}]",96
10678,Mitchell PLC,1987-04-03,"[{'azionista': 1096, 'quota': 41}, {'azionista': 4555, 'quota': 59}]",100
10679,Porter LLC,1963-06-23,"[{'azionista': 345, 'quota': 6}, {'azionista': 1266, 'quota': 80}, {'azionista': 2560, 'quota': 12}, {'azionista': 1035, 'quota': 2}]",58
10680,"Goodman, Todd and Walker",1996-10-09,"[{'azionista': 2868, 'quota': 47}, {'azionista': 1305, 'quota': 53}]",33
10681,Terry PLC,1988-01-07,"[{'azionista': 1047, 'quota': 93}, {'azionista': 2557, 'quota': 7}]",47
10682,"Shaw, Conway and Bartlett",1965-12-03,"[{'azionista': 1541, 'quota': 89}, {'azionista': 4724, 'quota': 10}, {'azionista': 166, 'quota': 1}]",71
10683,Hodges-Johnson,1997-01-22,"[{'azionista': 2957, 'quota': 26}, {'azionista': 4692, 'quota': 63}, {'azionista': 3691, 'quota': 11}]",25
10684,"Butler, Burgess and Thompson",1989-04-10,"[{'azionista': 4748, 'quota': 19}, {'azionista': 2130, 'quota': 81}]",101
10685,Kelly-Harrison,1980-03-23,"[{'azionista': 157, 'quota': 85}, {'azionista': 307, 'quota': 15}]",17
10686,Moore Group,1982-12-22,"[{'azionista': 1648, 'quota': 54}, {'azionista': 1971, 'quota': 46}]",38
10687,Saunders Inc,1988-07-04,"[{'azionista': 3925, 'quota': 24}, {'azionista': 1176, 'quota': 76}]",7
10688,White-Gonzales,1973-09-22,"[{'azionista': 3887, 'quota': 93}, {'azionista': 211, 'quota': 4}, {'azionista': 532, 'quota': 3}]",57
10689,Jones-Jackson,1997-05-18,"[{'azionista': 2597, 'quota': 50}, {'azionista': 3674, 'quota': 23}, {'azionista': 4714, 'quota': 27}]",62
10690,"Johnson, Ferguson and Wilson",1990-07-02,"[{'azionista': 4558, 'quota': 73}, {'azionista': 2464, 'quota': 27}]",40
10691,Miranda-West,1997-07-26,"[{'azionista': 1417, 'quota': 2}, {'azionista': 2539, 'quota': 67}, {'azionista': 3007, 'quota': 31}]",32
10692,"Griffin, Wu and Khan",1966-01-15,"[{'azionista': 2416, 'quota': 94}, {'azionista': 351, 'quota': 6}]",34
10693,Mccann-Warren,1988-09-05,"[{'azionista': 3989, 'quota': 68}, {'azionista': 3196, 'quota': 32}]",24
10694,Hurley-Anderson,1962-10-15,"[{'azionista': 3793, 'quota': 45}, {'azionista': 3050, 'quota': 55}]",69
10695,Alvarado-Calhoun,1993-11-23,"[{'azionista': 3294, 'quota': 6}, {'azionista': 2989, 'quota': 31}, {'azionista': 4431, 'quota': 15}, {'azionista': 739, 'quota': 48}]",100
10696,"Jenkins, Lee and Parks",1983-01-09,"[{'azionista': 4458, 'quota': 4}, {'azionista': 243, 'quota': 82}, {'azionista': 1190, 'quota': 14}]",66
10697,Jones PLC,1968-08-06,"[{'azionista': 161, 'quota': 54}, {'azionista': 4716, 'quota': 46}]",95
10698,"Barnes, Bowman and Pope",1969-03-21,"[{'azionista': 2610, 'quota': 36}, {'azionista': 4017, 'quota': 5}, {'azionista': 574, 'quota': 44}, {'azionista': 344, 'quota': 15}]",48
10699,Irwin-Russo,1985-09-13,"[{'azionista': 2908, 'quota': 66}, {'azionista': 148, 'quota': 34}]",98
10700,"Rose, Watts and Burton",1960-07-12,"[{'azionista': 2914, 'quota': 80}, {'azionista': 636, 'quota': 20}]",68
10701,"Hale, Hess and Monroe",1965-02-25,"[{'azionista': 2629, 'quota': 9}, {'azionista': 4028, 'quota': 55}, {'azionista': 3647, 'quota': 36}]",19
10702,Wagner Ltd,1985-11-21,"[{'azionista': 494, 'quota': 37}, {'azionista': 4496, 'quota': 63}]",20
10703,"Lewis, Gilbert and Harper",1969-02-24,"[{'azionista': 4092, 'quota': 7}, {'azionista': 4022, 'quota': 11}, {'azionista': 397, 'quota': 12}, {'azionista': 4894, 'quota': 19}, {'azionista': 3142, 'quota': 51}]",85
10704,Nixon-Morgan,1966-04-05,"[{'azionista': 3908, 'quota': 45}, {'azionista': 3576, 'quota': 32}, {'azionista': 1266, 'quota': 23}]",27
10705,Collins-Jones,1965-11-29,"[{'azionista': 255, 'quota': 11}, {'azionista': 598, 'quota': 89}]",31
10706,"Hill, Freeman and Lowe",1996-01-07,"[{'azionista': 4344, 'quota': 38}, {'azionista': 2428, 'quota': 28}, {'azionista': 3021, 'quota': 34}]",59
10707,"Roberson, Freeman and Martin",1993-08-28,"[{'azionista': 4440, 'quota': 85}, {'azionista': 4005, 'quota': 15}]",3
10708,"Harris, Goodman and Kim",1991-01-02,"[{'azionista': 4474, 'quota': 48}, {'azionista': 2379, 'quota': 10}, {'azionista': 1586, 'quota': 42}]",78
10709,English Group,1962-02-08,"[{'azionista': 1616, 'quota': 29}, {'azionista': 2820, 'quota': 31}, {'azionista': 1788, 'quota': 40}]",42
10710,Cruz-Butler,1979-07-08,"[{'azionista': 30, 'quota': 90}, {'azionista': 3629, 'quota': 10}]",54
10711,Cochran-Hernandez,1989-08-07,"[{'azionista': 3505, 'quota': 9}, {'azionista': 4233, 'quota': 18}, {'azionista': 3369, 'quota': 16}, {'azionista': 4005, 'quota': 57}]",37
10712,Hall Ltd,1960-02-12,"[{'azionista': 4775, 'quota': 63}, {'azionista': 4960, 'quota': 29}, {'azionista': 4053, 'quota': 8}]",51
10713,Ferguson and Sons,1976-12-06,"[{'azionista': 1238, 'quota': 86}, {'azionista': 89, 'quota': 14}]",75
10714,Flynn-Price,1986-12-05,"[{'azionista': 921, 'quota': 76}, {'azionista': 1514, 'quota': 24}]",50
10715,Palmer-Garcia,1975-03-01,"[{'azionista': 2332, 'quota': 66}, {'azionista': 2097, 'quota': 34}]",42
10716,Duncan-Evans,1995-10-07,"[{'azionista': 64, 'quota': 56}, {'azionista': 177, 'quota': 44}]",1
10717,Fowler-Costa,1998-05-12,"[{'azionista': 814, 'quota': 52}, {'azionista': 189, 'quota': 48}]",72
10718,Peters-Swanson,1960-04-30,"[{'azionista': 437, 'quota': 3}, {'azionista': 2450, 'quota': 92}, {'azionista': 2314, 'quota': 5}]",20
10719,Osborne-Hurley,1986-04-14,"[{'azionista': 795, 'quota': 81}, {'azionista': 131, 'quota': 19}]",72
10720,Watson-Bennett,1978-04-16,"[{'azionista': 3185, 'quota': 43}, {'azionista': 4694, 'quota': 44}, {'azionista': 4571, 'quota': 13}]",58
10721,Marshall-Powers,1969-07-03,"[{'azionista': 3342, 'quota': 71}, {'azionista': 2771, 'quota': 13}, {'azionista': 2245, 'quota': 16}]",61
10722,Mcmillan-Price,1969-10-13,"[{'azionista': 4225, 'quota': 62}, {'azionista': 2370, 'quota': 38}]",82
10723,Marks-Martin,1991-04-02,"[{'azionista': 2054, 'quota': 75}, {'azionista': 2494, 'quota': 15}, {'azionista': 834, 'quota': 2}, {'azionista': 1217, 'quota': 8}]",8
10724,Rogers and Sons,1964-01-26,"[{'azionista': 3236, 'quota': 47}, {'azionista': 2729, 'quota': 51}, {'azionista': 1066, 'quota': 2}]",29
10725,Armstrong-Gibbs,1989-10-16,"[{'azionista': 24, 'quota': 86}, {'azionista': 1242, 'quota': 14}]",69
10726,"Marks, Taylor and Wilson",1966-10-01,"[{'azionista': 103, 'quota': 41}, {'azionista': 2434, 'quota': 59}]",42
10727,Downs-Frank,1971-11-05,"[{'azionista': 3378, 'quota': 74}, {'azionista': 4925, 'quota': 26}]",68
10728,"Green, Lawson and Johnson",1979-06-03,"[{'azionista': 3160, 'quota': 21}, {'azionista': 4553, 'quota': 1}, {'azionista': 1059, 'quota': 59}, {'azionista': 1014, 'quota': 19}]",92
10729,Moore-Mccormick,1971-12-25,"[{'azionista': 1118, 'quota': 40}, {'azionista': 986, 'quota': 60}]",85
10730,"Bell, Durham and Swanson",1965-04-25,"[{'azionista': 798, 'quota': 59}, {'azionista': 4049, 'quota': 41}]",32
10731,"Price, Hernandez and Chapman",1962-12-17,"[{'azionista': 2180, 'quota': 13}, {'azionista': 1726, 'quota': 87}]",71
10732,"Mack, Nolan and Martinez",1998-07-22,"[{'azionista': 4151, 'quota': 64}, {'azionista': 2908, 'quota': 36}]",95
10733,"Harris, Meyer and West",1967-01-20,"[{'azionista': 221, 'quota': 26}, {'azionista': 3044, 'quota': 29}, {'azionista': 3232, 'quota': 1}, {'azionista': 3098, 'quota': 44}]",100
10734,"Adams, Jones and Rios",1994-05-05,"[{'azionista': 31, 'quota': 84}, {'azionista': 4983, 'quota': 16}]",3
10735,Cobb-Raymond,1998-05-01,"[{'azionista': 1406, 'quota': 86}, {'azionista': 1274, 'quota': 7}, {'azionista': 2419, 'quota': 7}]",12
10736,Brown Group,1989-11-10,"[{'azionista': 237, 'quota': 60}, {'azionista': 2906, 'quota': 19}, {'azionista': 4691, 'quota': 21}]",4
10737,Thompson PLC,1973-06-10,"[{'azionista': 3579, 'quota': 97}, {'azionista': 2001, 'quota': 3}]",89
10738,Baker Inc,1980-11-10,"[{'azionista': 600, 'quota': 41}, {'azionista': 1253, 'quota': 59}]",90
10739,Chapman Ltd,1970-11-25,"[{'azionista': 3152, 'quota': 71}, {'azionista': 1436, 'quota': 26}, {'azionista': 1664, 'quota': 3}]",36
10740,"Hill, Little and Molina",1965-05-22,"[{'azionista': 3910, 'quota': 58}, {'azionista': 2688, 'quota': 42}]",11
10741,Richardson-Franklin,1973-07-20,"[{'azionista': 4662, 'quota': 75}, {'azionista': 2757, 'quota': 25}]",70
10742,Ewing-Grant,1969-02-22,"[{'azionista': 2904, 'quota': 81}, {'azionista': 1040, 'quota': 12}, {'azionista': 1122, 'quota': 7}]",52
10743,Dodson Group,1964-02-04,"[{'azionista': 4940, 'quota': 28}, {'azionista': 1706, 'quota': 12}, {'azionista': 2085, 'quota': 26}, {'azionista': 4059, 'quota': 34}]",9
10744,"Wolfe, Good and Ortega",1969-06-02,"[{'azionista': 385, 'quota': 53}, {'azionista': 1692, 'quota': 19}, {'azionista': 795, 'quota': 1}, {'azionista': 1210, 'quota': 27}]",74
10745,"Leblanc, Salazar and Cooke",1973-06-13,"[{'azionista': 2867, 'quota': 48}, {'azionista': 2958, 'quota': 52}]",102
10746,Shaw-Hernandez,1977-07-21,"[{'azionista': 3001, 'quota': 33}, {'azionista': 3590, 'quota': 63}, {'azionista': 3250, 'quota': 4}]",96
10747,Browning-Hobbs,1968-01-25,"[{'azionista': 109, 'quota': 5}, {'azionista': 2773, 'quota': 20}, {'azionista': 3046, 'quota': 74}, {'azionista': 4242, 'quota': 1}]",44
10748,Thomas PLC,1980-11-03,"[{'azionista': 2503, 'quota': 32}, {'azionista': 628, 'quota': 22}, {'azionista': 933, 'quota': 20}, {'azionista': 417, 'quota': 26}]",35
10749,Alexander-Gonzalez,1981-11-02,"[{'azionista': 158, 'quota': 46}, {'azionista': 2835, 'quota': 54}]",52
10750,Fox and Sons,1980-06-21,"[{'azionista': 3419, 'quota': 13}, {'azionista': 1091, 'quota': 16}, {'azionista': 2143, 'quota': 71}]",12
10751,Lowery-Sellers,1980-01-29,"[{'azionista': 4043, 'quota': 17}, {'azionista': 3991, 'quota': 48}, {'azionista': 3866, 'quota': 35}]",94
10752,Cooper Group,1969-11-19,"[{'azionista': 623, 'quota': 56}, {'azionista': 1301, 'quota': 31}, {'azionista': 1101, 'quota': 13}]",35
10753,Harrison-Taylor,1979-02-01,"[{'azionista': 4814, 'quota': 17}, {'azionista': 1984, 'quota': 83}]",81
10754,Carter and Sons,1971-08-05,"[{'azionista': 1148, 'quota': 55}, {'azionista': 4734, 'quota': 45}]",74
10755,Campbell-Fisher,1970-05-11,"[{'azionista': 2271, 'quota': 71}, {'azionista': 3452, 'quota': 29}]",93
10756,"Garner, Garcia and Miller",1994-07-21,"[{'azionista': 3188, 'quota': 49}, {'azionista': 1279, 'quota': 51}]",68
10757,Hill LLC,1977-09-01,"[{'azionista': 4613, 'quota': 83}, {'azionista': 1207, 'quota': 17}]",64
10758,"Thomas, Richardson and Graham",1972-02-16,"[{'azionista': 4988, 'quota': 89}, {'azionista': 2580, 'quota': 1}, {'azionista': 1728, 'quota': 10}]",81
10759,Ross-Schmidt,1969-11-18,"[{'azionista': 2261, 'quota': 71}, {'azionista': 886, 'quota': 29}]",99
10760,May-Kim,1972-01-21,"[{'azionista': 393, 'quota': 52}, {'azionista': 3733, 'quota': 20}, {'azionista': 2969, 'quota': 28}]",57
10761,"Stanton, Osborn and Griffin",1975-10-21,"[{'azionista': 296, 'quota': 92}, {'azionista': 3290, 'quota': 8}]",5
10762,Flores and Sons,1997-10-24,"[{'azionista': 1073, 'quota': 66}, {'azionista': 987, 'quota': 11}, {'azionista': 3379, 'quota': 23}]",70
10763,"Stevens, Gutierrez and Love",1961-08-27,"[{'azionista': 631, 'quota': 55}, {'azionista': 4145, 'quota': 44}, {'azionista': 4279, 'quota': 1}]",43
10764,"Mata, Myers and Nielsen",1985-11-17,"[{'azionista': 4664, 'quota': 81}, {'azionista': 4638, 'quota': 19}]",88
10765,Stewart Group,1998-03-15,"[{'azionista': 4294, 'quota': 36}, {'azionista': 164, 'quota': 25}, {'azionista': 2954, 'quota': 39}]",72
10766,"King, Lewis and Chan",1991-09-28,"[{'azionista': 1519, 'quota': 38}, {'azionista': 2035, 'quota': 62}]",5
10767,Porter-Hawkins,1960-07-01,"[{'azionista': 1804, 'quota': 54}, {'azionista': 374, 'quota': 46}]",52
10768,Robertson-Booth,1980-04-04,"[{'azionista': 2796, 'quota': 27}, {'azionista': 2808, 'quota': 73}]",52
10769,"Richards, Rodriguez and Miller",1971-11-15,"[{'azionista': 1311, 'quota': 8}, {'azionista': 346, 'quota': 76}, {'azionista': 3296, 'quota': 16}]",46
10770,Perez-Martin,1974-09-16,"[{'azionista': 1905, 'quota': 94}, {'azionista': 2754, 'quota': 6}]",88
10771,Fernandez-Johnson,1970-03-04,"[{'azionista': 2871, 'quota': 9}, {'azionista': 457, 'quota': 58}, {'azionista': 3820, 'quota': 33}]",103
10772,Rush LLC,1960-10-17,"[{'azionista': 2149, 'quota': 45}, {'azionista': 1073, 'quota': 55}]",86
10773,Ellis and Sons,1970-06-27,"[{'azionista': 1112, 'quota': 8}, {'azionista': 1055, 'quota': 90}, {'azionista': 4720, 'quota': 2}]",15
10774,"Hudson, Allen and Martinez",1974-05-18,"[{'azionista': 4451, 'quota': 77}, {'azionista': 1355, 'quota': 23}]",33
10775,Casey-Adams,1962-05-05,"[{'azionista': 4023, 'quota': 2}, {'azionista': 1644, 'quota': 67}, {'azionista': 4936, 'quota': 31}]",29
10776,Beltran-Hayes,1987-09-25,"[{'azionista': 4743, 'quota': 90}, {'azionista': 4578, 'quota': 10}]",100
10777,"Williams, Park and Patel",1972-02-18,"[{'azionista': 1419, 'quota': 62}, {'azionista': 960, 'quota': 18}, {'azionista': 4334, 'quota': 20}]",22
10778,"Sanchez, Randall and Murphy",1990-04-25,"[{'azionista': 1829, 'quota': 54}, {'azionista': 1298, 'quota': 46}]",55
10779,Garcia-Anderson,1966-01-27,"[{'azionista': 1939, 'quota': 62}, {'azionista': 4466, 'quota': 38}]",10
10780,Huerta PLC,1973-06-14,"[{'azionista': 2183, 'quota': 36}, {'azionista': 3675, 'quota': 64}]",14
10781,Mason-Perry,1973-08-02,"[{'azionista': 4069, 'quota': 80}, {'azionista': 1493, 'quota': 20}]",88
10782,"Graves, Flores and Daniels",1992-08-29,"[{'azionista': 1616, 'quota': 85}, {'azionista': 502, 'quota': 15}]",63
10783,Wilson Group,1991-09-23,"[{'azionista': 55, 'quota': 42}, {'azionista': 3520, 'quota': 22}, {'azionista': 4485, 'quota': 28}, {'azionista': 4760, 'quota': 8}]",84
10784,Hamilton-Harrison,1961-03-16,"[{'azionista': 4700, 'quota': 56}, {'azionista': 4955, 'quota': 14}, {'azionista': 4902, 'quota': 19}, {'azionista': 2185, 'quota': 11}]",56
10785,Bennett PLC,1997-02-07,"[{'azionista': 3009, 'quota': 62}, {'azionista': 663, 'quota': 38}]",6
10786,Gordon Inc,1962-09-30,"[{'azionista': 4398, 'quota': 90}, {'azionista': 765, 'quota': 10}]",53
10787,George Ltd,1967-06-24,"[{'azionista': 3715, 'quota': 43}, {'azionista': 3329, 'quota': 38}, {'azionista': 1052, 'quota': 19}]",65
10788,Rogers Inc,1980-06-10,"[{'azionista': 4755, 'quota': 34}, {'azionista': 802, 'quota': 5}, {'azionista': 2809, 'quota': 61}]",1
10789,Haynes and Sons,1972-08-15,"[{'azionista': 2835, 'quota': 15}, {'azionista': 4617, 'quota': 85}]",101
10790,Bowen Inc,1969-10-29,"[{'azionista': 2454, 'quota': 69}, {'azionista': 3571, 'quota': 31}]",48
10791,Calhoun-Smith,1991-12-27,"[{'azionista': 4847, 'quota': 18}, {'azionista': 4902, 'quota': 8}, {'azionista': 2206, 'quota': 30}, {'azionista': 3255, 'quota': 44}]",39
10792,"Adams, Griffin and Neal",1994-07-13,"[{'azionista': 2375, 'quota': 95}, {'azionista': 1106, 'quota': 5}]",43
10793,Gardner Inc,1984-05-03,"[{'azionista': 2015, 'quota': 55}, {'azionista': 4481, 'quota': 45}]",14
10794,Ryan-Jenkins,1991-11-20,"[{'azionista': 381, 'quota': 67}, {'azionista': 1511, 'quota': 33}]",1
10795,"Vaughn, Calhoun and Manning",1968-03-10,"[{'azionista': 1481, 'quota': 6}, {'azionista': 2760, 'quota': 94}]",20
10796,Green and Sons,1997-10-17,"[{'azionista': 4444, 'quota': 56}, {'azionista': 4814, 'quota': 14}, {'azionista': 1533, 'quota': 30}]",55
10797,"Bowen, Beck and Brooks",1978-06-21,"[{'azionista': 845, 'quota': 49}, {'azionista': 3951, 'quota': 51}]",18
10798,Hernandez Inc,1968-08-28,"[{'azionista': 2934, 'quota': 65}, {'azionista': 1839, 'quota': 35}]",67
10799,Martin-Suarez,1977-07-05,"[{'azionista': 2243, 'quota': 29}, {'azionista': 2036, 'quota': 42}, {'azionista': 3292, 'quota': 29}]",51
10800,"Rogers, Dean and Griffin",1979-04-06,"[{'azionista': 402, 'quota': 94}, {'azionista': 262, 'quota': 6}]",64
10801,"Coffey, Johnson and Gonzales",1976-12-30,"[{'azionista': 868, 'quota': 50}, {'azionista': 1452, 'quota': 50}]",2
10802,King Ltd,1989-07-05,"[{'azionista': 3447, 'quota': 79}, {'azionista': 4817, 'quota': 21}]",41
10803,"Christian, Gray and Charles",1995-04-19,"[{'azionista': 4392, 'quota': 56}, {'azionista': 3790, 'quota': 7}, {'azionista': 214, 'quota': 20}, {'azionista': 309, 'quota': 17}]",46
10804,"Erickson, Rogers and Cooper",1978-06-28,"[{'azionista': 3197, 'quota': 17}, {'azionista': 4840, 'quota': 83}]",98
10805,Fleming PLC,1962-11-28,"[{'azionista': 974, 'quota': 76}, {'azionista': 3284, 'quota': 13}, {'azionista': 4546, 'quota': 11}]",61
10806,Brown-Hoffman,1964-12-25,"[{'azionista': 4835, 'quota': 93}, {'azionista': 1861, 'quota': 7}]",79
10807,Erickson-Alvarado,1974-01-22,"[{'azionista': 3536, 'quota': 15}, {'azionista': 2532, 'quota': 72}, {'azionista': 1820, 'quota': 13}]",100
10808,"Brown, Daniel and Joseph",1994-12-31,"[{'azionista': 2121, 'quota': 68}, {'azionista': 453, 'quota': 32}]",25
10809,Morris-White,1985-03-23,"[{'azionista': 80, 'quota': 14}, {'azionista': 1158, 'quota': 66}, {'azionista': 85, 'quota': 20}]",16
10810,"Cameron, Parsons and Lopez",1970-02-07,"[{'azionista': 2346, 'quota': 86}, {'azionista': 1337, 'quota': 14}]",100
10811,"Sanchez, Martin and Gibson",1991-07-15,"[{'azionista': 1972, 'quota': 55}, {'azionista': 660, 'quota': 45}]",49
10812,"Hogan, Morgan and Mcgee",1979-07-01,"[{'azionista': 1468, 'quota': 31}, {'azionista': 4718, 'quota': 69}]",37
10813,Collins-Miller,1992-05-10,"[{'azionista': 3052, 'quota': 68}, {'azionista': 3257, 'quota': 18}, {'azionista': 1148, 'quota': 14}]",47
10814,Greene-Zimmerman,1975-04-29,"[{'azionista': 3969, 'quota': 29}, {'azionista': 1982, 'quota': 37}, {'azionista': 400, 'quota': 34}]",55
10815,Terrell-Serrano,1991-02-04,"[{'azionista': 4249, 'quota': 86}, {'azionista': 588, 'quota': 14}]",20
10816,Conway-Cardenas,1989-12-09,"[{'azionista': 1359, 'quota': 73}, {'azionista': 2969, 'quota': 16}, {'azionista': 4713, 'quota': 11}]",29
