azienda,azionista,quota,ubo
11631,15885,94,0,
11631,13792,6,0,
11632,18579,74,0,
11632,17954,10,0,
11632,17793,16,0,
11633,18022,78,0,
11633,17282,12,0,
11633,16717,10,0,
11634,13480,11,0,
11634,16399,60,0,
11634,16279,7,0,
11634,13281,22,0,
11635,18510,88,0,
11635,13263,12,0,
11636,17947,71,0,
11636,16573,29,0,
11637,16825,55,0,
11637,16387,45,0,
11638,16602,97,0,
11638,15798,3,0,
11639,13598,92,0,
11639,14498,8,0,
11640,16183,34,0,
11640,17273,66,0,
11641,17493,78,0,
11641,18457,22,0,
11642,17031,34,0,
11642,18341,52,0,
11642,13675,11,0,
11642,15010,3,0,
11643,13946,63,0,
11643,17951,37,0,
11644,16172,38,0,
11644,13473,44,0,
11644,13503,18,0,
11645,16534,1,0,
11645,14077,52,0,
11645,18009,47,0,
11646,14129,59,0,
11646,13448,41,0,
11647,14554,12,0,
11647,14063,88,0,
11648,15218,59,0,
11648,13301,3,0,
11648,15189,38,0,
11649,15545,80,0,
11649,16419,20,0,
11650,14100,96,0,
11650,16549,4,0,
11651,17846,8,0,
11651,17800,16,0,
11651,17139,73,0,
11651,17345,3,0,
11652,17521,68,0,
11652,18102,32,0,
11653,15120,13,0,
11653,17652,87,0,
11654,15392,49,0,
11654,16990,39,0,
11654,18482,12,0,
11655,14015,39,0,
11655,13727,61,0,
11656,14679,32,0,
11656,14088,66,0,
11656,16937,2,0,
11657,18709,70,0,
11657,13284,30,0,
11658,17928,20,0,
11658,17727,80,0,
11659,17142,55,0,
11659,16193,36,0,
11659,16893,9,0,
11660,15517,92,0,
11660,15178,8,0,
11661,13147,42,0,
11661,18112,58,0,
11662,15236,3,0,
11662,16704,24,0,
11662,16236,1,0,
11662,15885,71,0,
11662,13860,1,0,
11663,15625,51,0,
11663,16160,16,0,
11663,13779,33,0,
11664,15886,86,0,
11664,16414,14,0,
11665,18574,38,0,
11665,15295,62,0,
11666,14434,74,0,
11666,18390,26,0,
11667,15807,27,0,
11667,14884,37,0,
11667,14882,30,0,
11667,14922,6,0,
11668,15551,93,0,
11668,16960,7,0,
11669,14512,3,0,
11669,14131,87,0,
11669,13255,10,0,
11670,15357,40,0,
11670,14680,27,0,
11670,18529,33,0,
11671,14477,95,0,
11671,15287,5,0,
11672,13140,96,0,
11672,14826,4,0,
11673,13967,72,0,
11673,14519,27,0,
11673,13196,1,0,
11674,18265,38,0,
11674,18559,22,0,
11674,15957,40,0,
11675,14366,41,0,
11675,18706,46,0,
11675,17791,13,0,
11676,18595,94,0,
11676,15010,6,0,
11677,18117,1,0,
11677,16696,70,0,
11677,15581,25,0,
11677,17534,4,0,
11678,17967,36,0,
11678,16210,35,0,
11678,17787,29,0,
11679,13481,61,0,
11679,18484,39,0,
11680,18494,17,0,
11680,16992,83,0,
11681,17545,55,0,
11681,16196,26,0,
11681,16785,1,0,
11681,16261,18,0,
11682,15483,1,0,
11682,17813,21,0,
11682,15523,27,0,
11682,13845,16,0,
11682,14622,3,0,
11682,16821,32,0,
11683,16206,22,0,
11683,17054,35,0,
11683,17738,43,0,
11684,15865,89,0,
11684,16345,11,0,
11685,16255,16,0,
11685,15637,74,0,
11685,18049,10,0,
11686,16552,61,0,
11686,13584,17,0,
11686,15651,22,0,
11687,13198,35,0,
11687,15395,52,0,
11687,16349,13,0,
11688,15455,89,0,
11688,18495,11,0,
11689,16985,67,0,
11689,16854,1,0,
11689,14829,32,0,
11690,16971,58,0,
11690,14675,42,0,
11691,13786,56,0,
11691,17540,36,0,
11691,17769,8,0,
11692,17230,43,0,
11692,15000,57,0,
11693,14421,55,0,
11693,16303,45,0,
11694,14651,74,0,
11694,13437,26,0,
11695,18642,27,0,
11695,15324,69,0,
11695,17766,4,0,
11696,15994,22,0,
11696,13477,17,0,
11696,18366,8,0,
11696,14114,30,0,
11696,13283,20,0,
11696,17508,3,0,
11697,13647,39,0,
11697,14991,61,0,
11698,15829,62,0,
11698,17868,38,0,
11699,16249,79,0,
11699,18144,21,0,
11700,18177,73,0,
11700,14345,27,0,
11701,18356,91,0,
11701,17924,3,0,
11701,16292,6,0,
11702,14303,17,0,
11702,14624,7,0,
11702,17916,6,0,
11702,17924,62,0,
11702,15160,8,0,
11703,18045,63,0,
11703,18339,14,0,
11703,15836,23,0,
11704,13821,56,0,
11704,17182,44,0,
11705,14552,52,0,
11705,13148,48,0,
11706,18161,64,0,
11706,16943,36,0,
11707,18344,88,0,
11707,14508,10,0,
11707,17644,2,0,
11708,17958,63,0,
11708,16822,37,0,
11709,16041,5,0,
11709,17889,82,0,
11709,17935,11,0,
11709,16112,2,0,
11710,16491,87,0,
11710,17555,9,0,
11710,14484,4,0,
11711,14181,78,0,
11711,18066,22,0,
11712,13709,79,0,
11712,13790,10,0,
11712,16146,11,0,
11713,16897,80,0,
11713,17772,20,0,
11714,18376,9,0,
11714,18688,75,0,
11714,18680,16,0,
11715,16164,20,0,
11715,15628,32,0,
11715,16072,46,0,
11715,15571,2,0,
11716,14575,80,0,
11716,16447,20,0,
11717,14517,49,0,
11717,16147,8,0,
11717,13316,16,0,
11717,13367,27,0,
11718,14213,36,0,
11718,17373,5,0,
11718,17209,59,0,
11719,13904,54,0,
11719,14853,46,0,
11720,17066,59,0,
11720,13718,5,0,
11720,13446,36,0,
11721,18269,32,0,
11721,13898,67,0,
11721,17006,1,0,
11722,15111,9,0,
11722,13276,86,0,
11722,17868,5,0,
11723,16119,23,0,
11723,14480,27,0,
11723,15120,31,0,
11723,18322,19,0,
11724,17518,46,0,
11724,17109,54,0,
11725,17308,51,0,
11725,15905,49,0,
11726,18252,89,0,
11726,15139,11,0,
11727,14061,85,0,
11727,13657,15,0,
11728,18409,65,0,
11728,13360,35,0,
11729,17223,71,0,
11729,17087,29,0,
11730,15346,21,0,
11730,14543,58,0,
11730,15191,21,0,
11731,18434,42,0,
11731,16336,25,0,
11731,15352,22,0,
11731,18630,3,0,
11731,17875,6,0,
11731,17367,2,0,
11732,15863,96,0,
11732,17124,4,0,
11733,16590,3,0,
11733,14603,8,0,
11733,15873,89,0,
11734,13630,98,0,
11734,16060,2,0,
11735,16012,41,0,
11735,17478,59,0,
11736,15525,11,0,
11736,14259,15,0,
11736,14443,74,0,
11737,14855,98,0,
11737,14951,2,0,
11738,16712,50,0,
11738,14126,19,0,
11738,15340,31,0,
11739,15893,20,0,
11739,13752,80,0,
11740,14598,77,0,
11740,15308,23,0,
11741,15530,19,0,
11741,17565,67,0,
11741,13363,14,0,
11742,15271,10,0,
11742,16952,68,0,
11742,16337,22,0,
11743,15416,93,0,
11743,18605,7,0,
11744,14873,13,0,
11744,16936,30,0,
11744,14429,57,0,
11745,14023,79,0,
11745,17228,21,0,
11746,15958,95,0,
11746,14263,5,0,
11747,17708,96,0,
11747,17245,4,0,
11748,18426,76,0,
11748,16180,24,0,
11749,15070,47,0,
11749,15703,53,0,
11750,17290,91,0,
11750,14416,5,0,
11750,13717,4,0,
11751,16147,27,0,
11751,13330,64,0,
11751,18232,9,0,
11752,17139,14,0,
11752,13399,55,0,
11752,14528,31,0,
11753,18601,52,0,
11753,17562,20,0,
11753,14679,28,0,
11754,14188,97,0,
11754,16531,3,0,
11755,16483,78,0,
11755,17232,22,0,
11756,14834,65,0,
11756,18262,26,0,
11756,14471,9,0,
11757,17101,44,0,
11757,14750,21,0,
11757,16758,6,0,
11757,14336,9,0,
11757,13385,20,0,
11758,18270,71,0,
11758,14841,29,0,
11759,16022,4,0,
11759,16004,36,0,
11759,18551,41,0,
11759,17820,19,0,
11760,15555,21,0,
11760,13410,5,0,
11760,17418,14,0,
11760,18275,60,0,
11761,17867,82,0,
11761,16860,16,0,
11761,17875,2,0,
11762,16948,99,0,
11762,13706,1,0,
11763,17670,17,0,
11763,15252,27,0,
11763,13476,54,0,
11763,18296,2,0,
11764,18031,89,0,
11764,16469,11,0,
11765,18143,1,0,
11765,16551,63,0,
11765,17023,36,0,
11766,15306,5,0,
11766,14352,25,0,
11766,16997,70,0,
11767,15824,33,0,
11767,17322,66,0,
11767,15813,1,0,
11768,16558,38,0,
11768,16273,62,0,
11769,13601,24,0,
11769,13479,76,0,
11770,15358,6,0,
11770,16961,83,0,
11770,16136,11,0,
11771,16797,89,0,
11771,18654,11,0,
11772,15381,76,0,
11772,16569,24,0,
11773,14466,35,0,
11773,14213,55,0,
11773,17251,10,0,
11774,18385,62,0,
11774,17919,18,0,
11774,14390,20,0,
11775,15672,29,0,
11775,17943,49,0,
11775,13131,22,0,
11776,17385,70,0,
11776,17272,30,0,
11777,16590,39,0,
11777,14346,28,0,
11777,15288,33,0,
11778,18738,90,0,
11778,15950,10,0,
11779,13471,74,0,
11779,15202,26,0,
11780,17101,58,0,
11780,14811,21,0,
11780,13347,8,0,
11780,18042,13,0,
11781,15990,6,0,
11781,14123,54,0,
11781,14448,40,0,
11782,14863,15,0,
11782,18624,68,0,
11782,18127,17,0,
11783,18024,54,0,
11783,18030,19,0,
11783,18260,27,0,
11784,14805,95,0,
11784,14314,5,0,
11785,17427,8,0,
11785,18327,16,0,
11785,18607,34,0,
11785,17531,42,0,
11786,13226,78,0,
11786,18581,2,0,
11786,18157,20,0,
11787,15173,18,0,
11787,17751,49,0,
11787,14479,33,0,
11788,15489,63,0,
11788,17318,31,0,
11788,14729,6,0,
11789,17958,85,0,
11789,14751,15,0,
11790,14622,26,0,
11790,16153,45,0,
11790,16918,29,0,
11791,15613,22,0,
11791,17395,37,0,
11791,16645,33,0,
11791,14184,8,0,
11792,18181,37,0,
11792,14992,39,0,
11792,16281,24,0,
11793,15481,54,0,
11793,18171,46,0,
11794,17464,1,0,
11794,17761,31,0,
11794,17885,68,0,
11795,16436,6,0,
11795,18068,27,0,
11795,15051,67,0,
11796,18121,72,0,
11796,16157,24,0,
11796,14457,4,0,
11797,17544,64,0,
11797,16228,36,0,
11798,16405,79,0,
11798,15750,21,0,
11799,16018,55,0,
11799,17509,7,0,
11799,15019,38,0,
11800,18749,57,0,
11800,15260,9,0,
11800,18621,34,0,
11801,13605,13,0,
11801,17892,56,0,
11801,17338,31,0,
11802,14927,85,0,
11802,15986,15,0,
11803,13177,69,0,
11803,16990,5,0,
11803,14972,4,0,
11803,18742,18,0,
11803,14340,4,0,
11804,17432,4,0,
11804,16841,40,0,
11804,16889,56,0,
11805,13477,28,0,
11805,18742,28,0,
11805,15130,44,0,
11806,18279,64,0,
11806,14752,36,0,
11807,16534,20,0,
11807,15080,79,0,
11807,15395,1,0,
11808,18581,84,0,
11808,13408,16,0,
11809,18373,42,0,
11809,18138,45,0,
11809,17664,13,0,
11810,17190,84,0,
11810,16701,16,0,
11811,16404,65,0,
11811,17002,35,0,
11812,18027,58,0,
11812,17092,8,0,
11812,13431,34,0,
11813,14328,22,0,
11813,15890,78,0,
11814,15217,25,0,
11814,18430,75,0,
11815,15229,43,0,
11815,16678,29,0,
11815,15274,28,0,
11816,16379,11,0,
11816,13370,50,0,
11816,17578,39,0,
11817,17559,29,0,
11817,15499,71,0,
11818,13456,32,0,
11818,14066,68,0,
11819,18249,2,0,
11819,17308,32,0,
11819,13507,61,0,
11819,13730,5,0,
11820,18456,20,0,
11820,13367,3,0,
11820,14982,11,0,
11820,17181,66,0,
11821,14519,92,0,
11821,14726,8,0,
11822,13860,94,0,
11822,13808,6,0,
11823,16564,28,0,
11823,16398,2,0,
11823,17005,33,0,
11823,13841,37,0,
11824,14143,72,0,
11824,18544,28,0,
11825,15251,20,0,
11825,16572,80,0,
11826,17243,46,0,
11826,17741,54,0,
11827,15668,12,0,
11827,16485,88,0,
11828,13251,60,0,
11828,14881,40,0,
11829,14605,36,0,
11829,14351,23,0,
11829,16694,41,0,
11830,13336,74,0,
11830,15351,26,0,
11831,17522,33,0,
11831,15320,13,0,
11831,18629,54,0,
11832,17855,93,0,
11832,15137,7,0,
11833,17923,82,0,
11833,17739,9,0,
11833,14897,9,0,
11834,17798,48,0,
11834,18557,52,0,
11835,13313,42,0,
11835,17423,39,0,
11835,18695,19,0,
11836,15684,91,0,
11836,16402,9,0,
11837,13868,73,0,
11837,16819,27,0,
11838,13188,62,0,
11838,16553,38,0,
11839,17086,84,0,
11839,13736,16,0,
11840,14741,39,0,
11840,15891,12,0,
11840,17933,49,0,
11841,16101,54,0,
11841,14272,46,0,
11842,14458,65,0,
11842,16692,35,0,
11843,15438,32,0,
11843,17693,68,0,
11844,18452,42,0,
11844,16039,58,0,
11845,14685,33,0,
11845,18538,67,0,
11846,18223,30,0,
11846,13984,18,0,
11846,14812,52,0,
11847,18176,47,0,
11847,13876,42,0,
11847,17659,11,0,
11848,18491,84,0,
11848,16508,16,0,
11849,18525,99,0,
11849,13505,1,0,
11850,14197,75,0,
11850,16840,25,0,
11851,16495,71,0,
11851,16938,29,0,
11852,13276,17,0,
11852,14338,75,0,
11852,17593,8,0,
11853,16837,75,0,
11853,16349,25,0,
11854,17166,92,0,
11854,16882,8,0,
11855,16659,89,0,
11855,16510,11,0,
11856,13582,65,0,
11856,14043,28,0,
11856,16726,7,0,
11857,16197,70,0,
11857,18033,24,0,
11857,13569,6,0,
11858,16934,50,0,
11858,13910,50,0,
11859,14918,6,0,
11859,16898,77,0,
11859,18173,17,0,
11860,16610,59,0,
11860,14376,41,0,
11861,13543,88,0,
11861,15038,12,0,
11862,15697,20,0,
11862,13480,5,0,
11862,16309,33,0,
11862,15243,42,0,
11863,17745,91,0,
11863,16243,9,0,
11864,13964,5,0,
11864,15774,14,0,
11864,14139,25,0,
11864,16053,3,0,
11864,16254,6,0,
11864,15975,47,0,
11865,16873,87,0,
11865,13318,13,0,
11866,13316,30,0,
11866,15040,70,0,
11867,15672,42,0,
11867,18527,5,0,
11867,18746,22,0,
11867,14920,5,0,
11867,18715,4,0,
11867,13689,22,0,
11868,16537,13,0,
11868,17563,59,0,
11868,18197,28,0,
11869,16120,5,0,
11869,14938,95,0,
11870,17759,46,0,
11870,13358,54,0,
11871,16964,74,0,
11871,15238,26,0,
11872,15278,75,0,
11872,15428,25,0,
11873,14149,25,0,
11873,17843,12,0,
11873,13382,35,0,
11873,16765,28,0,
11874,15063,65,0,
11874,17594,35,0,
11875,18546,54,0,
11875,16739,28,0,
11875,15980,18,0,
11876,17638,63,0,
11876,15870,7,0,
11876,15517,30,0,
11877,15830,28,0,
11877,14975,10,0,
11877,13763,62,0,
11878,14395,59,0,
11878,15632,41,0,
11879,13751,11,0,
11879,18401,62,0,
11879,16105,27,0,
11880,15674,15,0,
11880,14779,85,0,
11881,16141,21,0,
11881,13212,43,0,
11881,16684,36,0,
11882,16958,68,0,
11882,16938,32,0,
11883,17180,25,0,
11883,17290,40,0,
11883,18135,28,0,
11883,16201,7,0,
11884,16710,35,0,
11884,13722,43,0,
11884,17078,22,0,
11885,15384,5,0,
11885,17399,80,0,
11885,18665,15,0,
11886,18239,5,0,
11886,13274,83,0,
11886,16823,10,0,
11886,14336,2,0,
11887,17029,10,0,
11887,16501,82,0,
11887,17632,8,0,
11888,14325,44,0,
11888,18201,56,0,
11889,16729,15,0,
11889,15924,85,0,
11890,15568,7,0,
11890,14329,36,0,
11890,17796,57,0,
11891,16319,21,0,
11891,13271,39,0,
11891,15702,40,0,
11892,17682,54,0,
11892,15027,41,0,
11892,16382,5,0,
11893,14114,43,0,
11893,16898,57,0,
11894,17610,90,0,
11894,14718,10,0,
11895,16074,31,0,
11895,15260,69,0,
11896,15888,58,0,
11896,18297,42,0,
11897,17875,80,0,
11897,14921,20,0,
11898,16688,31,0,
11898,17617,9,0,
11898,15055,25,0,
11898,16951,26,0,
11898,13564,9,0,
11899,18313,59,0,
11899,14214,41,0,
11900,17335,65,0,
11900,17644,32,0,
11900,15720,3,0,
11901,15212,49,0,
11901,16276,51,0,
11902,16937,61,0,
11902,16167,11,0,
11902,14519,28,0,
11903,17913,79,0,
11903,14165,21,0,
11904,18541,75,0,
11904,18638,25,0,
11905,15819,99,0,
11905,16513,1,0,
11906,17567,7,0,
11906,16992,93,0,
11907,16025,49,0,
11907,14399,7,0,
11907,18670,44,0,
11908,17817,39,0,
11908,17838,61,0,
11909,13966,100,0,
11910,16165,50,0,
11910,13860,37,0,
11910,16585,13,0,
11911,16109,14,0,
11911,14007,86,0,
11912,17479,55,0,
11912,16429,45,0,
11913,16498,27,0,
11913,14622,73,0,
11914,14900,32,0,
11914,14536,68,0,
11915,13314,3,0,
11915,16144,63,0,
11915,18126,27,0,
11915,18281,7,0,
11916,16727,3,0,
11916,17015,40,0,
11916,18113,57,0,
11917,16739,97,0,
11917,15683,3,0,
11918,14397,54,0,
11918,14811,46,0,
11919,16186,79,0,
11919,15023,21,0,
11920,17134,12,0,
11920,17717,80,0,
11920,13981,8,0,
11921,16007,33,0,
11921,16508,32,0,
11921,14788,35,0,
11922,16369,66,0,
11922,14602,34,0,
11923,13271,15,0,
11923,13495,58,0,
11923,15772,27,0,
11924,14090,4,0,
11924,18100,34,0,
11924,14570,40,0,
11924,14778,5,0,
11924,17539,17,0,
11925,14285,17,0,
11925,13605,83,0,
11926,15083,25,0,
11926,18192,8,0,
11926,17949,33,0,
11926,17933,34,0,
11927,13715,94,0,
11927,15697,3,0,
11927,18743,3,0,
11928,15481,91,0,
11928,13943,9,0,
11929,13167,61,0,
11929,17773,13,0,
11929,17652,26,0,
11930,17393,8,0,
11930,17647,43,0,
11930,15687,5,0,
11930,18469,44,0,
11931,15426,48,0,
11931,16576,52,0,
11932,13415,36,0,
11932,13910,8,0,
11932,16741,56,0,
11933,15945,57,0,
11933,17079,43,0,
11934,15412,32,0,
11934,14095,18,0,
11934,18150,11,0,
11934,15264,13,0,
11934,14749,26,0,
11935,16654,98,0,
11935,15881,2,0,
11936,15294,59,0,
11936,16027,6,0,
11936,14221,35,0,
11937,14548,79,0,
11937,18244,21,0,
11938,16046,46,0,
11938,15836,54,0,
11939,13883,41,0,
11939,18305,23,0,
11939,13660,36,0,
11940,15622,73,0,
11940,16158,27,0,
11941,14325,86,0,
11941,16210,14,0,
11942,15290,20,0,
11942,13635,78,0,
11942,16473,2,0,
11943,17563,97,0,
11943,14674,3,0,
11944,14188,74,0,
11944,14452,26,0,
11945,18172,68,0,
11945,16872,32,0,
11946,14245,31,0,
11946,18219,4,0,
11946,17370,65,0,
11947,15679,65,0,
11947,15479,35,0,
11948,18326,43,0,
11948,17480,41,0,
11948,18240,16,0,
11949,16544,53,0,
11949,18263,33,0,
11949,14614,8,0,
11949,15713,6,0,
11950,14819,29,0,
11950,13530,34,0,
11950,16518,10,0,
11950,15452,6,0,
11950,18610,21,0,
11951,17506,17,0,
11951,18111,83,0,
11952,16228,90,0,
11952,16855,10,0,
11953,17725,42,0,
11953,17542,40,0,
11953,15197,18,0,
11954,18732,85,0,
11954,16447,15,0,
11955,18610,38,0,
11955,17226,39,0,
11955,14509,23,0,
11956,16474,52,0,
11956,17249,48,0,
11957,18368,42,0,
11957,18152,22,0,
11957,16642,35,0,
11957,15401,1,0,
11958,16600,16,0,
11958,14511,56,0,
11958,15545,9,0,
11958,17756,19,0,
11959,16643,87,0,
11959,18519,13,0,
11960,15429,38,0,
11960,16267,13,0,
11960,16256,12,0,
11960,14485,37,0,
11961,17458,50,0,
11961,16463,50,0,
11962,14622,46,0,
11962,17642,54,0,
11963,15278,84,0,
11963,15664,16,0,
11964,14980,75,0,
11964,18148,15,0,
11964,16176,10,0,
11965,16967,89,0,
11965,13996,11,0,
11966,17356,50,0,
11966,17060,17,0,
11966,13953,33,0,
11967,13715,48,0,
11967,17546,52,0,
11968,18719,45,0,
11968,15987,55,0,
11969,14566,6,0,
11969,18495,65,0,
11969,17941,29,0,
11970,18267,27,0,
11970,16437,68,0,
11970,14674,5,0,
11971,16435,33,0,
11971,13880,35,0,
11971,14320,32,0,
11972,15785,18,0,
11972,16638,43,0,
11972,15562,39,0,
11973,18092,7,0,
11973,18596,16,0,
11973,16490,17,0,
11973,13562,60,0,
11974,17340,49,0,
11974,14532,51,0,
11975,16070,70,0,
11975,13894,30,0,
11976,14370,73,0,
11976,15827,3,0,
11976,14546,24,0,
11977,18655,84,0,
11977,18246,16,0,
11978,16217,70,0,
11978,18232,28,0,
11978,17576,2,0,
11979,14943,46,0,
11979,15985,48,0,
11979,17017,6,0,
11980,16198,19,0,
11980,13718,24,0,
11980,17098,49,0,
11980,15745,3,0,
11980,18594,5,0,
11981,14499,61,0,
11981,15998,39,0,
11982,13944,99,0,
11982,18668,1,0,
11983,13924,91,0,
11983,13177,9,0,
11984,15849,41,0,
11984,17254,42,0,
11984,16927,17,0,
11985,15839,15,0,
11985,17456,25,0,
11985,18155,60,0,
11986,16896,78,0,
11986,17027,22,0,
11987,16400,52,0,
11987,15539,3,0,
11987,13766,45,0,
11988,16836,2,0,
11988,18150,28,0,
11988,17618,18,0,
11988,17801,16,0,
11988,17201,36,0,
11989,13631,43,0,
11989,15053,57,0,
11990,18350,96,0,
11990,13898,4,0,
11991,15975,66,0,
11991,17021,34,0,
11992,13695,21,0,
11992,13972,79,0,
11993,15635,35,0,
11993,13466,65,0,
11994,15565,20,0,
11994,13388,65,0,
11994,14232,15,0,
11995,17946,52,0,
11995,15028,48,0,
11996,13630,25,0,
11996,16211,45,0,
11996,13548,30,0,
11997,14480,19,0,
11997,14922,12,0,
11997,13230,52,0,
11997,17601,3,0,
11997,17168,14,0,
11998,15585,97,0,
11998,15823,3,0,
11999,16559,69,0,
11999,14870,26,0,
11999,17763,5,0,
12000,14425,10,0,
12000,14535,78,0,
12000,13766,12,0,
12001,16375,63,0,
12001,15039,37,0,
12002,14955,4,0,
12002,15658,82,0,
12002,17730,14,0,
12003,17150,80,0,
12003,16483,18,0,
12003,18714,2,0,
12004,17569,64,0,
12004,15996,36,0,
12005,14628,62,0,
12005,14881,18,0,
12005,13900,20,0,
12006,13302,3,0,
12006,14953,91,0,
12006,15206,6,0,
12007,15851,6,0,
12007,16796,52,0,
12007,18547,42,0,
12008,15684,63,0,
12008,17887,37,0,
12009,16185,37,0,
12009,15924,63,0,
12010,13789,81,0,
12010,13924,19,0,
12011,15533,12,0,
12011,16542,40,0,
12011,13437,22,0,
12011,17836,26,0,
12012,14737,24,0,
12012,17492,76,0,
12013,13346,55,0,
12013,17050,45,0,
12014,18239,64,0,
12014,18541,36,0,
12015,16412,99,0,
12015,17350,1,0,
12016,14374,20,0,
12016,14341,1,0,
12016,14621,79,0,
12017,18319,75,0,
12017,16429,25,0,
12018,17881,98,0,
12018,14270,2,0,
12019,18634,58,0,
12019,15164,42,0,
12020,14362,61,0,
12020,18710,39,0,
12021,15521,33,0,
12021,13851,34,0,
12021,14285,33,0,
12022,14173,34,0,
12022,16583,42,0,
12022,16971,24,0,
12023,18132,90,0,
12023,17015,10,0,
12024,16694,84,0,
12024,16265,16,0,
12025,14455,53,0,
12025,17213,22,0,
12025,14974,25,0,
12026,15794,25,0,
12026,16905,61,0,
12026,14264,14,0,
12027,16413,21,0,
12027,13167,79,0,
12028,17178,16,0,
12028,18488,84,0,
12029,15069,18,0,
12029,18471,35,0,
12029,16075,5,0,
12029,17475,42,0,
12030,13290,55,0,
12030,13702,45,0,
12031,15577,90,0,
12031,13777,10,0,
12032,15244,24,0,
12032,15615,18,0,
12032,16301,58,0,
12033,17468,80,0,
12033,15358,20,0,
12034,15917,21,0,
12034,15818,15,0,
12034,13148,64,0,
12035,16417,77,0,
12035,16680,20,0,
12035,17651,3,0,
12036,13859,80,0,
12036,16220,20,0,
12037,15337,89,0,
12037,16386,11,0,
12038,15361,39,0,
12038,18627,61,0,
12039,14224,69,0,
12039,15312,31,0,
12040,16614,47,0,
12040,15512,40,0,
12040,13939,13,0,
12041,18113,10,0,
12041,13191,37,0,
12041,14647,53,0,
12042,14371,74,0,
12042,17491,26,0,
12043,17793,69,0,
12043,14270,8,0,
12043,14351,23,0,
12044,14157,89,0,
12044,17224,11,0,
12045,14619,64,0,
12045,15544,8,0,
12045,16181,28,0,
12046,15559,39,0,
12046,15354,61,0,
12047,15209,46,0,
12047,14332,25,0,
12047,14275,29,0,
12048,14650,21,0,
12048,13853,79,0,
12049,14310,15,0,
12049,18742,9,0,
12049,13595,63,0,
12049,17063,13,0,
12050,17195,58,0,
12050,17795,30,0,
12050,16986,12,0,
12051,14699,74,0,
12051,17493,26,0,
12052,18662,44,0,
12052,14382,56,0,
12053,13329,24,0,
12053,16601,50,0,
12053,16825,24,0,
12053,18622,2,0,
12054,13201,53,0,
12054,14602,47,0,
12055,16889,69,0,
12055,15377,31,0,
12056,16448,64,0,
12056,15434,36,0,
12057,16298,17,0,
12057,17632,83,0,
12058,14883,20,0,
12058,14677,2,0,
12058,13953,39,0,
12058,13511,5,0,
12058,17320,34,0,
12059,15996,27,0,
12059,18584,73,0,
12060,13696,28,0,
12060,14997,70,0,
12060,18056,2,0,
12061,16162,78,0,
12061,17649,22,0,
12062,18335,13,0,
12062,15933,27,0,
12062,16921,42,0,
12062,14015,2,0,
12062,18011,15,0,
12062,17346,1,0,
12063,16972,66,0,
12063,16823,34,0,
12064,16824,62,0,
12064,17747,24,0,
12064,16253,14,0,
12065,14306,99,0,
12065,18519,1,0,
12066,17469,9,0,
12066,16763,86,0,
12066,14638,5,0,
12067,17719,23,0,
12067,13374,74,0,
12067,18612,3,0,
12068,14702,74,0,
12068,16705,26,0,
12069,17640,77,0,
12069,13654,23,0,
12070,13580,13,0,
12070,15313,37,0,
12070,17428,50,0,
12071,13376,57,0,
12071,13912,28,0,
12071,13775,6,0,
12071,17781,9,0,
12072,15215,100,0,
12073,14940,48,0,
12073,14893,52,0,
12074,14589,29,0,
12074,14082,60,0,
12074,18087,11,0,
12075,14004,30,0,
12075,15503,70,0,
12076,17550,90,0,
12076,13773,10,0,
12077,14277,76,0,
12077,14601,24,0,
12078,17397,89,0,
12078,16355,11,0,
12079,17125,79,0,
12079,15897,21,0,
12080,15645,69,0,
12080,18463,31,0,
12081,14495,30,0,
12081,15205,70,0,
12082,13134,64,0,
12082,17822,36,0,
12083,17659,53,0,
12083,15782,2,0,
12083,17894,45,0,
12084,16957,6,0,
12084,17717,23,0,
12084,13266,27,0,
12084,15109,44,0,
12085,15794,38,0,
12085,15966,62,0,
12086,15060,55,0,
12086,14833,29,0,
12086,14724,16,0,
12087,18000,6,0,
12087,13825,88,0,
12087,13604,6,0,
12088,13638,9,0,
12088,16999,63,0,
12088,14662,28,0,
12089,15647,9,0,
12089,17417,57,0,
12089,15677,34,0,
12090,13645,42,0,
12090,17119,37,0,
12090,15662,21,0,
12091,13518,29,0,
12091,18630,71,0,
12092,16744,60,0,
12092,17097,29,0,
12092,16945,11,0,
12093,14210,75,0,
12093,17056,16,0,
12093,14401,9,0,
12094,16842,91,0,
12094,16432,9,0,
12095,18294,97,0,
12095,15607,3,0,
12096,15559,71,0,
12096,16716,29,0,
12097,18359,63,0,
12097,13224,23,0,
12097,18689,1,0,
12097,14462,2,0,
12097,14480,11,0,
12098,17959,57,0,
12098,13201,9,0,
12098,14936,16,0,
12098,13991,18,0,
12099,15470,84,0,
12099,16799,6,0,
12099,14456,10,0,
12100,15191,43,0,
12100,14630,29,0,
12100,15173,28,0,
12101,16004,98,0,
12101,16528,2,0,
12102,14091,68,0,
12102,18104,1,0,
12102,15375,31,0,
12103,17344,31,0,
12103,14421,69,0,
12104,16191,10,0,
12104,17617,62,0,
12104,16427,28,0,
12105,14489,77,0,
12105,17513,23,0,
12106,14538,63,0,
12106,15032,12,0,
12106,17245,25,0,
12107,14267,57,0,
12107,15137,43,0,
12108,15932,29,0,
12108,16353,36,0,
12108,13654,35,0,
12109,16452,4,0,
12109,16495,95,0,
12109,17437,1,0,
12110,14122,98,0,
12110,15234,2,0,
12111,13481,7,0,
12111,15535,26,0,
12111,13214,53,0,
