id,codice_transazione,importo,emittente,beneficiario,banca,data
6448,13685,644771.67,17285,20017,65,2011-06-10
6449,11498,764939.41,16302,7014,37,2005-07-04
6450,862564,213397.0,19469,13665,14,2006-12-26
6451,626679,664992.97,24571,11569,15,2011-02-25
6452,946006,101236.25,9183,8536,7,2007-01-25
6453,359967,691122.39,18713,17187,98,2014-09-06
6454,685408,343397.44,3876,22821,11,2011-05-27
6455,66055,70655.04,7680,18896,76,2013-05-09
6456,800548,174040.72,14961,7591,43,2009-02-06
6457,396758,901625.55,3029,13050,93,2021-10-24
6458,311296,108443.89,4822,10238,21,2014-02-09
6459,195074,312675.67,24682,4621,49,2018-07-02
6460,64674,835462.26,23822,15648,55,2020-01-17
6461,318933,518235.47,11784,1138,106,2000-01-06
6462,728762,842635.01,23822,23886,28,2006-08-17
6463,917928,395174.14,15826,13092,46,2004-10-25
6464,68005,208557.16,21108,24329,75,2012-12-16
6465,650856,348299.0,10041,8703,111,2012-08-31
6466,939637,430079.28,2828,13219,84,2021-01-01
6467,660529,511950.46,6019,19103,71,2008-06-27
6468,598560,383681.23,6598,10397,66,2000-03-27
6469,647604,537720.48,10129,13317,28,2017-12-17
6470,560702,135599.75,4794,21492,48,2005-08-26
6471,596222,273123.06,16658,2047,40,2009-08-14
6472,105803,181129.49,1542,20422,73,2018-12-22
6473,884945,124030.86,21440,18288,31,2012-06-20
6474,430825,385443.7,7513,18184,117,2013-02-25
6475,110877,476127.32,19387,8875,54,2012-10-05
6476,334014,827258.88,9753,14024,98,2004-11-04
6477,784083,691152.01,19907,18674,16,2004-08-21
6478,544585,69176.39,6203,15879,34,2002-05-02
6479,120604,66844.58,208,5657,82,2010-08-07
6480,714233,48608.03,13447,22702,95,2013-08-05
6481,390490,57527.63,21512,20273,93,2014-07-19
6482,928565,68434.65,3295,13301,38,2016-10-15
6483,14266,154305.95,11388,8974,2,2017-04-30
6484,492072,648878.97,21287,13849,7,2001-06-25
6485,46981,80408.53,2009,24451,32,2002-07-06
6486,121310,596857.89,15628,17834,99,2018-09-18
6487,753449,59289.93,23803,21329,19,2022-03-08
6488,629902,388564.74,202,1856,92,2009-12-28
6489,67684,62580.93,21756,4095,114,2003-10-20
6490,942694,443709.21,11422,14883,21,2009-08-06
6491,924197,130215.83,13106,6860,83,2005-02-21
6492,506753,953915.96,13761,17550,79,2002-04-16
6493,32507,408824.22,19261,7800,81,2008-01-13
6494,376495,856892.03,10519,16384,14,2008-05-14
6495,466678,323701.35,12423,6036,86,2012-06-21
6496,398624,789479.83,2741,17041,48,2022-01-21
6497,517965,52918.5,18525,21246,40,2008-06-01
6498,905915,556188.82,2565,888,79,2013-11-08
6499,824706,652568.76,23102,3749,96,2009-08-07
6500,617773,922244.85,24150,6747,24,2003-05-07
6501,464108,808742.27,17401,18452,82,2006-10-20
6502,146171,121682.12,4765,16186,22,2016-07-16
6503,208362,204869.42,12022,11902,116,2009-11-12
6504,831915,24518.56,21525,24584,5,2002-08-28
6505,345240,446423.19,2063,19750,110,2020-11-19
6506,958695,714478.65,1672,5533,95,2003-08-25
6507,444235,550377.41,16990,8563,31,2019-11-28
6508,289303,102716.37,5798,24334,6,2005-09-12
6509,765447,31095.25,19567,21119,71,2009-07-31
6510,677049,829964.94,15354,7843,105,2011-01-14
6511,620084,555709.12,14189,23607,42,2016-01-03
6512,253366,717724.2,14873,6695,76,2020-07-31
6513,149932,501173.75,21947,12634,109,2008-01-11
6514,502285,175560.03,3055,14180,90,2021-11-09
6515,370081,219496.06,113,10131,95,2005-12-17
6516,301270,942198.2,9184,12706,5,2016-07-28
6517,237560,64473.44,24431,21958,3,2008-07-27
6518,751064,850943.01,5424,2898,71,2019-02-03
6519,430373,223853.34,14113,13420,71,2009-09-08
6520,2670,675887.89,7356,2537,55,2016-02-29
6521,345449,927958.71,20929,18505,100,2010-11-10
6522,686608,218281.97,7410,21771,66,2019-06-14
6523,195384,728550.72,12497,9561,16,2007-09-23
6524,237748,286999.74,7069,10272,114,2013-11-08
6525,601753,741125.05,24379,2538,0,2018-05-02
6526,684611,312517.35,22465,8105,72,2015-03-19
6527,543964,708106.62,22941,22744,60,2013-10-17
6528,622141,80952.84,6246,15790,94,2015-05-26
6529,953475,155127.47,24239,12371,114,2014-02-25
6530,420713,241183.03,976,16233,101,2004-09-10
6531,876066,652414.44,9442,19867,54,2008-11-13
6532,421661,39486.31,19980,1753,82,2022-01-08
6533,835098,550321.27,1026,18829,94,2012-10-23
6534,747917,316031.81,12864,17887,93,2013-09-26
6535,393810,885293.24,10179,9660,111,2011-07-08
6536,220879,14451.16,244,10417,42,2021-09-13
6537,961216,48018.64,1142,10452,89,2017-10-02
6538,71903,223913.52,8315,13016,77,2003-08-05
6539,845277,422913.08,3950,22436,115,2018-12-09
6540,871991,732720.92,24992,21931,13,2000-09-25
6541,324340,906241.07,6579,21664,63,2020-09-13
6542,537353,866708.41,4268,23890,25,2011-03-13
6543,727833,179730.09,5418,13658,91,2021-06-09
6544,829669,162785.51,3867,14257,31,2009-09-30
6545,811276,302740.7,17557,12374,26,2013-04-19
6546,803317,174448.89,18105,16712,112,2010-03-05
6547,565393,404545.89,21271,18030,14,2016-02-29
6548,817105,496724.81,8896,18009,102,2000-07-25
6549,757764,543037.69,11419,11119,28,2019-07-20
6550,454165,263250.83,14777,11042,95,2022-05-21
6551,465493,229744.42,1180,17824,2,2015-08-13
6552,213028,393780.12,6939,22360,27,2012-08-24
6553,630157,338228.95,5067,17301,36,2009-07-20
6554,5709,690097.91,20496,22231,102,2004-01-23
6555,24790,506862.22,15513,9194,13,2009-10-26
6556,584098,760795.54,24736,11952,29,2005-04-10
6557,485906,808249.32,9233,6301,114,2008-02-24
6558,902430,937966.92,3262,2616,47,2013-09-25
6559,22362,82661.73,18305,12324,69,2007-12-17
6560,759950,17582.84,22914,4010,112,2007-07-25
6561,612066,688139.49,9850,10711,99,2013-05-28
6562,677747,652688.53,3094,24362,97,2006-01-14
6563,665146,94850.35,1492,14605,89,2003-07-01
6564,959444,29566.69,18784,16810,27,2018-09-02
6565,160526,432843.72,8104,24133,11,2019-10-24
6566,233818,719319.18,19066,1754,5,2018-02-11
6567,179236,89241.31,8708,16387,51,2008-11-06
6568,597347,218685.63,12273,4303,51,2017-06-20
6569,259062,5884.15,2610,20336,114,2020-09-15
6570,183801,108026.6,10577,23863,77,2010-02-14
6571,489754,378000.19,17591,1320,74,2010-01-05
6572,694946,45701.2,18298,2943,110,2022-01-18
6573,888789,46161.86,23472,9806,52,2022-03-09
6574,547570,259868.97,18927,14647,7,2016-11-25
6575,784692,5896.32,2086,4677,11,2012-11-18
6576,909916,567727.09,24878,4288,8,2020-04-10
6577,972403,641692.53,3699,23170,8,2020-06-15
6578,860385,937771.16,10763,2120,108,2018-07-19
6579,106888,371691.84,18516,19600,31,2008-01-31
6580,582169,744378.55,22249,16166,85,2001-02-24
6581,354976,162920.23,4513,3456,91,2001-11-22
6582,724470,510712.44,7590,7877,29,2016-01-11
6583,850442,754204.6,2217,598,32,2005-09-01
6584,541369,448507.02,13754,8009,85,2005-05-14
6585,769341,566200.72,8361,14402,63,2005-03-15
6586,815989,407209.92,1087,22988,56,2014-05-16
6587,216856,204206.47,24850,21346,43,2002-05-08
6588,545412,673405.06,22038,1468,40,2006-11-19
6589,249600,275756.65,4116,2692,42,2019-09-12
6590,855206,156235.05,4288,9225,100,2021-02-05
6591,847295,507820.82,19264,11392,82,2013-03-26
6592,688743,802026.59,15002,6710,46,2010-02-22
6593,553254,723431.91,20205,11590,41,2015-03-08
6594,217210,666309.25,7256,1920,76,2009-06-24
6595,577349,190010.55,4949,20189,14,2022-02-10
6596,170167,733768.97,17476,22725,6,2015-09-06
6597,124019,581495.13,12226,7035,15,2021-05-15
6598,816949,17848.54,21070,15552,93,2010-07-02
6599,349640,186681.59,2096,1117,98,2002-07-06
6600,421411,179905.56,11796,15476,114,2022-05-26
6601,621933,522193.04,15830,9924,38,2000-02-22
6602,316535,265174.33,21955,7909,117,2002-09-25
6603,595189,935330.33,10480,22940,72,2001-09-06
6604,860908,326216.87,10045,23138,101,2018-01-05
6605,961819,292633.47,4999,24599,86,2016-04-13
6606,486792,740279.11,12806,11788,12,2017-07-07
6607,279006,248319.83,20914,5624,55,2017-03-18
6608,115422,995849.3,15757,7311,6,2001-11-17
6609,99275,595600.51,18217,14461,0,2005-10-28
6610,778985,859298.15,15443,11633,54,2004-06-17
6611,162357,674402.45,3165,5616,53,2007-10-26
6612,989052,562023.82,846,7837,86,2020-06-20
6613,311129,88983.16,18294,16402,114,2018-06-23
6614,492435,560403.57,23742,3851,13,2002-05-27
6615,107752,750502.0,11706,682,112,2001-06-11
6616,383222,651618.03,10323,15736,102,2011-09-22
6617,2527,222118.8,24062,19597,63,2013-04-10
6618,215347,243282.93,15573,24992,97,2007-12-27
6619,522505,508421.54,4197,16087,47,2008-11-04
6620,685685,813712.69,19746,16347,99,2016-09-07
6621,645296,532578.3,22995,16082,56,2016-07-05
6622,82780,528069.71,22125,8293,71,2017-10-24
6623,46274,326741.54,6712,12276,72,2003-01-06
6624,772337,876401.84,320,20833,92,2002-01-14
6625,646114,82465.87,1126,17079,6,2018-04-14
6626,41162,875308.25,2051,16876,72,2016-05-20
6627,604226,614244.65,5924,22973,41,2015-02-01
6628,40721,836465.4,12923,15338,88,2002-12-21
6629,19655,938161.76,11622,24733,62,2012-02-18
6630,153949,771328.16,23520,4241,27,2021-06-22
6631,383480,19669.21,8201,23919,27,2006-07-22
6632,971713,951188.52,6460,6972,8,2002-12-24
6633,142138,141567.65,14993,7245,14,2009-02-09
6634,757494,240108.37,13430,4345,44,2022-02-07
6635,182146,93594.94,14839,17014,28,2016-04-05
6636,220200,364826.26,16945,511,24,2000-07-30
6637,72798,369239.96,23448,4138,0,2012-01-02
6638,924534,433801.45,6708,9494,75,2004-02-16
6639,145609,929808.11,18662,20372,64,2006-10-04
6640,752796,532430.33,6495,4081,12,2004-07-29
6641,592284,328327.81,18789,20068,56,2005-10-18
6642,790445,839901.5,10950,18212,6,2016-08-24
6643,758293,233925.16,15703,22873,16,2018-03-16
6644,279174,648735.54,11881,21547,109,2009-02-24
6645,933177,519059.05,7670,19015,50,2013-10-03
6646,344963,14724.22,7710,17088,115,2010-09-25
6647,518607,469673.09,12395,9235,42,2010-09-11
6648,784628,790966.16,19237,9272,93,2020-10-05
6649,436443,553002.27,10179,6812,42,2019-08-02
6650,420875,499650.93,4913,5418,38,2021-10-20
6651,129797,764777.86,11753,14732,1,2021-05-02
6652,115940,941435.47,17721,7600,57,2003-05-18
6653,74719,17625.62,24800,8925,38,2013-07-31
6654,152457,543773.85,4569,9628,42,2005-03-29
6655,203566,99928.41,8464,16107,41,2006-12-11
6656,142704,850657.38,3802,21967,81,2017-11-20
6657,571843,739181.67,10053,2635,113,2001-03-30
6658,76206,656124.92,6700,9079,38,2000-02-05
6659,556290,353349.03,16668,21464,38,2021-06-24
6660,509057,949960.44,19492,8587,33,2013-03-17
6661,357458,107312.97,20815,3977,16,2005-04-02
6662,107610,601219.53,20758,15211,116,2016-04-13
6663,501610,73331.09,8181,12366,111,2018-04-02
6664,35976,709254.16,1489,5404,95,2015-02-23
6665,217398,315468.36,9763,17144,73,2001-12-26
6666,335511,417656.08,7240,14973,102,2020-03-21
6667,351724,341859.95,2880,5418,13,2008-03-01
6668,92877,811899.95,5843,6891,111,2015-10-17
6669,876246,366852.8,24614,3018,36,2022-04-07
6670,919270,529825.61,15985,17160,87,2016-02-06
6671,308438,639166.5,15988,20765,101,2018-02-16
6672,32892,425689.91,1776,532,81,2005-03-24
6673,281465,155272.18,14540,19513,12,2013-03-24
6674,368170,862100.28,24584,20016,12,2004-06-19
6675,81574,762274.96,12784,11251,45,2003-01-31
6676,939680,784155.26,17096,11096,114,2007-07-20
6677,703248,544462.16,4898,18138,92,2009-07-28
6678,615460,145568.81,24228,22277,80,2009-05-20
6679,559433,923553.88,8722,15359,53,2002-07-23
6680,968498,854403.87,1289,17479,80,2004-12-10
6681,625886,21492.15,9602,23760,6,2019-10-03
6682,837116,654348.64,4153,24662,37,2006-06-07
6683,421163,236219.93,23688,6688,13,2007-04-29
6684,415874,838208.03,17326,24578,33,2022-04-04
6685,142415,495884.99,13795,5739,33,2003-02-23
6686,650146,139209.83,595,8808,3,2002-02-24
6687,506097,933253.65,22767,3289,66,2017-04-06
6688,711364,116609.7,1122,22309,8,2015-08-19
6689,799221,424705.79,7141,18959,115,2016-11-08
6690,92315,98320.83,2745,13222,111,2003-12-06
6691,858878,577289.6,18082,2489,20,2014-05-06
6692,973851,213665.46,18109,5791,37,2011-02-09
6693,716215,218284.72,2680,23663,60,2015-04-22
6694,638414,114731.26,12897,10438,100,2014-07-07
6695,573359,2941.61,21068,18288,56,2012-11-05
6696,752104,707606.66,20988,3347,6,2015-12-04
6697,806516,895169.81,10251,15925,100,2008-04-27
6698,370070,474435.58,13037,12467,6,2002-02-20
6699,169055,210143.5,16654,20542,88,2020-10-06
6700,96733,924701.77,16220,17398,66,2007-02-04
6701,851156,350847.3,1432,4131,34,2006-05-07
6702,305763,323839.84,19648,8556,14,2008-11-24
6703,953523,322441.74,16026,5849,84,2017-04-07
6704,580489,364290.91,23827,21405,31,2007-03-12
6705,201822,689979.45,15733,24081,26,2006-10-07
6706,291399,168369.75,2627,12408,88,2020-03-22
6707,80036,44370.36,18024,20318,24,2018-09-29
6708,282831,770304.38,5394,23818,110,2011-07-07
6709,61026,91419.93,1502,22790,67,2008-03-14
6710,443044,475980.56,23618,16428,107,2015-11-26
6711,803162,423869.58,10670,19360,29,2010-04-13
6712,862629,77014.49,19538,9368,53,2011-09-20
6713,280404,124195.02,18651,3016,90,2000-07-29
6714,835126,290299.44,6582,1870,84,2009-10-10
6715,370837,36115.81,24361,21785,74,2013-11-12
6716,132968,12083.12,7805,1718,32,2002-06-20
6717,891380,11086.98,13755,6642,60,2013-05-24
6718,736550,786713.39,4597,22410,35,2011-02-14
6719,775068,574838.35,8038,9827,28,2006-09-27
6720,739122,55725.16,5601,15757,77,2010-05-17
6721,847638,63603.93,21233,15884,96,2009-11-02
6722,424083,142512.2,8259,22348,101,2002-05-20
6723,129977,19566.35,15770,13537,19,2021-12-17
6724,592714,550500.32,10840,15750,56,2004-08-18
6725,840702,709280.57,3533,9968,39,2008-02-05
6726,935258,138066.49,12101,11346,82,2004-04-05
6727,758292,148768.84,16365,3323,73,2019-10-23
6728,142443,84869.07,24424,113,55,2008-06-05
6729,293488,685092.17,49,22189,30,2005-09-11
6730,876401,523996.94,5407,18332,29,2007-10-14
6731,572879,167329.86,18089,23827,103,2004-02-01
6732,349003,324482.05,8104,2527,6,2006-11-13
6733,127438,864763.26,4235,5961,44,2005-01-24
6734,770364,142350.49,11479,16306,34,2019-01-22
6735,101956,280915.94,11036,12023,42,2007-10-09
6736,865176,427597.65,17103,10014,52,2009-07-14
6737,510488,698669.82,5141,10877,41,2017-12-08
6738,193834,417870.26,16566,261,84,2013-02-23
6739,673512,665509.92,3819,4191,56,2019-05-12
6740,735623,70284.98,14770,5122,48,2011-03-26
6741,698469,380896.51,17086,2616,22,2019-09-28
6742,981202,897275.4,5507,7903,89,2017-02-27
6743,611752,913615.48,19137,12594,89,2008-02-15
6744,818923,634700.33,16335,19291,52,2020-06-18
6745,507748,214591.04,4556,7779,77,2010-03-30
6746,726170,495443.85,7315,9897,78,2008-02-01
6747,818006,559265.79,7931,24000,49,2001-08-30
6748,781473,88790.23,1232,5398,41,2019-10-01
6749,138645,526067.3,8220,20614,73,2006-11-08
6750,950624,893374.04,6557,13278,108,2002-01-09
6751,956373,613805.89,7679,7496,79,2009-10-10
6752,480591,634512.82,6033,12619,79,2000-07-19
6753,655682,993722.65,14230,1494,7,2014-09-27
6754,619175,944512.53,15638,22490,77,2019-02-18
6755,225610,933536.5,18029,11854,65,2003-01-20
6756,210933,11644.42,12216,13003,90,2011-06-05
6757,704005,219410.54,21239,5076,108,2020-11-04
6758,351081,438843.54,4832,7344,78,2011-12-18
6759,277694,370665.79,6614,19923,116,2008-05-03
6760,114967,933100.89,23854,21858,118,2020-11-26
6761,873833,139851.71,15908,17951,103,2008-11-22
6762,409755,771129.64,13670,10778,37,2001-06-12
6763,201984,404611.93,17910,14834,70,2013-01-22
6764,143580,910812.0,20668,6589,112,2011-10-11
6765,84466,553679.92,20142,16923,4,2018-05-31
6766,23684,576795.17,21790,6449,118,2017-01-30
6767,456332,759135.91,7298,9754,60,2003-08-26
6768,454161,954516.15,6037,10905,110,2012-05-28
6769,149006,703933.6,15520,19926,109,2021-09-20
6770,158102,868294.46,1245,8463,9,2010-07-12
6771,6974,991263.54,23046,7720,10,2005-12-15
6772,861447,29430.38,8263,20246,42,2019-09-07
6773,830305,34375.86,10618,16307,109,2015-03-01
6774,310296,186076.6,17235,4789,42,2003-08-16
6775,613050,538065.49,8739,9596,15,2010-01-06
6776,241978,794245.71,23187,19596,83,2012-10-05
6777,45964,895167.35,20648,14622,78,2002-12-18
6778,53899,18760.91,15431,15581,95,2020-10-29
6779,214314,223277.51,2155,3516,41,2016-04-07
6780,564010,865131.22,18486,4084,48,2008-10-13
6781,501957,349316.54,2330,19046,88,2014-02-20
6782,96733,224394.0,9177,15060,4,2007-09-05
6783,460481,921827.28,13717,15350,33,2005-03-17
6784,524527,752492.2,18588,14029,97,2007-10-31
6785,236135,132873.08,24208,4779,42,2008-10-22
6786,921986,359983.58,4968,24546,63,2000-02-25
6787,48285,967854.6,24920,11758,38,2006-03-10
6788,827346,378677.59,24796,23721,101,2001-01-18
6789,481287,240076.96,9698,12545,15,2013-11-17
6790,543256,297778.82,3306,1162,7,2002-07-28
6791,901923,645993.06,1950,10619,40,2013-08-28
6792,850233,543820.74,22348,23815,116,2014-03-10
6793,571308,805862.49,17650,14407,23,2012-07-31
6794,205197,835231.97,18122,11673,87,2004-08-28
6795,394601,282792.49,12300,3028,93,2003-11-04
6796,98850,638594.64,20896,9673,76,2001-05-29
6797,854544,892367.27,9374,18351,46,2010-12-29
6798,729130,300689.12,19029,23538,59,2015-12-12
6799,174130,665854.97,18738,1916,106,2012-12-28
6800,560732,897212.22,6611,22530,7,2002-05-29
6801,789452,513854.13,13264,23021,28,2003-02-20
6802,732115,733623.4,9605,18321,30,2009-11-27
6803,816380,133052.9,21904,7219,90,2019-07-29
6804,893066,327670.39,1192,15715,35,2014-10-27
6805,110756,881911.68,9304,7048,109,2015-03-12
6806,838881,128660.78,9733,170,54,2014-08-31
6807,569581,789204.41,17720,3422,55,2012-06-06
6808,592169,296040.98,5862,22977,52,2002-09-24
6809,509731,651599.17,11117,23411,0,2011-07-15
6810,128492,239417.79,692,18237,17,2011-04-30
6811,779408,983987.26,7481,11877,3,2015-12-14
6812,627273,403152.64,8073,13427,4,2002-12-25
6813,448357,931049.25,9293,12532,8,2000-11-13
6814,595229,801712.59,4308,13093,103,2021-07-01
6815,15914,273418.97,14683,13573,1,2008-09-22
6816,448021,494242.06,9958,14726,118,2002-06-27
6817,250017,478579.38,10526,19547,88,2009-07-17
6818,189168,141665.04,10460,12750,102,2001-03-21
6819,832317,56308.41,17720,15066,76,2000-09-06
6820,284586,335706.57,8190,158,6,2006-04-03
6821,199728,798572.85,18566,21050,84,2015-01-10
6822,953323,608518.64,12947,20387,68,2005-12-15
6823,643564,296069.2,5535,14978,12,2002-06-28
6824,842964,892874.94,6183,13787,7,2021-03-13
6825,761060,608845.24,5548,17280,105,2012-10-08
6826,167307,958206.58,18994,16032,86,2012-04-23
6827,189311,870174.37,789,1162,99,2003-08-14
6828,309321,667462.44,5475,22025,94,2021-08-26
6829,926879,154572.01,18486,1658,64,2008-09-12
6830,586930,80531.37,17722,6342,17,2007-07-12
6831,55822,860415.32,24347,14508,25,2018-11-21
6832,370572,823162.32,22646,5351,107,2019-07-05
6833,208242,16331.84,24492,21861,0,2012-07-01
6834,806191,994044.96,5297,23739,92,2015-06-28
6835,209315,484023.93,14575,10970,23,2020-10-11
6836,156622,674288.06,9547,21630,74,2021-01-24
6837,464813,278119.78,14145,11249,95,2010-03-27
6838,89221,251987.33,3651,11088,5,2018-06-27
6839,456804,496701.89,15234,4937,47,2004-05-08
6840,310056,836218.24,11649,7123,112,2011-12-06
6841,561588,369173.02,5271,3657,94,2001-09-08
6842,922836,76606.17,23659,15602,8,2015-01-01
6843,57044,640126.77,19827,21960,29,2019-01-27
6844,89247,703185.59,19004,19329,76,2017-09-11
6845,253620,812906.88,21017,5618,84,2017-02-02
6846,356710,107956.24,4466,13316,75,2016-06-19
6847,871851,819889.59,14815,18827,20,2010-12-08
6848,91296,477643.04,5727,20499,4,2004-05-12
6849,287690,181281.79,7272,4807,22,2006-07-11
6850,311646,330502.27,18694,16593,86,2004-01-11
6851,334721,194405.18,4589,22951,101,2007-06-11
6852,535301,720446.86,404,6009,71,2019-05-04
6853,720504,242920.2,20852,23253,35,2000-03-09
6854,989162,110330.83,2180,23594,30,2001-08-27
6855,748215,57000.74,20607,12463,83,2000-01-14
6856,867621,690590.52,19382,17039,59,2005-08-14
6857,603390,12817.95,6662,17734,29,2014-04-11
6858,254263,941302.41,21429,24269,61,2004-09-03
6859,746191,278374.96,23581,12377,98,2002-01-27
6860,482306,769638.66,6754,19305,80,2008-08-29
6861,418408,38358.6,17822,12053,38,2009-05-23
6862,790620,460176.49,4804,16950,119,2015-07-19
6863,915268,882554.26,14481,18325,77,2019-05-08
6864,477510,154556.91,6215,1210,106,2020-05-13
6865,554888,965419.45,4058,18023,109,2015-07-24
6866,471229,917064.79,11101,20243,76,2015-07-08
6867,317039,519591.63,6347,7033,31,2020-08-29
6868,13925,73673.27,6923,15991,90,2015-03-29
6869,803722,540695.74,16331,5810,49,2009-06-20
6870,907736,670525.19,15994,3936,99,2007-03-25
6871,909680,332308.83,24250,3079,95,2008-10-01
6872,904616,770677.29,8155,15245,115,2000-11-19
6873,715805,88237.92,12210,14237,0,2009-04-30
6874,53783,115815.99,18965,20052,56,2014-04-16
6875,460676,785811.21,5815,11553,73,2017-02-19
6876,354150,865246.39,11769,11144,7,2020-09-08
6877,699948,280842.65,19739,21709,28,2010-09-12
6878,305340,189111.95,14210,6551,67,2013-07-01
6879,59058,398031.9,11334,10857,99,2009-03-29
6880,165535,302860.08,3889,7949,6,2007-02-22
6881,267082,383162.4,19807,7676,86,2006-05-31
6882,331490,111993.98,10004,9093,94,2012-09-08
6883,346351,466031.05,15373,23082,105,2005-06-08
6884,594127,500385.43,420,3519,10,2013-09-27
6885,867470,63437.87,13117,24318,0,2000-01-11
6886,40033,576374.33,24117,8851,45,2015-08-17
6887,913970,949598.74,4467,1536,38,2001-07-15
6888,863347,927325.36,4229,21106,58,2008-01-12
6889,242130,421050.56,14298,2087,83,2022-04-15
6890,359452,348077.49,22350,4637,94,2018-04-22
6891,571313,848696.52,24385,11612,26,2000-11-09
6892,203472,245101.07,9041,24714,67,2009-09-19
6893,205304,201537.27,24247,2409,109,2021-08-21
6894,938830,708860.78,22027,12749,48,2013-06-28
6895,7688,584548.88,12671,2950,13,2003-05-27
6896,993195,265617.43,16726,18698,117,2006-12-10
6897,990356,623266.02,14439,1548,59,2021-05-21
6898,620004,954693.18,19478,6841,99,2013-09-17
6899,735506,438123.87,21885,21695,5,2006-08-23
6900,516960,318510.05,12748,18545,1,2018-07-28
6901,846863,552079.07,20534,22922,16,2020-10-03
6902,935366,781608.94,20,1614,35,2014-04-04
6903,974159,112600.29,20054,22102,114,2013-05-19
6904,607667,669602.92,15247,9963,108,2020-08-07
6905,205346,272004.88,10250,22306,30,2006-11-23
6906,976155,551129.24,15194,17633,51,2000-07-12
6907,575194,429123.78,17372,944,59,2019-06-21
6908,624595,165933.04,24829,3331,76,2003-12-11
6909,313227,879749.65,8719,8875,28,2012-04-25
6910,320515,867127.69,13987,14352,73,2014-02-14
6911,28416,340678.32,7140,11420,5,2010-10-14
6912,100944,687119.09,9727,24323,64,2022-05-11
6913,502595,896896.94,22350,4094,9,2008-06-07
6914,873606,983040.94,5381,3822,68,2020-09-05
6915,621954,741001.93,22615,18278,46,2021-03-01
6916,326230,75095.7,22378,9838,40,2000-02-10
6917,778918,796995.48,23954,20657,19,2018-07-31
6918,563325,16109.28,16748,918,75,2019-08-15
6919,145510,100127.95,23332,11107,1,2019-05-29
6920,99104,383629.08,13314,19517,98,2006-10-18
6921,613496,162920.6,1698,12990,77,2011-12-22
6922,140286,901050.29,11521,171,62,2000-11-11
6923,423117,994579.73,13400,696,78,2003-10-18
6924,399239,652595.55,22171,3267,8,2016-04-21
6925,525621,276641.42,10297,2837,36,2001-09-25
6926,250369,94629.15,19233,13199,11,2009-11-09
6927,356153,16263.58,4635,9820,49,2015-12-15
6928,865314,580442.49,16442,12169,6,2021-08-16
6929,410838,839029.65,18318,9314,111,2021-09-02
6930,425724,119132.29,5288,20342,42,2009-09-02
6931,987511,340636.11,21815,10355,62,2000-04-23
6932,397534,582154.42,9,18972,106,2002-09-16
6933,609588,557032.42,19133,16298,22,2012-05-02
6934,65372,747428.01,3439,3936,30,2020-12-14
6935,323369,944965.89,6871,21282,3,2011-06-12
6936,200108,518402.05,1782,3115,78,2004-07-16
6937,592753,349198.28,13163,1825,24,2003-10-24
6938,149772,808391.01,7657,12959,2,2009-04-07
6939,443903,840526.37,9145,3463,32,2002-10-14
6940,463318,301549.2,16893,23565,104,2016-10-06
6941,654201,510353.71,15311,1173,109,2007-12-24
6942,623517,197698.22,22651,2823,97,2012-11-21
6943,522316,875128.09,1200,6903,39,2005-02-05
6944,71099,902305.81,17626,5156,95,2002-07-10
6945,474137,998637.71,22239,11885,2,2007-12-26
6946,46390,49347.87,17415,3558,1,2015-12-14
6947,210071,528284.04,19728,24421,30,2014-09-29
6948,605459,49491.6,5782,17763,50,2016-05-17
6949,608363,806729.22,20479,7327,119,2020-01-18
6950,324211,512812.09,24301,22282,16,2011-09-25
6951,743088,323239.62,21125,10759,46,2004-05-30
6952,195093,781992.56,22038,5239,50,2000-01-05
6953,528042,314295.75,9628,15268,66,2014-04-06
6954,732598,279830.95,5683,12452,84,2022-01-29
6955,502192,275078.25,24898,18908,114,2005-05-06
6956,877829,141765.14,18630,22397,55,2015-04-19
6957,959714,7479.23,24900,4204,42,2013-10-04
6958,835864,626602.31,3805,4579,74,2013-04-20
6959,297629,428587.43,18462,5834,115,2015-11-16
6960,498940,69334.28,9414,19479,77,2007-10-25
6961,21918,600669.98,15321,24908,117,2020-12-19
6962,981124,485726.54,14144,8437,117,2018-10-07
6963,123332,756199.95,2370,4423,82,2013-11-12
6964,769057,891614.48,15065,8172,30,2002-08-08
6965,775059,761848.46,704,24979,71,2007-06-14
6966,93611,883537.17,9022,17898,23,2010-09-16
6967,411903,134699.75,17870,12514,80,2001-04-14
6968,622117,368357.03,3126,17417,14,2006-06-24
6969,273348,138817.95,17636,9451,6,2000-06-03
6970,126406,114864.79,18760,7644,113,2020-11-16
6971,578763,530298.94,22718,15354,66,2016-12-19
6972,225059,660539.76,21550,8270,112,2017-11-19
6973,657988,800574.55,17464,10856,33,2011-03-13
6974,809984,902312.02,18986,4583,107,2006-06-10
6975,750863,842058.69,21954,13630,92,2000-01-10
6976,691774,922052.36,1149,14347,45,2008-12-01
6977,630140,855508.35,1450,10256,31,2017-09-24
6978,427732,385492.21,1914,13980,75,2018-05-10
6979,293550,855996.59,2085,7117,118,2013-05-12
6980,190331,86520.18,7611,24865,61,2012-04-28
6981,775022,319959.27,21354,9691,61,2004-02-11
6982,700429,48788.28,3529,20425,86,2021-06-06
6983,740472,796357.32,16487,10260,97,2017-06-06
6984,280165,530434.61,21415,16018,52,2004-02-07
6985,978504,322299.19,2103,16334,84,2001-01-18
