id,nome,data_fondazione,quotazioni,sede
6364,Todd-Baker,1985-07-31,"[{'azionista': 17854, 'quota': 85}, {'azionista': 14124, 'quota': 15}]",91
6365,Hale LLC,1969-12-14,"[{'azionista': 13284, 'quota': 58}, {'azionista': 18251, 'quota': 42}]",82
6366,Mendez-Christensen,1969-06-09,"[{'azionista': 14835, 'quota': 62}, {'azionista': 15493, 'quota': 38}]",93
6367,"Garcia, West and Hahn",1995-09-27,"[{'azionista': 13337, 'quota': 73}, {'azionista': 13466, 'quota': 25}, {'azionista': 18702, 'quota': 2}]",22
6368,Goodwin Inc,1977-07-15,"[{'azionista': 17331, 'quota': 96}, {'azionista': 14662, 'quota': 4}]",41
6369,Henson Inc,1978-12-21,"[{'azionista': 16007, 'quota': 32}, {'azionista': 18205, 'quota': 29}, {'azionista': 14193, 'quota': 9}, {'azionista': 17620, 'quota': 30}]",23
6370,Stanley and Sons,1992-09-03,"[{'azionista': 14763, 'quota': 86}, {'azionista': 16773, 'quota': 14}]",52
6371,"Tyler, Rogers and Sanchez",1962-07-12,"[{'azionista': 14463, 'quota': 64}, {'azionista': 13900, 'quota': 36}]",41
6372,Reynolds-Johnson,1999-05-29,"[{'azionista': 18383, 'quota': 16}, {'azionista': 16564, 'quota': 70}, {'azionista': 15532, 'quota': 14}]",18
6373,Briggs and Sons,1990-08-12,"[{'azionista': 16050, 'quota': 63}, {'azionista': 15686, 'quota': 15}, {'azionista': 16629, 'quota': 20}, {'azionista': 18343, 'quota': 2}]",66
6374,Miranda-Donaldson,1965-06-13,"[{'azionista': 17292, 'quota': 42}, {'azionista': 15536, 'quota': 58}]",65
6375,"Graham, Baird and Rodriguez",1979-06-06,"[{'azionista': 18116, 'quota': 87}, {'azionista': 17232, 'quota': 13}]",29
6376,Miller-Macias,1970-02-08,"[{'azionista': 17596, 'quota': 43}, {'azionista': 13859, 'quota': 19}, {'azionista': 14053, 'quota': 7}, {'azionista': 14081, 'quota': 31}]",53
6377,Morales and Sons,1989-08-31,"[{'azionista': 16471, 'quota': 79}, {'azionista': 18332, 'quota': 21}]",66
6378,Cisneros-Kennedy,1978-06-23,"[{'azionista': 15863, 'quota': 55}, {'azionista': 16719, 'quota': 21}, {'azionista': 13500, 'quota': 24}]",51
6379,Campbell-Rodriguez,1981-06-23,"[{'azionista': 17341, 'quota': 45}, {'azionista': 16475, 'quota': 46}, {'azionista': 17432, 'quota': 9}]",28
6380,"Scott, Marsh and Johnson",1967-04-05,"[{'azionista': 16341, 'quota': 82}, {'azionista': 17456, 'quota': 18}]",13
6381,Lee-Smith,1980-04-11,"[{'azionista': 15171, 'quota': 99}, {'azionista': 18408, 'quota': 1}]",81
6382,Wood and Sons,1985-10-24,"[{'azionista': 16302, 'quota': 53}, {'azionista': 15824, 'quota': 24}, {'azionista': 13761, 'quota': 23}]",31
6383,"Howard, Moore and Blake",1998-11-22,"[{'azionista': 14644, 'quota': 6}, {'azionista': 14282, 'quota': 41}, {'azionista': 16671, 'quota': 53}]",34
6384,Wood Ltd,1985-01-11,"[{'azionista': 14386, 'quota': 72}, {'azionista': 16720, 'quota': 28}]",100
6385,"Davis, Bailey and Lee",1996-08-09,"[{'azionista': 13575, 'quota': 45}, {'azionista': 15202, 'quota': 55}]",29
6386,"West, Garcia and White",1988-08-25,"[{'azionista': 14900, 'quota': 5}, {'azionista': 14338, 'quota': 95}]",83
6387,Jackson PLC,1992-11-26,"[{'azionista': 15046, 'quota': 56}, {'azionista': 17950, 'quota': 34}, {'azionista': 16210, 'quota': 10}]",101
6388,"Pham, Chandler and Taylor",1972-10-13,"[{'azionista': 16932, 'quota': 46}, {'azionista': 13236, 'quota': 54}]",29
6389,"Armstrong, Jenkins and Parker",1991-01-10,"[{'azionista': 16083, 'quota': 45}, {'azionista': 18174, 'quota': 55}]",85
6390,"Solomon, Wells and Padilla",1980-04-18,"[{'azionista': 15308, 'quota': 47}, {'azionista': 17605, 'quota': 5}, {'azionista': 16185, 'quota': 38}, {'azionista': 15297, 'quota': 10}]",96
6391,Taylor-Higgins,1997-01-09,"[{'azionista': 14458, 'quota': 42}, {'azionista': 18025, 'quota': 58}]",21
6392,"Brown, Bennett and Watson",1984-03-21,"[{'azionista': 15557, 'quota': 90}, {'azionista': 13857, 'quota': 10}]",65
6393,Key Ltd,1971-12-25,"[{'azionista': 16480, 'quota': 22}, {'azionista': 14626, 'quota': 78}]",53
6394,Sanchez PLC,1972-11-10,"[{'azionista': 13830, 'quota': 90}, {'azionista': 17304, 'quota': 10}]",86
6395,Keith-Walters,1967-05-30,"[{'azionista': 16599, 'quota': 10}, {'azionista': 16750, 'quota': 90}]",58
6396,Boyd-Hopkins,1980-07-02,"[{'azionista': 17327, 'quota': 38}, {'azionista': 16527, 'quota': 62}]",24
6397,Ryan-Lopez,1969-11-12,"[{'azionista': 17287, 'quota': 84}, {'azionista': 18432, 'quota': 10}, {'azionista': 13979, 'quota': 6}]",82
6398,Crawford-Waters,1978-11-04,"[{'azionista': 13856, 'quota': 60}, {'azionista': 15030, 'quota': 40}]",15
6399,Garcia-Kaufman,1987-04-08,"[{'azionista': 18354, 'quota': 90}, {'azionista': 17140, 'quota': 10}]",84
6400,Hernandez Group,1989-05-10,"[{'azionista': 13945, 'quota': 57}, {'azionista': 13657, 'quota': 42}, {'azionista': 13411, 'quota': 1}]",91
6401,Rivera-Mitchell,1963-11-26,"[{'azionista': 17572, 'quota': 44}, {'azionista': 17663, 'quota': 51}, {'azionista': 17786, 'quota': 3}, {'azionista': 15867, 'quota': 2}]",92
6402,"Dougherty, Peterson and Dean",1964-05-11,"[{'azionista': 14206, 'quota': 27}, {'azionista': 18484, 'quota': 26}, {'azionista': 17694, 'quota': 47}]",29
6403,Riggs-Huynh,1988-02-21,"[{'azionista': 14716, 'quota': 11}, {'azionista': 15896, 'quota': 48}, {'azionista': 17008, 'quota': 13}, {'azionista': 16013, 'quota': 28}]",11
6404,Ruiz-Duncan,1992-08-12,"[{'azionista': 14448, 'quota': 34}, {'azionista': 18440, 'quota': 66}]",3
6405,"Cervantes, Freeman and Bonilla",1988-05-05,"[{'azionista': 17341, 'quota': 5}, {'azionista': 17593, 'quota': 86}, {'azionista': 15281, 'quota': 9}]",2
6406,Mann-Ballard,1976-04-29,"[{'azionista': 15971, 'quota': 43}, {'azionista': 14760, 'quota': 57}]",18
6407,"Miller, Meyer and Foster",1965-09-01,"[{'azionista': 15957, 'quota': 94}, {'azionista': 17404, 'quota': 6}]",58
6408,Banks-Landry,1994-07-10,"[{'azionista': 14442, 'quota': 81}, {'azionista': 16364, 'quota': 19}]",7
6409,Price and Sons,1982-02-07,"[{'azionista': 17393, 'quota': 78}, {'azionista': 16891, 'quota': 22}]",4
6410,Mosley-Newton,1984-12-07,"[{'azionista': 16455, 'quota': 31}, {'azionista': 14865, 'quota': 37}, {'azionista': 17667, 'quota': 11}, {'azionista': 13766, 'quota': 21}]",61
6411,Jones-Taylor,1976-04-25,"[{'azionista': 17411, 'quota': 30}, {'azionista': 13413, 'quota': 25}, {'azionista': 13910, 'quota': 8}, {'azionista': 14492, 'quota': 37}]",77
6412,Little-Thompson,1974-04-20,"[{'azionista': 15793, 'quota': 39}, {'azionista': 17550, 'quota': 31}, {'azionista': 15497, 'quota': 30}]",72
6413,Morris-Clark,1973-06-23,"[{'azionista': 14855, 'quota': 13}, {'azionista': 15156, 'quota': 87}]",74
6414,Petty LLC,1999-08-09,"[{'azionista': 15655, 'quota': 21}, {'azionista': 14535, 'quota': 79}]",48
6415,Campbell-Hood,1977-12-26,"[{'azionista': 15429, 'quota': 4}, {'azionista': 18564, 'quota': 33}, {'azionista': 13291, 'quota': 49}, {'azionista': 15254, 'quota': 12}, {'azionista': 15266, 'quota': 2}]",77
6416,Gilbert-Miller,1999-05-10,"[{'azionista': 18495, 'quota': 15}, {'azionista': 15923, 'quota': 30}, {'azionista': 13969, 'quota': 52}, {'azionista': 16350, 'quota': 3}]",27
6417,Smith Ltd,1970-12-19,"[{'azionista': 14563, 'quota': 76}, {'azionista': 15277, 'quota': 23}, {'azionista': 13775, 'quota': 1}]",0
6418,Morris Inc,1994-01-19,"[{'azionista': 14269, 'quota': 19}, {'azionista': 16267, 'quota': 8}, {'azionista': 14893, 'quota': 73}]",28
6419,"Glass, Ayers and Lopez",1964-02-27,"[{'azionista': 13450, 'quota': 42}, {'azionista': 16839, 'quota': 58}]",37
6420,Long LLC,1961-09-09,"[{'azionista': 17038, 'quota': 14}, {'azionista': 14739, 'quota': 18}, {'azionista': 14854, 'quota': 68}]",83
6421,"Stevens, Hicks and Nash",1978-11-24,"[{'azionista': 15342, 'quota': 60}, {'azionista': 18294, 'quota': 40}]",46
6422,"Lawson, Jones and Strong",1975-11-29,"[{'azionista': 16186, 'quota': 30}, {'azionista': 17467, 'quota': 3}, {'azionista': 16432, 'quota': 2}, {'azionista': 17155, 'quota': 55}, {'azionista': 17433, 'quota': 10}]",25
6423,"Parsons, Vaughn and Meyer",1974-12-10,"[{'azionista': 16356, 'quota': 49}, {'azionista': 17589, 'quota': 4}, {'azionista': 13972, 'quota': 42}, {'azionista': 18685, 'quota': 3}, {'azionista': 17293, 'quota': 2}]",98
6424,Smith-Soto,1969-02-16,"[{'azionista': 16499, 'quota': 10}, {'azionista': 16090, 'quota': 32}, {'azionista': 18053, 'quota': 47}, {'azionista': 14530, 'quota': 11}]",95
6425,"Adams, Hudson and Medina",1991-06-26,"[{'azionista': 14891, 'quota': 69}, {'azionista': 16500, 'quota': 31}]",72
6426,Hernandez Group,1969-10-08,"[{'azionista': 18508, 'quota': 12}, {'azionista': 16144, 'quota': 19}, {'azionista': 18614, 'quota': 3}, {'azionista': 14129, 'quota': 28}, {'azionista': 14598, 'quota': 38}]",24
6427,"Campbell, Grant and Baxter",1982-02-20,"[{'azionista': 14491, 'quota': 86}, {'azionista': 13479, 'quota': 14}]",91
6428,Johnson Group,1987-10-30,"[{'azionista': 16467, 'quota': 44}, {'azionista': 17743, 'quota': 56}]",20
6429,"Hernandez, Deleon and Davis",1992-08-15,"[{'azionista': 13569, 'quota': 93}, {'azionista': 18453, 'quota': 7}]",77
6430,"Long, Williams and Rivera",1961-08-11,"[{'azionista': 13292, 'quota': 44}, {'azionista': 16537, 'quota': 28}, {'azionista': 15943, 'quota': 28}]",99
6431,Crane Group,1977-08-31,"[{'azionista': 14746, 'quota': 72}, {'azionista': 18018, 'quota': 28}]",27
6432,Davidson PLC,1991-07-05,"[{'azionista': 13885, 'quota': 32}, {'azionista': 17173, 'quota': 68}]",75
6433,"Stewart, Monroe and Smith",1989-11-03,"[{'azionista': 18210, 'quota': 11}, {'azionista': 15560, 'quota': 67}, {'azionista': 13515, 'quota': 22}]",39
6434,"Hall, Mercado and Parker",1978-10-28,"[{'azionista': 15202, 'quota': 30}, {'azionista': 14997, 'quota': 3}, {'azionista': 15013, 'quota': 47}, {'azionista': 14460, 'quota': 18}, {'azionista': 13267, 'quota': 2}]",70
6435,Farrell LLC,1964-04-12,"[{'azionista': 15409, 'quota': 16}, {'azionista': 14472, 'quota': 79}, {'azionista': 13617, 'quota': 5}]",78
6436,"Lindsey, Martin and Brown",1977-02-07,"[{'azionista': 14770, 'quota': 33}, {'azionista': 14308, 'quota': 16}, {'azionista': 15872, 'quota': 51}]",76
6437,Smith-Coffey,1984-04-01,"[{'azionista': 17949, 'quota': 9}, {'azionista': 16757, 'quota': 91}]",57
6438,Estrada-Newton,1992-12-26,"[{'azionista': 15425, 'quota': 17}, {'azionista': 14569, 'quota': 83}]",35
6439,Shea and Sons,1985-12-09,"[{'azionista': 14752, 'quota': 11}, {'azionista': 14126, 'quota': 1}, {'azionista': 14425, 'quota': 74}, {'azionista': 13580, 'quota': 14}]",11
6440,Barnett and Sons,1999-04-05,"[{'azionista': 15614, 'quota': 2}, {'azionista': 18436, 'quota': 96}, {'azionista': 17823, 'quota': 2}]",50
6441,"Haney, Cooke and Johns",1995-04-22,"[{'azionista': 13768, 'quota': 88}, {'azionista': 17766, 'quota': 12}]",52
6442,Jones-Smith,1984-11-14,"[{'azionista': 16694, 'quota': 85}, {'azionista': 16313, 'quota': 15}]",90
6443,"Harris, Gordon and Foster",1961-05-18,"[{'azionista': 14197, 'quota': 14}, {'azionista': 15868, 'quota': 55}, {'azionista': 16294, 'quota': 25}, {'azionista': 17285, 'quota': 6}]",93
6444,Frazier-Browning,1962-10-30,"[{'azionista': 13250, 'quota': 87}, {'azionista': 17643, 'quota': 13}]",60
6445,Duncan LLC,1962-10-16,"[{'azionista': 15845, 'quota': 33}, {'azionista': 17795, 'quota': 5}, {'azionista': 16584, 'quota': 62}]",32
6446,Young Group,1990-05-11,"[{'azionista': 16317, 'quota': 96}, {'azionista': 15621, 'quota': 4}]",32
6447,Davis Ltd,1988-12-24,"[{'azionista': 15941, 'quota': 37}, {'azionista': 18210, 'quota': 63}]",2
6448,"Woodard, Ortega and Santos",1988-10-15,"[{'azionista': 16211, 'quota': 65}, {'azionista': 13693, 'quota': 35}]",96
6449,Andrews Ltd,1993-08-09,"[{'azionista': 15626, 'quota': 69}, {'azionista': 14763, 'quota': 31}]",6
6450,Maldonado Inc,1995-01-14,"[{'azionista': 14140, 'quota': 35}, {'azionista': 15558, 'quota': 17}, {'azionista': 17008, 'quota': 48}]",79
6451,Butler LLC,1967-06-27,"[{'azionista': 15063, 'quota': 55}, {'azionista': 17775, 'quota': 14}, {'azionista': 13355, 'quota': 22}, {'azionista': 16118, 'quota': 9}]",17
6452,Wise Group,1968-10-13,"[{'azionista': 16595, 'quota': 42}, {'azionista': 14964, 'quota': 36}, {'azionista': 15855, 'quota': 15}, {'azionista': 14814, 'quota': 7}]",97
6453,Hernandez-Graves,1976-07-17,"[{'azionista': 16317, 'quota': 68}, {'azionista': 15298, 'quota': 32}]",27
6454,"Carter, Elliott and Garner",1991-03-07,"[{'azionista': 18617, 'quota': 87}, {'azionista': 15632, 'quota': 13}]",88
6455,Shields-Wyatt,1964-12-25,"[{'azionista': 18402, 'quota': 31}, {'azionista': 14555, 'quota': 69}]",93
6456,Pearson-Everett,1983-11-28,"[{'azionista': 18431, 'quota': 81}, {'azionista': 18306, 'quota': 13}, {'azionista': 18571, 'quota': 6}]",2
6457,"Allen, Baxter and Bird",1983-11-05,"[{'azionista': 18013, 'quota': 94}, {'azionista': 13653, 'quota': 6}]",71
6458,"Sparks, Phillips and Flynn",1968-04-26,"[{'azionista': 15020, 'quota': 100}]",27
6459,Chavez and Sons,1999-08-08,"[{'azionista': 18196, 'quota': 27}, {'azionista': 15742, 'quota': 43}, {'azionista': 13266, 'quota': 30}]",49
6460,"Atkinson, Gibbs and Ball",1971-03-09,"[{'azionista': 13499, 'quota': 27}, {'azionista': 14458, 'quota': 27}, {'azionista': 13741, 'quota': 43}, {'azionista': 17991, 'quota': 3}]",92
6461,"Williams, Phillips and Greene",1980-10-22,"[{'azionista': 14058, 'quota': 35}, {'azionista': 17504, 'quota': 8}, {'azionista': 16914, 'quota': 57}]",98
6462,Fleming-Larson,1964-09-08,"[{'azionista': 15325, 'quota': 2}, {'azionista': 17470, 'quota': 37}, {'azionista': 18542, 'quota': 29}, {'azionista': 13459, 'quota': 32}]",3
6463,Carlson-Anderson,1972-09-01,"[{'azionista': 18714, 'quota': 58}, {'azionista': 17751, 'quota': 22}, {'azionista': 15058, 'quota': 20}]",44
6464,"Wong, Higgins and Allen",1984-07-06,"[{'azionista': 15318, 'quota': 32}, {'azionista': 13513, 'quota': 11}, {'azionista': 17363, 'quota': 19}, {'azionista': 13839, 'quota': 38}]",82
6465,"Evans, Reyes and Jackson",1971-02-10,"[{'azionista': 15609, 'quota': 70}, {'azionista': 16922, 'quota': 9}, {'azionista': 16771, 'quota': 21}]",3
6466,Walker LLC,1989-10-04,"[{'azionista': 18574, 'quota': 55}, {'azionista': 13689, 'quota': 19}, {'azionista': 15000, 'quota': 26}]",100
6467,"Rodriguez, Hale and Hughes",1971-12-07,"[{'azionista': 15337, 'quota': 72}, {'azionista': 16751, 'quota': 28}]",20
6468,"Todd, Morgan and Arias",1994-10-03,"[{'azionista': 14986, 'quota': 85}, {'azionista': 17964, 'quota': 15}]",3
6469,Melton Ltd,1978-01-24,"[{'azionista': 16031, 'quota': 57}, {'azionista': 18548, 'quota': 15}, {'azionista': 15059, 'quota': 28}]",8
6470,Thomas and Sons,1996-03-25,"[{'azionista': 13335, 'quota': 12}, {'azionista': 16679, 'quota': 88}]",30
6471,"Evans, Brown and Hamilton",1993-08-29,"[{'azionista': 17296, 'quota': 38}, {'azionista': 14748, 'quota': 34}, {'azionista': 18435, 'quota': 28}]",58
6472,Marsh and Sons,1969-05-11,"[{'azionista': 13313, 'quota': 9}, {'azionista': 16226, 'quota': 91}]",71
6473,Barton-Kemp,1964-11-15,"[{'azionista': 15290, 'quota': 28}, {'azionista': 16469, 'quota': 72}]",96
6474,Nelson Ltd,1969-06-28,"[{'azionista': 15908, 'quota': 10}, {'azionista': 13421, 'quota': 86}, {'azionista': 17648, 'quota': 4}]",97
6475,"Daniels, Graves and Wiley",1982-05-13,"[{'azionista': 18233, 'quota': 11}, {'azionista': 14110, 'quota': 89}]",10
6476,"Bradley, Martinez and Malone",1997-11-04,"[{'azionista': 14255, 'quota': 90}, {'azionista': 16304, 'quota': 10}]",38
6477,Herman Ltd,1984-12-04,"[{'azionista': 16642, 'quota': 19}, {'azionista': 14495, 'quota': 43}, {'azionista': 13599, 'quota': 28}, {'azionista': 16506, 'quota': 10}]",103
6478,Wiley Ltd,1980-03-15,"[{'azionista': 13770, 'quota': 64}, {'azionista': 16415, 'quota': 30}, {'azionista': 13609, 'quota': 6}]",9
6479,Maddox PLC,1976-09-08,"[{'azionista': 15855, 'quota': 43}, {'azionista': 14004, 'quota': 22}, {'azionista': 15807, 'quota': 26}, {'azionista': 16007, 'quota': 9}]",44
6480,Nelson LLC,1966-07-05,"[{'azionista': 16093, 'quota': 75}, {'azionista': 16595, 'quota': 25}]",100
6481,Peterson-Kerr,1966-12-15,"[{'azionista': 13216, 'quota': 39}, {'azionista': 15712, 'quota': 25}, {'azionista': 16050, 'quota': 36}]",69
6482,"Turner, Ross and Browning",1993-08-13,"[{'azionista': 13705, 'quota': 85}, {'azionista': 14842, 'quota': 15}]",64
6483,"Strong, Robertson and Evans",1983-04-07,"[{'azionista': 16616, 'quota': 13}, {'azionista': 17281, 'quota': 22}, {'azionista': 13972, 'quota': 27}, {'azionista': 18123, 'quota': 16}, {'azionista': 15728, 'quota': 22}]",38
6484,Rogers LLC,1984-04-15,"[{'azionista': 17063, 'quota': 77}, {'azionista': 13851, 'quota': 23}]",101
6485,Orozco-Smith,1979-09-19,"[{'azionista': 18228, 'quota': 48}, {'azionista': 14471, 'quota': 39}, {'azionista': 14171, 'quota': 13}]",63
6486,Blankenship Group,1976-12-05,"[{'azionista': 17040, 'quota': 80}, {'azionista': 17313, 'quota': 20}]",95
6487,Smith Group,1974-06-06,"[{'azionista': 14964, 'quota': 5}, {'azionista': 13687, 'quota': 67}, {'azionista': 16054, 'quota': 28}]",99
6488,Ward Inc,1970-04-04,"[{'azionista': 15326, 'quota': 42}, {'azionista': 18217, 'quota': 58}]",9
6489,"Jennings, Adkins and Cantu",1979-07-17,"[{'azionista': 16420, 'quota': 86}, {'azionista': 14132, 'quota': 14}]",64
6490,"Lynn, King and Reyes",1995-12-06,"[{'azionista': 15480, 'quota': 99}, {'azionista': 16645, 'quota': 1}]",69
6491,Baldwin-Harrell,1985-03-10,"[{'azionista': 18251, 'quota': 64}, {'azionista': 13935, 'quota': 8}, {'azionista': 14970, 'quota': 12}, {'azionista': 14225, 'quota': 16}]",49
6492,Vega-Murray,1965-02-21,"[{'azionista': 15124, 'quota': 98}, {'azionista': 18426, 'quota': 2}]",63
6493,Smith-Wright,1987-01-28,"[{'azionista': 17108, 'quota': 7}, {'azionista': 13176, 'quota': 31}, {'azionista': 15936, 'quota': 10}, {'azionista': 15124, 'quota': 52}]",10
6494,Conley and Sons,1966-11-13,"[{'azionista': 17145, 'quota': 2}, {'azionista': 13733, 'quota': 12}, {'azionista': 14268, 'quota': 83}, {'azionista': 14831, 'quota': 3}]",4
6495,Miller Group,1992-11-05,"[{'azionista': 15977, 'quota': 8}, {'azionista': 16327, 'quota': 35}, {'azionista': 15822, 'quota': 22}, {'azionista': 15530, 'quota': 3}, {'azionista': 17549, 'quota': 27}, {'azionista': 14842, 'quota': 5}]",84
6496,Mendoza LLC,1976-10-24,"[{'azionista': 18125, 'quota': 89}, {'azionista': 16061, 'quota': 11}]",92
6497,"Miller, Mclaughlin and Walsh",1975-07-13,"[{'azionista': 13556, 'quota': 61}, {'azionista': 18027, 'quota': 33}, {'azionista': 14779, 'quota': 6}]",99
6498,Martinez-Johnson,1972-04-10,"[{'azionista': 17629, 'quota': 20}, {'azionista': 15551, 'quota': 59}, {'azionista': 14483, 'quota': 21}]",77
6499,"Frazier, Molina and Hartman",1967-01-27,"[{'azionista': 15200, 'quota': 97}, {'azionista': 14666, 'quota': 3}]",15
6500,"Sandoval, Stewart and Howell",1974-07-18,"[{'azionista': 13956, 'quota': 20}, {'azionista': 13527, 'quota': 34}, {'azionista': 14714, 'quota': 46}]",34
6501,"Kennedy, Taylor and Ward",1995-01-21,"[{'azionista': 17682, 'quota': 7}, {'azionista': 16885, 'quota': 88}, {'azionista': 16861, 'quota': 5}]",12
6502,Krueger-Gilmore,1975-08-17,"[{'azionista': 17378, 'quota': 6}, {'azionista': 16863, 'quota': 25}, {'azionista': 14286, 'quota': 69}]",70
6503,Shaffer-Moore,1984-09-02,"[{'azionista': 16717, 'quota': 6}, {'azionista': 14065, 'quota': 94}]",100
6504,"Roberts, Hardy and Lyons",1973-11-12,"[{'azionista': 18236, 'quota': 16}, {'azionista': 16886, 'quota': 13}, {'azionista': 15554, 'quota': 7}, {'azionista': 14001, 'quota': 23}, {'azionista': 18423, 'quota': 29}, {'azionista': 17486, 'quota': 5}, {'azionista': 16684, 'quota': 7}]",13
6505,Lewis-Hughes,1990-08-26,"[{'azionista': 14066, 'quota': 42}, {'azionista': 16298, 'quota': 24}, {'azionista': 15612, 'quota': 31}, {'azionista': 16999, 'quota': 3}]",49
6506,"Simmons, Watson and Lewis",1970-04-02,"[{'azionista': 14356, 'quota': 4}, {'azionista': 15239, 'quota': 4}, {'azionista': 18287, 'quota': 54}, {'azionista': 14746, 'quota': 38}]",50
6507,Carlson-Villanueva,1978-06-23,"[{'azionista': 15367, 'quota': 45}, {'azionista': 14023, 'quota': 55}]",49
6508,Parks-Newton,1975-08-23,"[{'azionista': 16147, 'quota': 78}, {'azionista': 17266, 'quota': 22}]",11
6509,Marshall and Sons,1972-07-24,"[{'azionista': 16841, 'quota': 82}, {'azionista': 17434, 'quota': 12}, {'azionista': 15011, 'quota': 6}]",8
6510,"Ruiz, Jones and Ford",1978-05-26,"[{'azionista': 16478, 'quota': 7}, {'azionista': 17512, 'quota': 33}, {'azionista': 16670, 'quota': 18}, {'azionista': 13130, 'quota': 42}]",20
6511,Sanchez-Pollard,1975-11-30,"[{'azionista': 14081, 'quota': 38}, {'azionista': 18573, 'quota': 8}, {'azionista': 17533, 'quota': 22}, {'azionista': 16362, 'quota': 32}]",30
6512,Martin-Holland,1987-12-26,"[{'azionista': 14701, 'quota': 62}, {'azionista': 17422, 'quota': 16}, {'azionista': 13729, 'quota': 22}]",22
6513,Campbell-Martin,1999-08-20,"[{'azionista': 17467, 'quota': 16}, {'azionista': 16572, 'quota': 45}, {'azionista': 14763, 'quota': 39}]",103
6514,Johnson LLC,1977-04-16,"[{'azionista': 17727, 'quota': 27}, {'azionista': 17474, 'quota': 21}, {'azionista': 13482, 'quota': 6}, {'azionista': 13957, 'quota': 46}]",89
6515,Daugherty Inc,1974-11-15,"[{'azionista': 13988, 'quota': 88}, {'azionista': 13321, 'quota': 12}]",15
6516,"Martinez, Price and Taylor",1961-10-04,"[{'azionista': 17855, 'quota': 42}, {'azionista': 13642, 'quota': 24}, {'azionista': 13668, 'quota': 19}, {'azionista': 18182, 'quota': 15}]",56
6517,"Shelton, Brown and Allen",1975-06-20,"[{'azionista': 13523, 'quota': 9}, {'azionista': 14110, 'quota': 34}, {'azionista': 15364, 'quota': 24}, {'azionista': 18439, 'quota': 33}]",5
6518,Oneill Ltd,1981-05-29,"[{'azionista': 17817, 'quota': 43}, {'azionista': 17283, 'quota': 56}, {'azionista': 17882, 'quota': 1}]",37
6519,"Huang, Castillo and Lee",1970-06-05,"[{'azionista': 18408, 'quota': 84}, {'azionista': 17007, 'quota': 16}]",15
6520,"Moore, French and Cherry",1960-05-18,"[{'azionista': 13741, 'quota': 100}]",71
6521,Johnson-Banks,1989-09-14,"[{'azionista': 15640, 'quota': 9}, {'azionista': 17066, 'quota': 74}, {'azionista': 14734, 'quota': 17}]",45
6522,"Shelton, Morris and Solis",1983-08-04,"[{'azionista': 15848, 'quota': 48}, {'azionista': 15148, 'quota': 51}, {'azionista': 18110, 'quota': 1}]",56
6523,Graham-Richardson,1986-07-15,"[{'azionista': 17527, 'quota': 32}, {'azionista': 14018, 'quota': 26}, {'azionista': 15576, 'quota': 38}, {'azionista': 15125, 'quota': 4}]",19
6524,Gonzalez Ltd,1987-07-20,"[{'azionista': 18272, 'quota': 86}, {'azionista': 14842, 'quota': 14}]",94
6525,Thomas-Cole,1975-01-19,"[{'azionista': 17220, 'quota': 18}, {'azionista': 15568, 'quota': 13}, {'azionista': 16299, 'quota': 11}, {'azionista': 13681, 'quota': 58}]",12
6526,Williams PLC,1998-05-21,"[{'azionista': 17789, 'quota': 32}, {'azionista': 18632, 'quota': 56}, {'azionista': 14914, 'quota': 12}]",77
6527,Wong Ltd,1987-01-28,"[{'azionista': 18558, 'quota': 78}, {'azionista': 16951, 'quota': 22}]",30
6528,Sims-Miller,1979-11-14,"[{'azionista': 14506, 'quota': 55}, {'azionista': 14565, 'quota': 30}, {'azionista': 17898, 'quota': 15}]",44
6529,Thomas LLC,1986-06-12,"[{'azionista': 15002, 'quota': 82}, {'azionista': 15758, 'quota': 18}]",12
6530,"Eaton, White and Miller",1977-02-02,"[{'azionista': 17451, 'quota': 41}, {'azionista': 17311, 'quota': 30}, {'azionista': 17063, 'quota': 29}]",89
6531,Fernandez LLC,1970-07-19,"[{'azionista': 15092, 'quota': 14}, {'azionista': 13491, 'quota': 12}, {'azionista': 15285, 'quota': 53}, {'azionista': 15996, 'quota': 7}, {'azionista': 14848, 'quota': 14}]",70
6532,"Ward, Ortiz and Cain",1966-07-30,"[{'azionista': 17847, 'quota': 16}, {'azionista': 18175, 'quota': 54}, {'azionista': 14928, 'quota': 14}, {'azionista': 16464, 'quota': 16}]",14
6533,"Holmes, Lin and Doyle",1979-09-11,"[{'azionista': 15176, 'quota': 35}, {'azionista': 15629, 'quota': 65}]",34
6534,Sullivan-Smith,1965-09-28,"[{'azionista': 16495, 'quota': 93}, {'azionista': 14469, 'quota': 7}]",101
6535,Smith-Evans,1964-08-13,"[{'azionista': 17731, 'quota': 82}, {'azionista': 15969, 'quota': 18}]",5
6536,"Williams, Logan and Burton",1998-09-04,"[{'azionista': 16965, 'quota': 29}, {'azionista': 14351, 'quota': 69}, {'azionista': 16171, 'quota': 2}]",8
6537,Mosley and Sons,1961-11-27,"[{'azionista': 14593, 'quota': 15}, {'azionista': 15800, 'quota': 22}, {'azionista': 17159, 'quota': 63}]",59
6538,"Moore, Owens and Williams",1963-12-28,"[{'azionista': 14880, 'quota': 52}, {'azionista': 13139, 'quota': 22}, {'azionista': 17687, 'quota': 26}]",92
6539,Fletcher-Greer,1966-10-26,"[{'azionista': 14780, 'quota': 63}, {'azionista': 16513, 'quota': 37}]",82
