id,nome,data_fondazione,quotazioni,sede
4198,"Rivera, Evans and Rivers",1961-03-29,"[{'azionista': 11626, 'quota': 82}, {'azionista': 9717, 'quota': 18}]",50
4199,Mora-Rodgers,1967-06-10,"[{'azionista': 9820, 'quota': 68}, {'azionista': 11880, 'quota': 32}]",90
4200,"Huang, Casey and Williams",1984-12-12,"[{'azionista': 10752, 'quota': 51}, {'azionista': 12052, 'quota': 49}]",21
4201,Herring and Sons,1969-11-21,"[{'azionista': 11315, 'quota': 73}, {'azionista': 11943, 'quota': 27}]",103
4202,Clark Inc,1995-11-26,"[{'azionista': 10791, 'quota': 70}, {'azionista': 10485, 'quota': 21}, {'azionista': 10273, 'quota': 9}]",41
4203,Sanchez Inc,1964-07-02,"[{'azionista': 9795, 'quota': 90}, {'azionista': 10294, 'quota': 10}]",101
4204,"Yoder, Gray and Williams",1972-09-20,"[{'azionista': 9773, 'quota': 44}, {'azionista': 9107, 'quota': 56}]",80
4205,Parsons-Hawkins,1975-01-18,"[{'azionista': 8899, 'quota': 80}, {'azionista': 9001, 'quota': 20}]",60
4206,"Phillips, Graham and Owens",1990-04-26,"[{'azionista': 11119, 'quota': 99}, {'azionista': 10183, 'quota': 1}]",71
4207,Lopez PLC,1999-01-22,"[{'azionista': 10449, 'quota': 61}, {'azionista': 12386, 'quota': 39}]",27
4208,Frank-King,1967-04-21,"[{'azionista': 10224, 'quota': 62}, {'azionista': 12393, 'quota': 38}]",6
4209,Mckenzie and Sons,1971-01-05,"[{'azionista': 9199, 'quota': 2}, {'azionista': 9742, 'quota': 89}, {'azionista': 9170, 'quota': 9}]",103
4210,Walker Ltd,1971-07-11,"[{'azionista': 9721, 'quota': 2}, {'azionista': 11661, 'quota': 74}, {'azionista': 10345, 'quota': 24}]",76
4211,Nunez Ltd,1961-11-19,"[{'azionista': 10877, 'quota': 54}, {'azionista': 11705, 'quota': 24}, {'azionista': 10339, 'quota': 22}]",39
4212,Howard Ltd,1996-08-13,"[{'azionista': 11890, 'quota': 20}, {'azionista': 9131, 'quota': 24}, {'azionista': 12137, 'quota': 24}, {'azionista': 10275, 'quota': 32}]",46
4213,Finley-Burgess,1996-09-24,"[{'azionista': 9720, 'quota': 2}, {'azionista': 11816, 'quota': 89}, {'azionista': 11850, 'quota': 5}, {'azionista': 9022, 'quota': 4}]",8
4214,Fisher-Navarro,1980-11-25,"[{'azionista': 10736, 'quota': 2}, {'azionista': 11181, 'quota': 4}, {'azionista': 11440, 'quota': 8}, {'azionista': 9295, 'quota': 43}, {'azionista': 11562, 'quota': 28}, {'azionista': 12133, 'quota': 15}]",1
4215,Thomas Inc,1998-01-13,"[{'azionista': 11841, 'quota': 33}, {'azionista': 9547, 'quota': 9}, {'azionista': 9175, 'quota': 28}, {'azionista': 9895, 'quota': 30}]",81
4216,Hensley-Cunningham,1970-05-10,"[{'azionista': 11455, 'quota': 49}, {'azionista': 9590, 'quota': 51}]",54
4217,"Lewis, Williams and Love",1962-07-20,"[{'azionista': 9559, 'quota': 30}, {'azionista': 10871, 'quota': 70}]",35
4218,"Stevenson, Anderson and Martinez",1989-12-29,"[{'azionista': 11740, 'quota': 97}, {'azionista': 9350, 'quota': 3}]",44
4219,Miller-Reid,1977-09-27,"[{'azionista': 10819, 'quota': 43}, {'azionista': 11963, 'quota': 26}, {'azionista': 12034, 'quota': 31}]",65
4220,Smith-Cook,1965-02-21,"[{'azionista': 12119, 'quota': 5}, {'azionista': 10216, 'quota': 38}, {'azionista': 10044, 'quota': 16}, {'azionista': 10081, 'quota': 41}]",75
4221,"Gould, Gutierrez and Walters",1986-04-27,"[{'azionista': 10429, 'quota': 92}, {'azionista': 11798, 'quota': 3}, {'azionista': 11218, 'quota': 5}]",14
4222,"Anderson, Rogers and Taylor",1964-04-13,"[{'azionista': 10542, 'quota': 72}, {'azionista': 12192, 'quota': 27}, {'azionista': 11522, 'quota': 1}]",61
4223,Walker-Martinez,1999-05-01,"[{'azionista': 9987, 'quota': 17}, {'azionista': 10277, 'quota': 29}, {'azionista': 12094, 'quota': 54}]",8
4224,"Martinez, Wade and Moran",1977-04-30,"[{'azionista': 11730, 'quota': 33}, {'azionista': 10859, 'quota': 7}, {'azionista': 9544, 'quota': 50}, {'azionista': 11857, 'quota': 10}]",42
4225,"Hall, Harper and Novak",1970-01-28,"[{'azionista': 12094, 'quota': 19}, {'azionista': 11451, 'quota': 81}]",16
4226,"Robbins, Cox and Martin",1994-05-31,"[{'azionista': 9465, 'quota': 12}, {'azionista': 10227, 'quota': 10}, {'azionista': 10818, 'quota': 54}, {'azionista': 10998, 'quota': 24}]",70
4227,Rodriguez-Hughes,1962-02-12,"[{'azionista': 11540, 'quota': 9}, {'azionista': 9421, 'quota': 36}, {'azionista': 12217, 'quota': 1}, {'azionista': 9597, 'quota': 27}, {'azionista': 8921, 'quota': 25}, {'azionista': 12277, 'quota': 2}]",52
4228,"Taylor, Anderson and Li",1966-01-13,"[{'azionista': 10739, 'quota': 44}, {'azionista': 12191, 'quota': 56}]",77
4229,Hamilton LLC,1981-12-20,"[{'azionista': 9859, 'quota': 34}, {'azionista': 11100, 'quota': 66}]",82
4230,Martinez Ltd,1964-08-05,"[{'azionista': 9202, 'quota': 38}, {'azionista': 10680, 'quota': 56}, {'azionista': 11339, 'quota': 6}]",58
4231,Stevens Ltd,1971-08-08,"[{'azionista': 11610, 'quota': 10}, {'azionista': 12050, 'quota': 26}, {'azionista': 9370, 'quota': 10}, {'azionista': 10773, 'quota': 54}]",39
4232,"Mcgee, Horton and Adams",1983-01-09,"[{'azionista': 9499, 'quota': 66}, {'azionista': 11580, 'quota': 34}]",70
4233,"Wilson, French and Riley",1972-03-05,"[{'azionista': 10689, 'quota': 80}, {'azionista': 9785, 'quota': 20}]",40
4234,"Davies, Williams and Schneider",1960-08-08,"[{'azionista': 9712, 'quota': 33}, {'azionista': 9467, 'quota': 67}]",29
4235,Douglas Inc,1962-08-28,"[{'azionista': 12333, 'quota': 78}, {'azionista': 9120, 'quota': 22}]",7
4236,Garcia Ltd,1970-05-19,"[{'azionista': 12284, 'quota': 19}, {'azionista': 12245, 'quota': 28}, {'azionista': 11855, 'quota': 53}]",33
4237,Brown-Lopez,1987-12-24,"[{'azionista': 12150, 'quota': 20}, {'azionista': 12183, 'quota': 57}, {'azionista': 11390, 'quota': 23}]",82
4238,Morales-Brown,1995-06-05,"[{'azionista': 10524, 'quota': 41}, {'azionista': 11174, 'quota': 59}]",71
4239,"Shaffer, Trujillo and Taylor",1996-02-11,"[{'azionista': 9772, 'quota': 86}, {'azionista': 11841, 'quota': 14}]",96
4240,Franklin Group,1966-05-29,"[{'azionista': 11535, 'quota': 62}, {'azionista': 11326, 'quota': 20}, {'azionista': 11636, 'quota': 10}, {'azionista': 12038, 'quota': 8}]",19
4241,Richardson-Hunt,1978-06-11,"[{'azionista': 10263, 'quota': 86}, {'azionista': 9492, 'quota': 14}]",71
4242,Wilson PLC,1988-01-25,"[{'azionista': 9386, 'quota': 72}, {'azionista': 11536, 'quota': 28}]",82
4243,Delacruz Inc,1962-08-15,"[{'azionista': 11907, 'quota': 35}, {'azionista': 12278, 'quota': 47}, {'azionista': 9710, 'quota': 18}]",53
4244,Gates and Sons,1961-01-25,"[{'azionista': 10487, 'quota': 71}, {'azionista': 11418, 'quota': 29}]",28
4245,Miller-Burton,1980-06-05,"[{'azionista': 12195, 'quota': 55}, {'azionista': 10821, 'quota': 45}]",16
4246,Nelson-Sanchez,1992-02-29,"[{'azionista': 11624, 'quota': 17}, {'azionista': 8882, 'quota': 83}]",4
4247,Myers Inc,1974-06-11,"[{'azionista': 8938, 'quota': 53}, {'azionista': 9343, 'quota': 47}]",95
4248,"Huynh, Fox and Wade",1965-09-25,"[{'azionista': 10990, 'quota': 77}, {'azionista': 10971, 'quota': 23}]",3
4249,Williams Group,1972-12-26,"[{'azionista': 11452, 'quota': 49}, {'azionista': 9189, 'quota': 51}]",37
4250,"Brown, Hamilton and James",1997-09-05,"[{'azionista': 11460, 'quota': 49}, {'azionista': 8888, 'quota': 51}]",51
4251,"Hayes, Thompson and Watson",1973-12-11,"[{'azionista': 11620, 'quota': 17}, {'azionista': 9194, 'quota': 12}, {'azionista': 9408, 'quota': 52}, {'azionista': 10183, 'quota': 19}]",98
4252,Meyer-Miller,1986-12-15,"[{'azionista': 12133, 'quota': 49}, {'azionista': 9173, 'quota': 51}]",75
4253,Park-Perry,1960-08-25,"[{'azionista': 9485, 'quota': 24}, {'azionista': 11733, 'quota': 76}]",84
4254,Taylor and Sons,1999-05-12,"[{'azionista': 10245, 'quota': 61}, {'azionista': 10005, 'quota': 39}]",45
4255,Walker LLC,1980-10-12,"[{'azionista': 11476, 'quota': 20}, {'azionista': 9558, 'quota': 17}, {'azionista': 11669, 'quota': 28}, {'azionista': 9733, 'quota': 10}, {'azionista': 11461, 'quota': 12}, {'azionista': 8756, 'quota': 13}]",76
4256,Glover Ltd,1960-06-26,"[{'azionista': 11530, 'quota': 61}, {'azionista': 9377, 'quota': 39}]",9
4257,"Jimenez, White and Thomas",1981-03-18,"[{'azionista': 8779, 'quota': 92}, {'azionista': 12144, 'quota': 8}]",38
4258,"Harris, Wong and Parker",1984-03-09,"[{'azionista': 10897, 'quota': 91}, {'azionista': 10360, 'quota': 9}]",93
4259,Hartman PLC,1988-12-27,"[{'azionista': 9013, 'quota': 6}, {'azionista': 11681, 'quota': 90}, {'azionista': 9852, 'quota': 4}]",62
4260,Wilson Inc,1997-03-22,"[{'azionista': 11068, 'quota': 99}, {'azionista': 10760, 'quota': 1}]",66
4261,Andrade-Soto,1986-12-23,"[{'azionista': 11137, 'quota': 26}, {'azionista': 10645, 'quota': 63}, {'azionista': 10773, 'quota': 11}]",4
4262,"Williams, Russell and Atkinson",1986-09-29,"[{'azionista': 11423, 'quota': 89}, {'azionista': 9147, 'quota': 11}]",20
4263,Davidson-Dickson,1980-05-24,"[{'azionista': 10812, 'quota': 8}, {'azionista': 9734, 'quota': 49}, {'azionista': 9541, 'quota': 32}, {'azionista': 9749, 'quota': 11}]",53
4264,Smith-Dean,1991-04-11,"[{'azionista': 9723, 'quota': 78}, {'azionista': 11083, 'quota': 22}]",17
4265,"Knapp, Horn and Watson",1976-11-10,"[{'azionista': 9244, 'quota': 51}, {'azionista': 11339, 'quota': 49}]",1
4266,Sullivan-Christian,1988-03-21,"[{'azionista': 12445, 'quota': 22}, {'azionista': 9093, 'quota': 51}, {'azionista': 9015, 'quota': 27}]",20
4267,Walker-Delgado,1986-12-12,"[{'azionista': 9089, 'quota': 26}, {'azionista': 11390, 'quota': 74}]",103
4268,Garner LLC,1975-08-03,"[{'azionista': 10800, 'quota': 67}, {'azionista': 8874, 'quota': 28}, {'azionista': 11618, 'quota': 5}]",79
4269,"Mason, Webb and Harrell",1963-06-11,"[{'azionista': 10982, 'quota': 39}, {'azionista': 9173, 'quota': 61}]",79
4270,Woodard-Wang,1993-08-05,"[{'azionista': 9757, 'quota': 85}, {'azionista': 12390, 'quota': 15}]",50
4271,"Stafford, Scott and Scott",1982-12-25,"[{'azionista': 9538, 'quota': 70}, {'azionista': 9974, 'quota': 30}]",40
4272,Mayo-Alexander,1990-10-14,"[{'azionista': 11345, 'quota': 90}, {'azionista': 10450, 'quota': 10}]",39
4273,Knight Ltd,1996-10-30,"[{'azionista': 9926, 'quota': 20}, {'azionista': 9539, 'quota': 80}]",15
4274,Paul Group,1998-06-28,"[{'azionista': 8944, 'quota': 88}, {'azionista': 9967, 'quota': 12}]",26
4275,"Larson, Moran and Sosa",1998-07-24,"[{'azionista': 10848, 'quota': 29}, {'azionista': 11471, 'quota': 55}, {'azionista': 8956, 'quota': 16}]",94
4276,"Simpson, Pacheco and Davis",1991-07-12,"[{'azionista': 10304, 'quota': 90}, {'azionista': 9349, 'quota': 10}]",36
4277,Gonzalez Inc,1980-10-12,"[{'azionista': 9817, 'quota': 73}, {'azionista': 9541, 'quota': 18}, {'azionista': 8963, 'quota': 9}]",44
4278,"Wright, Moreno and Curtis",1979-04-09,"[{'azionista': 9084, 'quota': 62}, {'azionista': 11009, 'quota': 38}]",88
4279,"Zavala, Farley and Smith",1994-07-07,"[{'azionista': 9000, 'quota': 16}, {'azionista': 8816, 'quota': 69}, {'azionista': 12206, 'quota': 15}]",35
4280,"Crawford, Newman and Nunez",1970-11-06,"[{'azionista': 10118, 'quota': 17}, {'azionista': 11313, 'quota': 26}, {'azionista': 9439, 'quota': 56}, {'azionista': 11203, 'quota': 1}]",12
4281,"Powell, Smith and Henderson",1960-05-20,"[{'azionista': 10594, 'quota': 9}, {'azionista': 9194, 'quota': 64}, {'azionista': 8849, 'quota': 27}]",101
4282,Newton-Walker,1965-06-01,"[{'azionista': 9297, 'quota': 51}, {'azionista': 10472, 'quota': 49}]",70
4283,Raymond-Reyes,1999-08-23,"[{'azionista': 10508, 'quota': 76}, {'azionista': 10666, 'quota': 24}]",50
4284,"Wilson, Hull and Liu",1967-08-29,"[{'azionista': 10031, 'quota': 42}, {'azionista': 9192, 'quota': 58}]",1
4285,Craig Group,1998-06-11,"[{'azionista': 9506, 'quota': 82}, {'azionista': 12108, 'quota': 18}]",51
4286,"Mccoy, Johnson and Duncan",1993-04-28,"[{'azionista': 10399, 'quota': 5}, {'azionista': 12407, 'quota': 93}, {'azionista': 9152, 'quota': 2}]",58
4287,Brooks-Jackson,1968-10-08,"[{'azionista': 11203, 'quota': 20}, {'azionista': 10196, 'quota': 25}, {'azionista': 10106, 'quota': 55}]",18
4288,Bridges LLC,1970-05-12,"[{'azionista': 11432, 'quota': 51}, {'azionista': 12105, 'quota': 49}]",43
4289,Ray-Carr,1982-05-10,"[{'azionista': 11224, 'quota': 50}, {'azionista': 9409, 'quota': 50}]",44
4290,Jackson Group,1961-11-08,"[{'azionista': 11589, 'quota': 5}, {'azionista': 10772, 'quota': 24}, {'azionista': 10984, 'quota': 62}, {'azionista': 10006, 'quota': 4}, {'azionista': 11953, 'quota': 5}]",92
4291,Mccarthy-Johnston,1972-10-05,"[{'azionista': 11273, 'quota': 84}, {'azionista': 10515, 'quota': 11}, {'azionista': 11442, 'quota': 5}]",34
4292,Chambers-Vargas,1996-09-27,"[{'azionista': 10155, 'quota': 89}, {'azionista': 10764, 'quota': 11}]",41
4293,"Delacruz, Munoz and Smith",1989-11-21,"[{'azionista': 8911, 'quota': 8}, {'azionista': 10246, 'quota': 89}, {'azionista': 9075, 'quota': 3}]",23
4294,"Sanchez, Cole and Smith",1988-08-21,"[{'azionista': 11661, 'quota': 67}, {'azionista': 9033, 'quota': 17}, {'azionista': 8949, 'quota': 10}, {'azionista': 11121, 'quota': 6}]",66
4295,Jones-Horn,1963-01-04,"[{'azionista': 9998, 'quota': 36}, {'azionista': 12478, 'quota': 56}, {'azionista': 12120, 'quota': 8}]",69
4296,House and Sons,1975-09-07,"[{'azionista': 9688, 'quota': 2}, {'azionista': 10035, 'quota': 31}, {'azionista': 11713, 'quota': 67}]",16
4297,Cruz LLC,1994-03-14,"[{'azionista': 9541, 'quota': 60}, {'azionista': 9727, 'quota': 40}]",51
4298,Byrd-Johnson,1987-04-13,"[{'azionista': 10419, 'quota': 89}, {'azionista': 10828, 'quota': 11}]",49
4299,Martinez Ltd,1969-10-02,"[{'azionista': 12045, 'quota': 59}, {'azionista': 11151, 'quota': 1}, {'azionista': 12313, 'quota': 40}]",58
4300,Edwards-Strickland,1967-04-24,"[{'azionista': 9255, 'quota': 97}, {'azionista': 11598, 'quota': 3}]",78
4301,Wise-Curtis,1979-08-13,"[{'azionista': 9992, 'quota': 47}, {'azionista': 11977, 'quota': 25}, {'azionista': 9838, 'quota': 28}]",32
4302,Hughes LLC,1983-01-27,"[{'azionista': 9587, 'quota': 32}, {'azionista': 10789, 'quota': 7}, {'azionista': 9486, 'quota': 61}]",4
4303,Lopez and Sons,1990-02-11,"[{'azionista': 11886, 'quota': 82}, {'azionista': 10390, 'quota': 18}]",93
4304,"Webb, Hicks and Scott",1965-02-25,"[{'azionista': 11698, 'quota': 9}, {'azionista': 9084, 'quota': 91}]",85
4305,Houston Group,1980-10-05,"[{'azionista': 11088, 'quota': 89}, {'azionista': 12165, 'quota': 2}, {'azionista': 9366, 'quota': 9}]",80
4306,Myers and Sons,1997-09-11,"[{'azionista': 8829, 'quota': 74}, {'azionista': 9847, 'quota': 26}]",1
4307,"Smith, Howell and Buck",1967-06-01,"[{'azionista': 11458, 'quota': 91}, {'azionista': 9286, 'quota': 9}]",39
4308,"Smith, Barrett and Skinner",1985-11-17,"[{'azionista': 10233, 'quota': 93}, {'azionista': 9923, 'quota': 7}]",15
4309,"Turner, Bell and Thornton",1960-03-06,"[{'azionista': 10542, 'quota': 45}, {'azionista': 11070, 'quota': 55}]",57
4310,"Brown, Nelson and Guzman",1994-08-12,"[{'azionista': 11625, 'quota': 91}, {'azionista': 8977, 'quota': 9}]",56
4311,Fox LLC,1998-05-30,"[{'azionista': 11255, 'quota': 38}, {'azionista': 10571, 'quota': 60}, {'azionista': 12343, 'quota': 2}]",46
4312,Walton-Payne,1987-03-17,"[{'azionista': 9092, 'quota': 65}, {'azionista': 9659, 'quota': 35}]",90
4313,Cook Inc,1960-01-04,"[{'azionista': 11274, 'quota': 56}, {'azionista': 11679, 'quota': 24}, {'azionista': 9884, 'quota': 20}]",88
4314,"Bishop, Edwards and Wilkinson",1967-07-04,"[{'azionista': 9776, 'quota': 24}, {'azionista': 8990, 'quota': 24}, {'azionista': 11645, 'quota': 51}, {'azionista': 9950, 'quota': 1}]",99
4315,Schroeder and Sons,1972-08-30,"[{'azionista': 9082, 'quota': 38}, {'azionista': 10502, 'quota': 1}, {'azionista': 8902, 'quota': 61}]",9
4316,Sanders-Bowen,1976-01-12,"[{'azionista': 11218, 'quota': 15}, {'azionista': 12242, 'quota': 6}, {'azionista': 12392, 'quota': 79}]",60
4317,Hernandez PLC,1986-09-18,"[{'azionista': 9173, 'quota': 7}, {'azionista': 9129, 'quota': 15}, {'azionista': 12428, 'quota': 56}, {'azionista': 10896, 'quota': 22}]",42
4318,Cabrera Group,1963-03-17,"[{'azionista': 12112, 'quota': 34}, {'azionista': 9253, 'quota': 66}]",59
4319,Cruz LLC,1965-10-02,"[{'azionista': 10138, 'quota': 48}, {'azionista': 11365, 'quota': 52}]",12
4320,Cross Ltd,1962-07-13,"[{'azionista': 9473, 'quota': 97}, {'azionista': 9886, 'quota': 3}]",12
4321,"Glover, Bowen and Harris",1966-12-11,"[{'azionista': 8829, 'quota': 43}, {'azionista': 11339, 'quota': 8}, {'azionista': 9113, 'quota': 41}, {'azionista': 11693, 'quota': 8}]",63
4322,Campos-Santiago,1962-12-02,"[{'azionista': 11062, 'quota': 43}, {'azionista': 11444, 'quota': 57}]",71
4323,"Turner, Cabrera and Beck",1967-10-05,"[{'azionista': 11764, 'quota': 51}, {'azionista': 12385, 'quota': 49}]",27
4324,"Moss, Brooks and Cain",1962-12-10,"[{'azionista': 11284, 'quota': 41}, {'azionista': 10798, 'quota': 59}]",27
4325,Johnson-Johnson,1986-08-05,"[{'azionista': 9671, 'quota': 4}, {'azionista': 11921, 'quota': 85}, {'azionista': 8844, 'quota': 11}]",17
4326,Lewis-Chavez,1964-08-13,"[{'azionista': 12034, 'quota': 11}, {'azionista': 8923, 'quota': 45}, {'azionista': 10133, 'quota': 18}, {'azionista': 9990, 'quota': 26}]",19
4327,"Powers, Wong and Lopez",1960-04-26,"[{'azionista': 11125, 'quota': 47}, {'azionista': 11695, 'quota': 34}, {'azionista': 9512, 'quota': 19}]",32
4328,Jones-Mccoy,1992-04-11,"[{'azionista': 10911, 'quota': 92}, {'azionista': 9517, 'quota': 8}]",17
4329,Bentley-Adams,1968-03-17,"[{'azionista': 12025, 'quota': 14}, {'azionista': 10941, 'quota': 17}, {'azionista': 9868, 'quota': 23}, {'azionista': 9623, 'quota': 46}]",9
4330,Johnson-Crosby,1988-04-21,"[{'azionista': 9068, 'quota': 63}, {'azionista': 10480, 'quota': 37}]",0
4331,Gamble-Sanchez,1999-08-10,"[{'azionista': 8895, 'quota': 85}, {'azionista': 11023, 'quota': 15}]",32
4332,Williams-Morse,1992-07-31,"[{'azionista': 8897, 'quota': 56}, {'azionista': 10273, 'quota': 44}]",89
4333,"Mueller, Harris and Trevino",1984-07-27,"[{'azionista': 12251, 'quota': 94}, {'azionista': 9115, 'quota': 6}]",12
4334,"Barnes, Rubio and Abbott",1962-06-02,"[{'azionista': 10436, 'quota': 70}, {'azionista': 10837, 'quota': 30}]",97
4335,"Simpson, Davis and Mccoy",1998-10-04,"[{'azionista': 11765, 'quota': 26}, {'azionista': 10850, 'quota': 49}, {'azionista': 12053, 'quota': 13}, {'azionista': 11235, 'quota': 12}]",51
4336,Garcia Inc,1990-10-12,"[{'azionista': 11130, 'quota': 77}, {'azionista': 12461, 'quota': 7}, {'azionista': 11261, 'quota': 16}]",80
4337,Castillo Inc,1993-07-04,"[{'azionista': 11158, 'quota': 71}, {'azionista': 9923, 'quota': 29}]",34
4338,Perez-Garcia,1974-02-12,"[{'azionista': 8922, 'quota': 72}, {'azionista': 9094, 'quota': 28}]",82
4339,Mccormick-Rios,1986-08-02,"[{'azionista': 12305, 'quota': 87}, {'azionista': 11017, 'quota': 13}]",54
4340,Cortez-Roman,1987-02-28,"[{'azionista': 12339, 'quota': 38}, {'azionista': 9195, 'quota': 48}, {'azionista': 12336, 'quota': 14}]",12
4341,"Kramer, Sharp and Anderson",1970-11-13,"[{'azionista': 10023, 'quota': 9}, {'azionista': 8839, 'quota': 70}, {'azionista': 11097, 'quota': 21}]",82
4342,Bell-Pratt,1982-01-16,"[{'azionista': 9100, 'quota': 15}, {'azionista': 9262, 'quota': 69}, {'azionista': 9709, 'quota': 16}]",63
4343,Chavez-Mckay,1982-06-18,"[{'azionista': 11704, 'quota': 26}, {'azionista': 9124, 'quota': 70}, {'azionista': 10943, 'quota': 4}]",22
4344,Barrett Ltd,1965-08-30,"[{'azionista': 9055, 'quota': 7}, {'azionista': 11682, 'quota': 47}, {'azionista': 11708, 'quota': 46}]",88
4345,"Carter, Nguyen and Miles",1969-04-07,"[{'azionista': 8900, 'quota': 84}, {'azionista': 9530, 'quota': 16}]",96
4346,Medina-Oconnor,1975-11-04,"[{'azionista': 11072, 'quota': 51}, {'azionista': 10194, 'quota': 49}]",66
4347,Johnson-Barnett,1963-10-05,"[{'azionista': 10631, 'quota': 36}, {'azionista': 11806, 'quota': 44}, {'azionista': 9955, 'quota': 20}]",5
4348,Figueroa PLC,1982-05-06,"[{'azionista': 11071, 'quota': 71}, {'azionista': 9969, 'quota': 29}]",74
4349,Sheppard PLC,1978-11-18,"[{'azionista': 9835, 'quota': 93}, {'azionista': 8812, 'quota': 7}]",53
4350,Moore LLC,1993-09-29,"[{'azionista': 11467, 'quota': 17}, {'azionista': 10521, 'quota': 18}, {'azionista': 11446, 'quota': 65}]",102
4351,Anderson-Davis,1990-07-16,"[{'azionista': 9295, 'quota': 85}, {'azionista': 11678, 'quota': 15}]",39
4352,Wang-Rivers,1983-01-07,"[{'azionista': 12127, 'quota': 33}, {'azionista': 11877, 'quota': 67}]",33
4353,Mcdonald-Walter,1962-03-24,"[{'azionista': 11109, 'quota': 85}, {'azionista': 10978, 'quota': 15}]",82
4354,Chavez Inc,1979-12-29,"[{'azionista': 10699, 'quota': 26}, {'azionista': 9452, 'quota': 67}, {'azionista': 12373, 'quota': 7}]",97
4355,Key Group,1995-01-14,"[{'azionista': 10328, 'quota': 17}, {'azionista': 10533, 'quota': 50}, {'azionista': 10465, 'quota': 33}]",70
4356,Thompson-Knight,1971-02-26,"[{'azionista': 11110, 'quota': 5}, {'azionista': 11463, 'quota': 23}, {'azionista': 8819, 'quota': 72}]",97
4357,Stevens PLC,1981-06-09,"[{'azionista': 9269, 'quota': 90}, {'azionista': 10202, 'quota': 10}]",17
4358,Cruz and Sons,1984-05-11,"[{'azionista': 10269, 'quota': 6}, {'azionista': 11820, 'quota': 82}, {'azionista': 9463, 'quota': 12}]",81
4359,Garcia-Benjamin,1964-10-31,"[{'azionista': 11014, 'quota': 100}]",7
4360,Murphy-King,1987-12-06,"[{'azionista': 9312, 'quota': 5}, {'azionista': 10726, 'quota': 8}, {'azionista': 9656, 'quota': 23}, {'azionista': 9618, 'quota': 64}]",18
4361,Gregory-Harris,1966-06-15,"[{'azionista': 11706, 'quota': 96}, {'azionista': 11996, 'quota': 4}]",68
4362,"Brooks, Jacobs and Archer",1986-09-02,"[{'azionista': 11442, 'quota': 2}, {'azionista': 10932, 'quota': 81}, {'azionista': 8872, 'quota': 17}]",82
4363,Sanchez Group,1966-05-09,"[{'azionista': 10687, 'quota': 11}, {'azionista': 10574, 'quota': 80}, {'azionista': 9931, 'quota': 9}]",12
4364,"Walker, Jones and Smith",1986-08-28,"[{'azionista': 10155, 'quota': 14}, {'azionista': 11645, 'quota': 11}, {'azionista': 11526, 'quota': 75}]",11
4365,Brown LLC,1974-02-06,"[{'azionista': 10902, 'quota': 56}, {'azionista': 11168, 'quota': 36}, {'azionista': 10895, 'quota': 8}]",80
4366,"Woods, Wallace and Fletcher",1999-10-29,"[{'azionista': 10321, 'quota': 4}, {'azionista': 11114, 'quota': 52}, {'azionista': 9424, 'quota': 44}]",45
4367,"Rodriguez, Shannon and Wong",1966-11-15,"[{'azionista': 12030, 'quota': 92}, {'azionista': 9358, 'quota': 8}]",53
4368,Morse Inc,1965-03-27,"[{'azionista': 9523, 'quota': 72}, {'azionista': 11647, 'quota': 28}]",39
4369,"Lewis, Morris and Foster",1975-12-11,"[{'azionista': 11379, 'quota': 33}, {'azionista': 11667, 'quota': 67}]",72
4370,Gregory Group,1964-12-08,"[{'azionista': 11107, 'quota': 63}, {'azionista': 11951, 'quota': 37}]",97
4371,"Lewis, Clark and Arnold",1971-08-23,"[{'azionista': 12348, 'quota': 71}, {'azionista': 12244, 'quota': 29}]",78
4372,Garner Inc,1978-07-14,"[{'azionista': 11410, 'quota': 98}, {'azionista': 9726, 'quota': 2}]",21
4373,Williams-Kline,1996-08-25,"[{'azionista': 9671, 'quota': 42}, {'azionista': 12309, 'quota': 58}]",72
4374,Frank PLC,1992-01-03,"[{'azionista': 9062, 'quota': 27}, {'azionista': 9522, 'quota': 27}, {'azionista': 9910, 'quota': 4}, {'azionista': 9139, 'quota': 25}, {'azionista': 8754, 'quota': 13}, {'azionista': 11071, 'quota': 4}]",67
4375,Wilson Ltd,1983-07-06,"[{'azionista': 10569, 'quota': 54}, {'azionista': 12364, 'quota': 46}]",51
4376,Sanchez PLC,1989-07-02,"[{'azionista': 10636, 'quota': 36}, {'azionista': 10567, 'quota': 44}, {'azionista': 9356, 'quota': 10}, {'azionista': 11861, 'quota': 10}]",25
4377,Valdez-Newman,1991-05-26,"[{'azionista': 11683, 'quota': 18}, {'azionista': 10832, 'quota': 1}, {'azionista': 11950, 'quota': 81}]",67
4378,Smith LLC,1991-07-29,"[{'azionista': 8921, 'quota': 78}, {'azionista': 8989, 'quota': 22}]",0
4379,Simmons-Carroll,1977-02-02,"[{'azionista': 12033, 'quota': 84}, {'azionista': 10331, 'quota': 16}]",6
4380,Welch-Conrad,1962-12-26,"[{'azionista': 11098, 'quota': 86}, {'azionista': 9026, 'quota': 14}]",91
4381,Garcia-Bridges,1979-04-14,"[{'azionista': 12408, 'quota': 80}, {'azionista': 10146, 'quota': 20}]",96
4382,Bradford-Flores,1994-01-02,"[{'azionista': 9130, 'quota': 10}, {'azionista': 11928, 'quota': 57}, {'azionista': 9359, 'quota': 33}]",9
4383,Potts-Baldwin,1975-02-24,"[{'azionista': 11227, 'quota': 32}, {'azionista': 8897, 'quota': 47}, {'azionista': 8878, 'quota': 21}]",36
