azienda,azionista,quota,ubo
3214,6177,2,0,
3214,6124,49,0,
3214,4492,21,0,
3215,4682,49,0,
3215,4604,15,0,
3215,4661,36,0,
3216,6181,48,0,
3216,4615,31,0,
3216,5287,21,0,
3217,5068,17,0,
3217,5376,83,0,
3218,5384,22,0,
3218,5571,33,0,
3218,6137,45,0,
3219,5239,89,0,
3219,4703,11,0,
3220,4791,40,0,
3220,5311,60,0,
3221,5563,61,0,
3221,5013,39,0,
3222,4983,23,0,
3222,6241,49,0,
3222,4840,28,0,
3223,5424,94,0,
3223,4639,6,0,
3224,4805,3,0,
3224,4801,53,0,
3224,4592,44,0,
3225,4888,87,0,
3225,5550,13,0,
3226,6052,22,0,
3226,4952,78,0,
3227,4548,4,0,
3227,6227,81,0,
3227,5182,15,0,
3228,5936,88,0,
3228,5193,12,0,
3229,5247,59,0,
3229,4960,41,0,
3230,4889,59,0,
3230,5014,6,0,
3230,4472,35,0,
3231,5113,94,0,
3231,5367,6,0,
3232,4970,52,0,
3232,4493,48,0,
3233,4720,11,0,
3233,4926,86,0,
3233,6012,3,0,
3234,4389,10,0,
3234,5805,37,0,
3234,4961,40,0,
3234,4400,9,0,
3234,4606,4,0,
3235,5380,22,0,
3235,4915,1,0,
3235,4502,75,0,
3235,5156,2,0,
3236,5827,42,0,
3236,6118,58,0,
3237,5289,70,0,
3237,5174,30,0,
3238,5383,26,0,
3238,4979,10,0,
3238,5589,64,0,
3239,4877,50,0,
3239,4762,27,0,
3239,5336,10,0,
3239,6149,13,0,
3240,5009,5,0,
3240,5622,88,0,
3240,4507,7,0,
3241,4800,27,0,
3241,4457,72,0,
3241,4806,1,0,
3242,5912,82,0,
3242,6247,18,0,
3243,6145,77,0,
3243,5229,17,0,
3243,5445,6,0,
3244,6152,51,0,
3244,6220,27,0,
3244,5726,22,0,
3245,5369,36,0,
3245,5495,38,0,
3245,5755,26,0,
3246,6145,44,0,
3246,4632,56,0,
3247,5714,17,0,
3247,4658,81,0,
3247,5156,2,0,
3248,5534,53,0,
3248,6017,47,0,
3249,4585,42,0,
3249,4921,8,0,
3249,5295,41,0,
3249,4557,9,0,
3250,5310,76,0,
3250,5289,24,0,
3251,5656,47,0,
3251,6050,53,0,
3252,4496,71,0,
3252,4921,29,0,
3253,5397,11,0,
3253,4691,1,0,
3253,5850,18,0,
3253,4656,50,0,
3253,5181,20,0,
3254,6050,23,0,
3254,5844,31,0,
3254,5530,5,0,
3254,6240,41,0,
3255,4401,83,0,
3255,6108,17,0,
3256,5795,43,0,
3256,6221,21,0,
3256,4680,36,0,
3257,5529,15,0,
3257,6064,38,0,
3257,5481,22,0,
3257,5110,25,0,
3258,5751,93,0,
3258,4612,7,0,
3259,4860,72,0,
3259,5543,3,0,
3259,5437,25,0,
3260,5040,93,0,
3260,4741,7,0,
3261,6158,60,0,
3261,4571,40,0,
3262,6142,72,0,
3262,6082,28,0,
3263,4677,3,0,
3263,5886,24,0,
3263,5282,39,0,
3263,5860,34,0,
3264,4666,14,0,
3264,5777,15,0,
3264,4659,71,0,
3265,5720,72,0,
3265,4378,28,0,
3266,4516,21,0,
3266,4895,22,0,
3266,5709,37,0,
3266,5270,20,0,
3267,4940,50,0,
3267,5677,50,0,
3268,5464,1,0,
3268,5081,68,0,
3268,4456,31,0,
3269,5408,67,0,
3269,4956,33,0,
3270,5834,53,0,
3270,4410,24,0,
3270,5404,23,0,
3271,5824,2,0,
3271,5460,61,0,
3271,4383,37,0,
3272,5481,69,0,
3272,5463,31,0,
3273,5471,22,0,
3273,5304,67,0,
3273,6095,9,0,
3273,4695,2,0,
3274,6000,26,0,
3274,5381,74,0,
3275,4753,3,0,
3275,4804,2,0,
3275,4555,95,0,
3276,5464,98,0,
3276,5795,2,0,
3277,6000,85,0,
3277,4384,15,0,
3278,6031,20,0,
3278,5758,67,0,
3278,6196,13,0,
3279,4802,99,0,
3279,5578,1,0,
3280,4410,63,0,
3280,5634,37,0,
3281,5305,66,0,
3281,4775,34,0,
3282,5506,67,0,
3282,5809,33,0,
3283,4608,61,0,
3283,5696,19,0,
3283,4862,19,0,
3283,4534,1,0,
3284,5014,5,0,
3284,5937,38,0,
3284,5011,57,0,
3285,4791,29,0,
3285,5530,71,0,
3286,5899,2,0,
3286,6078,39,0,
3286,4400,12,0,
3286,4594,47,0,
3287,5698,70,0,
3287,5596,30,0,
3288,4790,73,0,
3288,5776,27,0,
3289,5119,35,0,
3289,4438,65,0,
3290,5480,27,0,
3290,4790,30,0,
3290,6066,43,0,
3291,5842,31,0,
3291,6234,68,0,
3291,5463,1,0,
3292,4490,10,0,
3292,5826,90,0,
3293,4511,71,0,
3293,5109,29,0,
3294,5456,74,0,
3294,5025,26,0,
3295,5903,3,0,
3295,4689,25,0,
3295,5572,72,0,
3296,4970,59,0,
3296,5878,41,0,
3297,5422,99,0,
3297,4746,1,0,
3298,4927,62,0,
3298,4861,6,0,
3298,5090,26,0,
3298,5442,6,0,
3299,5021,97,0,
3299,5858,3,0,
3300,5991,81,0,
3300,5565,19,0,
3301,4603,63,0,
3301,6140,31,0,
3301,5979,6,0,
3302,5287,71,0,
3302,6237,29,0,
3303,5154,98,0,
3303,5495,2,0,
3304,5165,38,0,
3304,5300,39,0,
3304,5376,23,0,
3305,4501,100,0,
3306,4460,85,0,
3306,5113,15,0,
3307,5834,39,0,
3307,5450,61,0,
3308,5453,65,0,
3308,5649,23,0,
3308,4441,12,0,
3309,5690,77,0,
3309,5391,10,0,
3309,5523,13,0,
3310,4491,35,0,
3310,5218,10,0,
3310,5296,55,0,
3311,5993,23,0,
3311,4818,77,0,
3312,5840,37,0,
3312,5355,49,0,
3312,4729,14,0,
3313,5430,53,0,
3313,5479,34,0,
3313,4379,13,0,
3314,5828,20,0,
3314,5570,17,0,
3314,6120,16,0,
3314,5048,47,0,
3315,4872,68,0,
3315,5507,32,0,
3316,4462,51,0,
3316,4664,49,0,
3317,5875,18,0,
3317,4452,3,0,
3317,5399,78,0,
3317,4785,1,0,
3318,5751,72,0,
3318,5037,28,0,
3319,4652,93,0,
3319,5896,7,0,
3320,5144,57,0,
3320,5556,43,0,
3321,5536,42,0,
3321,5745,30,0,
3321,6094,24,0,
3321,4597,4,0,
3322,5424,48,0,
3322,4657,32,0,
3322,5537,20,0,
3323,4879,51,0,
3323,5528,2,0,
3323,6092,47,0,
3324,5565,40,0,
3324,5596,7,0,
3324,4763,47,0,
3324,4894,6,0,
3325,4427,52,0,
3325,5096,42,0,
3325,4970,6,0,
3326,4479,66,0,
3326,5993,2,0,
3326,5055,32,0,
3327,5123,88,0,
3327,6138,12,0,
3328,4753,55,0,
3328,6205,45,0,
3329,5152,33,0,
3329,4755,67,0,
3330,4945,53,0,
3330,4900,47,0,
3331,5439,26,0,
3331,5103,17,0,
3331,5860,2,0,
3331,5923,55,0,
3332,5498,4,0,
3332,5137,17,0,
3332,4631,3,0,
3332,4992,8,0,
3332,4546,51,0,
3332,5042,17,0,
3333,4626,55,0,
3333,5167,10,0,
3333,4770,23,0,
3333,6177,12,0,
3334,4870,11,0,
3334,5536,60,0,
3334,5996,29,0,
3335,5156,19,0,
3335,6114,28,0,
3335,5618,53,0,
3336,4680,56,0,
3336,4860,33,0,
3336,5713,11,0,
3337,4735,35,0,
3337,5149,26,0,
3337,6071,24,0,
3337,5739,15,0,
3338,6176,38,0,
3338,5957,62,0,
3339,4505,85,0,
3339,5143,15,0,
3340,5659,10,0,
3340,5857,31,0,
3340,5869,36,0,
3340,5480,23,0,
3341,4824,38,0,
3341,5780,62,0,
3342,4901,19,0,
3342,4887,30,0,
3342,5352,14,0,
3342,5658,9,0,
3342,6218,20,0,
3342,5725,8,0,
3343,5290,36,0,
3343,4478,23,0,
3343,5909,41,0,
3344,4938,11,0,
3344,6137,89,0,
3345,6000,76,0,
3345,4695,13,0,
3345,5020,11,0,
3346,5193,95,0,
3346,6162,5,0,
3347,5325,76,0,
3347,6208,24,0,
3348,4595,62,0,
3348,4880,38,0,
3349,5442,4,0,
3349,5640,50,0,
3349,5710,46,0,
3350,5152,79,0,
3350,5808,21,0,
3351,5615,63,0,
3351,5063,35,0,
3351,5050,2,0,
3352,6083,35,0,
3352,5966,39,0,
3352,5801,26,0,
3353,6163,94,0,
3353,5391,6,0,
3354,5185,8,0,
3354,4551,54,0,
3354,6089,4,0,
3354,5840,34,0,
3355,6118,40,0,
3355,4859,40,0,
3355,5269,20,0,
3356,5168,50,0,
3356,5866,50,0,
3357,5655,81,0,
3357,6098,19,0,
3358,5044,12,0,
3358,4557,11,0,
3358,4852,32,0,
3358,4500,37,0,
3358,5090,8,0,
3359,4377,35,0,
3359,5343,34,0,
3359,4485,31,0,
3360,5608,87,0,
3360,6189,13,0,
3361,5216,83,0,
3361,5776,17,0,
3362,4657,60,0,
3362,4424,15,0,
3362,4984,25,0,
3363,5019,30,0,
3363,4488,1,0,
3363,5126,50,0,
3363,5608,8,0,
3363,5346,11,0,
3364,6218,12,0,
3364,6030,40,0,
3364,6014,19,0,
3364,6080,29,0,
3365,5611,7,0,
3365,5496,6,0,
3365,4774,87,0,
3366,5825,81,0,
3366,5533,19,0,
3367,4864,5,0,
3367,5115,38,0,
3367,6202,57,0,
3368,5553,88,0,
3368,4861,12,0,
3369,5816,20,0,
3369,5390,55,0,
3369,5722,25,0,
3370,5605,61,0,
3370,5935,12,0,
3370,4405,27,0,
3371,5928,78,0,
3371,5356,22,0,
3372,6216,87,0,
3372,5605,3,0,
3372,5851,5,0,
3372,4831,5,0,
3373,5852,43,0,
3373,4494,14,0,
3373,5739,43,0,
3374,5103,73,0,
3374,4762,27,0,
3375,5778,27,0,
3375,4420,73,0,
3376,5302,94,0,
3376,4858,6,0,
3377,5071,67,0,
3377,5431,33,0,
3378,6196,45,0,
3378,5018,11,0,
3378,6242,44,0,
3379,4503,2,0,
3379,4556,2,0,
3379,6119,62,0,
3379,4776,34,0,
3380,6101,88,0,
3380,4788,12,0,
3381,6180,12,0,
3381,5127,76,0,
3381,4670,12,0,
3382,5709,68,0,
3382,6171,32,0,
3383,5660,4,0,
3383,5891,96,0,
3384,4810,4,0,
3384,5527,43,0,
3384,4926,53,0,
3385,5544,65,0,
3385,5423,35,0,
3386,4397,25,0,
3386,5624,75,0,
3387,5997,85,0,
3387,4557,15,0,
3388,5789,91,0,
3388,5167,2,0,
3388,5877,7,0,
3389,5070,92,0,
3389,5812,8,0,
3390,5755,20,0,
3390,6000,62,0,
3390,6138,7,0,
3390,5523,11,0,
3391,5922,66,0,
3391,5661,34,0,
3392,4781,17,0,
3392,4530,83,0,
3393,5268,54,0,
3393,4567,46,0,
3394,5246,55,0,
3394,5742,45,0,
3395,6075,23,0,
3395,5811,13,0,
3395,5478,64,0,
3396,5536,83,0,
3396,4429,5,0,
3396,4387,12,0,
3397,5860,43,0,
3397,4988,26,0,
3397,4930,31,0,
3398,5485,1,0,
3398,6073,94,0,
3398,5352,5,0,
3399,4505,54,0,
3399,5638,45,0,
3399,4812,1,0,
3400,5553,15,0,
3400,5921,9,0,
3400,5611,23,0,
3400,4482,42,0,
3400,4964,11,0,
3401,4565,16,0,
3401,4557,31,0,
3401,6218,28,0,
3401,5374,4,0,
3401,6239,21,0,
3402,5664,15,0,
3402,4389,21,0,
3402,6087,15,0,
3402,5514,49,0,
3403,5592,19,0,
3403,5036,6,0,
3403,4712,65,0,
3403,5912,10,0,
3404,5887,66,0,
3404,5316,34,0,
3405,5976,33,0,
3405,5095,46,0,
3405,4876,21,0,
3406,5239,16,0,
3406,5268,3,0,
3406,5693,81,0,
3407,5073,35,0,
3407,5620,56,0,
3407,5592,9,0,
3408,5517,4,0,
3408,4704,67,0,
3408,5518,29,0,
3409,4772,25,0,
3409,6203,60,0,
3409,5828,15,0,
3410,5941,55,0,
3410,6232,30,0,
3410,4474,15,0,
3411,5206,31,0,
3411,5575,1,0,
3411,6061,48,0,
3411,4611,20,0,
3412,5504,55,0,
3412,5261,10,0,
3412,4632,21,0,
3412,4538,14,0,
3413,5118,55,0,
3413,4727,45,0,
3414,4935,54,0,
3414,6011,46,0,
3415,5336,29,0,
3415,5790,27,0,
3415,4458,44,0,
3416,5849,18,0,
3416,4694,24,0,
3416,5246,58,0,
3417,5906,51,0,
3417,6243,14,0,
3417,5472,35,0,
3418,4643,28,0,
3418,5180,72,0,
3419,5793,8,0,
3419,5843,74,0,
3419,5016,18,0,
3420,5108,54,0,
3420,5808,19,0,
3420,4590,4,0,
3420,6069,23,0,
3421,5878,9,0,
3421,6105,82,0,
3421,6039,9,0,
3422,6246,36,0,
3422,5870,49,0,
3422,5074,15,0,
3423,5755,20,0,
3423,5507,5,0,
3423,4612,38,0,
3423,4428,37,0,
3424,5745,16,0,
3424,5995,3,0,
3424,4522,27,0,
3424,5144,54,0,
3425,6118,7,0,
3425,5276,51,0,
3425,5773,42,0,
3426,4613,97,0,
3426,5820,3,0,
3427,5194,6,0,
3427,5211,76,0,
3427,4761,18,0,
3428,5058,16,0,
3428,4439,23,0,
3428,5514,14,0,
3428,5439,47,0,
3429,5060,37,0,
3429,4769,63,0,
3430,5726,44,0,
3430,4854,21,0,
3430,5129,13,0,
3430,4599,22,0,
3431,6244,94,0,
3431,4670,6,0,
3432,6198,51,0,
3432,6031,49,0,
3433,5729,1,0,
3433,5839,60,0,
3433,5599,10,0,
3433,5383,29,0,
3434,5179,67,0,
3434,5730,33,0,
3435,5859,97,0,
3435,5068,3,0,
3436,4387,13,0,
3436,5407,79,0,
3436,5384,8,0,
3437,4646,5,0,
3437,4631,73,0,
3437,5011,22,0,
3438,5530,63,0,
3438,6058,18,0,
3438,5687,19,0,
3439,5637,56,0,
3439,5699,44,0,
3440,4577,53,0,
3440,4705,5,0,
3440,4467,42,0,
3441,5392,47,0,
3441,5858,18,0,
3441,5644,35,0,
3442,5693,20,0,
3442,4515,53,0,
3442,5145,27,0,
3443,4818,45,0,
3443,6035,10,0,
3443,4656,4,0,
3443,6171,4,0,
3443,5767,37,0,
3444,4958,51,0,
3444,6230,45,0,
3444,5626,4,0,
3445,5457,88,0,
3445,5444,12,0,
3446,4774,87,0,
3446,4541,13,0,
3447,6159,37,0,
3447,5832,63,0,
3448,4917,62,0,
3448,5157,4,0,
3448,5437,18,0,
3448,4709,16,0,
3449,4620,48,0,
3449,4819,19,0,
3449,4597,6,0,
3449,6143,27,0,
3450,6097,62,0,
3450,5109,38,0,
3451,5184,90,0,
3451,4997,10,0,
3452,4665,84,0,
3452,4469,7,0,
3452,4514,9,0,
3453,5300,45,0,
3453,4577,55,0,
3454,4989,68,0,
3454,5078,17,0,
3454,5204,12,0,
3454,6008,3,0,
3455,4380,6,0,
3455,5029,47,0,
3455,6014,43,0,
3455,6186,4,0,
3456,6173,83,0,
3456,5407,17,0,
3457,5306,73,0,
3457,5255,27,0,
3458,6243,61,0,
3458,5777,12,0,
3458,5339,27,0,
3459,6029,36,0,
3459,4438,64,0,
3460,5355,17,0,
3460,6077,2,0,
3460,5164,46,0,
3460,4528,35,0,
3461,4561,7,0,
3461,4951,86,0,
3461,5591,7,0,
3462,6101,56,0,
3462,5824,38,0,
3462,6198,6,0,
3463,4956,39,0,
3463,4904,38,0,
3463,5586,9,0,
3463,5719,14,0,
3464,4697,4,0,
3464,4908,31,0,
3464,5028,36,0,
3464,4503,23,0,
3464,5888,6,0,
3465,5137,49,0,
3465,4448,51,0,
3466,6108,81,0,
3466,5760,19,0,
3467,4759,3,0,
3467,5772,21,0,
3467,4911,68,0,
3467,5794,8,0,
3468,5176,47,0,
3468,5403,33,0,
3468,5991,15,0,
3468,4562,5,0,
3469,5794,36,0,
3469,4377,64,0,
3470,4831,97,0,
3470,4656,3,0,
3471,5081,96,0,
3471,5039,4,0,
3472,5481,99,0,
3472,5293,1,0,
3473,5583,6,0,
3473,5814,19,0,
3473,6202,39,0,
3473,4416,36,0,
3474,5191,28,0,
3474,4537,27,0,
3474,5614,45,0,
3475,5722,4,0,
3475,6110,23,0,
3475,5649,18,0,
3475,5165,55,0,
3476,5850,91,0,
3476,5975,9,0,
3477,4953,67,0,
3477,4441,33,0,
3478,5654,42,0,
3478,6082,8,0,
3478,5857,29,0,
3478,6211,21,0,
3479,5172,71,0,
3479,4970,29,0,
3480,4412,97,0,
3480,5872,3,0,
3481,4851,22,0,
3481,4705,78,0,
3482,6070,84,0,
3482,5833,16,0,
3483,5849,87,0,
3483,5501,13,0,
3484,5927,46,0,
3484,5190,54,0,
3485,5268,27,0,
3485,5557,34,0,
3485,6098,39,0,
3486,4527,70,0,
3486,6056,2,0,
3486,4424,28,0,
3487,4566,90,0,
3487,4834,10,0,
3488,5681,75,0,
3488,5164,21,0,
3488,5023,4,0,
3489,6174,55,0,
3489,4630,45,0,
3490,5029,96,0,
3490,5225,4,0,
3491,4796,32,0,
3491,4950,61,0,
3491,4840,7,0,
3492,6091,81,0,
3492,5143,19,0,
3493,6238,40,0,
3493,5599,60,0,
3494,5493,19,0,
3494,5268,57,0,
3494,5053,24,0,
3495,4683,93,0,
3495,4576,7,0,
3496,4659,85,0,
3496,5099,15,0,
3497,4516,55,0,
3497,4722,4,0,
3497,4457,41,0,
3498,4666,38,0,
3498,5816,59,0,
3498,4737,3,0,
3499,4855,78,0,
3499,5460,22,0,
3500,5490,95,0,
3500,5433,5,0,
3501,4865,38,0,
3501,5197,19,0,
3501,5992,23,0,
3501,4693,8,0,
3501,5751,12,0,
3502,6110,2,0,
3502,5020,11,0,
3502,4416,61,0,
3502,4625,26,0,
3503,5464,57,0,
3503,4432,43,0,
3504,5121,3,0,
3504,5865,2,0,
3504,4561,38,0,
3504,5787,1,0,
3504,6147,56,0,
3505,4605,14,0,
3505,5440,11,0,
3505,5022,53,0,
3505,5537,22,0,
3506,4442,47,0,
3506,5366,41,0,
3506,6215,12,0,
3507,6185,23,0,
3507,4753,77,0,
3508,4575,15,0,
3508,5004,36,0,
3508,4845,18,0,
3508,4377,31,0,
3509,6092,55,0,
3509,4463,45,0,
3510,5085,14,0,
3510,6101,1,0,
3510,5969,3,0,
3510,5731,4,0,
3510,5159,77,0,
3510,4918,1,0,
3511,6021,100,0,
3512,4634,39,0,
3512,4472,61,0,
3513,5570,79,0,
3513,5358,21,0,
3514,4641,87,0,
3514,6025,13,0,
3515,5175,9,0,
3515,5230,91,0,
3516,5892,31,0,
3516,4560,69,0,
3517,4489,26,0,
3517,5042,74,0,
3518,4837,71,0,
3518,4578,29,0,
3519,5552,98,0,
3519,4771,2,0,
3520,4729,50,0,
3520,5665,8,0,
3520,5520,7,0,
3520,5226,32,0,
3520,5443,3,0,
3521,6014,20,0,
3521,5391,27,0,
3521,6049,53,0,
3522,4493,43,0,
3522,4739,57,0,
3523,5624,31,0,
3523,5464,69,0,
3524,4840,93,0,
3524,5751,7,0,
3525,4952,15,0,
3525,5974,67,0,
3525,5522,18,0,
3526,4905,66,0,
3526,5057,34,0,
3527,5005,1,0,
3527,6054,56,0,
3527,4399,43,0,
3528,4771,87,0,
3528,5937,13,0,
3529,5703,88,0,
3529,4505,12,0,
3530,5673,16,0,
3530,5301,84,0,
3531,6071,70,0,
3531,5313,30,0,
3532,4829,91,0,
3532,5173,9,0,
3533,5755,89,0,
3533,4848,11,0,
3534,4661,18,0,
3534,4482,82,0,
3535,5623,100,0,
3536,4852,12,0,
3536,5590,27,0,
3536,5410,61,0,
3537,5166,7,0,
3537,5982,31,0,
3537,5121,62,0,
3538,5025,57,0,
3538,6132,43,0,
3539,4490,9,0,
3539,5167,24,0,
3539,4783,31,0,
3539,5040,36,0,
3540,6060,45,0,
3540,5534,55,0,
3541,4719,43,0,
3541,5361,57,0,
3542,5302,65,0,
3542,6044,2,0,
3542,5996,33,0,
3543,5738,27,0,
3543,5974,2,0,
3543,4889,14,0,
3543,6170,31,0,
3543,5967,26,0,
3544,5929,16,0,
3544,6154,25,0,
3544,5417,27,0,
3544,4544,32,0,
3545,4449,82,0,
3545,5371,18,0,
3546,4967,56,0,
3546,5021,44,0,
3547,4459,21,0,
3547,4447,26,0,
3547,5176,53,0,
3548,4915,56,0,
3548,4670,37,0,
3548,4658,7,0,
3549,5167,66,0,
3549,4507,34,0,
3550,4604,69,0,
3550,5189,31,0,
3551,5750,72,0,
3551,5571,28,0,
3552,4898,18,0,
3552,5519,70,0,
3552,5975,12,0,
3553,5114,20,0,
3553,5449,70,0,
3553,4979,10,0,
3554,4691,63,0,
3554,4790,37,0,
3555,4658,37,0,
3555,5932,9,0,
3555,5410,21,0,
3555,5000,33,0,
3556,6116,62,0,
3556,4543,14,0,
3556,4781,14,0,
3556,5640,10,0,
3557,4920,97,0,
3557,5002,3,0,
3558,5108,16,0,
3558,5935,61,0,
3558,5238,23,0,
3559,5006,38,0,
3559,4461,23,0,
3559,6027,39,0,
3560,5576,94,0,
3560,6168,6,0,
3561,5583,67,0,
3561,5919,33,0,
3562,6024,36,0,
3562,5041,11,0,
3562,4868,19,0,
3562,6008,14,0,
3562,5441,20,0,
3563,5033,57,0,
3563,6054,11,0,
3563,5301,32,0,
3564,5257,17,0,
3564,4792,61,0,
3564,4664,22,0,
3565,5287,13,0,
3565,5722,34,0,
3565,4874,19,0,
3565,5711,34,0,
3566,5615,29,0,
3566,4705,66,0,
3566,5197,5,0,
3567,6046,84,0,
3567,6207,16,0,
3568,4466,24,0,
3568,5830,61,0,
3568,5417,15,0,
3569,6196,96,0,
3569,5850,4,0,
3570,5507,23,0,
3570,4429,15,0,
3570,6036,62,0,
3571,5639,48,0,
3571,4612,34,0,
3571,5736,17,0,
3571,5205,1,0,
3572,5159,8,0,
3572,5023,20,0,
3572,5750,16,0,
3572,4849,37,0,
3572,5456,19,0,
3573,4473,98,0,
3573,5971,2,0,
3574,5580,39,0,
3574,5926,2,0,
3574,5047,59,0,
3575,5543,42,0,
3575,4670,51,0,
3575,5658,7,0,
3576,5321,55,0,
3576,5790,45,0,
3577,4780,59,0,
3577,4520,28,0,
3577,4842,5,0,
3577,4980,8,0,
3578,4537,17,0,
3578,4840,55,0,
3578,4570,8,0,
3578,5611,18,0,
3578,4905,2,0,
3579,5937,6,0,
3579,6169,42,0,
3579,5217,22,0,
3579,5627,30,0,
3580,5078,64,0,
3580,5118,13,0,
3580,5098,23,0,
3581,5936,90,0,
3581,4612,10,0,
3582,4542,97,0,
3582,4537,3,0,
3583,5636,71,0,
3583,5871,29,0,
3584,5922,85,0,
3584,5430,15,0,
3585,6113,89,0,
3585,4602,11,0,
3586,5040,36,0,
3586,5133,26,0,
3586,4590,1,0,
3586,5174,23,0,
3586,4947,14,0,
3587,5330,81,0,
3587,6086,9,0,
3587,5203,10,0,
3588,4791,70,0,
3588,5058,30,0,
3589,5377,6,0,
3589,4405,27,0,
3589,5306,33,0,
3589,4668,34,0,
3590,5867,6,0,
3590,4670,82,0,
3590,5348,12,0,
3591,6088,39,0,
3591,6014,61,0,
3592,4379,98,0,
3592,5374,2,0,
3593,6012,12,0,
3593,4777,12,0,
3593,5473,76,0,
3594,5056,36,0,
3594,5127,64,0,
3595,4646,22,0,
3595,5531,26,0,
3595,5444,13,0,
3595,4734,17,0,
3595,4774,22,0,
3596,5211,26,0,
3596,5100,1,0,
3596,5124,73,0,
3597,5944,43,0,
3597,5835,57,0,
3598,4974,11,0,
3598,5031,73,0,
3598,5952,16,0,
3599,4795,44,0,
3599,4715,56,0,
3600,5740,83,0,
3600,6083,17,0,
3601,5639,23,0,
3601,4702,55,0,
3601,4547,22,0,
3602,4647,93,0,
3602,4904,7,0,
3603,5683,83,0,
3603,5835,17,0,
3604,4648,48,0,
3604,5802,24,0,
3604,6193,28,0,
3605,5652,48,0,
3605,5865,52,0,
3606,4648,20,0,
3606,5508,29,0,
3606,6109,51,0,
3607,4473,65,0,
3607,5019,35,0,
3608,4490,98,0,
3608,4637,1,0,
3608,5891,1,0,
3609,5017,55,0,
3609,5512,43,0,
3609,5885,2,0,
3610,5534,80,0,
3610,4916,20,0,
3611,5753,65,0,
3611,4726,35,0,
3612,5792,52,0,
3612,5380,48,0,
3613,4782,66,0,
3613,4398,25,0,
3613,6152,9,0,
3614,5708,32,0,
3614,4431,17,0,
3614,4491,51,0,
3615,4746,61,0,
3615,5063,6,0,
3615,5109,33,0,
3616,5323,98,0,
3616,5750,2,0,
3617,5573,33,0,
3617,5841,67,0,
3618,4540,3,0,
3618,5614,24,0,
3618,5192,73,0,
3619,4892,39,0,
3619,5294,58,0,
3619,4398,3,0,
3620,5297,21,0,
3620,4701,66,0,
3620,5634,13,0,
3621,6020,55,0,
3621,5271,13,0,
3621,6182,32,0,
3622,6091,60,0,
3622,4423,40,0,
3623,5077,64,0,
3623,5216,36,0,
3624,5851,39,0,
3624,5824,33,0,
3624,5433,28,0,
3625,5580,14,0,
3625,6248,5,0,
3625,6209,61,0,
3625,4414,4,0,
3625,5690,16,0,
3626,6219,62,0,
3626,4580,17,0,
3626,6240,21,0,
3627,5972,81,0,
3627,4391,19,0,
3628,4996,90,0,
3628,6176,10,0,
3629,5159,7,0,
3629,4511,93,0,
3630,6199,45,0,
3630,5462,55,0,
3631,4393,39,0,
3631,5013,61,0,
3632,4533,15,0,
3632,5575,85,0,
3633,6039,74,0,
3633,5608,26,0,
3634,6222,7,0,
3634,5980,90,0,
3634,4695,3,0,
3635,4982,72,0,
3635,5372,28,0,
3636,5404,61,0,
3636,4492,39,0,
3637,5414,20,0,
3637,4989,66,0,
3637,5735,14,0,
3638,6153,94,0,
3638,5286,6,0,
3639,5041,76,0,
3639,4778,23,0,
3639,6120,1,0,
3640,4445,96,0,
3640,5303,4,0,
3641,4629,76,0,
3641,5104,24,0,
3642,5794,68,0,
3642,5472,32,0,
3643,4551,45,0,
3643,5788,55,0,
3644,5215,93,0,
3644,4969,7,0,
3645,6208,39,0,
3645,4739,4,0,
3645,4442,57,0,
3646,4844,77,0,
3646,5896,23,0,
3647,6238,60,0,
3647,5939,40,0,
3648,5718,26,0,
3648,5181,74,0,
3649,5604,50,0,
3649,4835,41,0,
3649,4927,9,0,
3650,4404,89,0,
3650,4701,6,0,
3650,5612,5,0,
3651,4394,19,0,
3651,5742,63,0,
3651,5763,18,0,
3652,5656,43,0,
3652,4689,57,0,
3653,6248,16,0,
3653,5746,64,0,
3653,5537,10,0,
3653,5844,10,0,
3654,5808,79,0,
3654,5245,1,0,
3654,5263,6,0,
3654,4556,14,0,
3655,5727,82,0,
3655,6078,18,0,
3656,5115,90,0,
3656,5536,10,0,
3657,5430,3,0,
3657,4643,81,0,
3657,5918,16,0,
3658,4833,64,0,
3658,4883,36,0,
3659,5232,71,0,
3659,5713,29,0,
3660,5161,3,0,
3660,4523,20,0,
3660,5840,58,0,
3660,4487,16,0,
3660,6004,3,0,
3661,4765,55,0,
3661,5999,30,0,
3661,5222,15,0,
3662,5040,32,0,
3662,6024,68,0,
3663,4453,39,0,
3663,5444,61,0,
3664,5279,34,0,
3664,4609,16,0,
3664,5875,7,0,
3664,4656,43,0,
3665,5929,73,0,
3665,6048,27,0,
3666,5858,51,0,
3666,4525,49,0,
3667,4537,51,0,
3667,4491,37,0,
3667,6166,12,0,
3668,5115,28,0,
3668,5194,3,0,
3668,5817,69,0,
3669,5685,70,0,
3669,5561,30,0,
3670,4933,81,0,
3670,4970,19,0,
3671,4392,91,0,
3671,5975,9,0,
3672,5534,54,0,
3672,5746,46,0,
3673,6058,22,0,
3673,5228,66,0,
3673,5952,12,0,
3674,5146,86,0,
3674,4937,14,0,
3675,5598,73,0,
3675,5462,27,0,
3676,5195,7,0,
3676,4920,14,0,
3676,5079,17,0,
3676,5376,6,0,
3676,4796,20,0,
3676,4833,36,0,
3677,5299,91,0,
3677,6192,9,0,
3678,4832,77,0,
3678,5207,23,0,
3679,4844,100,0,
3680,5543,53,0,
