id,codice_transazione,importo,emittente,beneficiario,banca,data
5569,601073,372224.74,14011,11981,5,2002-02-17
5570,3391,420728.48,32,3564,80,2007-07-02
5571,813128,592223.72,13080,11057,96,2008-05-01
5572,602699,224482.58,15057,11190,114,2014-05-25
5573,213362,539889.97,9840,13839,20,2017-12-18
5574,164283,113480.97,11655,16849,18,2021-04-10
5575,688065,313479.04,5288,8122,89,2005-11-13
5576,24818,622222.95,12569,12107,24,2014-01-23
5577,246540,773774.27,4404,17033,18,2005-08-29
5578,829401,650943.3,17210,8141,90,2012-10-10
5579,979858,672467.83,17469,12070,79,2022-02-09
5580,413569,95627.69,10810,13833,117,2013-09-12
5581,470801,146497.94,4843,18474,31,2010-09-09
5582,463413,294678.32,8348,7226,13,2013-01-11
5583,830378,660684.34,7189,5940,61,2003-02-01
5584,808168,597426.47,5613,13880,110,2015-05-16
5585,775251,890143.61,8382,14000,53,2006-05-08
5586,914492,727068.51,14393,8236,97,2017-05-21
5587,939314,725002.33,3725,13585,109,2000-05-06
5588,94116,922985.54,4055,10300,107,2014-03-27
5589,946309,820426.61,8513,13373,116,2003-06-03
5590,799815,361915.73,4144,17298,6,2017-09-22
5591,803804,819698.29,1714,10229,80,2007-11-22
5592,730950,774909.01,958,13294,58,2013-01-27
5593,850304,477320.87,7342,3766,92,2020-03-05
5594,902120,787246.57,13512,15521,4,2009-09-30
5595,6357,370813.09,1167,10934,40,2002-10-13
5596,357922,528402.59,11351,4385,84,2002-01-24
5597,845932,240068.96,13184,7577,19,2013-08-16
5598,611558,620348.03,2399,13906,34,2000-03-16
5599,488787,323289.67,7535,12208,10,2020-03-27
5600,819121,125246.64,15866,11133,29,2009-10-19
5601,210564,905768.41,3776,1519,63,2020-09-01
5602,115844,141737.72,2314,1498,29,2002-03-06
5603,773220,536034.26,13513,7377,80,2001-11-23
5604,638580,419918.41,15539,18511,49,2006-03-31
5605,694665,715881.86,994,254,67,2017-02-20
5606,369156,679610.98,9274,3599,66,2017-08-05
5607,100210,465098.33,1150,11999,115,2019-10-28
5608,469271,130853.77,16672,6788,86,2007-02-16
5609,143089,756235.77,16427,16428,101,2005-01-28
5610,8106,879159.18,3941,3608,33,2000-10-31
5611,707429,359461.25,4209,13507,59,2008-11-05
5612,565329,32789.56,3341,14683,70,2003-03-15
5613,223521,224169.63,3786,4254,9,2001-01-31
5614,620089,444906.25,16129,7643,118,2012-01-11
5615,970447,713128.64,3341,178,105,2008-09-18
5616,642126,983523.58,8540,829,86,2014-05-20
5617,520214,304243.44,18476,16210,90,2008-01-14
5618,14798,398044.07,11313,4485,87,2003-03-29
5619,853581,825533.4,3479,10786,87,2022-02-28
5620,880894,609462.43,8380,7359,6,2007-12-24
5621,999820,74690.22,13370,17383,80,2011-10-07
5622,776753,648109.22,8127,15745,16,2019-12-28
5623,815641,314629.43,12785,12060,94,2000-02-01
5624,235487,49576.93,17652,7650,96,2015-01-24
5625,570375,408688.18,5477,6534,54,2015-04-02
5626,379064,846225.09,13982,16945,68,2003-05-01
5627,350030,61555.63,7059,6855,87,2007-09-05
5628,704655,53454.8,1169,16345,4,2016-04-14
5629,154262,373503.5,11667,1482,55,2017-08-05
5630,165797,618617.41,12996,9260,22,2020-01-17
5631,95530,579850.52,10183,6944,3,2017-03-18
5632,396955,829186.97,2947,14170,26,2019-10-03
5633,161707,588139.96,4320,7096,39,2019-04-27
5634,130965,572852.51,4255,8628,62,2020-07-27
5635,700192,246768.83,17468,13105,9,2000-03-28
5636,546619,556500.57,14298,11033,88,2014-02-17
5637,38598,967016.64,9620,3533,113,2018-03-05
5638,491812,334383.56,4761,8846,117,2006-01-12
5639,596624,665538.1,14852,16894,44,2022-02-15
5640,16618,217957.53,14501,18387,17,2016-03-03
5641,916819,888512.88,935,6052,30,2000-09-01
5642,965961,83420.11,8753,9779,48,2010-07-16
5643,805815,866443.51,13190,3116,60,2012-10-23
5644,90291,290170.49,12085,16861,95,2018-03-17
5645,934789,552669.27,16033,12052,92,2019-09-07
5646,478247,796701.49,13350,5302,0,2004-11-29
5647,296447,630275.51,17101,7330,110,2015-05-26
5648,6330,882711.88,10955,1924,91,2020-03-19
5649,583387,764043.91,17253,14379,29,2016-07-28
5650,734166,859239.16,15687,15194,22,2012-10-08
5651,416452,453324.11,5397,9321,64,2003-07-28
5652,858745,744529.62,11558,17651,64,2015-10-01
5653,836735,541097.98,8263,3061,62,2007-07-03
5654,278127,913390.9,6000,3970,17,2003-09-25
5655,909839,613574.73,6946,14038,81,2020-03-18
5656,835694,496174.37,5633,10750,70,2009-03-17
5657,152969,15700.97,1795,8045,59,2018-05-08
5658,217525,409154.23,3966,13299,89,2013-05-09
5659,233552,976062.89,10208,3281,90,2011-12-03
5660,667584,814382.02,10750,10146,19,2017-10-19
5661,911201,259700.36,14177,8626,49,2018-06-26
5662,787141,151671.21,6267,8744,61,2005-06-30
5663,202521,550519.57,13717,12608,9,2016-11-14
5664,343342,365386.3,10649,14504,4,2019-08-29
5665,229979,361773.76,8136,12469,97,2007-12-28
5666,567888,186632.18,11018,11456,44,2007-04-23
5667,356662,707714.33,8946,15101,89,2008-06-08
5668,410477,57354.93,10766,10940,45,2004-07-25
5669,845552,137970.56,8358,6706,62,2003-04-07
5670,173520,223601.47,4235,2364,118,2002-08-18
5671,951974,490255.1,17827,7915,62,2016-07-04
5672,930732,870252.78,714,8455,27,2001-09-01
5673,184061,248631.68,9500,15902,23,2000-08-04
5674,608275,403176.68,4613,2557,92,2017-04-10
5675,71352,184333.79,5225,4129,5,2015-09-27
5676,909537,722090.78,2527,4223,49,2021-03-12
5677,741731,763197.39,10804,16353,43,2013-10-16
5678,283901,931272.51,4113,2348,51,2010-07-31
5679,979443,36811.12,16801,577,53,2020-08-23
5680,137261,114798.92,11812,18432,101,2017-12-12
5681,126181,347634.49,2162,128,64,2019-11-01
5682,563840,62022.01,15930,16462,41,2000-07-30
5683,813880,757662.91,15013,2532,16,2006-11-21
5684,615040,281052.03,16716,645,30,2022-03-20
5685,305814,726175.21,4123,8111,43,2016-06-05
5686,290713,333496.78,5946,3878,54,2017-05-23
5687,60516,932518.28,432,516,3,2000-03-26
5688,754905,199354.43,15339,15064,54,2013-02-19
5689,129960,724326.84,14563,12759,61,2002-09-06
5690,823964,50927.2,10544,5800,71,2001-03-02
5691,119633,234928.99,9060,18250,92,2017-02-22
5692,496547,618837.64,16503,18367,47,2001-06-16
5693,786294,838057.28,4385,13986,79,2008-11-15
5694,641902,478798.09,1820,276,88,2012-09-30
5695,963483,953631.88,76,8635,68,2004-08-04
5696,297435,626762.01,3304,3725,60,2007-01-15
5697,307175,22436.44,14152,7472,0,2015-11-28
5698,437739,73153.39,11355,1306,59,2022-02-23
5699,621686,950731.64,10563,12867,37,2015-01-02
5700,677911,226979.57,10509,17275,31,2018-07-16
5701,630894,394962.24,3437,4687,92,2010-11-10
5702,649472,907936.48,6404,5244,43,2018-05-13
5703,863881,130513.13,5989,375,82,2011-01-13
5704,659738,210079.88,720,13128,13,2021-02-15
5705,728471,872532.91,316,2495,90,2005-01-13
5706,287318,235798.47,14749,17441,24,2005-04-04
5707,495304,890524.96,13188,17396,27,2004-04-13
5708,738593,184846.02,12531,17928,29,2018-07-01
5709,908698,326949.59,3715,1378,24,2017-01-01
5710,685992,806252.46,3062,18117,116,2004-09-03
5711,111798,723772.32,3724,9634,85,2016-12-27
5712,467131,292358.78,10853,18087,79,2015-01-08
5713,614240,4063.5,11063,3076,107,2009-11-09
5714,992276,561122.91,8835,12981,80,2014-11-22
5715,969507,571284.33,11169,14572,98,2003-01-04
5716,395511,704292.63,13557,7713,16,2022-04-28
5717,404383,654454.27,11380,14152,85,2002-10-01
5718,314614,553520.83,15799,9485,48,2013-04-11
5719,763633,277815.24,14374,17455,41,2002-04-10
5720,796429,839288.4,16242,9808,28,2002-01-25
5721,795603,163326.43,10140,8669,107,2020-09-19
5722,230867,919931.83,18576,9060,47,2003-10-31
5723,668723,744726.72,2366,1769,71,2002-03-28
5724,871095,619653.23,14859,15234,106,2000-10-17
5725,315190,598675.61,18588,13533,117,2002-05-06
5726,309620,358934.89,17948,941,81,2015-03-27
5727,37607,921202.53,4249,11609,83,2008-02-07
5728,587942,803504.67,11890,4758,21,2004-02-10
5729,44123,434224.19,6919,4279,112,2003-12-30
5730,366744,2692.0,15535,6494,39,2007-01-12
5731,686340,642866.89,5224,11003,109,2017-03-07
5732,447143,578286.0,17354,4362,62,2019-02-09
5733,869036,206288.86,11089,1735,106,2008-09-22
5734,713030,590033.41,7526,10208,10,2021-08-06
5735,410604,830981.07,4888,17916,74,2015-10-11
5736,189535,355450.85,2480,1173,87,2007-09-20
5737,274809,562920.14,14130,3150,46,2018-06-21
5738,974625,780157.09,6674,427,99,2012-05-13
5739,983982,847998.26,11500,12053,113,2013-04-30
5740,874009,993223.96,3259,15698,75,2015-09-08
5741,377490,978326.78,8927,5323,45,2015-06-11
5742,285611,467501.54,17449,17903,95,2017-02-10
5743,618069,994251.71,6280,1703,39,2003-02-27
5744,989790,767451.18,8617,12202,11,2002-05-06
5745,28189,882703.94,57,8335,87,2003-02-16
5746,978978,685738.57,18561,8088,7,2006-05-01
5747,94892,103162.48,8624,13941,16,2006-10-26
5748,930614,643625.79,5376,9987,42,2009-10-24
5749,886984,757950.98,11494,12810,81,2019-11-06
5750,713400,746995.31,3293,8879,50,2018-03-14
5751,337227,757845.8,1721,4760,35,2013-03-19
5752,195151,150725.39,12941,11103,73,2016-11-11
5753,538583,30764.47,10493,6802,60,2016-03-24
5754,609982,525362.31,16517,3163,1,2007-12-27
5755,511157,312365.09,2448,1340,115,2010-04-28
5756,847078,824738.19,11015,5983,117,2002-03-20
5757,924769,443134.33,9292,2994,67,2018-01-24
5758,391754,447873.2,14694,16856,86,2000-01-28
5759,603348,617180.88,11599,15202,40,2011-06-10
5760,876229,118237.09,4965,18613,40,2009-09-26
5761,662019,340092.64,9457,11001,87,2010-09-24
5762,779639,638743.79,2611,3680,55,2001-03-06
5763,339710,870037.18,18695,6544,16,2020-04-10
5764,909007,195104.37,2236,4926,76,2007-12-25
5765,762385,48633.01,16328,2300,83,2006-04-12
5766,574981,452344.62,11574,18098,84,2000-02-05
5767,707904,44590.91,3011,4886,94,2018-06-30
5768,450256,465573.74,18419,7700,21,2016-03-07
5769,182534,426333.84,17385,18295,39,2003-07-19
5770,256981,942618.67,7962,13513,75,2009-12-31
5771,697887,639800.66,2296,14333,13,2012-10-14
5772,779445,418677.83,14958,2014,34,2020-11-06
5773,654837,819811.24,3848,14510,63,2012-10-08
5774,601113,365071.11,4773,4135,23,2018-09-09
5775,76096,97575.73,14537,14166,50,2018-05-19
5776,948279,715975.23,2896,12180,57,2018-09-30
5777,441391,19011.09,157,2575,57,2020-10-01
5778,429717,790319.76,16791,8257,42,2011-12-13
5779,825748,165857.67,3375,4393,70,2008-03-17
5780,325159,976283.5,2598,10503,5,2005-02-01
5781,537481,746561.65,1280,16995,105,2021-07-23
5782,333010,434164.11,12441,5865,32,2000-09-12
5783,14277,810342.1,15197,10876,27,2006-04-30
5784,229330,781528.43,10666,10104,43,2015-04-21
5785,295873,634932.01,3274,7435,119,2018-06-26
5786,887617,286107.67,1547,4245,91,2001-02-13
5787,8614,640902.12,7524,15703,119,2018-09-11
5788,724441,12036.13,13553,16104,18,2004-11-28
5789,167540,320899.28,2932,8698,57,2012-01-14
5790,324878,606295.49,18689,13143,76,2018-09-02
5791,342286,986036.17,6904,2393,90,2002-07-01
5792,552761,403749.92,2749,6753,48,2001-05-08
5793,699515,787522.71,1018,16294,57,2011-02-16
5794,723818,360386.75,17711,16604,17,2009-08-22
5795,292494,130088.4,11026,15006,33,2019-12-30
5796,32342,461350.75,1582,18574,58,2008-07-06
5797,847024,564576.25,15310,10657,24,2003-05-09
5798,193551,102195.26,16916,16072,54,2019-08-07
5799,231230,290267.5,11450,14695,84,2003-01-27
5800,570390,745956.68,238,4115,74,2004-08-04
5801,771813,446489.08,5991,679,33,2014-04-25
5802,599614,589640.95,6948,485,71,2016-04-20
5803,502071,576771.37,18630,9354,92,2009-06-08
5804,627291,503102.42,7953,1449,54,2004-03-15
5805,169489,833248.61,12933,45,107,2011-11-01
5806,517186,915294.82,1309,4043,45,2001-09-01
5807,133580,207788.03,873,10639,104,2001-03-02
5808,418347,162993.55,15607,375,59,2013-01-19
5809,843477,602732.09,11811,11716,18,2004-12-23
5810,243344,516091.99,17918,553,100,2011-09-10
5811,414634,922745.07,13296,9510,61,2000-08-01
5812,541771,874044.72,13349,6275,25,2003-04-30
5813,389078,848903.65,10089,17160,109,2021-08-02
5814,243299,429272.14,6087,2601,46,2015-04-16
5815,466227,57516.95,6080,6308,59,2002-09-20
5816,185243,500997.08,7569,15292,65,2001-04-22
5817,720347,734997.72,1627,6121,61,2006-04-16
5818,367969,892584.11,4677,1818,74,2012-11-03
5819,167241,966628.4,6631,14840,33,2005-04-28
5820,629775,608566.15,7576,3384,118,2003-08-07
5821,128513,205682.9,8661,4839,70,2005-02-24
5822,662191,59299.43,16825,17312,87,2013-08-14
5823,876594,80506.95,17164,5295,40,2009-08-05
5824,586686,954259.91,3211,10541,15,2014-04-20
5825,59636,948264.28,15005,6440,76,2005-09-21
5826,544861,530615.71,7373,7612,36,2021-05-05
5827,896173,383474.42,13777,1686,45,2015-01-08
5828,826540,999156.6,9410,9058,63,2007-04-19
5829,167683,345036.78,1457,5131,97,2021-12-10
5830,462112,669489.12,7930,8383,13,2000-04-04
5831,767909,107564.56,2337,14963,42,2019-01-24
5832,232230,383604.37,12815,6318,110,2009-01-16
5833,196177,897296.84,7546,15622,48,2018-07-23
5834,69973,297409.95,2660,4250,40,2000-10-04
5835,387458,251226.13,2763,1792,47,2013-11-16
5836,270049,469732.31,16261,5263,106,2001-08-22
5837,186772,389773.15,7945,12174,65,2005-04-30
5838,374169,717026.73,17084,11505,78,2006-04-08
5839,764685,919210.15,11432,6620,29,2021-10-24
5840,592733,46418.15,6850,11658,50,2007-05-03
5841,196627,428505.51,17157,5874,4,2014-03-06
5842,517621,601871.36,2846,15328,12,2022-03-27
5843,299608,402839.01,5436,18411,60,2000-10-13
5844,863620,450448.91,8875,11369,104,2002-04-18
5845,237757,447810.42,7707,8742,37,2021-03-10
5846,395473,51370.02,6640,5598,10,2022-04-02
5847,786378,925055.12,11203,18214,23,2018-08-19
5848,305049,65827.39,5649,6118,73,2020-09-15
5849,478271,69253.97,8743,1909,10,2000-12-11
5850,928455,914707.75,17677,7297,59,2020-07-01
5851,762809,65621.7,15500,4741,14,2014-03-03
5852,459175,560095.2,14317,15852,27,2011-12-26
5853,950391,882317.54,11500,8639,3,2007-03-12
5854,41679,22176.78,12708,17716,71,2011-11-01
5855,478639,363422.93,9692,8838,96,2000-11-11
5856,375673,706541.31,9799,12784,80,2009-07-22
5857,488961,310887.95,1268,15226,105,2021-12-06
5858,953297,475080.85,4275,14348,114,2014-11-12
5859,87084,22174.32,7775,11591,25,2017-05-02
5860,516459,206239.79,13770,13998,26,2015-08-07
5861,566545,736631.04,11292,3685,105,2012-03-16
5862,988891,971917.81,1439,15679,83,2004-03-20
5863,967662,128064.07,2025,6229,94,2003-02-28
5864,715494,357382.0,3089,13538,14,2021-11-30
5865,391722,964281.51,12978,7428,93,2005-08-03
5866,736000,530551.67,8546,7103,16,2009-04-07
5867,506224,417748.43,1742,928,12,2003-07-23
5868,992213,356687.26,9629,2292,88,2014-07-11
5869,395254,96190.16,16944,15985,27,2006-07-13
5870,521175,817467.4,3513,1539,111,2011-05-19
5871,333900,713177.45,13117,2774,65,2013-07-14
5872,139818,605023.73,10574,8147,54,2002-07-31
5873,390101,989001.4,16102,7734,77,2006-04-24
5874,911696,775856.46,15837,10196,38,2005-06-09
5875,31779,848299.2,18282,17909,93,2021-08-29
5876,462709,954104.0,14987,3891,64,2012-05-22
5877,180729,611394.42,10327,1968,112,2019-09-05
5878,736435,923657.91,13166,406,59,2012-04-19
5879,558405,530919.03,3676,16104,117,2015-06-22
5880,536686,274366.95,11868,17154,25,2002-10-18
5881,532778,877445.29,3234,7780,27,2009-03-01
5882,880407,653099.71,13682,7590,20,2008-02-10
5883,359135,640790.23,7323,4776,13,2018-01-24
5884,205791,522702.57,12091,18210,86,2004-03-04
5885,893558,195506.08,1398,8620,3,2009-03-05
5886,583694,622967.31,15777,9778,106,2011-07-02
5887,230183,196180.16,5136,14661,72,2019-04-30
5888,524414,31677.36,2073,10849,82,2009-12-23
5889,838391,387437.71,13890,6706,59,2016-01-21
5890,262484,415871.82,4355,14984,84,2011-07-06
5891,45028,285187.76,6701,2671,68,2015-05-20
5892,421159,91941.43,9720,9372,94,2012-06-02
5893,354751,477381.26,11638,5937,114,2014-06-17
5894,130353,349543.3,14718,6390,101,2013-08-18
5895,485729,19776.81,4730,18087,62,2013-12-23
5896,995178,101744.22,16258,12576,80,2002-07-25
5897,770789,241334.98,4470,17753,6,2014-12-30
5898,799286,483383.95,3266,13269,52,2015-05-17
5899,538950,806370.47,12334,5958,3,2002-07-06
5900,674103,166453.48,7891,17254,56,2009-06-20
5901,217115,505642.91,7334,7116,62,2009-02-10
5902,803446,93362.86,14468,3434,108,2019-02-23
5903,81260,379949.49,16675,15683,73,2000-02-28
5904,927436,374509.63,1764,10061,32,2005-09-22
5905,423286,349624.19,4299,17573,42,2018-07-04
5906,382405,595833.19,17976,18603,29,2019-07-30
5907,597832,92101.74,3951,12746,64,2014-08-07
5908,757900,643745.6,14507,16835,97,2009-06-21
5909,60413,313739.95,2668,11686,14,2001-08-16
5910,430498,760123.27,16441,1074,17,2006-08-13
5911,764138,77618.49,10442,5705,103,2003-10-04
5912,26418,375251.97,3877,820,10,2002-06-23
5913,446117,104135.52,11001,3952,36,2013-06-24
5914,360735,700779.73,11348,13875,85,2018-07-21
5915,264422,13590.89,14755,18054,80,2022-05-29
5916,302046,494964.22,15171,10373,62,2018-01-04
5917,928518,205593.79,14669,10932,91,2007-06-21
5918,525763,535345.92,990,18672,34,2019-08-06
5919,581392,67343.33,11340,15443,44,2011-08-02
5920,267424,572649.65,5478,16496,88,2010-03-10
5921,297089,166786.77,16651,4931,100,2020-10-05
5922,516171,245184.19,15964,8115,39,2001-05-10
5923,398987,261561.11,10284,1249,19,2014-11-25
5924,813594,191397.72,13103,14766,47,2022-04-04
5925,985568,777211.35,8106,16794,104,2011-01-21
5926,247297,889661.81,11027,1024,84,2010-11-25
5927,746820,450644.05,15622,10341,106,2012-07-01
5928,603938,750475.08,13384,9983,90,2005-05-24
5929,27514,802403.76,5553,14818,14,2011-07-11
5930,336975,737156.45,18481,2480,7,2002-01-01
5931,443022,161362.82,11277,8776,86,2012-07-26
5932,38699,354174.71,5063,5948,64,2014-03-25
5933,979598,691750.45,17443,3899,82,2000-07-22
5934,4718,584799.04,15009,13188,118,2014-07-13
5935,500459,132232.39,7984,2258,65,2018-02-02
5936,125678,472150.8,2725,13283,105,2003-06-12
5937,75759,672787.59,2980,15745,34,2019-12-13
5938,477876,838868.04,128,1043,40,2015-01-09
5939,688683,884572.41,2668,6445,74,2013-12-29
5940,569004,224176.9,10400,3141,65,2005-07-09
5941,684706,209785.67,13152,14002,101,2002-09-11
5942,861232,863111.07,10704,13381,30,2007-04-02
5943,542331,845927.19,9816,11589,88,2005-07-22
5944,421107,982244.98,3026,8767,33,2021-06-30
5945,740138,61792.56,893,9557,115,2018-11-28
5946,643614,7242.6,371,7686,26,2018-11-14
5947,775232,449832.84,1801,9526,82,2017-04-25
5948,544305,207610.75,12819,2072,24,2016-02-23
5949,730498,406150.3,15375,11587,107,2011-11-01
5950,84377,71150.47,15606,5756,71,2017-12-16
5951,345086,563681.81,3996,11232,23,2012-06-24
5952,521697,202700.2,13664,14771,50,2010-03-30
5953,640954,94858.34,3399,3707,101,2019-06-21
5954,328521,293810.97,9153,10988,49,2002-07-05
5955,283241,487657.7,10761,3075,13,2006-11-01
5956,693878,891615.12,12960,13980,98,2002-03-02
5957,526819,64701.25,4210,7944,55,2021-02-08
5958,902292,965278.4,12678,17837,57,2001-10-26
5959,482269,482873.57,6434,1563,56,2012-03-05
5960,458587,995169.83,15480,11617,26,2005-01-26
5961,190560,526752.85,2432,15232,32,2014-10-09
5962,436066,391904.99,12951,18218,105,2014-01-07
5963,118798,652672.26,5457,16501,32,2017-09-25
5964,658442,450264.37,7826,5778,118,2010-08-22
5965,904009,84549.14,1049,11300,22,2012-07-26
5966,117487,780113.22,8235,8101,42,2000-02-13
5967,484165,361398.53,16680,2409,21,2006-09-06
5968,948835,819779.33,16661,4606,84,2005-07-12
5969,954344,55528.32,7823,1775,118,2018-07-14
5970,358002,921765.21,2917,4906,108,2019-12-22
5971,180342,587300.99,7242,11085,17,2001-04-08
5972,121347,380272.48,1984,17027,76,2014-03-23
5973,839215,891257.82,2530,5731,77,2002-07-27
5974,868789,591506.85,1105,3212,35,2000-01-26
5975,721761,884122.76,1452,13818,55,2007-02-04
5976,892828,73345.75,10169,2317,78,2010-09-15
5977,565079,856802.08,16465,8247,79,2000-09-22
5978,432545,553701.58,13147,7167,87,2011-03-31
5979,902335,398534.3,16978,13123,106,2012-08-20
5980,107495,268052.84,9113,1877,39,2009-05-11
5981,306040,446894.9,8545,10887,82,2019-11-04
5982,18703,205657.98,6220,7544,74,2008-11-30
5983,674113,578229.01,7916,4088,90,2016-03-22
5984,599980,628092.67,13478,5031,32,2004-12-04
5985,628644,273941.48,5397,4939,87,2017-09-01
5986,463820,425100.75,8684,6956,17,2011-02-12
5987,363158,246412.88,4320,33,105,2016-06-04
5988,972313,716018.5,6037,2398,75,2019-10-28
5989,386545,275798.08,10549,9268,83,2001-06-20
5990,230562,639882.96,5127,7281,15,2016-04-15
5991,155115,587274.85,12443,3645,41,2020-10-06
5992,41263,573980.07,7120,3159,96,2006-07-27
5993,296942,225700.46,5641,17111,10,2003-09-06
5994,365963,307534.02,1976,6025,93,2000-11-23
5995,884835,970027.79,18454,6080,7,2010-05-31
5996,155563,223168.07,8545,11703,92,2011-04-09
5997,802851,810943.61,17754,4409,44,2007-06-20
5998,409775,826833.29,15591,15792,24,2012-12-06
5999,641302,135131.88,6896,17542,15,2004-06-25
6000,987159,317814.03,537,5722,29,2018-06-20
6001,702657,287657.28,11135,11758,93,2006-12-28
6002,746359,34913.9,15315,8254,107,2003-02-06
6003,368435,733214.54,4109,562,54,2016-11-13
6004,252142,322793.35,15731,13460,0,2016-04-02
6005,786036,123115.98,2744,6083,18,2000-10-07
6006,344442,767941.65,13690,1082,107,2009-10-27
6007,992599,829782.39,8030,8261,2,2004-09-23
6008,602774,613229.16,11528,3024,71,2008-02-27
6009,290880,983649.24,16929,3937,51,2013-10-24
6010,178819,571133.24,1071,12796,113,2004-01-20
6011,974213,414975.34,2388,8226,20,2007-09-11
6012,784116,530708.97,7232,6336,61,2001-02-01
6013,367525,362740.64,1307,18372,52,2014-01-09
6014,415003,524065.44,9337,2873,102,2013-08-09
6015,37769,926670.63,7258,6623,62,2021-04-15
6016,128952,487787.53,4728,8843,53,2014-10-26
6017,899742,401695.72,9837,17794,64,2012-09-10
6018,335628,994658.87,1738,2000,70,2017-07-16
6019,706789,321342.34,16330,15458,36,2013-08-29
6020,412729,167837.11,5862,14776,14,2016-11-16
6021,791312,617533.38,9523,12355,79,2009-05-26
6022,97122,451486.62,17951,6877,6,2016-08-10
6023,358729,801414.69,6854,4543,94,2007-09-12
6024,412557,303762.73,4130,11459,11,2010-12-12
6025,649420,639835.43,16026,9146,15,2013-09-29
6026,119950,627437.94,5436,16508,91,2020-03-23
6027,718362,780720.22,11570,3576,72,2002-07-12
6028,303106,689726.75,3233,8552,36,2009-06-30
6029,165992,555037.16,11203,6796,102,2015-10-22
6030,427241,446653.06,18240,4632,7,2021-02-15
6031,509954,388894.72,17893,6875,1,2005-07-18
6032,54917,382940.61,3395,7484,46,2015-11-05
6033,491248,544200.33,17574,15850,11,2004-08-18
6034,731846,378931.91,2849,14694,68,2018-05-07
6035,689052,951758.56,6933,12283,35,2021-04-19
6036,303684,700473.14,13420,3629,105,2005-05-24
6037,831674,384481.55,11532,5524,46,2016-12-26
6038,80035,275884.65,6046,1113,96,2006-11-22
6039,819667,364439.92,3482,3654,108,2020-03-23
6040,610801,26642.25,1191,5720,9,2012-07-19
6041,665443,402909.24,5431,8395,106,2018-07-05
6042,786445,513966.74,9850,16185,99,2005-06-04
6043,381418,236760.48,12141,5117,44,2007-04-03
6044,811842,827622.31,11399,7488,71,2012-03-01
6045,154034,894361.8,18346,7093,97,2017-06-22
6046,240268,347808.02,16944,11040,13,2019-04-30
6047,842239,306829.54,9594,13749,94,2020-02-27
6048,211132,391106.51,12694,42,108,2022-01-22
6049,998427,387911.93,17422,10609,68,2009-06-26
6050,317670,911074.74,7966,10450,94,2000-10-08
6051,707000,371102.43,10402,726,77,2003-04-13
6052,342074,82374.6,7803,17526,79,2018-12-03
6053,912038,500168.55,9562,17003,9,2008-04-03
6054,626039,474208.18,13015,1554,106,2001-11-22
6055,262346,354484.0,13056,1044,54,2001-01-17
6056,854814,61399.01,9981,10932,43,2007-05-23
6057,914736,411988.83,15349,8535,16,2016-07-01
6058,438587,57742.52,2469,4492,67,2021-12-12
6059,469772,626691.14,14860,5371,39,2009-07-19
6060,680066,599975.01,1423,10655,88,2015-09-03
6061,55898,280868.56,5150,18568,9,2008-02-23
6062,295811,37318.08,16607,2272,102,2003-07-30
6063,325222,841777.7,2860,8212,36,2003-02-18
6064,727621,959452.42,11959,5214,92,2009-07-14
6065,874067,783614.84,18042,8610,54,2010-10-10
6066,785845,160413.87,6403,10560,109,2013-01-12
6067,434572,627042.72,9899,3604,68,2010-07-09
6068,602108,349952.68,742,17039,78,2002-06-12
6069,372251,2905.6,7968,11424,71,2009-05-31
6070,25376,19724.26,12258,8481,76,2012-07-23
6071,877032,783764.0,8537,14083,118,2000-08-13
6072,169759,819734.8,4756,16829,53,2006-09-08
6073,166924,392502.05,11456,4411,39,2013-01-12
6074,94057,455604.3,7216,7154,113,2014-09-22
6075,181886,301369.53,14949,7651,54,2016-01-05
6076,564656,950346.06,7561,7899,105,2016-05-04
6077,999170,272893.21,7425,11141,117,2020-09-25
6078,583056,180456.11,5337,12199,97,2012-01-14
6079,199862,576564.4,15759,4759,6,2015-12-23
6080,673933,342799.77,5832,2415,101,2007-05-04
6081,689084,141119.98,463,16318,7,2017-08-08
6082,509426,496445.9,13069,8979,56,2018-05-05
6083,287930,682176.34,15798,12282,116,2009-11-05
6084,401296,748267.42,10826,14310,85,2009-02-05
6085,564953,364369.25,16182,13358,8,2019-05-27
6086,256511,953326.05,16181,9055,0,2004-11-17
6087,774166,563661.43,18575,9934,101,2010-02-24
6088,626950,16083.77,9658,10979,55,2001-11-11
6089,133354,330550.54,7760,16633,13,2005-06-06
6090,300163,764201.05,1649,14472,18,2006-03-07
6091,315975,41292.22,2331,18021,96,2019-11-28
6092,808852,544524.45,3438,5440,102,2005-11-19
6093,251034,827505.76,8901,1059,56,2008-06-20
6094,908546,277954.67,329,10329,65,2011-03-14
6095,272200,656459.78,5049,6867,75,2010-07-19
6096,457545,188056.31,12772,15797,92,2012-01-30
6097,518645,571182.21,17488,15119,65,2001-02-14
6098,712104,412763.0,1205,18318,79,2019-08-24
6099,355402,828304.46,13426,1972,78,2012-04-10
6100,173524,905171.96,5752,4664,35,2006-04-24
6101,810004,525229.69,1339,12664,51,2001-06-05
6102,934132,843802.94,1473,5747,35,2016-01-06
6103,66990,933594.21,5498,6384,70,2013-03-12
6104,482341,8949.36,9097,2455,112,2005-01-26
6105,39092,713528.93,15831,9248,88,2021-09-16
6106,939810,298056.77,9022,17759,34,2005-05-01
6107,673558,122339.37,5417,8393,74,2021-09-22
