id,nome,data_fondazione,quotazioni,sede
8953,"Campos, Figueroa and Rodriguez",1978-06-23,"[{'azionista': 18767, 'quota': 66}, {'azionista': 19703, 'quota': 34}]",83
8954,Knapp-Murphy,1982-08-28,"[{'azionista': 17761, 'quota': 93}, {'azionista': 22089, 'quota': 7}]",22
8955,Knapp PLC,1986-04-14,"[{'azionista': 23208, 'quota': 12}, {'azionista': 24756, 'quota': 66}, {'azionista': 20321, 'quota': 22}]",2
8956,Ballard-Walton,1970-07-21,"[{'azionista': 21858, 'quota': 41}, {'azionista': 24671, 'quota': 59}]",56
8957,Sanchez Group,1998-06-04,"[{'azionista': 24460, 'quota': 14}, {'azionista': 23065, 'quota': 24}, {'azionista': 19620, 'quota': 30}, {'azionista': 24636, 'quota': 32}]",85
8958,Warren-Valdez,1969-10-25,"[{'azionista': 18744, 'quota': 34}, {'azionista': 18177, 'quota': 42}, {'azionista': 22841, 'quota': 8}, {'azionista': 19500, 'quota': 16}]",96
8959,"Romero, Wood and Adams",1980-02-09,"[{'azionista': 20367, 'quota': 16}, {'azionista': 23603, 'quota': 79}, {'azionista': 20291, 'quota': 5}]",60
8960,"Dodson, Norris and Peters",1981-04-17,"[{'azionista': 23944, 'quota': 11}, {'azionista': 18529, 'quota': 89}]",28
8961,Howell-Johnston,1968-11-25,"[{'azionista': 17853, 'quota': 82}, {'azionista': 20022, 'quota': 18}]",39
8962,Mcgee Ltd,1966-03-25,"[{'azionista': 20790, 'quota': 39}, {'azionista': 23389, 'quota': 18}, {'azionista': 19575, 'quota': 10}, {'azionista': 22663, 'quota': 33}]",11
8963,Scott LLC,1977-09-25,"[{'azionista': 17938, 'quota': 49}, {'azionista': 24065, 'quota': 51}]",94
8964,King Group,1986-12-24,"[{'azionista': 24686, 'quota': 2}, {'azionista': 18788, 'quota': 83}, {'azionista': 18724, 'quota': 14}, {'azionista': 19932, 'quota': 1}]",8
8965,"Gentry, Silva and Howe",1974-03-04,"[{'azionista': 18671, 'quota': 58}, {'azionista': 24105, 'quota': 6}, {'azionista': 24573, 'quota': 33}, {'azionista': 23457, 'quota': 3}]",53
8966,Walker-Fisher,1992-06-30,"[{'azionista': 20103, 'quota': 45}, {'azionista': 22861, 'quota': 26}, {'azionista': 17673, 'quota': 29}]",83
8967,Hahn PLC,1963-09-23,"[{'azionista': 24027, 'quota': 66}, {'azionista': 24793, 'quota': 31}, {'azionista': 24702, 'quota': 3}]",7
8968,Gentry and Sons,1985-03-14,"[{'azionista': 22785, 'quota': 42}, {'azionista': 21129, 'quota': 55}, {'azionista': 24237, 'quota': 3}]",76
8969,Pace and Sons,1961-01-14,"[{'azionista': 19432, 'quota': 71}, {'azionista': 20034, 'quota': 17}, {'azionista': 22032, 'quota': 12}]",89
8970,Moore LLC,1961-08-21,"[{'azionista': 23728, 'quota': 58}, {'azionista': 19964, 'quota': 42}]",13
8971,Griffith LLC,1985-03-07,"[{'azionista': 22570, 'quota': 28}, {'azionista': 22130, 'quota': 72}]",58
8972,Tucker-Landry,1966-01-19,"[{'azionista': 22383, 'quota': 23}, {'azionista': 20373, 'quota': 16}, {'azionista': 24949, 'quota': 61}]",12
8973,"Rogers, Hopkins and Foster",1971-12-27,"[{'azionista': 22045, 'quota': 80}, {'azionista': 18617, 'quota': 10}, {'azionista': 24047, 'quota': 10}]",31
8974,Gardner Ltd,1972-03-21,"[{'azionista': 20004, 'quota': 27}, {'azionista': 20815, 'quota': 73}]",41
8975,Bass and Sons,1996-03-10,"[{'azionista': 22734, 'quota': 48}, {'azionista': 22117, 'quota': 21}, {'azionista': 22609, 'quota': 31}]",70
8976,Rodriguez-Young,1996-04-15,"[{'azionista': 21946, 'quota': 52}, {'azionista': 21254, 'quota': 48}]",50
8977,"Flores, Miller and Carroll",1984-05-22,"[{'azionista': 21277, 'quota': 44}, {'azionista': 18903, 'quota': 28}, {'azionista': 24257, 'quota': 28}]",68
8978,Smith-Sanchez,1993-09-25,"[{'azionista': 19606, 'quota': 96}, {'azionista': 18094, 'quota': 4}]",24
8979,"Wheeler, Holmes and Barr",1983-02-26,"[{'azionista': 24444, 'quota': 99}, {'azionista': 17938, 'quota': 1}]",15
8980,"Frye, Hansen and Silva",1975-06-25,"[{'azionista': 18927, 'quota': 26}, {'azionista': 18214, 'quota': 3}, {'azionista': 22991, 'quota': 71}]",98
8981,"Russell, Cruz and Dominguez",1978-01-17,"[{'azionista': 21386, 'quota': 33}, {'azionista': 18720, 'quota': 67}]",59
8982,Miller-Robinson,1974-05-04,"[{'azionista': 23544, 'quota': 55}, {'azionista': 24939, 'quota': 7}, {'azionista': 22858, 'quota': 38}]",19
8983,"Campos, Figueroa and Williams",1984-10-31,"[{'azionista': 18462, 'quota': 69}, {'azionista': 18572, 'quota': 31}]",94
8984,"Harris, Cortez and Morgan",1960-03-31,"[{'azionista': 22044, 'quota': 57}, {'azionista': 22375, 'quota': 29}, {'azionista': 21919, 'quota': 14}]",24
8985,Miller Group,1965-03-07,"[{'azionista': 22354, 'quota': 40}, {'azionista': 17858, 'quota': 60}]",47
8986,"Stewart, Mcdonald and Cole",1963-08-23,"[{'azionista': 20464, 'quota': 77}, {'azionista': 18014, 'quota': 23}]",10
8987,"Harris, Murphy and Howell",1996-12-23,"[{'azionista': 20796, 'quota': 38}, {'azionista': 18572, 'quota': 24}, {'azionista': 17770, 'quota': 22}, {'azionista': 19763, 'quota': 16}]",58
8988,Howard-Rios,1969-07-16,"[{'azionista': 17664, 'quota': 92}, {'azionista': 18738, 'quota': 8}]",35
8989,Vasquez-Krause,1966-07-08,"[{'azionista': 20149, 'quota': 92}, {'azionista': 19266, 'quota': 8}]",57
8990,Reed PLC,1964-06-12,"[{'azionista': 22012, 'quota': 51}, {'azionista': 23156, 'quota': 49}]",6
8991,"Martinez, Stokes and Salazar",1999-09-25,"[{'azionista': 24416, 'quota': 23}, {'azionista': 24678, 'quota': 59}, {'azionista': 20231, 'quota': 18}]",83
8992,Weaver and Sons,1971-02-25,"[{'azionista': 18298, 'quota': 42}, {'azionista': 22947, 'quota': 58}]",58
8993,"Abbott, Morales and Jennings",1986-06-03,"[{'azionista': 21026, 'quota': 10}, {'azionista': 21779, 'quota': 90}]",32
8994,Rojas-Hart,1969-06-15,"[{'azionista': 23146, 'quota': 16}, {'azionista': 23684, 'quota': 57}, {'azionista': 20920, 'quota': 27}]",100
8995,"Harding, Lawson and Decker",1975-10-20,"[{'azionista': 18290, 'quota': 14}, {'azionista': 19186, 'quota': 86}]",66
8996,"Armstrong, Wheeler and Hernandez",1960-08-03,"[{'azionista': 21151, 'quota': 63}, {'azionista': 19993, 'quota': 37}]",2
8997,Hughes and Sons,1979-07-11,"[{'azionista': 24094, 'quota': 67}, {'azionista': 19798, 'quota': 8}, {'azionista': 22022, 'quota': 25}]",96
8998,Jimenez-Clark,1961-04-27,"[{'azionista': 19951, 'quota': 20}, {'azionista': 22760, 'quota': 3}, {'azionista': 18790, 'quota': 77}]",72
8999,Murray Group,1969-12-07,"[{'azionista': 17950, 'quota': 29}, {'azionista': 19708, 'quota': 17}, {'azionista': 21774, 'quota': 37}, {'azionista': 23112, 'quota': 17}]",86
9000,Murphy-Rice,1967-12-03,"[{'azionista': 21592, 'quota': 82}, {'azionista': 21233, 'quota': 18}]",49
9001,"Hurst, Ruiz and Herrera",1989-09-30,"[{'azionista': 21600, 'quota': 63}, {'azionista': 24876, 'quota': 37}]",49
9002,Kirby Inc,1971-06-29,"[{'azionista': 21144, 'quota': 86}, {'azionista': 22928, 'quota': 14}]",31
9003,Lucero-Cervantes,1973-09-08,"[{'azionista': 19375, 'quota': 96}, {'azionista': 18198, 'quota': 4}]",94
9004,Roberson and Sons,1981-07-12,"[{'azionista': 18671, 'quota': 23}, {'azionista': 20627, 'quota': 77}]",78
9005,Dorsey-Sparks,1975-05-24,"[{'azionista': 18131, 'quota': 2}, {'azionista': 17789, 'quota': 12}, {'azionista': 20892, 'quota': 86}]",12
9006,"Johnson, Martin and Williams",1987-05-30,"[{'azionista': 20526, 'quota': 42}, {'azionista': 20607, 'quota': 44}, {'azionista': 21504, 'quota': 14}]",11
9007,Davis Inc,1994-01-29,"[{'azionista': 22866, 'quota': 46}, {'azionista': 18344, 'quota': 45}, {'azionista': 23070, 'quota': 9}]",62
9008,Crane-Ramirez,1978-10-14,"[{'azionista': 18253, 'quota': 13}, {'azionista': 22144, 'quota': 38}, {'azionista': 24660, 'quota': 10}, {'azionista': 23593, 'quota': 39}]",7
9009,"Foster, Escobar and Patton",1980-02-13,"[{'azionista': 24277, 'quota': 99}, {'azionista': 20838, 'quota': 1}]",42
9010,Henry-Jones,1985-01-11,"[{'azionista': 24064, 'quota': 75}, {'azionista': 18865, 'quota': 25}]",50
9011,Allen Ltd,1994-11-07,"[{'azionista': 24517, 'quota': 7}, {'azionista': 18696, 'quota': 49}, {'azionista': 19192, 'quota': 29}, {'azionista': 20157, 'quota': 15}]",2
9012,Cervantes-Thomas,1999-10-06,"[{'azionista': 18551, 'quota': 1}, {'azionista': 22974, 'quota': 29}, {'azionista': 24890, 'quota': 8}, {'azionista': 18217, 'quota': 62}]",43
9013,Bush-Durham,1983-02-15,"[{'azionista': 24654, 'quota': 85}, {'azionista': 20208, 'quota': 15}]",53
9014,Mcdowell-Bradley,1976-07-01,"[{'azionista': 18906, 'quota': 29}, {'azionista': 23946, 'quota': 5}, {'azionista': 21251, 'quota': 66}]",91
9015,Holmes Inc,1968-10-02,"[{'azionista': 19961, 'quota': 81}, {'azionista': 17759, 'quota': 19}]",87
9016,Gardner and Sons,1990-07-31,"[{'azionista': 20310, 'quota': 43}, {'azionista': 20249, 'quota': 39}, {'azionista': 23680, 'quota': 18}]",85
9017,Nelson-Key,1974-03-31,"[{'azionista': 21835, 'quota': 11}, {'azionista': 24308, 'quota': 67}, {'azionista': 24704, 'quota': 22}]",43
9018,Townsend Group,1991-06-02,"[{'azionista': 18598, 'quota': 65}, {'azionista': 23768, 'quota': 35}]",101
9019,Williams-Ray,1977-04-24,"[{'azionista': 24960, 'quota': 41}, {'azionista': 20057, 'quota': 2}, {'azionista': 22625, 'quota': 30}, {'azionista': 22745, 'quota': 8}, {'azionista': 21432, 'quota': 19}]",33
9020,"Miller, Hill and Benitez",1991-07-05,"[{'azionista': 21502, 'quota': 79}, {'azionista': 17820, 'quota': 16}, {'azionista': 18541, 'quota': 5}]",87
9021,"Beck, Moore and Price",1965-08-17,"[{'azionista': 23289, 'quota': 52}, {'azionista': 18813, 'quota': 27}, {'azionista': 21208, 'quota': 18}, {'azionista': 24970, 'quota': 3}]",84
9022,"Dunn, Cruz and Bailey",1968-06-07,"[{'azionista': 20792, 'quota': 67}, {'azionista': 21989, 'quota': 33}]",96
9023,Kennedy Inc,1977-05-09,"[{'azionista': 23522, 'quota': 72}, {'azionista': 19155, 'quota': 28}]",67
9024,"Dunlap, Webb and Villarreal",1969-12-28,"[{'azionista': 19978, 'quota': 92}, {'azionista': 19054, 'quota': 2}, {'azionista': 21649, 'quota': 6}]",19
9025,Williams-Padilla,1971-10-01,"[{'azionista': 18453, 'quota': 62}, {'azionista': 20938, 'quota': 38}]",89
9026,Watson LLC,1969-04-15,"[{'azionista': 21672, 'quota': 92}, {'azionista': 19889, 'quota': 8}]",58
9027,"Banks, Bradford and Garcia",1963-12-23,"[{'azionista': 21604, 'quota': 5}, {'azionista': 21400, 'quota': 33}, {'azionista': 24004, 'quota': 62}]",76
9028,"Rodriguez, Melton and Hunt",1993-06-04,"[{'azionista': 23817, 'quota': 18}, {'azionista': 24982, 'quota': 3}, {'azionista': 21142, 'quota': 18}, {'azionista': 17846, 'quota': 54}, {'azionista': 23684, 'quota': 7}]",90
9029,Hughes and Sons,1970-06-03,"[{'azionista': 19809, 'quota': 23}, {'azionista': 24679, 'quota': 77}]",54
9030,"Smith, Bowman and Acosta",1994-10-25,"[{'azionista': 23140, 'quota': 80}, {'azionista': 20312, 'quota': 4}, {'azionista': 22226, 'quota': 16}]",95
9031,Chambers-Trujillo,1971-05-08,"[{'azionista': 19572, 'quota': 19}, {'azionista': 23366, 'quota': 16}, {'azionista': 21764, 'quota': 65}]",71
9032,Cameron-Stuart,1993-05-22,"[{'azionista': 21034, 'quota': 29}, {'azionista': 18036, 'quota': 57}, {'azionista': 18331, 'quota': 14}]",13
9033,Miller-Payne,1967-08-27,"[{'azionista': 23249, 'quota': 73}, {'azionista': 20784, 'quota': 27}]",40
9034,Hoffman-Barry,1975-01-19,"[{'azionista': 21815, 'quota': 25}, {'azionista': 20230, 'quota': 36}, {'azionista': 21287, 'quota': 39}]",90
9035,Gaines-Davis,1998-12-30,"[{'azionista': 21431, 'quota': 93}, {'azionista': 19273, 'quota': 7}]",82
9036,Morgan and Sons,1988-09-30,"[{'azionista': 18345, 'quota': 89}, {'azionista': 19718, 'quota': 11}]",8
9037,"Mcguire, Thomas and Campos",1974-01-22,"[{'azionista': 22935, 'quota': 48}, {'azionista': 23492, 'quota': 52}]",29
9038,"King, Maynard and Collins",1990-07-05,"[{'azionista': 20125, 'quota': 34}, {'azionista': 21583, 'quota': 9}, {'azionista': 19820, 'quota': 19}, {'azionista': 23731, 'quota': 13}, {'azionista': 18436, 'quota': 25}]",94
9039,Mcfarland Group,1974-01-07,"[{'azionista': 20972, 'quota': 56}, {'azionista': 20661, 'quota': 18}, {'azionista': 24776, 'quota': 26}]",2
9040,Diaz-Fitzgerald,1981-09-04,"[{'azionista': 18208, 'quota': 12}, {'azionista': 24559, 'quota': 44}, {'azionista': 17890, 'quota': 1}, {'azionista': 23293, 'quota': 43}]",6
9041,"Williams, Johnson and Brown",1961-05-25,"[{'azionista': 18514, 'quota': 55}, {'azionista': 21099, 'quota': 45}]",39
9042,"Meyer, Welch and Thomas",1997-05-17,"[{'azionista': 24644, 'quota': 15}, {'azionista': 21580, 'quota': 82}, {'azionista': 18108, 'quota': 3}]",88
9043,Edwards Inc,1976-11-30,"[{'azionista': 23040, 'quota': 58}, {'azionista': 18718, 'quota': 42}]",6
9044,"Fernandez, Thompson and Rosales",1991-06-19,"[{'azionista': 17972, 'quota': 41}, {'azionista': 19219, 'quota': 59}]",90
9045,Boyd PLC,1961-03-09,"[{'azionista': 21216, 'quota': 11}, {'azionista': 22074, 'quota': 46}, {'azionista': 22260, 'quota': 43}]",62
9046,Stafford-Montgomery,1965-09-30,"[{'azionista': 22198, 'quota': 20}, {'azionista': 17689, 'quota': 62}, {'azionista': 21986, 'quota': 18}]",41
9047,Kramer-Mcintyre,1971-03-09,"[{'azionista': 22860, 'quota': 18}, {'azionista': 19991, 'quota': 55}, {'azionista': 17558, 'quota': 27}]",68
9048,"Young, Chung and Jones",1975-01-17,"[{'azionista': 18145, 'quota': 66}, {'azionista': 19449, 'quota': 34}]",41
9049,Mcpherson-Bishop,1974-10-09,"[{'azionista': 23912, 'quota': 15}, {'azionista': 17734, 'quota': 85}]",96
9050,Owens-Pace,1982-11-06,"[{'azionista': 20995, 'quota': 64}, {'azionista': 20724, 'quota': 36}]",66
9051,Stone-Anthony,1993-06-09,"[{'azionista': 24565, 'quota': 10}, {'azionista': 24339, 'quota': 74}, {'azionista': 23235, 'quota': 16}]",89
9052,Cuevas Inc,1997-05-13,"[{'azionista': 21736, 'quota': 81}, {'azionista': 24501, 'quota': 19}]",95
9053,"Boyer, Torres and Dillon",1970-11-08,"[{'azionista': 19155, 'quota': 13}, {'azionista': 17909, 'quota': 38}, {'azionista': 24286, 'quota': 49}]",89
9054,Lewis-Harris,1990-04-14,"[{'azionista': 24036, 'quota': 11}, {'azionista': 22866, 'quota': 54}, {'azionista': 19590, 'quota': 35}]",5
9055,Lane-Thomas,1990-08-17,"[{'azionista': 18626, 'quota': 90}, {'azionista': 19502, 'quota': 10}]",23
9056,"Jones, Atkinson and Ramirez",1960-01-30,"[{'azionista': 20510, 'quota': 83}, {'azionista': 23660, 'quota': 17}]",0
9057,Osborne PLC,1983-09-03,"[{'azionista': 22300, 'quota': 54}, {'azionista': 22544, 'quota': 12}, {'azionista': 23364, 'quota': 34}]",20
9058,Hughes Group,1966-09-23,"[{'azionista': 22305, 'quota': 96}, {'azionista': 17950, 'quota': 4}]",84
9059,Anderson Inc,1981-02-12,"[{'azionista': 20795, 'quota': 13}, {'azionista': 20357, 'quota': 44}, {'azionista': 19230, 'quota': 43}]",24
9060,Fischer Inc,1990-11-15,"[{'azionista': 24442, 'quota': 40}, {'azionista': 17606, 'quota': 60}]",40
9061,"Gonzalez, Chen and Smith",1961-11-28,"[{'azionista': 24453, 'quota': 93}, {'azionista': 18957, 'quota': 7}]",70
9062,Ortega Ltd,1987-09-07,"[{'azionista': 24164, 'quota': 8}, {'azionista': 22076, 'quota': 59}, {'azionista': 24025, 'quota': 32}, {'azionista': 20186, 'quota': 1}]",3
9063,"Ramirez, Carter and Atkinson",1973-12-04,"[{'azionista': 22912, 'quota': 82}, {'azionista': 22529, 'quota': 14}, {'azionista': 23023, 'quota': 4}]",37
9064,Johnson Inc,1987-09-29,"[{'azionista': 19196, 'quota': 50}, {'azionista': 17931, 'quota': 50}]",25
9065,Jensen Group,1978-04-13,"[{'azionista': 19683, 'quota': 73}, {'azionista': 18156, 'quota': 27}]",50
9066,Weaver LLC,1971-05-17,"[{'azionista': 22293, 'quota': 63}, {'azionista': 22050, 'quota': 37}]",37
9067,Rice and Sons,1998-12-17,"[{'azionista': 23731, 'quota': 69}, {'azionista': 23131, 'quota': 31}]",78
9068,Richardson PLC,1986-11-08,"[{'azionista': 23964, 'quota': 90}, {'azionista': 20645, 'quota': 10}]",72
9069,Bennett-Cunningham,1995-06-19,"[{'azionista': 24479, 'quota': 96}, {'azionista': 19286, 'quota': 4}]",52
9070,"Wilson, Phillips and Chung",1998-07-29,"[{'azionista': 18510, 'quota': 37}, {'azionista': 22380, 'quota': 52}, {'azionista': 19207, 'quota': 11}]",76
9071,"Blair, Shaw and Jones",1969-07-12,"[{'azionista': 21159, 'quota': 62}, {'azionista': 21495, 'quota': 38}]",28
9072,"Barry, Gray and Ryan",1994-08-01,"[{'azionista': 18779, 'quota': 60}, {'azionista': 21449, 'quota': 13}, {'azionista': 21238, 'quota': 27}]",54
9073,Anderson Ltd,1971-10-08,"[{'azionista': 21648, 'quota': 59}, {'azionista': 19095, 'quota': 41}]",25
9074,"Yates, Thomas and Moses",1988-05-25,"[{'azionista': 19793, 'quota': 54}, {'azionista': 21293, 'quota': 33}, {'azionista': 18302, 'quota': 13}]",0
9075,Hill and Sons,1978-10-07,"[{'azionista': 24074, 'quota': 28}, {'azionista': 19739, 'quota': 9}, {'azionista': 23456, 'quota': 50}, {'azionista': 21301, 'quota': 3}, {'azionista': 20769, 'quota': 10}]",61
9076,"Wood, Patterson and Montgomery",1983-06-02,"[{'azionista': 21857, 'quota': 64}, {'azionista': 22569, 'quota': 15}, {'azionista': 18110, 'quota': 21}]",90
9077,"Patterson, Henderson and Bowers",1973-06-15,"[{'azionista': 21875, 'quota': 79}, {'azionista': 21889, 'quota': 21}]",74
9078,Mitchell-Hall,1970-03-23,"[{'azionista': 24995, 'quota': 60}, {'azionista': 17789, 'quota': 40}]",66
9079,"Rasmussen, Nichols and Lee",1988-05-05,"[{'azionista': 23584, 'quota': 97}, {'azionista': 19672, 'quota': 3}]",59
9080,"Thompson, Leon and Espinoza",1990-10-23,"[{'azionista': 24449, 'quota': 15}, {'azionista': 22685, 'quota': 21}, {'azionista': 23605, 'quota': 51}, {'azionista': 19593, 'quota': 13}]",78
9081,Miller-Weaver,1970-07-29,"[{'azionista': 24949, 'quota': 33}, {'azionista': 22208, 'quota': 34}, {'azionista': 21587, 'quota': 33}]",69
9082,"Jennings, Murphy and Hess",1996-10-22,"[{'azionista': 24822, 'quota': 61}, {'azionista': 20803, 'quota': 14}, {'azionista': 21891, 'quota': 16}, {'azionista': 23932, 'quota': 9}]",54
9083,Mcclain-Chavez,1978-09-11,"[{'azionista': 18157, 'quota': 20}, {'azionista': 20576, 'quota': 34}, {'azionista': 17986, 'quota': 45}, {'azionista': 23894, 'quota': 1}]",27
9084,White-Barton,1980-03-12,"[{'azionista': 20934, 'quota': 35}, {'azionista': 18013, 'quota': 37}, {'azionista': 20017, 'quota': 28}]",99
9085,Johns Ltd,1960-02-12,"[{'azionista': 21038, 'quota': 9}, {'azionista': 18642, 'quota': 10}, {'azionista': 18379, 'quota': 44}, {'azionista': 18100, 'quota': 37}]",76
9086,"Mitchell, Schmidt and Cochran",1991-09-22,"[{'azionista': 23650, 'quota': 47}, {'azionista': 19641, 'quota': 18}, {'azionista': 19473, 'quota': 35}]",7
9087,"Graham, Gomez and Carlson",1960-08-29,"[{'azionista': 23743, 'quota': 68}, {'azionista': 20748, 'quota': 32}]",3
9088,"Bowen, Anderson and Guerrero",1966-07-22,"[{'azionista': 18215, 'quota': 69}, {'azionista': 24709, 'quota': 31}]",65
9089,Rodriguez and Sons,1978-05-11,"[{'azionista': 19531, 'quota': 21}, {'azionista': 17618, 'quota': 79}]",83
9090,Gordon-Hodges,1981-02-03,"[{'azionista': 21298, 'quota': 51}, {'azionista': 19206, 'quota': 14}, {'azionista': 24525, 'quota': 12}, {'azionista': 23686, 'quota': 22}, {'azionista': 18261, 'quota': 1}]",36
9091,"Osborne, Mcdaniel and Hill",1990-10-31,"[{'azionista': 20401, 'quota': 48}, {'azionista': 21492, 'quota': 52}]",7
9092,"Harper, Lopez and Marquez",1980-10-30,"[{'azionista': 24849, 'quota': 6}, {'azionista': 17870, 'quota': 74}, {'azionista': 17773, 'quota': 20}]",0
9093,Andrade-Palmer,1996-09-18,"[{'azionista': 20238, 'quota': 37}, {'azionista': 23220, 'quota': 63}]",42
9094,"King, Martinez and Jackson",1975-10-15,"[{'azionista': 19367, 'quota': 98}, {'azionista': 19935, 'quota': 2}]",92
9095,Jackson-Mckay,1970-03-06,"[{'azionista': 20003, 'quota': 33}, {'azionista': 22744, 'quota': 67}]",11
9096,Coleman Group,1966-01-19,"[{'azionista': 18116, 'quota': 92}, {'azionista': 21045, 'quota': 8}]",16
9097,Perez LLC,1971-12-09,"[{'azionista': 20722, 'quota': 34}, {'azionista': 23209, 'quota': 49}, {'azionista': 24297, 'quota': 16}, {'azionista': 23878, 'quota': 1}]",32
9098,"Roberson, Fernandez and Ramirez",1980-08-14,"[{'azionista': 22856, 'quota': 15}, {'azionista': 21189, 'quota': 76}, {'azionista': 20560, 'quota': 9}]",25
9099,Stanton Group,1989-03-04,"[{'azionista': 22748, 'quota': 5}, {'azionista': 18456, 'quota': 12}, {'azionista': 23182, 'quota': 61}, {'azionista': 19669, 'quota': 22}]",74
9100,Mclaughlin LLC,1986-04-30,"[{'azionista': 19212, 'quota': 18}, {'azionista': 22572, 'quota': 55}, {'azionista': 22215, 'quota': 27}]",6
9101,Peterson Group,1989-01-15,"[{'azionista': 22387, 'quota': 3}, {'azionista': 21864, 'quota': 34}, {'azionista': 22620, 'quota': 17}, {'azionista': 22679, 'quota': 7}, {'azionista': 22168, 'quota': 39}]",81
9102,Bass and Sons,1978-09-25,"[{'azionista': 21037, 'quota': 4}, {'azionista': 21428, 'quota': 59}, {'azionista': 23527, 'quota': 19}, {'azionista': 24733, 'quota': 18}]",9
9103,Alexander and Sons,1977-01-04,"[{'azionista': 18565, 'quota': 67}, {'azionista': 23715, 'quota': 33}]",54
9104,"Fowler, Powell and Nguyen",1995-11-23,"[{'azionista': 24859, 'quota': 91}, {'azionista': 23773, 'quota': 7}, {'azionista': 17791, 'quota': 2}]",91
9105,"Robinson, Mejia and Horn",1995-03-14,"[{'azionista': 22434, 'quota': 57}, {'azionista': 23542, 'quota': 14}, {'azionista': 18573, 'quota': 29}]",50
9106,Allen PLC,1972-10-21,"[{'azionista': 23220, 'quota': 54}, {'azionista': 18729, 'quota': 46}]",93
9107,Mckee-Daniel,1971-03-27,"[{'azionista': 19826, 'quota': 16}, {'azionista': 21490, 'quota': 27}, {'azionista': 23518, 'quota': 57}]",81
9108,Wright-Santana,1997-02-15,"[{'azionista': 18014, 'quota': 5}, {'azionista': 18146, 'quota': 4}, {'azionista': 21177, 'quota': 41}, {'azionista': 23698, 'quota': 50}]",15
9109,Griffin-Moyer,1989-12-25,"[{'azionista': 19797, 'quota': 20}, {'azionista': 24976, 'quota': 63}, {'azionista': 20416, 'quota': 17}]",85
9110,Duffy-Schmidt,1974-06-19,"[{'azionista': 24432, 'quota': 11}, {'azionista': 18871, 'quota': 11}, {'azionista': 23379, 'quota': 11}, {'azionista': 23633, 'quota': 67}]",21
9111,"Dunlap, Whitney and Whitaker",1975-03-03,"[{'azionista': 17637, 'quota': 90}, {'azionista': 18232, 'quota': 5}, {'azionista': 19926, 'quota': 5}]",13
9112,"Flores, Gutierrez and Wright",1961-09-03,"[{'azionista': 21376, 'quota': 89}, {'azionista': 23728, 'quota': 11}]",49
9113,Wade-Olsen,1999-03-18,"[{'azionista': 19900, 'quota': 57}, {'azionista': 19723, 'quota': 43}]",11
9114,"Woods, Edwards and Church",1981-01-10,"[{'azionista': 23431, 'quota': 87}, {'azionista': 19219, 'quota': 13}]",80
9115,Stevens and Sons,1997-06-19,"[{'azionista': 23843, 'quota': 78}, {'azionista': 23428, 'quota': 22}]",49
9116,Goodman Group,1970-02-25,"[{'azionista': 22596, 'quota': 46}, {'azionista': 23850, 'quota': 32}, {'azionista': 22168, 'quota': 22}]",91
9117,Ayala-Bradshaw,1972-06-22,"[{'azionista': 19840, 'quota': 27}, {'azionista': 18889, 'quota': 66}, {'azionista': 24867, 'quota': 7}]",1
9118,"Garcia, Saunders and Randolph",1991-12-22,"[{'azionista': 20683, 'quota': 42}, {'azionista': 18834, 'quota': 58}]",18
9119,Goodwin Ltd,1998-08-06,"[{'azionista': 20692, 'quota': 4}, {'azionista': 24714, 'quota': 74}, {'azionista': 19596, 'quota': 22}]",94
9120,"Contreras, Mayo and Greene",1994-01-03,"[{'azionista': 18802, 'quota': 61}, {'azionista': 20969, 'quota': 39}]",87
9121,Kirby Group,1964-09-15,"[{'azionista': 18036, 'quota': 50}, {'azionista': 24106, 'quota': 16}, {'azionista': 21861, 'quota': 34}]",30
9122,"Ray, Price and Gordon",1988-01-09,"[{'azionista': 21498, 'quota': 82}, {'azionista': 19715, 'quota': 18}]",50
9123,Reid and Sons,1988-03-26,"[{'azionista': 23854, 'quota': 33}, {'azionista': 24506, 'quota': 32}, {'azionista': 22214, 'quota': 35}]",35
9124,Cabrera LLC,1996-08-06,"[{'azionista': 20907, 'quota': 91}, {'azionista': 23321, 'quota': 9}]",28
9125,"Green, Ho and Romero",1991-05-03,"[{'azionista': 21565, 'quota': 69}, {'azionista': 22285, 'quota': 31}]",30
9126,Barton Ltd,1982-07-23,"[{'azionista': 21315, 'quota': 7}, {'azionista': 20230, 'quota': 78}, {'azionista': 24094, 'quota': 15}]",26
9127,Lamb Ltd,1976-01-07,"[{'azionista': 21137, 'quota': 4}, {'azionista': 22119, 'quota': 52}, {'azionista': 22402, 'quota': 44}]",28
9128,Chen-Williams,1961-12-16,"[{'azionista': 19944, 'quota': 34}, {'azionista': 20805, 'quota': 25}, {'azionista': 23986, 'quota': 41}]",37
9129,Mccormick-Salazar,1976-07-03,"[{'azionista': 23084, 'quota': 39}, {'azionista': 19118, 'quota': 27}, {'azionista': 17678, 'quota': 28}, {'azionista': 23228, 'quota': 6}]",95
9130,Marquez Inc,1982-06-23,"[{'azionista': 18296, 'quota': 68}, {'azionista': 21638, 'quota': 32}]",31
9131,"Trujillo, Hopkins and Williams",1982-10-18,"[{'azionista': 24950, 'quota': 42}, {'azionista': 23187, 'quota': 58}]",63
9132,Lopez Inc,1996-01-09,"[{'azionista': 24236, 'quota': 51}, {'azionista': 23376, 'quota': 49}]",59
